school_type,academic_year,codice_istituto,rows,avg_score,min_score,low_score_rows,weak_score_rows,proxy_rows,keyword_hits,proxy_rate,school_proxy_flag
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàIàSà0à2à1à0à0àTà,4,3.0,3,0,4,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàIàSà0à2à3à0à0àDà,4,3.75,1,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàIàSà0à2à7à0à0àRà,4,3.5,3,0,3,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàMàMà0à0à2à0à0à9à,4,6.0,6,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàMàMà0à3à9à0à0àXà,4,3.5,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàMàMà1à2à3à0à0à7à,4,5.5,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàPàMà0à2à0à0à0àCà,4,3.0,1,1,2,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàPàMà0à4à0à0à0àNà,4,5.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàPàSà1à2à0à0à0à8à,4,4.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàPàSà1à3à0à0à0àVà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàRàHà0à5à0à0à0à1à,4,3.75,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàRàIà0à2à0à0à0àLà,4,3.75,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàSàLà0à1à0à0à0àNà,4,4.0,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàTàDà0à2à0à0à0à7à,4,5.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàTàDà1à0à0à0à0àVà,4,4.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàTàDà2à2à0à0à0à1à,4,4.25,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàTàFà0à4à0à0à0àPà,4,4.0,2,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàAàVàCà0à1à0à0à0à1à,4,5.0,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàEàEà1à2à2à0à0à3à,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàCà8à2à0à0à0àCà,4,5.25,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàCà8à2à5à0à0àGà,4,5.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàCà8à2à7à0à0à7à,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàCà8à3à2à0à0àPà,4,5.25,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàCà8à3à4à0à0àAà,4,5.25,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàCà8à3à6à0à0à2à,4,6.25,6,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàCà8à4à7à0à0àCà,4,5.75,5,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàCà8à5à0à0à0à8à,4,5.25,5,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàSà0à0à7à0à0à6à,4,4.25,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàIàSà0à2à2à0à0à8à,4,5.25,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàPàMà0à7à0à0à0à4à,4,5.0,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàRàHà0à1à0à0à0à5à,4,5.0,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàRàIà0à7à0à0à0à8à,4,3.5,3,0,3,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàBàTàFà0à1à0à0à0àDà,4,4.25,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàEàEà0à0à5à0à0à8à,4,4.5,2,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàEàEà0à1à1à0à0àGà,4,6.25,6,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàEàEà0à1à2à0à0àBà,4,6.25,5,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàEàEà0à4à6à0à0àEà,4,5.5,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à0à8à0à0àNà,4,5.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à1à5à0à0àRà,4,4.0,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à1à8à0à0à8à,4,5.75,5,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à2à3à0à0àQà,4,5.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à2à5à0à0àBà,4,4.5,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à2à8à0à0àVà,4,6.0,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à2à9à0à0àPà,4,4.25,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à3à0à0à0àVà,4,5.5,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à3à8à0à0àDà,4,4.5,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à4à0à0à0àDà,4,4.0,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à4à9à0à0àXà,4,3.75,3,0,1,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à6à4à0à0à2à,4,4.5,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à6à5à0à0àTà,4,4.5,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à6à6à0à0àNà,4,4.0,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à6à7à0à0àDà,4,4.25,3,0,1,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à7à2à0à0à1à,4,3.5,3,0,3,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à7à4à0à0àLà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à7à9à0à0àQà,4,2.75,2,1,4,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à8à0à0à0àXà,4,3.5,2,1,2,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à8à3à0à0àBà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à8à4à0à0à7à,4,5.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à8à6à0à0àVà,4,6.25,6,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à9à3à0à0à2à,4,5.5,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à9à5à0à0àNà,4,4.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à9à6à0à0àDà,4,4.25,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à9à8à0à0à5à,4,4.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8à9à9à0à0à1à,4,3.75,1,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAà0à0à0àNà,4,5.5,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAà2à0à0à9à,4,5.75,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAà3à0à0à5à,4,6.75,6,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAà4à0à0à1à,4,4.75,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAà6à0à0àLà,4,4.75,3,0,1,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàAà0à0àDà,4,4.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàBà0à0à9à,4,5.0,5,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàCà0à0à5à,4,5.75,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàDà0à0à1à,4,3.75,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàFà0à0àLà,4,6.25,6,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàGà0à0àCà,4,5.0,3,0,1,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàNà0à0àRà,4,4.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàPà0à0àCà,4,5.0,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàQà0à0à8à,4,5.75,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàUà0à0à1à,4,4.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàWà0à0àLà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàCà8àAàZà0à0à4à,4,6.0,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàSà0à0à1à0à0à3à,4,5.75,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàSà0à1à1à0à0àNà,4,6.25,6,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàSà0à1à4à0à0à5à,4,4.25,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàSà0à2à4à0à0àQà,4,3.75,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàSà0à2à8à0à0à3à,4,3.5,1,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàSà0à2à9à0à0àVà,4,3.75,2,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàIàSà0à3à2à0à0àPà,4,4.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàMàMà0à0à2à0à0àQà,4,5.75,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàMàMà0à7à3à0à0àTà,4,5.25,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàMàMà1à0à8à0à0àGà,4,5.25,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàPàCà0à2à0à0à0àPà,4,4.0,2,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàPàMà0à2à0à0à0àVà,4,4.25,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàPàMà0à3à0à0à0àDà,4,5.75,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàPàSà0à1à0à0à0à7à,4,5.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàPàSà0à3à0à0à0àCà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàPàSà0à6à0à0à0à8à,4,6.5,6,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàPàSà1à1à0à0à0à4à,4,4.75,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàPàSà1à3à0à0à0à9à,4,4.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàTàDà0à1à0à0à0à3à,4,3.5,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàTàDà0à4à0à0à0àVà,4,3.5,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàTàDà1à3à0à0à0à5à,4,4.5,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàTàLà0à6à0à0à0àEà,4,4.5,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàEàVàCà0à2à0à0à0à2à,4,4.5,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàEàEà0à7à2à0à0àQà,4,5.0,5,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à0à6à0à0àPà,4,5.25,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à0à7à0à0àEà,4,4.75,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à0à8à0à0àAà,4,4.75,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à1à1à0à0à6à,4,5.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à1à4à0à0àNà,4,4.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à1à6à0à0à9à,4,5.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à1à7à0à0à5à,4,4.0,3,0,1,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à1à8à0à0à1à,4,4.5,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à1à9à0à0àRà,4,4.0,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à2à2à0à0àLà,4,5.25,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à2à3à0à0àCà,4,3.75,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à2à4à0à0à8à,4,4.0,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à2à6à0à0àXà,4,4.25,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à2à7à0à0àQà,4,5.0,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à3à0à0à0àGà,4,5.75,5,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à3à1à0à0àBà,4,4.0,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à3à2à0à0à7à,4,4.0,3,0,2,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à3à4à0à0àVà,4,5.0,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à3à8à0à0à6à,4,5.75,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàCà8à4à3à0à0àNà,4,4.5,2,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàSà0à0à3à0à0àBà,4,6.0,5,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàSà0à0à7à0à0àPà,4,3.75,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàSà0à0à9à0à0àAà,4,3.25,2,1,2,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàSà0à1à1à0à0àAà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàIàSà0à1à3à0à0à2à,4,4.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàPàSà0à1à0à0à0àXà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàPàSà0à3à0à0à0à5à,4,5.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàRàHà0à1à0à0à0àNà,4,4.0,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàTàAà0à2à0à0à0àXà,4,3.5,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàHàTàDà0à7à0à0à0àBà,4,4.25,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàEàEà0à1à0à0à0à1à,4,4.25,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàEàEà0à1à4à0à0à8à,4,5.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàEàEà0à2à1à0à0àBà,4,4.5,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàCà8à1à5à0à0à2à,4,4.0,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàCà8à2à0à0à0àDà,4,6.0,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàCà8à2à3à0à0à1à,4,5.0,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàCà8à2à4à0à0àRà,4,4.25,3,0,1,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàCà8à2à8à0à0à4à,4,5.0,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàCà8à2à9à0à0àXà,4,3.75,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàCà8à3à1à0à0àXà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàSà0à0à3à0à0àXà,4,3.25,3,0,3,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàSà0à0à8à0à0à3à,4,5.0,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàIàSà0à1à3à0à0àEà,4,4.75,2,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàMàMà0à1à4à0à0à7à,4,5.75,5,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàMàMà0à2à4à0à0àTà,4,4.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàMàMà0à2à9à0à0à1à,4,4.5,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàPàCà0à2à0à0à0àXà,4,6.25,5,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàPàSà0à3à0à0à0àNà,4,4.0,2,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàRàIà0à1à0à0à0àNà,4,3.5,3,0,2,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàLàTàDà0à9à0à0à0à5à,4,3.0,3,0,4,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàEàEà0à3à2à0à0àCà,4,4.25,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à0à2à0à0àEà,4,4.5,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à0à6à0à0àTà,4,4.0,2,1,1,1,0,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à0à7à0à0àNà,4,4.75,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à1à2à0à0à5à,4,4.25,3,0,1,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à1à3à0à0à1à,4,4.25,3,0,1,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à1à4à0à0àRà,4,4.5,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à1à6à0à0àCà,4,4.0,3,0,1,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à1à8à0à0à4à,4,5.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à2à3à0à0àGà,4,4.75,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à2à4à0à0àBà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à2à5à0à0à7à,4,5.0,5,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à3à0à0à0àPà,4,5.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à3à1à0à0àEà,4,6.25,6,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à3à2à0à0àAà,4,5.25,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à3à4à0à0à2à,4,6.25,5,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à3à5à0à0àTà,4,5.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à3à6à0à0àNà,4,4.25,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à4à0à0à0à9à,4,5.0,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à4à3à0à0àRà,4,4.75,4,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à4à7à0à0à4à,4,4.5,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à4à8à0à0àXà,4,5.75,5,0,0,1,2,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à5à1à0à0àQà,4,5.75,5,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à5à4à0à0à7à,4,4.25,4,0,0,1,3,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à5à6à0à0àVà,4,4.75,4,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à5à8à0à0àEà,4,3.5,3,0,2,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàCà8à5à9à0à0àAà,4,5.5,5,0,0,1,1,0.25,True
àsàtàaàtàaàlàeà,à2à0à1à6à/à1à7à,àCàNàIàSà0à0à2à0à0àPà,4,5.0,4,0,0,1,1,0.25,True
