DATAFLOW,LAST UPDATE,freq,sex,age,training,wstatus,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2013,9.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2014,8.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2015,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2016,7.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2017,6.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2018,5.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2019,5.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2020,5.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2021,5.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2022,4.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2023,4.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2024,4.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,EU27_2020,2025,4.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2005,4.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2006,4.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2007,3.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2008,3.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2009,4.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2010,4.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2011,3.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2012,4.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2013,4.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2014,4.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2015,4.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2016,4.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2017,4.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2018,4.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2019,3.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2020,4.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2021,3.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2022,3.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2023,3.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2024,4.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FI,2025,5.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2005,6.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2006,6.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2007,6.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2008,5.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2009,6.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2010,7.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2011,7.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2012,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2013,7.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2014,7.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2015,7.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2016,7.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2017,7.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2018,6.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2019,6.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2020,6.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2021,5.9,bd,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2022,4.9,d,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2023,5.5,d,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2024,5.2,d,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,FR,2025,5.4,d,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2005,9.2,bu,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2006,8.8,bu,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2007,7.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2008,7.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2009,6.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2010,9.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2011,12.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2012,16.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2013,15.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2014,14.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2015,15.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2016,11.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2017,10.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2018,7.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2019,7.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2020,8.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2021,8.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2022,6.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2023,5.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2024,3.7,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HR,2025,3.9,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2005,5.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2006,5.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2007,5.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2008,5.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2009,7.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2010,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2011,7.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2012,7.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2013,7.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2014,5.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2015,5.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2016,3.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2017,3.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2018,3.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2019,2.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2020,3.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2021,3.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2022,2.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2023,3.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2024,3.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,HU,2025,3.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2005,3.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2006,3.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2007,3.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2008,5.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2009,9.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2010,9.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2011,10.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2012,11.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2013,10.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2014,8.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2015,6.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2016,5.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2017,4.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2018,3.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2019,3.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2020,3.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2021,3.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2022,3.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2023,3.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2024,2.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IE,2025,3.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2005,,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2006,,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2007,,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2008,,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2009,5.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2010,5.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2011,5.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2012,3.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2013,3.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2014,3.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2015,2.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2016,2.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2017,,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2018,,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2019,,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2020,4.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2021,4.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2022,3.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2023,2.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IS,2024,2.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2005,6.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2006,5.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2007,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2008,5.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2009,6.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2010,7.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2011,7.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2012,9.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2013,10.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2014,10.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2015,10.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2016,10.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2017,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2018,9.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2019,9.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2020,8.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2021,8.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2022,6.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2023,6.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2024,5.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,IT,2025,5.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2005,6.6,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2006,4.8,bu,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2007,3.0,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2008,3.3,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2009,10.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2010,13.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2011,12.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2012,10.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2013,7.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2014,7.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2015,4.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2016,5.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2017,5.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2018,4.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2019,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2020,6.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2021,5.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2022,3.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2023,5.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2024,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LT,2025,4.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LU,2005,3.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,T,Y30-34,NO_FE_NO_NFE,UNE,PC,LU,2006,3.4,b,
