ANNOSCOLASTICO,CODICEISTITUTO,SEZIONE,CODICECRITERIO,PUNTEGGIOSCUOLA,MOTIVAZIONEPUNTEGGIOSCUOLA,_source_file,_dataset_id,_extracted_at
201617,BAIS04300T,Esiti,23,5,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti tende all'omogeneita', gli alunni dichiarano di respirare un buon clima di classe e buone relazioni interpersonali, tuttavia sono presenti alcune classi, in particolare del primo biennio dell'istruzione professionale, nelle quali le competenze sociali e civiche sono meno sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole). In generale la maggior parte degli studenti raggiunge una adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento negli ultimi anni del percorso scolastico, attestato dai risultati ottenuti somministrando griglie di valutazione su indicatori condivisi. La scuola adotta criteri comuni per la valutazione del comportamento e utilizza almeno uno strumento per valutare il raggiungimento delle competenze chiave e di cittadinanza attiva degli studenti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VAPS11000A,Esiti,21,4,La scuola perde una consistente percentuale di alunni (30%ca.) nel primo anno e nel terzo sia per le non promozioni sia per gli abbandoni. Si rilevano marcate disomogeneita' nelle capacita' e nelle motivazioni all'interno delle classi e tra i diversi indirizzi: piu' motivati e dotati di una preparazione di base piu' solida gli alunni che si iscrivono al Liceo Scientifico d'ordinamento e al Liceo linguistico tali caratteristiche vanno via riducendosi negli indirizzi del Liceo Scienze applicate e Scienze umaneLe ragioni degli insuccessi e delle disomogeneita' segnalate sono da individuare nella gravita' delle lacune pregresse e nella efficacia solo parziale delle strategie di recupero adottate.Permangono dunque alcune criticita'.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PIIC81800R,Esiti,24,4,"I risultati degli studenti nel successivo percorso di studio sono abbastanza soddisfacenti: solo alcuni studenti incontrano difficolta' di apprendimento (non sono ammessi alla classe successiva, hanno debiti formativi o cambiano l'indirizzo di studio) mentre altri, soprattutto alunni stranieri o di etnia rom, abbandonano gli studi nel percorso successivo.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PAEE12200N,Esiti,22,2,"Il punteggio di italiano e matematica della scuola alle prove INVALSI per le classi quinte e' in linea con quello di scuole con background socio economico e culturale simile, mentre per le classi seconde emergono alcune criticita' in particolare per italiano e per matematica (solo in alcune classi).La varianza tra le classi per italiano e' significativamente inferiore alla media.La varianza tra le classi in matematica richiede un approfondimento soprattutto sugli aspetti metodologico didattici.Gli alunni che si collocano tra i livelli 1 e 2 (criticita') sono in numero molto elevato, la varianza dentro le classi e' molto elevata, e testimonia che le classi rispondono al criterio di eterogeneita'.La scuola potrebbe ottenere risultati migliori.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,LTRC01000D,Esiti,22,3,"Il livello raggiunto dagli studenti nelle prove INVALSI e' comunque ancora non soddisfacente, e ancora una volta afferisce soprattutto la prova di Matematica. Si ribadisce che l'esito e' comunque ritenuto non sempre affidabile, in quanto spesso gli allievi non affrontano in modo sereno tale prova.Gia' dagli scorsi anni scolastici il Collegio dei Docenti del Filosi si e' interrogato sui risultati. Nel presente anno scolastico, come si e' avuto modo di di evidenziare (confrontare anche il documento, allegato alla presente sezione, inerente i dati di partecipazione alle Prove Invalsi 2017) allieve ed allievi sono apparsi piu' partecipi ed attenti. Si deve insistere e proseguire nella adeguata responsabilizzazione degli studenti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PIIC82000R,Esiti,22,5,"Il punteggio in italiano e in matematica e' significativamente superiore rispetto alle tre medie benchmark. La quota di studenti che si collocano nei livelli 1 e 2 e' molto inferiore alla media del Centro, della Toscana e Nazionale mentre la quota degli alunni del livello 5 e' notevolmente superiore in matematica rispetto alla media regionale ( superiore di 6 punti %) e in italiano e' in linea con la media regionale.L'unica criticita' rilevata e' la varianza tra le classi, sulla quale purtroppo la scuola puo' agire limitatamente, visto che e' legata soprattutto a politiche comunali e a criteri di accoglienza legati alle esigenze di dislocazione nel territorio, piuttosto che ad organizzazione interna dell'istituzione scolastica.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VVIC825001,Esiti,21,5,"Le azioni messe in atto dal piano di miglioramento, nell'a.s. 2016/2017, hanno contribuito al successo formativo e scolastico degli alunni frequentanti la scuola secondaria di primo grado, ripetenti compresi. Infatti, la percentuale di allievi ammessi alla classe successiva e idonei a sostenere l'esame di fine ciclo e' pari al 100%.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CTIC856009,Esiti,24,6,"Il risultati degli studenti nel percorso successivo di studi sono positivi. Solo raramente qualche studente incontra difficolta' di apprendimento o cambia l'Indirizzo di studio.Vengono monitorati sistematicamente i risultati degli alunni nel biennio successivo, non essendo disponibili dati a lungo termine per la verifica degli esiti a distanza.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,MOIC838003,Esiti,21,3,"La scuola perde pochi studenti nel passaggio da un anno all'altro e si tratta di singoli casi giustificati. La distribuzione degli studenti per fasce di voto evidenzia una concentrazione non del tutto equilibrata nella fascia intermedia, con una percentuale piu' elevata rispetto al resto d'Italia di alunni licenziati con voto 6. I trasferimenti in corso d'anno sono numerosi essi sono per lo piu' legati a progetti di vita familiari. Quando questi trasferimenti sono verso Paesi esteri, la scuola non ha possibilita' di verificare la prosecuzione del percorso scolastico (per questo in tabella risultano come abbandoni).La scuola accoglie studenti provenienti da altri comuni.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,FGIC872002,Esiti,21,6,"La scuola non perde studenti nel passaggio da un anno all'altro, tranne singoli casi giustificati, poiche' la Scuola usa tecniche e strumenti adeguati alle pecularieta' di ogni alunno.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,TAIC86400B,Esiti,21,5,"Le motivazioni in base alle quali si e' stabilito di attribuire un giudizio complessivo pari a 5 sono state determinate da una puntuale ed approfondita analisi degli scrutini finali (a.s. 2015/16 e 2016/17). La quota di studenti ammessa all'anno successivo, sia nella Scuola Primaria, sia in quella Secondaria di primo grado, e' superiore rispetto ai riferimenti nazionali (a.s. 2015/16). Gli abbandoni e i trasferimenti in uscita sono in linea rispetto ai riferimenti nazionali. La quota di studenti collocata nelle fasce di punteggio basse (6) risulta inferiore rispetto ai riferimenti SUD/PUGLIA/ITALIA la quota invece di studenti collocata nelle fasce di punteggio medioalte all'Esame di Stato (8 10 e lode nel I ciclo) risulta ancora inferiore rispetto ai riferimenti nazionali.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NAIC8AQ00P,Esiti,24,5,Motivazione non dichiarata,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,MIIC8F800N,Esiti,23,5,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' buono le competenze sociali e civiche sono adeguatamente sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole). Non sono presenti concentrazioni anomale di comportamenti problematici in specifiche sezioni, plessi, indirizzi di scuola. La scuola in modo distinto per i due indirizzi (primaria e secondaria di primo grado) adotta criteri comuni per la valutazione del comportamento ed e'in grado di valutare il raggiungimento delle competenze chiave e di cittadinanza degli studenti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BSIC83300L,Esiti,24,3,"La scelta del giudizio e' giustificata dai dati statistici rilevati buona parte degli studenti sceglie consapevolmente, anche in base ai propri risultati scolastici, il tipo di scuola piu' conforme alle loro capacita'. Permane comunque un numero significativo di alunni che presentano difficolta' legate alla lingua e a situazioni di disagio culturale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PDIC88400T,Esiti,21,5,"La scuola non perde studenti nel passaggio da un anno all'altro, tranne singoli casi giustificati, dovuti a spostamenti del nucleo familiare di studenti stranieri e nomadi. La distribuzione degli studenti per fasce di voto non evidenzia particolari concentrazioni in alcune fasce.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PAIC8AQ003,Esiti,21,6,La scuola non perde studenti nel passaggio da un anno all'altro e accoglie studenti provenienti da altre scuole. I due terzi degli alunni conseguono risultati superiori alla sufficienza e la distribuzione degli studenti per fasce di voto evidenzia una situazione di equilibrio in relazione alle scelte del Collegio. I criteri di valutazione adottati dalla scuola sono generalmente adeguati a garantire il successo formativo degli studenti.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VRIC84800C,Esiti,22,5,L'istituzione scolastica si autovaluta al livello 5 in seguito all'analisi dei risultasti raggiunti dagli studenti dell'istituto nelle prove standardizzate nazionali di italiano e matematica di quest'anno e dal confronto con i risultati degli anni precedenti.Si conferma l'autovalutazione al livello 5.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,FRIC82000A,Esiti,23,3,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' accettabile sono presenti alcune situazioni (classi, plessi, ecc.) nelle quali le competenze sociali e civiche sono scarsamente sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole). Alle criticita' la Scuola sta sopperendo con una azione sinergica e condivisa a livello collegiale, tale da portare gli studenti ad una ponderata riflessione sui valori del rispetto relazionale e del bene comune, della resposabilita', della condivisione. Inoltre, l'implementazione delle attivita' realizzate nella azienda agraria dell'Istituto di istruzione secondaria contribuisce a migliorare la cultura dell'imprenditorialita' fra gli studenti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PZIS016001,Esiti,22,3,La scuola nelle prove standardizzate nazionali di Italiano e Matematica raggiunge in media punteggi in linea con quelli di scuole con background socio economico e culturale simile. La varianza tra le classi e dentro le classi e' a volte elevata. La quota di studenti collocata nei livelli 1 e 2 in italiano e in matematica e' in linea con la media nazionale.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VRIC89000V,Esiti,21,6,"I parametri relativi agli esiti e ai trasferimenti evidenziano il raggiungimento del successo formativo nella quasi totalita' degli studenti. Si e' registrata una relativa riduzione della fascia del 10, mentre permane significativa la percentuale delle lodi.Nella scuola, compatibilmente con le risorse disponibili, sono state organizzate attivita' di alfabetizzazione e di prima alfabetizzazione.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BIIC81300G,Esiti,21,4,"La scuola perde pochi studenti nel passaggio da un anno all'altro, e ci sono molti trasferimenti, soprattutto in entrata.L'attuale situazione lavorativa del distretto biellese non offre garanzie di continuita' nel lavoro e le famiglie si spostano piu' frequentemente rispetto al passato nonostante cio' l'istituto riceve molte richieste di inserimento ad anno scolastico iniziato in quanto si trova vicino a quartieri ad alto tasso di immigrazione e con possibilita' di alloggi popolari. La distribuzione degli studenti per fasce di voto evidenzia una concentrazione anomala in alcune fasce che puo' essere letta in modi diversi, come si evince dall'analisi dei punti di forza e di debolezza.Esiste certamente la necessita' di uniformare le valutazioni disciplinari a criteri comuni e condivisi.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NAIS00900G,Esiti,23,3,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' ancora appena accettabile sono presenti alcune situazioni (classi ed indirizzi) nelle quali le competenze sociali e civiche sono scarsamente sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole). Questa problematica si evidenzia maggiormente nei primi anni del corso di studi, laddove gli studenti sono provenienti da realta' scolastiche e socio culturali fortemente diverse. Dal terzo anno gli studenti raggiungono prevalentemente una sufficiente autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento, ma alcuni non raggiungono ancora un'adeguata autonomia e accettazione cosciente delle regole. La scuola adotta criteri comuni per la valutazione del comportamento, ma non utilizza strumenti per valutare il raggiungimento delle competenze chiave e di cittadinanza degli studenti.Si deve intervenire al fine di promuovere: un comportamento piu' rispettoso nei riguardi dell'istituzione scolastica riducendo il numero di ritardi degli alunni una maggiore partecipazione ai percorsi finalizzati all'acquisizione di competenze digitali adeguate",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PCIC81600L,Esiti,24,5,"I risultati degli studenti nel successivo percorso di studio sono buoni: pochi studenti incontrano difficolta' di apprendimento (non sono ammessi alla classe successiva, hanno debiti formativi o cambiano l'indirizzo di studio) e il numero di abbandoni nel percorso di studi successivo e' molto contenuto. Gli studenti usciti dalla primaria e dalla secondaria dopo due o tre anni ottengono risultati medi nelle prove INVALSI di italiano e matematica di poco superiori a quelli medi nazionali.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,TVIS018005,Esiti,22,3,Il punteggio di italiano e matematica delle prove invalsi e' superiore a quello di scuole con background socioeconomico e culturale simile. La varianza tra classi in italiano e matematica e' inferiore a quella media. La quota di studenti collocata nei livelli 4 e 5 e' superiore alla media nazionale nell'istituzione tecnica.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CTIC8A000X,Esiti,22,5,"La restituzione dei dati INVALSI dell'ultimo triennio evidenzia come, nella maggior parte dei casi, la tendenza complessiva all'interno della scuola, sia progressivamente migliorata. Si puo' affermare, quindi che gli interventi atti a ridurre le disparita' sono sempre piu' mirati e proficui.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,MNIC80700P,Esiti,22,4,"Nel 14/15 La quota di studenti collocata a livello 1 e 2 in italiano e matematica si era ridotta alla scuola Secondaria rispetto al 2013/14 allineandosi a a quella nazionale, tuttavia nel 15/16 l'allineamento e' negativo in matematica.Il punteggio di italiano e matematica della scuola primaria e' inferiore a quello di scuole con background socioeconomico e culturale simile, in particolare nelle classi quinte, mentre nelle classi seconde e' nettamente superiore.La varianza tra le classi e' in linea o di poco inferiore a quella nazionale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PGIS01100D,Esiti,21,2,"La scuola non riesce sempre a garantire il successo formativo per tutti gli studenti: la scuola perde diversi studenti nel passaggio da un anno all'altro, anche con diversi trasferimenti o abbandoni. Anche nella distribuzione degli studenti per fasce di voto evidenzia uno sbilanciamento nella fascia medio bassa (cf voto esami di Stato).",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VAIC86300C,Esiti,24,4,"I criteri di valutazione adottati dalla scuola Primaria e dalla Scuola secondaria di primo grado sono i medesimi. Il focus sulla valutazione e' centrale nei due ordini di scuola, sostenuto da un confronto tra gli insegnanti in merito ai criteri adottati per valutare il percorso formativo degli allievi. All'interno di ogni ordine di scuola gli insegnanti si confrontano condividendo indicatori e sistemi valutativi sommativi e formativi. La criticita' puo' essere evidenziata nell'attuazione di tali percorsi in verticale. E' iniziato in questi due ultimi anni il lavoro del collegio per implementare le metodiche di progettazione e di valutazione in un curriculum verticale, rispettoso di ogni processo in eta' anagrafica ma contenuto in un iter graduato e continuo. I risultati del lavoro dei docenti impegnati nelle progettazioni dei curricoli verticali contribuiscono sicuramente al conseguimento dell'obiettivo di successo formativo: pochi studenti incontrano difficolta'' di apprendimento e non sono ammessi alla classe successiva, e il numero di abbandoni nel percorso di studi successivo e' inesistente. Gli studenti usciti dalla primaria ottengono risultati soddisfacenti nelle prove INVALSI di italiano e matematica durante l'esame di stato ,  a volte superiori a quelli medi nazionali. Poco si sa e si viene a sapere del percorso scolastico o lavorativo degli anni a seguire, ma questa e' problematica da affrontare in reti di scuole e servizi e non attribuibile al nostro istituto.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMPS48000T,Esiti,21,5,"I trasferimenti si riferiscono soprattutto ai primi tre anni e sono in parte dovuti ad azioni di riorientamento. La distribuzione degli studenti per fasce di voto evidenzia una situazione di equilibrio. Il numero di sospensioni nell'anno 2015 16 e' consistentemente diminuito, in percentuale, rispetto al 2014 15, nelle classi prime e terze. Le percentuali di abbandoni sono inesistenti. Per quanto riguarda l'esame di stato si evidenzia una distribuzione omogenea rispetto alle fasce di voto, in linea con i dati nazionali. La percentuale di diplomati agli Esami di Stato con voto superiore a 80 corrisponde alla media regionale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BRIC80200D,Esiti,21,4,"La scuola non perde studenti nel passaggio da un anno all'altro, tranne singoli casi giustificati. La distribuzione degli studenti per fasce di voto evidenzia una situazione di equilibrio, la percentuale piu' alta di licenziati con voto 7, e di conseguenza quella piu' bassa di licenziati con 8 e 9, rispetto al dato provinciale, regionale e nazionale puo' trovare una spiegazione nei dati di contesto (basso livello socio culturale ed economico).",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PZIC878004,Esiti,23,4,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' buono anche se queste vanno meglio formalizzate all'interno del Curricolo d'Istituto e e delle progettazioni didattiche delle singole classi nei vari ordini di scuola le competenze sociali e civiche sono abbastanza sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole). Permangono casi di non rispetto delle regole. La maggior parte degli studenti raggiunge un'adeguata autonomia nell'organizzazione dello studio e nell'apprendimento.Sono presenti alcune concentrazioni anomale di comportamenti problematici in specifiche sezioni, plessi, indirizzi di scuola. La scuola mette in atto opportune strategie per risolvere le situazioni problematiche, anche con l'ausilio di personale specializzato (sportello di consulenza psicologica scolastica offerto dal comune).La scuola adotta criteri comuni per la valutazione del comportamento.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VRIS009002,Esiti,24,4,"La scuola ha cominciato a monitorare gli esiti in uscita verso l'universita' e verso il lavoro, al fine di superare la propria criticita'. I risultati INVALSI dovrebbero essere letti anche nella prospettiva di verificare quali progressi vi siano stati negli studenti che mediamente approdano al nostro istituto con valutazione compresa fra 6 e 7.Buona l'attivita' di orientamento in uscita e lo sbocco lavorativo, tuttavia sarebbe necessario approfondire un confronto con i settori di inserimento sul profilo in uscita come e' gia' stato fatto per il socio sanitario.Il curriculum online accessibile a docenti, studenti, aziende con possibilita' di successive implementazioni post diploma e' stato realizzato dal Team Digitale sul sito dell'Istituto.Lo stesso team ha eleaborato un a scheda sulle scelte post diploma compilabile online e che viene proposta a tutti gli studenti nel momento in cui si presentano per ritirare il diploma o ne fanno richiesta.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CEIS03300E,Esiti,24,6,"I risultati raggiunti dagli studenti nei primi anni universitari sono positivi, come da dati riportati. La scuola non monitora ancora in modo sistematico i risultati a distanza. Nell' a. s. 2016/2017 si e' avviato un'azione di monitoraggio degli studenti attraverso il progetto Lauree Scientifiche ed attraverso un costante rapporto con il mondo accademico locale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,UDTD02000P,Esiti,23,4,"Il livello di competenze chiave e di cittadinanza raggiunto dagli studenti e' accettabile le competenze sociali e civiche sono adeguatamente sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole): si cfr. la Tabella allegata con le risultanze analitiche per ogni classe seconda dell'Istituto relativamente agli esiti della prova per l'accertamento delle competenze in uscita al termine dell'obbligo d'istruzione. .In generale gli studenti raggiungono una sufficiente autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento, ma alcuni studenti non raggiungono un'adeguata autonomia.La scuola adotta criteri comuni per la valutazione del comportamento e utilizza almeno uno strumento per valutare il raggiungimento delle competenze chiave e di cittadinanza degli studenti.Gli strumenti per la valutazione condivisa a livello di Istituto delle competenze trasversali del curricolo d'Istituto, fra le quali rientrano le competenze chiave di cittadinanza. Non sono stati ancora elaborati gli strumenti per la valutazione delle competenze trasversali del curricolo d'Istituto, fra le quali rientrano le competenze chiave di cittadinanza.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BOIC812001,Esiti,21,5,"Nonostante i frequenti inserimenti in corso d'anno di alunni stranieri e non, la scuola garantisce a tutti un percorso formativo adeguato.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,SSEE05800P,Esiti,23,5,"La maggior parte degli studenti della scuola raggiunge livelli buoni in relazione ad almeno due competenze chiave tra quelle considerate (competenze sociali e civiche, imparare a imparare, competenze digitali, spirito di iniziativa e imprenditorialita').",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,REIC826006,Esiti,23,4,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e'generalmente positivo con descrittori di livello buono e adeguato le competenze sociali e civiche sono obiettivi sostenuti da percorsi formativi adeguati e risultano sufficientemente sviluppate(collaborazione tra pari, responsabilita' e rispetto delle regole)mentre una parte degli studenti raggiunge una adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento. Non sono presenti concentrazioni anomale di comportamenti problematici in specifiche sezioni, plessi, indirizzi di scuola. La scuola adotta criteri comuni per la valutazione del comportamento ed utilizza alcuni strumenti per valutare il raggiungimento delle competenze chiave di cittadinanza degli studenti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CZIS00200T,Esiti,23,5,"Il nostro Istituto e' sempre stato molto attento a garantire al suo interno il rispetto della persona. Ponendo al centro dell'attivita' formativa ed educativa l'alunno come persona ha sviluppato le competenze chiave di cittadinanza attiva in modo che il senso della legalita' e l'idea di appartenenza ad una comunita' contribuiscano alla formazione dell'uomo e del cittadino. Gli alunni sono educati al rispetto degli altri nella loro diversita', al rispetto delle norme che regolano la vita scolastica, degli spazi e delle attrezzature di cui sono dotate le nostre scuole. Essi sono adeguatamente guidati all'acquisizione dello spirito di collaborazione e partecipazione e all'apprendimento di un efficace metodo di studio e di lavoro. La nostra scuola ha predisposto una comune e condivisa griglia di valutazione del comportamento.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,SVIC810009,Esiti,23,4,"La Scuola, nell'ultimo triennio, si e' fortemente impegnata per migliorare in tutti gli alunni l'autonomia nell'organizzazione dello studio e nell'autoregolazione dei processi di apprendimento, cercando di fornire, in maniera sistematica, tutti i tipi di supporto utili per far acquisire un metodo di studio efficace e utilizzabile in ogni situazione.La grande maggioranza degli allievi ha raggiunto un livello buono nell'ambito delle competenze di cittadinanza, la Scuola ritiene obiettivo prioritario favorire lo sviluppo di queste competenze che sono essenziali per la vita relazionale, sociale e lavorativa di ciascun individuo e per l'esercizio attivo e consapevole dei propri diritti e doveri di cittadino in contesti caratterizzati da una crescente complessita'. E' stato avviata una programmazione comune al fine di costruire contesti e situazioni che rendano possibili la valutazione delle conoscenze e delle abilita' acquisite dagli allievi e che dimostri il livello di competenza realmente posseduto in ognuno degli ambiti previsti. In tutti i segmenti si e' diffusa la conoscenza delle norme di autoprotezione in caso di emergenza e di tutela della salute.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,SAIC8AK00N,Esiti,21,6,"Dall'analisi delle valutazioni in itinere e finali degli studenti, risulta una situazione abbastanza omogenea nelle diverse classi e nelle diverse sezioni. A tutti gli studenti e' garantito il successo formativo attraverso l'impiego dei diversi mezzi e strategie didattiche ed educative.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMTF200009,Esiti,23,5,"La maggior parte degli studenti raggiunge una adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento. Non sono presenti concentrazioni anomale di comportamenti problematici in specifiche sezioni, salvo alcuni sporadici casi, come evidenziato nei punti di debolezza. La scuola adotta criteri comuni per la valutazione del comportamento e utilizza almeno uno strumento per valutare il raggiungimento delle competenze chiave e di cittadinanza degli studenti. Tale valutazione viene espressa anche in virtu' del fatto che il numero di studenti con disabilita' e' in crescita in quanto le famiglie e gli stessi Enti di assistenza ritengono che il clima scolastico e' di grande accoglienza. Buone le competenze digitali e lo spirito di iniziativa ed imprenditorialita'",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMIC8EF00X,Esiti,22,6,"la scuola ha ottenuto punteggi piuttosto elevati rispetto alle prove standardizzate, posizionandosi nettamente al di sopra delle medie nazionali e locali I punteggi sono in linea con quello di scuole con background socio economico e culturale simile. La varianza tra classi in italiano e in matematica e' generalmente nella media, i punteggi delle classi tendono a confermare la media della scuola. La quota di studenti collocata nei livelli 1 e 2 in italiano e in matematica e' spesso inferiore alla media nazionale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RCIC85000T,Esiti,22,4,"Dai dati rilevati emerge una situazione in cui gli esiti delle prove evidenziano qualche criticita', pertanto l'Istituto ha inteso incentivare le simulazioni per le prove Invalsi all'interno dei laboratori multimediali. Nel passaggio dalla primaria alla scuola secondaria di primo grado si ottiene un graduale miglioramento negli esiti delle prove. I risultati complessivi presentano una certa costanza in tutte le classi dell'Istituto, senza variazioni significative tra le varie sezioni. Rimane comunque evidente che gli alunni presentano ancora una certa difficolta' a rapportarsi alla struttura stessa della prova, ad utilizzare le capacita' logiche in unA maniera piu' naturale, come richiede la prova nazionale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
