AnnoS;AteneoNOME;AteneoCOD;Nome Gruppo Disciplinare;SESSO;Lau
2007;Basilicata;7601;Scientifico                                                                                                                                                                                                                                               ;M;26
2007;Bologna;3701;Scientifico                                                                                                                                                                                                                                               ;M;499
2007;Brescia;1701;Scientifico                                                                                                                                                                                                                                               ;M;19
2007;Ca' Foscari Venezia;2701;Scientifico                                                                                                                                                                                                                                               ;M;74
2007;Cagliari;9201;Scientifico                                                                                                                                                                                                                                               ;M;150
2007;Calabria;7801;Scientifico                                                                                                                                                                                                                                               ;M;187
2007;Camerino;4302;Scientifico                                                                                                                                                                                                                                               ;M;102
2007;Catania;8701;Scientifico                                                                                                                                                                                                                                               ;M;218
2007;Catanzaro;7901;Scientifico                                                                                                                                                                                                                                               ;M;19
2007;Chieti e Pescara;6901;Scientifico                                                                                                                                                                                                                                               ;M;67
2007;Ferrara;3801;Scientifico                                                                                                                                                                                                                                               ;M;149
2007;Firenze;4801;Scientifico                                                                                                                                                                                                                                               ;M;240
2007;Genova;1001;Scientifico                                                                                                                                                                                                                                               ;M;167
2007;Insubria;1202;Scientifico                                                                                                                                                                                                                                               ;M;102
2007;L'Aquila;6601;Scientifico                                                                                                                                                                                                                                               ;M;87
2007;Marche;4201;Scientifico                                                                                                                                                                                                                                               ;M;49
2007;Messina;8301;Scientifico                                                                                                                                                                                                                                               ;M;166
2007;Milano;1501;Scientifico                                                                                                                                                                                                                                               ;M;586
2007;Milano Bicocca;1509;Scientifico                                                                                                                                                                                                                                               ;M;380
2007;Milano Cattolica;1504;Scientifico                                                                                                                                                                                                                                               ;M;43
2007;Milano San Raffaele;1508;Scientifico                                                                                                                                                                                                                                               ;M;16
2007;Modena e Reggio Emilia;3601;Scientifico                                                                                                                                                                                                                                               ;M;104
2007;Molise;7001;Scientifico                                                                                                                                                                                                                                               ;M;24
2007;Napoli Benincasa;6304;Scientifico                                                                                                                                                                                                                                               ;M;12
2007;Napoli Federico II;6301;Scientifico                                                                                                                                                                                                                                               ;M;633
2007;Napoli Parthenope;6302;Scientifico                                                                                                                                                                                                                                               ;M;55
2007;Napoli Vanvitelli;6306;Scientifico                                                                                                                                                                                                                                               ;M;118
2007;Padova;2801;Scientifico                                                                                                                                                                                                                                               ;M;597
2007;Palermo;8201;Scientifico                                                                                                                                                                                                                                               ;M;281
2007;Parma;3401;Scientifico                                                                                                                                                                                                                                               ;M;152
2007;Pavia;1801;Scientifico                                                                                                                                                                                                                                               ;M;228
2007;Perugia;5401;Scientifico                                                                                                                                                                                                                                               ;M;197
2007;Piemonte Orientale;201;Scientifico                                                                                                                                                                                                                                               ;M;91
2007;Pisa;5001;Scientifico                                                                                                                                                                                                                                               ;M;337
2007;Roma La Sapienza;5801;Scientifico                                                                                                                                                                                                                                               ;M;594
2007;Roma Tor Vergata;5802;Scientifico                                                                                                                                                                                                                                               ;M;170
2007;Roma Tre;5807;Scientifico                                                                                                                                                                                                                                               ;M;117
2007;Salento;7501;Scientifico                                                                                                                                                                                                                                               ;M;96
2007;Salerno;6501;Scientifico                                                                                                                                                                                                                                               ;M;59
2007;Sannio;6201;Scientifico                                                                                                                                                                                                                                               ;M;74
2007;Sassari;9001;Scientifico                                                                                                                                                                                                                                               ;M;55
2007;Siena;5201;Scientifico                                                                                                                                                                                                                                               ;M;125
2007;Teramo;6701;Scientifico                                                                                                                                                                                                                                               ;M;10
2007;Torino;101;Scientifico                                                                                                                                                                                                                                               ;M;361
2007;Torino Politecnico;102;Scientifico                                                                                                                                                                                                                                               ;M;8
2007;Trento;2201;Scientifico                                                                                                                                                                                                                                               ;M;48
2007;Trieste;3201;Scientifico                                                                                                                                                                                                                                               ;M;140
2007;Tuscia;5601;Scientifico                                                                                                                                                                                                                                               ;M;40
2007;Udine;3001;Scientifico                                                                                                                                                                                                                                               ;M;46
2007;Urbino;4101;Scientifico                                                                                                                                                                                                                                               ;M;88
2007;Verona;2301;Scientifico                                                                                                                                                                                                                                               ;M;25
2007;Bologna;3701;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;76
2007;Brescia;1701;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;23
2007;Cagliari;9201;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;37
2007;Cassino;6001;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;23
2007;Catania;8701;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;26
2007;Catanzaro;7901;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;58
2007;Chieti e Pescara;6901;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;63
2007;Ferrara;3801;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;69
2007;Firenze;4801;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;42
2007;Foggia;7101;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;46
2007;Genova;1001;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;18
2007;Insubria;1202;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;23
2007;L'Aquila;6601;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;21
2007;Messina;8301;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;28
2007;Milano;1501;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;84
2007;Milano Cattolica;1504;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;51
2007;Molise;7001;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;15
2007;Napoli Parthenope;6302;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;118
2007;Padova;2801;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;56
2007;Palermo;8201;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;40
2007;Parma;3401;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;21
2007;Pavia;1801;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;31
2007;Perugia;5401;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;54
2007;Pisa;5001;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;1
2007;Roma Foro Italico;5806;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;92
2007;Roma Tor Vergata;5802;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;24
2007;Teramo;6701;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;11
2007;Torino;101;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;119
2007;Udine;3001;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;13
2007;Urbino;4101;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;76
2007;Verona;2301;Scienze motorie e sportive                                                                                                                                                                                                                                ;F;50
2007;Bologna;3701;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;94
2007;Brescia;1701;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;42
2007;Cagliari;9201;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;34
2007;Cassino;6001;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;35
2007;Catania;8701;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;23
2007;Catanzaro;7901;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;83
2007;Chieti e Pescara;6901;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;120
2007;Ferrara;3801;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;49
2007;Firenze;4801;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;52
2007;Foggia;7101;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;41
2007;Genova;1001;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;19
2007;Insubria;1202;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;23
2007;L'Aquila;6601;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;45
2007;Messina;8301;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;38
2007;Milano;1501;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;118
2007;Milano Cattolica;1504;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;96
2007;Molise;7001;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;16
2007;Napoli Parthenope;6302;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;185
2007;Padova;2801;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;37
2007;Palermo;8201;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;57
2007;Parma;3401;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;36
2007;Pavia;1801;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;43
2007;Perugia;5401;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;68
2007;Roma Foro Italico;5806;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;115
2007;Roma Tor Vergata;5802;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;42
2007;Teramo;6701;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;102
2007;Torino;101;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;171
2007;Udine;3001;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;27
2007;Urbino;4101;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;143
2007;Verona;2301;Scienze motorie e sportive                                                                                                                                                                                                                                ;M;47
2006;Bari;7201;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;104
2006;Basilicata;7601;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;77
2006;Bologna;3701;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;192
2006;Bolzano;2101;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;10
2006;Camerino;4302;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;34
2006;Catania;8701;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;99
2006;Firenze;4801;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;103
2006;Foggia;7101;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;65
2006;Marche;4201;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;41
2006;Messina;8301;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;35
2006;Milano;1501;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;329
2006;Milano Cattolica;1504;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;44
2006;Modena e Reggio Emilia;3601;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;8
2006;Molise;7001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;59
2006;Napoli Federico II;6301;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;281
2006;Padova;2801;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;208
2006;Palermo;8201;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;47
2006;Parma;3401;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;155
2006;Perugia;5401;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;144
2006;Pisa;5001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;122
2006;Reggio Calabria;8001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;39
2006;Sassari;9001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;92
2006;Teramo;6701;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;44
2006;Torino;101;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;135
2006;Tuscia;5601;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;53
2006;Udine;3001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;72
2006;Verona;2301;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;F;6
2006;Bari;7201;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;117
2006;Basilicata;7601;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;72
2006;Bologna;3701;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;213
2006;Bolzano;2101;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;6
2006;Camerino;4302;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;16
2006;Catania;8701;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;158
2006;Catanzaro;7901;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;1
2006;Firenze;4801;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;220
2006;Foggia;7101;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;46
2006;Marche;4201;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;48
2006;Messina;8301;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;46
2006;Milano;1501;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;355
2006;Milano Cattolica;1504;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;69
2006;Modena e Reggio Emilia;3601;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;24
2006;Molise;7001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;50
2006;Napoli Federico II;6301;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;244
2006;Padova;2801;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;310
2006;Palermo;8201;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;155
2006;Parma;3401;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;113
2006;Perugia;5401;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;170
2006;Pisa;5001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;119
2006;Reggio Calabria;8001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;63
2006;Sassari;9001;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;113
2006;Teramo;6701;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;47
2006;Torino;101;Agrario-Forestale e Veterinario                                                                                                                                                                                                                           ;M;187
