ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;GRADE;GENERE;CLASSE_ETA';N_AcStaff
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;35 - 44;16
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;45 - 54;36
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;45 - 54;68
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;< 35;8
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;< 35;10
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;>= 55;12
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;>= 55;17
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;35 - 44;56
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;35 - 44;92
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;45 - 54;58
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;45 - 54;65
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;< 35;53
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;< 35;42
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;35 - 44;33
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;35 - 44;31
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;45 - 54;4
2012;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;45 - 54;6
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;>= 55;26
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;>= 55;108
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;35 - 44;1
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;35 - 44;1
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;F;45 - 54;7
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;A;M;45 - 54;31
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;>= 55;82
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;>= 55;31
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;35 - 44;3
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;35 - 44;9
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;F;45 - 54;35
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;B;M;45 - 54;78
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;< 35;5
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;< 35;13
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;>= 55;18
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;>= 55;32
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;35 - 44;33
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;35 - 44;65
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;F;45 - 54;63
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;C;M;45 - 54;70
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;< 35;53
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;< 35;40
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;>= 55;1
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;>= 55;1
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;35 - 44;26
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;35 - 44;25
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;F;45 - 54;7
2012;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;D;M;45 - 54;2
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;F;>= 55;1
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;M;>= 55;14
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;M;35 - 44;2
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;F;45 - 54;3
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;A;M;45 - 54;6
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;B;M;>= 55;2
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;B;M;35 - 44;8
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;B;F;35 - 44;1
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;B;M;45 - 54;9
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;M;< 35;5
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;M;>= 55;3
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;F;35 - 44;2
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;M;35 - 44;9
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;C;M;45 - 54;2
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;F;< 35;36
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;M;< 35;53
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;F;35 - 44;13
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;M;35 - 44;19
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;M;45 - 54;3
2012;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;D;F;45 - 54;1
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;F;>= 55;24
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;M;>= 55;153
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;M;35 - 44;14
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;F;35 - 44;1
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;F;45 - 54;9
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;A;M;45 - 54;50
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;F;>= 55;42
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;M;>= 55;74
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;F;35 - 44;13
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;M;35 - 44;19
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;F;45 - 54;43
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;B;M;45 - 54;71
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;F;< 35;11
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;M;< 35;16
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;F;>= 55;28
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;M;>= 55;37
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;M;35 - 44;107
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;F;35 - 44;79
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;F;45 - 54;58
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;C;M;45 - 54;70
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;F;< 35;105
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;M;< 35;85
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;F;>= 55;1
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;F;35 - 44;49
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;M;35 - 44;41
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;M;45 - 54;3
2012;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;D;F;45 - 54;7
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;F;>= 55;40
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;M;>= 55;114
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;M;35 - 44;2
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;F;45 - 54;15
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;A;M;45 - 54;49
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;F;>= 55;35
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;M;>= 55;67
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;F;35 - 44;11
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;M;35 - 44;22
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;F;45 - 54;47
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;B;M;45 - 54;81
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;F;< 35;14
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;M;< 35;28
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;F;>= 55;6
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;M;>= 55;17
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;M;35 - 44;98
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;F;35 - 44;91
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;F;45 - 54;52
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;C;M;45 - 54;40
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;F;< 35;127
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;M;< 35;110
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;M;>= 55;1
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;F;35 - 44;44
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;M;35 - 44;26
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;M;45 - 54;3
2012;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;D;F;45 - 54;2
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;F;>= 55;120
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;M;>= 55;401
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;F;35 - 44;1
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;M;35 - 44;19
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;F;45 - 54;35
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;A;M;45 - 54;165
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;M;>= 55;213
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;F;>= 55;126
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;F;35 - 44;48
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;M;35 - 44;81
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;F;45 - 54;141
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;B;M;45 - 54;229
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;F;< 35;37
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;M;< 35;53
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;F;>= 55;98
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;M;>= 55;98
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;F;35 - 44;311
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;M;35 - 44;302
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;F;45 - 54;172
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;C;M;45 - 54;188
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;D;F;< 35;444
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;D;M;< 35;455
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;D;F;>= 55;1
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;D;M;>= 55;2
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;D;F;35 - 44;175
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;D;M;35 - 44;166
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;D;F;45 - 54;21
2012;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;D;M;45 - 54;6
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;A;F;>= 55;17
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;A;M;>= 55;95
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;A;F;35 - 44;1
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;A;M;35 - 44;6
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;A;F;45 - 54;7
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;A;M;45 - 54;35
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;B;F;>= 55;29
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;B;M;>= 55;51
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;B;F;35 - 44;4
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;B;M;35 - 44;13
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;B;M;45 - 54;63
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;B;F;45 - 54;26
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;C;F;< 35;5
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;C;M;< 35;15
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;C;F;>= 55;15
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;C;M;>= 55;16
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;C;F;35 - 44;54
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;C;M;35 - 44;68
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;C;F;45 - 54;49
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;C;M;45 - 54;67
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;D;F;< 35;89
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;D;M;< 35;88
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;D;M;>= 55;4
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;D;F;35 - 44;44
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;D;M;35 - 44;31
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;D;F;45 - 54;4
2012;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;D;M;45 - 54;6
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;A;F;>= 55;15
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;A;M;>= 55;49
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;A;F;45 - 54;1
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;A;M;45 - 54;8
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;B;F;>= 55;19
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;B;M;>= 55;35
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;B;F;35 - 44;1
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;B;M;35 - 44;4
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;B;F;45 - 54;18
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;B;M;45 - 54;27
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;C;M;< 35;1
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;C;F;< 35;1
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;C;F;>= 55;20
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;C;M;>= 55;20
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;C;F;35 - 44;20
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;C;M;35 - 44;24
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;C;F;45 - 54;57
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;C;M;45 - 54;47
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;F;< 35;23
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;M;< 35;18
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;F;>= 55;1
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;M;>= 55;2
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;F;35 - 44;27
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;M;35 - 44;26
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;F;45 - 54;5
2012;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;D;M;45 - 54;1
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;F;>= 55;10
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;M;>= 55;98
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;M;35 - 44;2
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;F;45 - 54;6
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;A;M;45 - 54;26
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;F;>= 55;8
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;M;>= 55;39
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;F;35 - 44;5
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;M;35 - 44;13
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;F;45 - 54;23
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;B;M;45 - 54;66
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;M;< 35;20
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;F;< 35;11
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;F;>= 55;10
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;M;>= 55;9
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;F;35 - 44;56
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;M;35 - 44;70
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;F;45 - 54;28
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;C;M;45 - 54;40
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;D;F;< 35;56
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;D;M;< 35;55
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;D;M;35 - 44;22
2012;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;D;F;35 - 44;24
2012;04301;Macerata - Università degli studi;Marche;CENTRO;A;F;>= 55;13
2012;04301;Macerata - Università degli studi;Marche;CENTRO;A;M;>= 55;37
2012;04301;Macerata - Università degli studi;Marche;CENTRO;A;M;35 - 44;5
2012;04301;Macerata - Università degli studi;Marche;CENTRO;A;F;45 - 54;7
2012;04301;Macerata - Università degli studi;Marche;CENTRO;A;M;45 - 54;21
2012;04301;Macerata - Università degli studi;Marche;CENTRO;B;M;< 35;1
2012;04301;Macerata - Università degli studi;Marche;CENTRO;B;F;>= 55;7
2012;04301;Macerata - Università degli studi;Marche;CENTRO;B;M;>= 55;15
2012;04301;Macerata - Università degli studi;Marche;CENTRO;B;F;35 - 44;16
2012;04301;Macerata - Università degli studi;Marche;CENTRO;B;M;35 - 44;11
2012;04301;Macerata - Università degli studi;Marche;CENTRO;B;F;45 - 54;14
2012;04301;Macerata - Università degli studi;Marche;CENTRO;B;M;45 - 54;15
2012;04301;Macerata - Università degli studi;Marche;CENTRO;C;F;< 35;3
2012;04301;Macerata - Università degli studi;Marche;CENTRO;C;M;< 35;4
2012;04301;Macerata - Università degli studi;Marche;CENTRO;C;F;>= 55;3
2012;04301;Macerata - Università degli studi;Marche;CENTRO;C;M;>= 55;3
2012;04301;Macerata - Università degli studi;Marche;CENTRO;C;M;35 - 44;37
2012;04301;Macerata - Università degli studi;Marche;CENTRO;C;F;35 - 44;48
2012;04301;Macerata - Università degli studi;Marche;CENTRO;C;F;45 - 54;25
2012;04301;Macerata - Università degli studi;Marche;CENTRO;C;M;45 - 54;16
2012;04301;Macerata - Università degli studi;Marche;CENTRO;D;F;< 35;1
2012;04301;Macerata - Università degli studi;Marche;CENTRO;D;M;< 35;1
2012;04301;Macerata - Università degli studi;Marche;CENTRO;D;F;35 - 44;1
2012;04302;Camerino - Università degli studi;Marche;CENTRO;A;F;>= 55;4
2012;04302;Camerino - Università degli studi;Marche;CENTRO;A;M;>= 55;34
2012;04302;Camerino - Università degli studi;Marche;CENTRO;A;F;45 - 54;4
2012;04302;Camerino - Università degli studi;Marche;CENTRO;A;M;45 - 54;21
2012;04302;Camerino - Università degli studi;Marche;CENTRO;B;F;>= 55;8
2012;04302;Camerino - Università degli studi;Marche;CENTRO;B;M;>= 55;20
2012;04302;Camerino - Università degli studi;Marche;CENTRO;B;F;35 - 44;2
2012;04302;Camerino - Università degli studi;Marche;CENTRO;B;M;35 - 44;5
2012;04302;Camerino - Università degli studi;Marche;CENTRO;B;F;45 - 54;15
2012;04302;Camerino - Università degli studi;Marche;CENTRO;B;M;45 - 54;30
2012;04302;Camerino - Università degli studi;Marche;CENTRO;C;F;< 35;1
2012;04302;Camerino - Università degli studi;Marche;CENTRO;C;M;< 35;3
2012;04302;Camerino - Università degli studi;Marche;CENTRO;C;F;>= 55;6
2012;04302;Camerino - Università degli studi;Marche;CENTRO;C;M;>= 55;15
2012;04302;Camerino - Università degli studi;Marche;CENTRO;C;F;35 - 44;26
2012;04302;Camerino - Università degli studi;Marche;CENTRO;C;M;35 - 44;28
2012;04302;Camerino - Università degli studi;Marche;CENTRO;C;M;45 - 54;36
2012;04302;Camerino - Università degli studi;Marche;CENTRO;C;F;45 - 54;33
2012;04302;Camerino - Università degli studi;Marche;CENTRO;D;F;< 35;9
2012;04302;Camerino - Università degli studi;Marche;CENTRO;D;M;< 35;3
2012;04302;Camerino - Università degli studi;Marche;CENTRO;D;F;35 - 44;6
2012;04302;Camerino - Università degli studi;Marche;CENTRO;D;M;35 - 44;6
2012;04302;Camerino - Università degli studi;Marche;CENTRO;D;F;45 - 54;1
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;A;M;>= 55;1
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;A;M;35 - 44;2
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;A;M;45 - 54;1
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;B;M;35 - 44;2
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;B;F;45 - 54;1
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;C;M;< 35;3
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;C;M;35 - 44;4
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;C;F;35 - 44;3
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;D;F;< 35;5
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;D;M;< 35;8
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;D;F;35 - 44;1
2012;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;D;M;35 - 44;2
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;A;F;>= 55;101
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;A;M;>= 55;321
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;A;F;35 - 44;3
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;A;M;35 - 44;4
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;A;F;45 - 54;24
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;A;M;45 - 54;83
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;B;M;< 35;1
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;B;F;>= 55;97
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;B;M;>= 55;199
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;B;F;35 - 44;22
2012;04801;Firenze - Università degli studi;Toscana;CENTRO;B;M;35 - 44;31
