ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;ORG_GOV;COMP_ORG_GOV;GENERE;N_COMP_ORG_GOV
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Presidente;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Presidente;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Presidente;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Presidente;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Presidente;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Presidente;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Presidente;F;1
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Presidente;F;1
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Presidente;F;0
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Presidente;F;0
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Presidente;F;0
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Presidente;F;0
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Presidente;F;0
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Presidente;F;0
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Presidente;F;1
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Presidente;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Presidente;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Presidente;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Presidente;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Presidente;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Presidente;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Presidente;F;1
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;01-Rettore;Presidente;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;02-Prorettore vicario;Presidente;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;03-Direttore generale;Presidente;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;04-Senato accademico;Presidente;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Presidente;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Presidente;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Presidente;F;1
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;01-Rettore;Presidente;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;03-Direttore generale;Presidente;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;04-Senato accademico;Presidente;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;05-Consiglio di amministrazione;Presidente;F;1
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;07-Nucleo di valutazione;Presidente;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;01-Rettore;Presidente;F;0
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;03-Direttore generale;Presidente;F;0
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;04-Senato accademico;Presidente;F;0
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;07-Nucleo di valutazione;Presidente;F;0
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;01-Rettore;Presidente;F;0
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;03-Direttore generale;Presidente;F;0
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;04-Senato accademico;Presidente;F;0
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;07-Nucleo di valutazione;Presidente;F;0
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;01-Rettore;Presidente;F;0
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;03-Direttore generale;Presidente;F;0
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;04-Senato accademico;Presidente;F;1
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;05-Consiglio di amministrazione;Presidente;F;1
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;07-Nucleo di valutazione;Presidente;F;0
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;01-Rettore;Presidente;F;0
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;03-Direttore generale;Presidente;F;0
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;04-Senato accademico;Presidente;F;0
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;07-Nucleo di valutazione;Presidente;F;0
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;08-Comitato unico di garanzia;Presidente;F;0
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;01-Rettore;Presidente;F;0
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;03-Direttore generale;Presidente;F;0
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;04-Senato accademico;Presidente;F;1
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;05-Consiglio di amministrazione;Presidente;F;1
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;07-Nucleo di valutazione;Presidente;F;0
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;08-Comitato unico di garanzia;Presidente;F;0
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;01-Rettore;Presidente;F;0
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;03-Direttore generale;Presidente;F;0
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;04-Senato accademico;Presidente;F;0
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;07-Nucleo di valutazione;Presidente;F;0
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;08-Comitato unico di garanzia;Presidente;F;0
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;01-Rettore;Presidente;F;0
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;03-Direttore generale;Presidente;F;0
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;04-Senato accademico;Presidente;F;0
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;07-Nucleo di valutazione;Presidente;F;1
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;01-Rettore;Presidente;F;0
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;03-Direttore generale;Presidente;F;0
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;04-Senato accademico;Presidente;F;0
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;07-Nucleo di valutazione;Presidente;F;1
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;01-Rettore;Presidente;F;0
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;03-Direttore generale;Presidente;F;0
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;04-Senato accademico;Presidente;F;0
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;07-Nucleo di valutazione;Presidente;F;1
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;01-Rettore;Presidente;F;0
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;03-Direttore generale;Presidente;F;0
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;04-Senato accademico;Presidente;F;0
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;1
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;07-Nucleo di valutazione;Presidente;F;1
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;01-Rettore;Presidente;F;0
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;03-Direttore generale;Presidente;F;0
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;04-Senato accademico;Presidente;F;0
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;05-Consiglio di amministrazione;Presidente;F;0
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;07-Nucleo di valutazione;Presidente;F;0
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;08-Comitato unico di garanzia;Presidente;F;1
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;01-Rettore;Presidente;F;0
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;02-Prorettore vicario;Presidente;F;0
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;03-Direttore generale;Presidente;F;0
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;04-Senato accademico;Presidente;F;1
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;05-Consiglio di amministrazione;Presidente;F;1
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;06-Collegio dei revisori dei conti;Presidente;F;0
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;07-Nucleo di valutazione;Presidente;F;1
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;08-Comitato unico di garanzia;Presidente;F;0
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;01-Rettore;Presidente;F;0
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;03-Direttore generale;Presidente;F;0
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;04-Senato accademico;Presidente;F;0
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;1
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;01-Rettore;Presidente;F;0
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;03-Direttore generale;Presidente;F;0
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;04-Senato accademico;Presidente;F;0
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;1
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;04301;Macerata - Università degli studi;Marche;CENTRO;01-Rettore;Presidente;F;0
2023;04301;Macerata - Università degli studi;Marche;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;04301;Macerata - Università degli studi;Marche;CENTRO;03-Direttore generale;Presidente;F;0
2023;04301;Macerata - Università degli studi;Marche;CENTRO;04-Senato accademico;Presidente;F;0
2023;04301;Macerata - Università degli studi;Marche;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;04301;Macerata - Università degli studi;Marche;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;1
2023;04301;Macerata - Università degli studi;Marche;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;04301;Macerata - Università degli studi;Marche;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;04302;Camerino - Università degli studi;Marche;CENTRO;01-Rettore;Presidente;F;0
2023;04302;Camerino - Università degli studi;Marche;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;04302;Camerino - Università degli studi;Marche;CENTRO;03-Direttore generale;Presidente;F;0
2023;04302;Camerino - Università degli studi;Marche;CENTRO;04-Senato accademico;Presidente;F;0
2023;04302;Camerino - Università degli studi;Marche;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;04302;Camerino - Università degli studi;Marche;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;04302;Camerino - Università degli studi;Marche;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;04302;Camerino - Università degli studi;Marche;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;01-Rettore;Presidente;F;0
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;03-Direttore generale;Presidente;F;0
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;04-Senato accademico;Presidente;F;0
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;1
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;01-Rettore;Presidente;F;0
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;03-Direttore generale;Presidente;F;0
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;04-Senato accademico;Presidente;F;1
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;05-Consiglio di amministrazione;Presidente;F;1
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;01-Rettore;Presidente;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;03-Direttore generale;Presidente;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;04-Senato accademico;Presidente;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;1
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;07-Nucleo di valutazione;Presidente;F;1
2023;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;08-Comitato unico di garanzia;Presidente;F;0
2023;05001;Pisa - Università;Toscana;CENTRO;01-Rettore;Presidente;F;0
2023;05001;Pisa - Università;Toscana;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;05001;Pisa - Università;Toscana;CENTRO;03-Direttore generale;Presidente;F;0
2023;05001;Pisa - Università;Toscana;CENTRO;04-Senato accademico;Presidente;F;0
2023;05001;Pisa - Università;Toscana;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;05001;Pisa - Università;Toscana;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;05001;Pisa - Università;Toscana;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;05001;Pisa - Università;Toscana;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;01-Rettore;Presidente;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;03-Direttore generale;Presidente;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;04-Senato accademico;Presidente;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;01-Rettore;Presidente;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;03-Direttore generale;Presidente;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;04-Senato accademico;Presidente;F;1
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;05-Consiglio di amministrazione;Presidente;F;1
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;08-Comitato unico di garanzia;Presidente;F;0
2023;05201;Siena - Università degli studi;Toscana;CENTRO;01-Rettore;Presidente;F;0
2023;05201;Siena - Università degli studi;Toscana;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;05201;Siena - Università degli studi;Toscana;CENTRO;03-Direttore generale;Presidente;F;0
2023;05201;Siena - Università degli studi;Toscana;CENTRO;04-Senato accademico;Presidente;F;0
2023;05201;Siena - Università degli studi;Toscana;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;05201;Siena - Università degli studi;Toscana;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;05201;Siena - Università degli studi;Toscana;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;05201;Siena - Università degli studi;Toscana;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;01-Rettore;Presidente;F;0
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;03-Direttore generale;Presidente;F;0
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;04-Senato accademico;Presidente;F;0
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;07-Nucleo di valutazione;Presidente;F;1
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;01-Rettore;Presidente;F;0
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;03-Direttore generale;Presidente;F;0
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;04-Senato accademico;Presidente;F;0
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;07-Nucleo di valutazione;Presidente;F;1
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;08-Comitato unico di garanzia;Presidente;F;0
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;01-Rettore;Presidente;F;0
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;03-Direttore generale;Presidente;F;0
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;04-Senato accademico;Presidente;F;0
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;05-Consiglio di amministrazione;Presidente;F;0
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;06-Collegio dei revisori dei conti;Presidente;F;0
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;07-Nucleo di valutazione;Presidente;F;0
2023;05403;Perugia - Università per stranieri;Umbria;CENTRO;08-Comitato unico di garanzia;Presidente;F;1
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;01-Rettore;Presidente;F;0
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;02-Prorettore vicario;Presidente;F;0
2023;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;03-Direttore generale;Presidente;F;0
