ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;59
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;60
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;34
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;59
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;53
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;53
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;56
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;57
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;34
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;59
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;55
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;2PA;Prof. II fascia (associato);M;51
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;2PA;Prof. II fascia (associato);F;49
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;58
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;37
2022;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;38
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;58
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;55
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;44
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;49
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;43
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;34
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;33
2022;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;32
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;65
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;60
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;53
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;55
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;38
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;35
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;49
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;51
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;39
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;37
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;60
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;59
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;50
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;51
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;56
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;53
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;35
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;55
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;56
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;53
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;49
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;45
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;45
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;62
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;56
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;32
2022;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;54
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;60
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;54
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;49
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;49
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;33
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;51
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;58
2022;05809;Roma - Università degli Studi Internazionali – UNINT;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;47
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;53
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;53
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;48
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;49
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;48
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;47
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;52
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;58
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;27
2022;05810;"Roma - Università telematica ""Guglielmo Marconi""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;32
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;55
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;50
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;48
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;50
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;32
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;47
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;63
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;41
2022;05811;"Roma - Università telematica ""Unitelma Sapienza""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;33
2022;05812;Roma - Università Europea;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;52
2022;05812;Roma - Università Europea;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;52
2022;05812;Roma - Università Europea;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;52
2022;05812;Roma - Università Europea;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46
2022;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;43
2022;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2022;05812;Roma - Università Europea;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38
2022;05812;Roma - Università Europea;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;43
2022;05812;Roma - Università Europea;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;48
2022;05812;Roma - Università Europea;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;36
2022;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;51
2022;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;51
2022;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;49
2022;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;34
2022;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;44
2022;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;49
2022;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;52
2022;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;56
2022;05814;Roma - Universitas telematica Mercatorum;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;50
2022;05814;Roma - Universitas telematica Mercatorum;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;52
2022;05814;Roma - Universitas telematica Mercatorum;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;46
2022;05814;Roma - Universitas telematica Mercatorum;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;48
2022;05814;Roma - Universitas telematica Mercatorum;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;44
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;49
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;53
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;2PA;Prof. II fascia (associato);F;49
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;2PA;Prof. II fascia (associato);M;47
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;41
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;47
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;53
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;36
2022;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;38
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;57
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;59
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);M;53
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);F;48
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;48
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;48
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;47
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;29
2022;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;42
2022;05817;Roma - Link Campus University;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;47
2022;05817;Roma - Link Campus University;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;50
2022;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;45
2022;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;46
2022;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2022;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40
2022;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;51
2022;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;48
2022;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;44
2022;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;38
2022;05818;Roma - Saint Camillus International;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;65
2022;05818;Roma - Saint Camillus International;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;66
2022;05818;Roma - Saint Camillus International;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;47
2022;05818;Roma - Saint Camillus International;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;45
2022;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38
2022;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40
2022;05818;Roma - Saint Camillus International;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);F;63
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);M;60
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);F;54
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);M;51
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;35
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;F;56
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;56
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;35
2022;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;37
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;1PO;Prof. I fascia (ordinario);M;59
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;1PO;Prof. I fascia (ordinario);F;57
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;2PA;Prof. II fascia (associato);F;52
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;2PA;Prof. II fascia (associato);M;51
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;35
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;36
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;39
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;52
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;53
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;4AR;Titolare di assegno di ricerca;M;35
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;4AR;Titolare di assegno di ricerca;F;36
2022;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;55
2022;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;54
2022;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;2PA;Prof. II fascia (associato);F;44
2022;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;2PA;Prof. II fascia (associato);M;48
2022;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40
2022;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;43
2022;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;57
2022;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;51
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;58
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;59
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;2PA;Prof. II fascia (associato);M;51
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;2PA;Prof. II fascia (associato);F;52
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;58
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;58
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;33
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;34
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;56
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;55
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;2PA;Prof. II fascia (associato);F;49
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;2PA;Prof. II fascia (associato);M;49
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37
