ANNO_SOLARE;CODICE_REGIONE;NOME_REGIONE;CODICE_ENTE;NOME_ENTE;CODICE_ISTITUTO;NOME_ISTITUTO;TIPO_ISTITUTO;CODICE_SPESA;DESCRIZIONE_SPESA;SPESA_LAUREA;SPESA_DOTTORATO;SPESA_SPECIALIZZAZIONE
2024;17;Basilicata;1701;ARDSU della Basilicata;907603;Istituto Superiore di Scienze Religiose di Potenza;Altro;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907603;Istituto Superiore di Scienze Religiose di Potenza;Altro;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907603;Istituto Superiore di Scienze Religiose di Potenza;Altro;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907603;Istituto Superiore di Scienze Religiose di Potenza;Altro;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907603;Istituto Superiore di Scienze Religiose di Potenza;Altro;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907603;Istituto Superiore di Scienze Religiose di Potenza;Altro;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;1;Borse di studio - Spesa per borse concesse;109470,72;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907701;"Scuola Superiore per Mediatori linguistici ""Nelson Mandela"" di Matera";MedLinguistici;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;1;Borse di studio - Spesa per borse concesse;17534,89;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907702;Istituto Superiore per la Conservazione ed il Restauro - Scuola di Alta Formazione e Studio sede di Matera;AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;;
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;1;Borse di studio - Spesa per borse concesse;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;4;Mobilità internazionale - Spesa per contributi concessi;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;0;0
2024;17;Basilicata;1701;ARDSU della Basilicata;907703;Istituto Superiore di Scienze Religiose di Matera;Altro;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;1;Borse di studio - Spesa per borse concesse;7058028,9;0;35337,82
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);2682907,5;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;4;Mobilità internazionale - Spesa per contributi concessi;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;61187,54;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;08001;Università degli Studi di Reggio Calabria;Ateneo;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;0;0
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;1;Borse di studio - Spesa per borse concesse;771109,93;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);41353,04;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;7606,84;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080101080063;Accademia di Belle Arti di Reggio Calabria;AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;1;Borse di studio - Spesa per borse concesse;412518,69;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);12823,29;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;9891,74;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;080402080063;"Conservatorio ''Francesco Cilea"" di Reggio Calabria";AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;1;Borse di studio - Spesa per borse concesse;16236,1;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;1542,6;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;18;Calabria;1801;Università Mediterranea di Reggio Calabria - Serv. Speciale DSU;908001;Scuola Superiore per Mediatori Linguistici di REGGIO CALABRIA;MedLinguistici;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;;
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;1;Borse di studio - Spesa per borse concesse;43020575,49;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);17688935,46;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;4;Mobilità internazionale - Spesa per contributi concessi;189440;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;1475821,24;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;3599,3;0;0
2024;18;Calabria;1802;Centro residenziale dell'Università degli studi della Calabria;07801;Università degli Studi della Calabria;Ateneo;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;0;0
