FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,SCHOOL_LEVEL,TYPE_SCHOOL_MANAGEMENT,SCHOOL_YEAR,TYPE_SCHOOL,TIME_PERIOD,OBS_VALUE,SOURCE,FLOW_ID,FLOW_TITLE_IT,REF_AREA_LABEL,TYPE_SCHOOL_LABEL,SCHOOL_YEAR_LABEL,TYPE_SCHOOL_MANAGEMENT_LABEL,SCHOOL_YEAR_PROXY
A,ITF3,REPEA,T,TOTAL,UPP,ALL,FIR,VOC,2022,15.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,FIR,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,FIR,VOC,2023,18.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,FIR,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,FIR,VOC,2024,18.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,FIR,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2015,8.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2015/2016
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2016,8.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2016/2017
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2017,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2017/2018
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2018,6.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2018/2019
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2019,6.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2019/2020
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2020,6.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2021,1.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2022,8.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2023,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,ALL,2024,5.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2020,2.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,SEC,ALL,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2021,0.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,SEC,ALL,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2022,3.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,SEC,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2023,2.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,SEC,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,LIC,2024,2.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,SEC,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2020,8.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,SEC,ALL,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2021,1.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,SEC,ALL,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2022,12.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,SEC,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2023,10.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,SEC,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,TEC,2024,7.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,SEC,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2020,11.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,SEC,ALL,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2021,3.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,SEC,ALL,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2022,18.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,SEC,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2023,15.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,SEC,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,SEC,VOC,2024,13.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,SEC,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2015,7.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2015/2016
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2016,7.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2016/2017
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2017,6.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2017/2018
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2018,6.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2018/2019
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2019,6.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2019/2020
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2020,6.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2021,1.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2022,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2023,7.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,ALL,2024,6.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,THIR,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,LIC,2020,2.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,THIR,ALL,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,LIC,2021,0.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,THIR,ALL,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,LIC,2022,2.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,THIR,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,LIC,2023,3.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,THIR,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,LIC,2024,2.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,THIR,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,TEC,2020,10.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,THIR,ALL,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,TEC,2021,2.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,THIR,ALL,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,TEC,2022,9.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,THIR,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,TEC,2023,10.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,THIR,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,TEC,2024,9.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,THIR,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,VOC,2020,9.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,THIR,ALL,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,VOC,2021,3.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,THIR,ALL,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,VOC,2022,14.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,THIR,ALL,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,VOC,2023,15.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,THIR,ALL,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,ALL,THIR,VOC,2024,13.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,THIR,ALL,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2015,9.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2015/2016
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2016,9.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2016/2017
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2017,8.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2017/2018
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2018,8.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2018/2019
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2019,8.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2019/2020
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2020,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2021,2.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2022,7.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2023,8.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,ALL,2024,8.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,ALL,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,LIC,2020,9.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,ALL,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,LIC,2021,3.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,ALL,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,LIC,2022,7.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,ALL,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,LIC,2023,8.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,ALL,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,LIC,2024,7.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,ALL,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,TEC,2020,7.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,ALL,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,TEC,2021,2.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,ALL,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,TEC,2022,7.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,ALL,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,TEC,2023,8.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,ALL,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,TEC,2024,8.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,ALL,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,VOC,2020,6.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,ALL,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,VOC,2021,2.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,ALL,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,VOC,2022,5.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,ALL,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,VOC,2023,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,ALL,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,ALL,VOC,2024,10.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,ALL,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2015,20.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2015/2016
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2016,21.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2016/2017
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2017,20.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2017/2018
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2018,18.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2018/2019
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2019,21.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2019/2020
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2020,21.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2021,5.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2022,14.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2023,14.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,ALL,2024,16.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,FIR,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,LIC,2020,18.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,FIR,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,LIC,2021,4.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,FIR,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,LIC,2022,12.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,FIR,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,LIC,2023,11.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,FIR,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,LIC,2024,10.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,FIR,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,TEC,2020,24.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,FIR,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,TEC,2021,6.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,FIR,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,TEC,2022,15.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,FIR,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,TEC,2023,16.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,FIR,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,TEC,2024,19.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,TEC,FIR,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,VOC,2020,21.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,FIR,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,VOC,2021,7.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,FIR,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,VOC,2022,15.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,FIR,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,VOC,2023,16.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,FIR,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,FIR,VOC,2024,17.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,VOC,FIR,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2015,15.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2015/2016
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2016,13.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2016/2017
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2017,11.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2017/2018
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2018,10.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2018/2019
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2019,12.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2019/2020
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2020,12.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2021,3.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2022,12.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2022/2023
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2023,12.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2023/2024
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,ALL,2024,10.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,ALL,SEC,PRI,2024/2025
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,LIC,2020,10.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,SEC,PRI,2020/2021
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,LIC,2021,3.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,SEC,PRI,2021/2022
A,ITF3,REPEA,T,TOTAL,UPP,PRI,SEC,LIC,2022,10.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Campania,LIC,SEC,PRI,2022/2023
