ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,TIPOPERCORSO,PERCORSO,INDIRIZZO,ALUNNIMASCHI,ALUNNIFEMMINE
202425,RCPS007016,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,10,13
202425,VTPC010003,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,23,49
202425,VATF00901C,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,TELECOMUNICAZIONI,22,4
202425,PARH01000Q,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,49,27
202425,SSSD027012,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARCHITETTURA E AMBIENTE,6,13
202425,APTD07000B,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,9,15
202425,SRTF01101L,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,43,2
202425,TPPC00201C,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,1,12
202425,TOPS22000X,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,16,18
202425,AVRI021013,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,AUTOMAZIONE,10,0
202425,NARH058509,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,SERVIZI,ACCOGLIENZA TURISTICA - TRIENNIO,1,5
202425,TOTF00701V,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,35,1
202425,TOTF01601N,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,27,4
202425,AVPM02302G,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,4,12
202425,RMTD12601B,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,30,12
202425,LIRI011014,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,11,0
202425,FETD00601V,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,15,11
202425,RMPC320006,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,14,58
202425,PDPS11000P,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,65,31
202425,CRTD014013,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",19,7
202425,GOPM00101N,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,9,47
202425,CSPC07101Q,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,6,22
202425,PZTD02801D,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,9,1
202425,RAPS01000Q,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,26,61
202425,MNPS002016,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,13,11
202425,SSSD020006,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARTI FIGURATIVE - GRAFICO-PITTORICO,5,9
202425,PARH011501,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,SERVIZI,ENOGASTRONOMIA - TRIENNIO,1,4
202425,PSTD004015,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,13,8
202425,PATD03701V,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,22,10
202425,AVRC028015,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,7,1
202425,GRRI00801Q,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,24,0
202425,TVRI00701A,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,14,0
202425,MOTD00401A,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,29,53
202425,AGPM02000Q,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,18,8
202425,MTRI01801B,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,0,12
202425,BITF00401D,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,10,6
202425,NATD14601N,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,7,7
202425,SAPC10000P,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,16,41
202425,ARPS02000Q,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,38,50
202425,FOSD020007,SCUOLA SECONDARIA II GRADO,1,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,33,73
202425,MIRI08951X,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,MANUTENZIONE DEI MEZZI DI TRASPORTO - OPZIONE,15,0
202425,AVTF07050D,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,ELETTROTECNICA,13,5
202425,NATF05101E,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,10,7
202425,NATF11401C,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,12,12
202425,RCTD12050N,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,5,11
202425,ROPS01000P,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,32,10
202425,SSTD029013,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,11,10
202425,MITF092017,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,71,5
202425,VCRH01250D,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,SERVIZI,ENOGAS. OSPIT. ALBERG. - BIENNIO COMUNE,2,0
202425,RCSL04101E,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,DESIGN - METALLI OREFICERIA E CORALLO,1,3
202425,BTPS08000V,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,55,43
202425,BSRH031019,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE IeFP,IeFP,OPERATORE DELLE PRODUZIONI ALIMENTARI,7,9
202425,SIPC00101C,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,15,16
202425,FORI011018,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,47,2
202425,BARH120005,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,56,33
202425,TOTD05701N,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,6,7
202425,ANPC060007,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,14,30
202425,SSPS05000G,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,2,25
202425,RCTL031019,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",19,7
202425,LETD08001T,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,10,1
202425,CAPS02401Q,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,18,20
202425,NAPC22000A,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,1,14
202425,CESD001021,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,DESIGN - CERAMICA,3,8
202425,NARA063018,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,"AGRICOLTURA, SVILUPPO RURALE, VALORIZZAZIONE DEI PRODOTTI DEL TERRITORIO E GESTIONE DELLE RISORSE FORESTALI E MONTANE",18,2
202425,FRPS02901B,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,6,38
202425,VETF01901D,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,22,0
202425,PZTD031019,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,9,6
202425,CTTH007018,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,8,6
202425,MNPS003012,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,5,12
202425,CNPS07000P,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,6,31
202425,RNPC01000V,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,24,134
202425,NAPM10901X,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,5,35
202425,FRTD02801B,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,6,0
202425,LTRC01000D,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,0,18
202425,COPM030002,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,16,30
202425,RMPS46000L,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,85,53
202425,RMTD08401E,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,24,16
202425,MITF093013,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,35,29
202425,POPS00301V,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,50,91
202425,RETF004023,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,24,12
202425,MISL03000N,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,DESIGN - INDUSTRIA,5,16
202425,MITF07401N,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,29,2
202425,IMTA006014,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,12,4
202425,MBTD08401V,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,TURISMO,9,44
202425,LOTD002015,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,60,20
202425,BTRC03601A,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,8,15
202425,PGRI01301R,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,19,1
202425,PNTD01201R,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,20,8
202425,SASL040008,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,SCENOGRAFIA,0,6
202425,MEPS010008,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,46,55
202425,CBPC00201A,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,22,56
202425,LITF030009,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,52,4
202425,RCPS007016,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,18,0
202425,LERH00101P,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,43,28
202425,TVRC01601C,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI CULTURALI E DELLO SPETTACOLO,8,10
202425,CLPC00801A,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,6,18
202425,MNRI00801A,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,17,15
202425,APTA00801A,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,VITICOLTURA ED ENOLOGIA,16,1
202425,ORPC00801P,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,3,6
202425,SSPS05000G,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,57,29
202425,VATF01951C,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,14,2
202425,BAPC24000A,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,25,29
202425,CSPS00101L,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,5,21
202425,MOPS00401E,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,28,27
202425,RGPC00301G,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,34,21
202425,UDRI00701P,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,5,3
202425,LEPS04401V,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,63,17
202425,BAPC18000X,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,3,50
202425,UDPS05000P,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,65,38
202425,LTTL01801V,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,9,2
202425,VATD003017,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,2,0
202425,RERA014014,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,28,0
202425,PZTF02203V,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,16,2
202425,FOTF03000D,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,17,24
202425,VRTD10000N,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,TURISMO,5,35
202425,TAPS18000Q,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARTI FIGURATIVE - GRAFICO-PITTORICO,3,14
202425,LORA001013,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,12,9
202425,LERI03301N,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,0,7
202425,PDSD01801X,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,7,18
202425,ARRI00201C,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,2,9
202425,PDTA00601L,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,32,11
202425,CSPM08101E,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,8,40
202425,CSRI02201V,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,5,19
202425,MNTA013012,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,17,0
202425,FRPC023019,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,17,13
202425,AGRI016019,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,0,19
202425,CSTD08651T,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,10,14
202425,ANPC010006,SCUOLA SECONDARIA II GRADO,3,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,10,11
202425,TSTD001018,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,68,25
202425,AVPC01403N,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,15,34
202425,BGPS04000R,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,16,27
202425,UDPS01801X,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,26,17
202425,BIRH00702N,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,18,6
202425,NAPS046022,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,1,23
202425,NAPS12001N,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,8,7
202425,LITF030009,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTROTECNICA,26,1
202425,LCTD003017,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,27,3
202425,RMPS030009,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,165,112
202425,NATF091011,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,20,0
202425,MITD02201P,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,24,10
202425,NAPS55000X,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,33,15
202425,ROSD003013,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,DESIGN - MODA,1,6
202425,PCTD001019,SCUOLA SECONDARIA II GRADO,1,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,11,15
202425,VCTD012017,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,13,12
202425,PGTD01000V,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,5,11
202425,SRPS01701D,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,2,20
202425,NAPM06801V,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO,20,59
202425,MIPC20000G,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,41,87
202425,TARC01201T,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,8,41
202425,VBRI004013,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,19,23
202425,UDPM010009,SCUOLA SECONDARIA II GRADO,2,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,9,12
202425,RARC070509,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,INDUSTRIA E ARTIGIANATO,MANUTENZIONE E ASSISTENZA TECNICA,15,0
202425,VRTF014012,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,ENERGIA,22,1
202425,PRPC00301V,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,5,32
202425,LCRC02000L,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,39,25
202425,VITD007018,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,55,8
202425,NAPS97000L,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,7,22
202425,CNRI004012,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,20,26
202425,TOTD00352Q,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,26,23
202425,BATF06401B,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTROTECNICA,16,1
202425,GRTF01101C,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,23,1
202425,VRRI01801C,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,8,8
202425,BTPC210007,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,6,38
202425,CASL01701D,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARCHITETTURA E AMBIENTE,4,11
202425,FERI014017,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,9,14
202425,BTTD32000N,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTRONICA,21,0
202425,MSRC01101R,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,12,7
202425,CHPS030005,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,49,19
202425,MERC01950L,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,SERVIZI,ENOGASTRONOMIA - TRIENNIO,2,2
202425,VRTF018019,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,29,18
202425,VCPS021016,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,19,8
202425,RMTF123016,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,CHIMICA E MATERIALI,17,6
202425,COPS01101L,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,18,25
202425,RMTD049017,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,31,22
202425,RMTA070005,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,VITICOLTURA ED ENOLOGIA,27,8
202425,RMPS130006,SCUOLA SECONDARIA II GRADO,3,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,12,9
202425,RCRH016503,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,SERVIZI,ENOGAS. OSPIT. ALBERG. - BIENNIO COMUNE,5,7
202425,CTPM01000E,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,8,29
202425,TAPS03000T,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,36,42
202425,MBPM06000E,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,35,68
202425,LOTF00451C,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,21,1
202425,SAPS09000C,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,47,19
202425,SIPS03000E,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,62,80
202425,RATF01000T,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO NAVALE - OPZIONE,25,5
202425,RGTF01301B,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,11,0
202425,PRRH00653P,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,SERVIZI,ENOGASTRONOMIA - TRIENNIO,6,5
202425,PGTD03401C,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,14,4
202425,POSD003019,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,13,25
202425,PGTF03401P,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,MECC. MECCATRON. ENER. - BIENNIO COMUNE,22,0
