DATAFLOW,FREQ,GRUPPO_LAUREA,ATT_ECO,CONDIZIONE_DICH3_OCC,ANNO_CONSEG_LAUREA,ITTER107,ISCO3D,TIPO_OCC,TIPO_LAUREA,SETTORE_IMPIEGO,SESSO,RICHIESTA_LAUREA,UTILITA_LAUREA,TIPO_DATO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,72,9,9,9,9,INC,2015,1100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,72,9,9,9,9,INC_AC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,72,9,9,9,9,NO_ACH,2015,20582,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,73,9,1,9,9,INC,2015,1625,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,73,9,1,9,9,INC_AC,2015,1575,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,73,9,2,9,9,INC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,73,9,2,9,9,INC_AC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,73,9,9,9,9,INC,2015,1400,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,73,9,9,9,9,INC_AC,2015,1400,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,73,9,9,9,9,NO_ACH,2015,16958,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,99,9,1,9,9,INC,2015,1500,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,99,9,1,9,9,INC_AC,2015,1448,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,99,9,2,9,9,INC,2015,1140,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,99,9,2,9,9,INC_AC,2015,1050,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,99,9,9,9,9,INC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,99,9,9,9,9,INC_AC,2015,1250,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,99,9,9,9,9,NO_ACH,2015,37540,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITE4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,72,9,1,9,9,INC,2015,1235,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,72,9,1,9,9,INC_AC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,72,9,2,9,9,INC,2015,833,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,72,9,2,9,9,INC_AC,2015,800,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,72,9,9,9,9,INC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,72,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,72,9,9,9,9,NO_ACH,2015,32061,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,73,9,1,9,9,INC,2015,1400,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,73,9,1,9,9,INC_AC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,73,9,2,9,9,INC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,73,9,2,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,73,9,9,9,9,INC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,73,9,9,9,9,INC_AC,2015,1090,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,73,9,9,9,9,NO_ACH,2015,26533,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,99,9,1,9,9,INC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,99,9,1,9,9,INC_AC,2015,1250,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,99,9,2,9,9,INC,2015,992,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,99,9,2,9,9,INC_AC,2015,900,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,99,9,9,9,9,INC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,99,9,9,9,9,INC_AC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,99,9,9,9,9,NO_ACH,2015,58594,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,72,9,1,9,9,INC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,72,9,1,9,9,INC_AC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,72,9,2,9,9,INC,2015,800,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,72,9,2,9,9,INC_AC,2015,800,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,72,9,9,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,72,9,9,9,9,INC_AC,2015,933,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,72,9,9,9,9,NO_ACH,2015,3715,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,73,9,1,9,9,INC,2015,1400,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,73,9,1,9,9,INC_AC,2015,1383,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,73,9,2,9,9,INC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,73,9,2,9,9,INC_AC,2015,1138,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,73,9,9,9,9,INC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,73,9,9,9,9,INC_AC,2015,1246,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,73,9,9,9,9,NO_ACH,2015,2846,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,99,9,1,9,9,INC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,99,9,1,9,9,INC_AC,2015,1260,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,99,9,2,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,99,9,2,9,9,INC_AC,2015,975,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,99,9,9,9,9,INC,2015,1167,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,99,9,9,9,9,INC_AC,2015,1025,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,99,9,9,9,9,NO_ACH,2015,6560,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,72,9,1,9,9,INC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,72,9,1,9,9,INC_AC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,72,9,2,9,9,INC,2015,980,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,72,9,2,9,9,INC_AC,2015,980,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,72,9,9,9,9,INC,2015,1025,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,72,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,72,9,9,9,9,NO_ACH,2015,835,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,73,9,1,9,9,INC,2015,1100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,73,9,1,9,9,INC_AC,2015,1030,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,73,9,2,9,9,INC,2015,1107,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,73,9,2,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,73,9,9,9,9,INC,2015,1107,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,73,9,9,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,73,9,9,9,9,NO_ACH,2015,725,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,99,9,1,9,9,INC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,99,9,1,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,99,9,2,9,9,INC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,99,9,2,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,99,9,9,9,9,INC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,99,9,9,9,9,INC_AC,2015,1030,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,99,9,9,9,9,NO_ACH,2015,1560,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,72,9,1,9,9,INC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,72,9,1,9,9,INC_AC,2015,1143,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,72,9,2,9,9,INC,2015,800,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,72,9,2,9,9,INC_AC,2015,758,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,72,9,9,9,9,INC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,72,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,72,9,9,9,9,NO_ACH,2015,13223,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,73,9,1,9,9,INC,2015,1400,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,73,9,1,9,9,INC_AC,2015,1333,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,73,9,2,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,73,9,2,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,73,9,9,9,9,INC,2015,1183,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,73,9,9,9,9,INC_AC,2015,1090,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,73,9,9,9,9,NO_ACH,2015,11352,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,99,9,1,9,9,INC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,99,9,1,9,9,INC_AC,2015,1250,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,99,9,2,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,99,9,2,9,9,INC_AC,2015,921,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,99,9,9,9,9,INC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,99,9,9,9,9,INC_AC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,99,9,9,9,9,NO_ACH,2015,24575,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,72,9,1,9,9,INC,2015,1278,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,72,9,1,9,9,INC_AC,2015,1260,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,72,9,2,9,9,INC,2015,800,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,72,9,2,9,9,INC_AC,2015,758,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,72,9,9,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,72,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,72,9,9,9,9,NO_ACH,2015,8397,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,73,9,1,9,9,INC,2015,1408,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,73,9,1,9,9,INC_AC,2015,1400,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,73,9,2,9,9,INC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,73,9,2,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,73,9,9,9,9,INC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,73,9,9,9,9,INC_AC,2015,1100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,73,9,9,9,9,NO_ACH,2015,7051,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,99,9,1,9,9,INC,2015,1354,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,99,9,1,9,9,INC_AC,2015,1283,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,99,9,2,9,9,INC,2015,900,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,99,9,2,9,9,INC_AC,2015,869,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,99,9,9,9,9,INC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,99,9,9,9,9,INC_AC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,99,9,9,9,9,NO_ACH,2015,15448,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,72,9,1,9,9,INC,2015,1260,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,72,9,1,9,9,INC_AC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,72,9,2,9,9,INC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,72,9,2,9,9,INC_AC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,72,9,9,9,9,INC,2015,1140,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,72,9,9,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,72,9,9,9,9,NO_ACH,2015,1314,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,73,9,1,9,9,INC,2015,1253,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,73,9,1,9,9,INC_AC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,73,9,2,9,9,INC,2015,998,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,73,9,2,9,9,INC_AC,2015,975,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,73,9,9,9,9,INC,2015,1167,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,73,9,9,9,9,INC_AC,2015,1030,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,73,9,9,9,9,NO_ACH,2015,912,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,99,9,1,9,9,INC,2015,1253,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,99,9,1,9,9,INC_AC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,99,9,2,9,9,INC,2015,1050,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,99,9,2,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,99,9,9,9,9,INC,2015,1140,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,99,9,9,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,99,9,9,9,9,NO_ACH,2015,2226,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF5,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,72,9,1,9,9,INC,2015,1108,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,72,9,1,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,72,9,2,9,9,INC,2015,867,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,72,9,2,9,9,INC_AC,2015,817,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,72,9,9,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,72,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,72,9,9,9,9,NO_ACH,2015,4577,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,73,9,1,9,9,INC,2015,1267,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,73,9,1,9,9,INC_AC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,73,9,2,9,9,INC,2015,900,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,73,9,2,9,9,INC_AC,2015,867,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,73,9,9,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,73,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,73,9,9,9,9,NO_ACH,2015,3647,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,99,9,1,9,9,INC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,99,9,1,9,9,INC_AC,2015,1100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,99,9,2,9,9,INC,2015,867,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,99,9,2,9,9,INC_AC,2015,867,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,99,9,9,9,9,INC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,99,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,99,9,9,9,9,NO_ACH,2015,8224,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITF6,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,72,9,1,9,9,INC,2015,1260,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,72,9,1,9,9,INC_AC,2015,1200,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,72,9,2,9,9,INC,2015,900,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,72,9,2,9,9,INC_AC,2015,867,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,72,9,9,9,9,INC,2015,1020,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,72,9,9,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,72,9,9,9,9,NO_ACH,2015,46374,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,73,9,1,9,9,INC,2015,1400,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,73,9,1,9,9,INC_AC,2015,1300,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,73,9,2,9,9,INC,2015,1027,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,73,9,2,9,9,INC_AC,2015,1000,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,73,9,9,9,9,INC,2015,1192,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,73,9,9,9,9,INC_AC,2015,1083,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,73,9,9,9,9,NO_ACH,2015,37160,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100,,,,,,,,,
IT1:612_939(1.1),A,99,0010,TOT,2011,ITFG,ALL,9,99,9,1,9,9,INC,2015,1300,,,,,,,,,
