AnnoS;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;SedeP;Sesso;Lau
2011;102;Torino Politecnico;4/S;Architettura (Sede di Torino);TORINO;1;F;17
2011;102;Torino Politecnico;4/S;Architettura (Sede di Torino);TORINO;1;M;14
2011;102;Torino Politecnico;4/S;Ingegneria Edile;TORINO;1;F;35
2011;102;Torino Politecnico;4/S;Ingegneria Edile;TORINO;1;M;37
2011;102;Torino Politecnico;42;Disegno Industriale;TORINO;1;F;56
2011;102;Torino Politecnico;42;Disegno Industriale;TORINO;1;M;38
2011;102;Torino Politecnico;42;Progetto Grafico e Virtuale;TORINO;1;F;31
2011;102;Torino Politecnico;42;Progetto Grafico e Virtuale;TORINO;1;M;30
2011;102;Torino Politecnico;50/S;Ingegneria Matematica;TORINO;1;F;6
2011;102;Torino Politecnico;54/S;Pianificazione Territoriale Urbanistica e Ambientale;TORINO;1;F;16
2011;102;Torino Politecnico;54/S;Pianificazione Territoriale Urbanistica e Ambientale;TORINO;1;M;10
2011;102;Torino Politecnico;61/S;Ingegneria dei Materiali;TORINO;1;F;7
2011;102;Torino Politecnico;61/S;Ingegneria dei Materiali;TORINO;1;M;31
2011;102;Torino Politecnico;7;Pianificazione Territoriale, Urbanistica e Ambientale;TORINO;1;F;6
2011;102;Torino Politecnico;7;Pianificazione Territoriale, Urbanistica e Ambientale;TORINO;1;M;7
2011;102;Torino Politecnico;7;Pianificazione Territoriale, Urbanistica e Ambientale (II Fac. Arch.) Sede di Torino;TORINO;1;F;9
2011;102;Torino Politecnico;7;Pianificazione Territoriale, Urbanistica e Ambientale (II Fac. Arch.) Sede di Torino;TORINO;1;M;15
2011;102;Torino Politecnico;8;Ingegneria Civile;TORINO;1;F;21
2011;102;Torino Politecnico;8;Ingegneria Civile;TORINO;1;M;59
2011;102;Torino Politecnico;8;Ingegneria Civile (Vercelli);VERCELLI;2;F;7
2011;102;Torino Politecnico;8;Ingegneria Civile (Vercelli);VERCELLI;2;M;16
2011;102;Torino Politecnico;8;Ingegneria Civile per la Gestione delle Acque;MONDOVÌ;4;M;14
2011;102;Torino Politecnico;8;Ingegneria per l'Ambiente e il Territorio;TORINO;1;F;17
2011;102;Torino Politecnico;8;Ingegneria per l'Ambiente e il Territorio;TORINO;1;M;27
2011;102;Torino Politecnico;9;Electronic And Computer Engineering;VERCELLI;2;M;6
2011;102;Torino Politecnico;9;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;F;11
2011;102;Torino Politecnico;9;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;M;25
2011;102;Torino Politecnico;9;Ingegneria delle Telecomunicazioni;TORINO;1;M;26
2011;102;Torino Politecnico;9;Ingegneria dell'Informazione (Information Technology Engineering);TORINO;1;F;8
2011;102;Torino Politecnico;9;Ingegneria dell'Informazione (Information Technology Engineering);TORINO;1;M;21
2011;102;Torino Politecnico;9;Ingegneria dell'Organizzazione d'Impresa;TORINO;1;F;38
2011;102;Torino Politecnico;9;Ingegneria dell'Organizzazione d'Impresa;TORINO;1;M;66
2011;102;Torino Politecnico;9;Ingegneria Elettronica;TORINO;1;M;58
2011;102;Torino Politecnico;9;Ingegneria Elettronica (Fac. di Ing. dell'Informazione) Sede di Torino, Aosta e Mondovl;TORINO;1;M;7
2011;102;Torino Politecnico;9;Ingegneria Elettronica (Vercelli);VERCELLI;2;M;7
2011;102;Torino Politecnico;9;Ingegneria Fisica;TORINO;1;M;12
2011;102;Torino Politecnico;9;Ingegneria Informatica;IVREA;1;M;10
2011;102;Torino Politecnico;9;Ingegneria Informatica;TORINO;1;F;23
2011;102;Torino Politecnico;9;Ingegneria Informatica;TORINO;1;M;112
2011;102;Torino Politecnico;9;Ingegneria Informatica (Fac. di Ing. dell'Informazione) Sede di Torino, Ivrea;TORINO;1;M;16
2011;102;Torino Politecnico;9;Ingegneria Meccatronica;IVREA;1;M;9
2011;102;Torino Politecnico;9;Ingegneria Meccatronica;VERRÈS;7;M;9
2011;102;Torino Politecnico;LM-33;Ingegneria della Produzione Industriale e dell'Innovazione Tecnologica;TORINO;1;F;22
2011;102;Torino Politecnico;LM-33;Ingegneria della Produzione Industriale e dell'Innovazione Tecnologica;TORINO;1;M;39
2011;201;Piemonte Orientale;1;Biotecnologie;NOVARA;3;F;18
2011;201;Piemonte Orientale;1;Biotecnologie;NOVARA;3;M;15
2011;201;Piemonte Orientale;11;Lingue Straniere Moderne;VERCELLI;2;F;33
2011;201;Piemonte Orientale;12;Biologia;ALESSANDRIA;6;F;27
2011;201;Piemonte Orientale;12;Biologia;ALESSANDRIA;6;M;8
2011;201;Piemonte Orientale;13;Studio e Gestione dei Beni Culturali;VERCELLI;2;F;16
2011;201;Piemonte Orientale;14/S;Farmacia;NOVARA;3;F;20
2011;201;Piemonte Orientale;14/S;Farmacia;NOVARA;3;M;12
2011;201;Piemonte Orientale;15;Scienze Politiche, Economiche e Sociali;ALESSANDRIA;6;F;12
2011;201;Piemonte Orientale;15;Scienze Politiche, Economiche e Sociali;ALESSANDRIA;6;M;12
2011;201;Piemonte Orientale;17;Economia Aziendale;NOVARA;3;F;46
2011;201;Piemonte Orientale;17;Economia Aziendale;NOVARA;3;M;47
2011;201;Piemonte Orientale;17;Economia ed Amministrazione delle Imprese;CASALE MONFERRATO;6;F;8
2011;201;Piemonte Orientale;17;Economia ed Amministrazione delle Imprese;CASALE MONFERRATO;6;M;8
2011;201;Piemonte Orientale;2;Servizi Giuridici per l'Impresa;NOVARA;3;F;25
2011;201;Piemonte Orientale;21;Chimica;ALESSANDRIA;6;F;6
2011;201;Piemonte Orientale;24;Controllo di Qualita';NOVARA;3;F;19
2011;201;Piemonte Orientale;26;Informatica;ALESSANDRIA;6;M;11
2011;201;Piemonte Orientale;27;Scienze Ambientali e Gestione del Territorio;ALESSANDRIA;6;F;6
2011;201;Piemonte Orientale;27;Scienze Ambientali e Gestione del Territorio;ALESSANDRIA;6;M;13
2011;201;Piemonte Orientale;29;Filosofia e Comunicazione;VERCELLI;2;F;11
2011;201;Piemonte Orientale;30;Promozione e Gestione del Turismo;NOVARA;3;F;23
2011;201;Piemonte Orientale;30;Promozione e Gestione del Turismo;NOVARA;3;M;10
2011;201;Piemonte Orientale;30;Promozione e Gestione del Turismo;STRESA;103;F;11
2011;201;Piemonte Orientale;31;Scienze Giuridiche;ALESSANDRIA;6;F;11
2011;201;Piemonte Orientale;32;Matematica e Applicazioni;ALESSANDRIA;6;M;7
2011;201;Piemonte Orientale;42/S;Lingue, Letterature e Civilta' dell'Europa e delle Americhe;VERCELLI;2;F;7
2011;201;Piemonte Orientale;46/S;Medicina e Chirurgia;NOVARA;3;F;43
2011;201;Piemonte Orientale;46/S;Medicina e Chirurgia;NOVARA;3;M;20
2011;201;Piemonte Orientale;5;Lettere;VERCELLI;2;F;12
2011;201;Piemonte Orientale;5;Lettere;VERCELLI;2;M;6
2011;201;Piemonte Orientale;6;Servizio Sociale;ASTI;5;F;19
2011;201;Piemonte Orientale;6/S;Scienze Biologiche Applicate;ALESSANDRIA;6;F;10
2011;201;Piemonte Orientale;84/S;Scienze Economico-Aziendali;NOVARA;3;F;8
2011;201;Piemonte Orientale;99999;Giurisprudenza;ALESSANDRIA;6;M;8
2011;201;Piemonte Orientale;L-10;Lettere;VERCELLI;2;F;11
2011;201;Piemonte Orientale;L-11;Lingue Straniere Moderne;VERCELLI;2;F;19
2011;201;Piemonte Orientale;L-15;Promozione e Gestione del Turismo;NOVARA;3;F;9
2011;201;Piemonte Orientale;L-16;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;F;15
2011;201;Piemonte Orientale;L-16;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;M;10
2011;201;Piemonte Orientale;L-18;Economia Aziendale;NOVARA;3;F;26
2011;201;Piemonte Orientale;L-18;Economia Aziendale;NOVARA;3;M;18
2011;201;Piemonte Orientale;LM-13;Chimica e Tecnologia Farmaceutiche;NOVARA;3;F;13
2011;201;Piemonte Orientale;LM-13;Chimica e Tecnologia Farmaceutiche;NOVARA;3;M;6
2011;201;Piemonte Orientale;LM-13;Farmacia;NOVARA;3;F;12
2011;201;Piemonte Orientale;LM-14;Filologia e Linguistica Moderna, Classica e Comparata;VERCELLI;2;F;7
2011;201;Piemonte Orientale;LM-37;Lingue e Letterature Moderne Europee e Americane;VERCELLI;2;F;9
2011;201;Piemonte Orientale;LM-54;Scienze Chimiche;ALESSANDRIA;6;F;9
2011;201;Piemonte Orientale;LM-54;Scienze Chimiche;ALESSANDRIA;6;M;7
2011;201;Piemonte Orientale;LM-56;Economia e Politiche Pubbliche, Ambiente e Cultura;ALESSANDRIA;6;F;11
2011;201;Piemonte Orientale;LM-77;Amministrazione e Gestione;NOVARA;3;F;51
2011;201;Piemonte Orientale;LM-77;Amministrazione e Gestione;NOVARA;3;M;33
2011;201;Piemonte Orientale;LM-87;Societa e Sviluppo Locale;ALESSANDRIA;6;F;7
2011;201;Piemonte Orientale;LM-89;Storia del Patrimonio Archeologico e Storico Artistico;VERCELLI;2;F;11
2011;201;Piemonte Orientale;LMG/01;Giurisprudenza;ALESSANDRIA;6;F;50
2011;201;Piemonte Orientale;LMG/01;Giurisprudenza;ALESSANDRIA;6;M;13
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);ALBA;4;F;30
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);ALESSANDRIA;6;F;23
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);ALESSANDRIA;6;M;11
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);BIELLA;96;F;30
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);BIELLA;96;M;12
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);NOVARA;3;F;75
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);NOVARA;3;M;29
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);TORTONA;6;F;8
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);VERBANIA;103;F;32
2011;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);VERBANIA;103;M;8
2011;201;Piemonte Orientale;SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);NOVARA;3;F;15
2011;201;Piemonte Orientale;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);NOVARA;3;F;18
2011;201;Piemonte Orientale;SNT1/S;Scienze Infermieristiche ed Ostetriche;NOVARA;3;F;14
2011;201;Piemonte Orientale;SNT1/S;Scienze Infermieristiche ed Ostetriche;NOVARA;3;M;11
2011;201;Piemonte Orientale;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);NOVARA;3;F;24
2011;201;Piemonte Orientale;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);NOVARA;3;M;22
2011;201;Piemonte Orientale;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);VERBANIA;103;F;8
2011;201;Piemonte Orientale;SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);NOVARA;3;F;7
2011;201;Piemonte Orientale;SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);NOVARA;3;M;6
2011;201;Piemonte Orientale;SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);NOVARA;3;F;10
2011;201;Piemonte Orientale;SNT3;Tecniche di Radiologia Medica per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);NOVARA;3;F;9
2011;201;Piemonte Orientale;SNT3;Tecniche di Radiologia Medica per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);NOVARA;3;M;9
2011;401;Bra Scienze Gastronomiche;20;Scienze Gastronomiche;BRA;4;F;17
2011;401;Bra Scienze Gastronomiche;20;Scienze Gastronomiche;BRA;4;M;15
2011;401;Bra Scienze Gastronomiche;L-26;Scienze Gastronomiche;BRA;4;F;8
2011;401;Bra Scienze Gastronomiche;LM-49;Promozione e Gestione del Patrimonio Gastronomico e Turistico;BRA;4;F;8
2011;401;Bra Scienze Gastronomiche;LM-49;Promozione e Gestione del Patrimonio Gastronomico e Turistico;BRA;4;M;10
2011;701;Aosta;15;Scienze Politiche e delle Relazioni Internazionali;AOSTA;7;F;9
2011;701;Aosta;15;Scienze Politiche e delle Relazioni Internazionali;AOSTA;7;M;6
2011;701;Aosta;17;Scienze dell'Economia e della Gestione Aziendale;AOSTA;7;F;6
2011;701;Aosta;17;Scienze dell'Economia e della Gestione Aziendale;SAINT-CHRISTOPHE;7;F;9
2011;701;Aosta;18;Scienze dell'Educazione;AOSTA;7;F;14
2011;701;Aosta;18-bis;Scienze della Formazione Primaria;AOSTA;7;F;25
2011;701;Aosta;3;Lingue e Comunicazione per il Territorio, l'Impresa e il Turismo;AOSTA;7;F;21
2011;701;Aosta;3;Lingue e Comunicazione per il Territorio, l'Impresa e il Turismo;AOSTA;7;M;7
2011;701;Aosta;34;Scienze e Tecniche Psicologiche delle Relazioni di Aiuto;AOSTA;7;F;10
2011;701;Aosta;58/S;Psicologia;AOSTA;7;F;13
2011;701;Aosta;58/S;Psicologia;AOSTA;7;M;7
2011;701;Aosta;L-24;Scienze e Tecniche Psicologiche;AOSTA;7;F;20
2011;1001;Genova;1;Biotecnologie;GENOVA;10;F;9
2011;1001;Genova;1;Biotecnologie;GENOVA;10;M;7
2011;1001;Genova;10;Ingegneria Chimica;GENOVA;10;F;15
2011;1001;Genova;10;Ingegneria Chimica;GENOVA;10;M;14
2011;1001;Genova;10;Ingegneria Elettrica;GENOVA;10;M;11
2011;1001;Genova;10;Ingegneria Gestionale;SAVONA;9;F;11
2011;1001;Genova;10;Ingegneria Gestionale;SAVONA;9;M;33
2011;1001;Genova;10;Ingegneria Meccanica;GENOVA;10;F;12
2011;1001;Genova;10;Ingegneria Meccanica;GENOVA;10;M;69
2011;1001;Genova;10;Ingegneria Meccanica - Sede di la Spezia;LA SPEZIA;11;M;12
2011;1001;Genova;10;Ingegneria Nautica;LA SPEZIA;11;F;6
2011;1001;Genova;10;Ingegneria Nautica;LA SPEZIA;11;M;36
2011;1001;Genova;10;Ingegneria Navale;GENOVA;10;F;12
2011;1001;Genova;10;Ingegneria Navale;GENOVA;10;M;44
2011;1001;Genova;103/S;Design Navale e Nautico;GENOVA;10;F;17
2011;1001;Genova;103/S;Design Navale e Nautico;GENOVA;10;M;20
2011;1001;Genova;103/S;Disegno Industriale;GENOVA;10;F;10
2011;1001;Genova;104/S;Traduzione;GENOVA;10;F;45
2011;1001;Genova;11;Lingue e Letterature Straniere;GENOVA;10;F;62
2011;1001;Genova;11;Lingue e Letterature Straniere;GENOVA;10;M;12
2011;1001;Genova;12;Scienze Biologiche;GENOVA;10;F;35
2011;1001;Genova;12;Scienze Biologiche;GENOVA;10;M;8
2011;1001;Genova;12/S;Metodologie per la Conservazione e il Restauro dei Beni Culturali;GENOVA;10;F;6
2011;1001;Genova;13;Conservazione dei Beni Culturali;GENOVA;10;F;36
2011;1001;Genova;13;Conservazione dei Beni Culturali;GENOVA;10;M;9
2011;1001;Genova;13/S;Editoria, Comunicazione Multimediale e Giornalismo;GENOVA;10;F;9
2011;1001;Genova;14;Scienze della Comunicazione;SAVONA;9;F;28
2011;1001;Genova;14;Scienze della Comunicazione;SAVONA;9;M;34
2011;1001;Genova;14/S;Chimica e Tecnologia Farmaceutiche;GENOVA;10;F;15
2011;1001;Genova;14/S;Chimica e Tecnologia Farmaceutiche;GENOVA;10;M;6
2011;1001;Genova;14/S;Farmacia;GENOVA;10;F;43
2011;1001;Genova;14/S;Farmacia;GENOVA;10;M;23
2011;1001;Genova;15;Scienze Internazionali e Diplomatiche;GENOVA;10;F;7
2011;1001;Genova;15;Scienze Internazionali e Diplomatiche;GENOVA;10;M;10
2011;1001;Genova;15;Scienze Politiche;GENOVA;10;F;17
2011;1001;Genova;15;Scienze Politiche;GENOVA;10;M;25
2011;1001;Genova;16;Scienze Geologiche;GENOVA;10;M;8
2011;1001;Genova;16/S;Letterature e Civilta Moderne;GENOVA;10;F;6
2011;1001;Genova;17;Economia Aziendale;GENOVA;10;F;109
2011;1001;Genova;17;Economia Aziendale;GENOVA;10;M;112
2011;1001;Genova;17;Economia Aziendale;IMPERIA;8;F;13
2011;1001;Genova;17;Economia Aziendale;IMPERIA;8;M;20
2011;1001;Genova;17;Economia della Banca, della Borsa e delle Assicurazioni;GENOVA;10;F;18
2011;1001;Genova;17;Economia della Banca, della Borsa e delle Assicurazioni;GENOVA;10;M;17
2011;1001;Genova;17;Economia Marittima e dei Trasporti;GENOVA;10;F;29
2011;1001;Genova;17;Economia Marittima e dei Trasporti;GENOVA;10;M;52
2011;1001;Genova;18;Esperto in Processi Formativi;GENOVA;10;F;34
2011;1001;Genova;18;Esperto in Processi Formativi;GENOVA;10;M;11
2011;1001;Genova;18;Scienze Pedagogiche e dell'Educazione;GENOVA;10;F;127
2011;1001;Genova;18;Scienze Pedagogiche e dell'Educazione;GENOVA;10;M;16
2011;1001;Genova;18/S;Metodologie Filosofiche;GENOVA;10;F;8
2011;1001;Genova;18/S;Metodologie Filosofiche;GENOVA;10;M;6
2011;1001;Genova;18-bis;Scienze della Formazione Primaria;GENOVA;10;F;114
2011;1001;Genova;18-bis;Scienze della Formazione Primaria;GENOVA;10;M;6
2011;1001;Genova;19;Amministrazione, Organizzazione e Gestione delle Risorse Umane;GENOVA;10;M;9
2011;1001;Genova;2;Operatore Giuridico d'Impresa;GENOVA;10;F;14
2011;1001;Genova;2;Operatore Giuridico d'Impresa;GENOVA;10;M;10
2011;1001;Genova;20/S;Fisica;GENOVA;10;F;9
2011;1001;Genova;20/S;Fisica;GENOVA;10;M;18
2011;1001;Genova;21;Chimica e Tecnologie Chimiche;GENOVA;10;F;11
2011;1001;Genova;22/S;Giurisprudenza;GENOVA;10;F;11
2011;1001;Genova;22/S;Giurisprudenza;GENOVA;10;M;8
2011;1001;Genova;22/S;Giurisprudenza (Corso Ad Esaurimento);GENOVA;10;F;7
2011;1001;Genova;23;Discipline delle Arti,Della Musica e dello Spettacolo(D.A.M.S.);IMPERIA;8;F;17
2011;1001;Genova;23;Discipline delle Arti,Della Musica e dello Spettacolo(D.A.M.S.);IMPERIA;8;M;7
2011;1001;Genova;23/S;Informatica;GENOVA;10;M;11
2011;1001;Genova;24;Tecniche Erboristiche;GENOVA;10;F;14
2011;1001;Genova;25;Fisica;GENOVA;10;M;14
2011;1001;Genova;26;Informatica;GENOVA;10;M;32
2011;1001;Genova;26/S;Bioingegneria;GENOVA;10;F;16
2011;1001;Genova;26/S;Bioingegneria;GENOVA;10;M;18
2011;1001;Genova;27;Scienze Ambientali;GENOVA;10;F;13
2011;1001;Genova;27;Scienze Ambientali;GENOVA;10;M;12
2011;1001;Genova;27;Scienze Naturali;GENOVA;10;F;6
2011;1001;Genova;27;Scienze Naturali;GENOVA;10;M;12
2011;1001;Genova;27/S;Ingegneria Chimica;GENOVA;10;F;6
2011;1001;Genova;27/S;Ingegneria Chimica;GENOVA;10;M;9
2011;1001;Genova;28;Economia del Turismo;SAVONA;9;F;11
2011;1001;Genova;28;Economia e Commercio;GENOVA;10;F;35
2011;1001;Genova;28;Economia e Commercio;GENOVA;10;M;33
2011;1001;Genova;28/S;Ingegneria dei Trasporti e della Logistica;GENOVA;10;M;10
2011;1001;Genova;28/S;Ingegneria delle Costruzioni;GENOVA;10;F;6
2011;1001;Genova;28/S;Ingegneria delle Costruzioni;GENOVA;10;M;12
2011;1001;Genova;29;Filosofia;GENOVA;10;F;20
2011;1001;Genova;29;Filosofia;GENOVA;10;M;20
2011;1001;Genova;3;Comunicazione Interculturale;GENOVA;10;F;36
2011;1001;Genova;3;Lingue e Culture Straniere per l'Impresa e il Turismo;GENOVA;10;F;83
2011;1001;Genova;3;Lingue e Culture Straniere per l'Impresa e il Turismo;GENOVA;10;M;14
2011;1001;Genova;3;Teorie e Tecniche della Mediazione Interlinguistica;GENOVA;10;F;57
2011;1001;Genova;3;Teorie e Tecniche della Mediazione Interlinguistica;GENOVA;10;M;11
2011;1001;Genova;3/S;Architettura del Paesaggio;GENOVA;10;F;21
2011;1001;Genova;3/S;Architettura del Paesaggio;GENOVA;10;M;7
2011;1001;Genova;30;Scienze Geografiche Applicate. Territorio - Ambiente - Turismo;GENOVA;10;M;6
2011;1001;Genova;31;Scienze Giuridiche;GENOVA;10;F;20
2011;1001;Genova;31;Scienze Giuridiche;GENOVA;10;M;7
2011;1001;Genova;31;Scienze Giuridiche;IMPERIA;8;F;6
2011;1001;Genova;31;Scienze Giuridiche;IMPERIA;8;M;10
2011;1001;Genova;31/S;Ingegneria Elettrica;GENOVA;10;M;14
2011;1001;Genova;32;Matematica;GENOVA;10;F;20
2011;1001;Genova;32;Matematica;GENOVA;10;M;20
2011;1001;Genova;32;Statistica Matematica e Trattamento Informatico dei Dati;GENOVA;10;M;6
2011;1001;Genova;32/S;Ingegneria Elettronica;GENOVA;10;M;11
2011;1001;Genova;33;Scienze Motorie;GENOVA;10;F;14
2011;1001;Genova;33;Scienze Motorie;GENOVA;10;M;18
2011;1001;Genova;34;Scienze e Tecniche Psicologiche;GENOVA;10;F;18
2011;1001;Genova;34/S;Ingegneria Gestionale;SAVONA;9;F;6
2011;1001;Genova;34/S;Ingegneria Gestionale;SAVONA;9;M;18
2011;1001;Genova;35/S;Ingegneria Informatica;GENOVA;10;M;27
2011;1001;Genova;36/S;Ingegneria Meccanica;GENOVA;10;M;35
2011;1001;Genova;37/S;Ingegneria Nautica;LA SPEZIA;11;M;11
2011;1001;Genova;37/S;Ingegneria Navale;GENOVA;10;F;19
2011;1001;Genova;37/S;Ingegneria Navale;GENOVA;10;M;55
2011;1001;Genova;38;Storia;GENOVA;10;F;12
2011;1001;Genova;38;Storia;GENOVA;10;M;31
2011;1001;Genova;38/S;Ingegneria delle Acque e della Difesa del Suolo;GENOVA;10;M;9
2011;1001;Genova;4;Restauro Architettonico;GENOVA;10;F;21
2011;1001;Genova;4;Restauro Architettonico;GENOVA;10;M;6
2011;1001;Genova;4;Tecniche per la Progettazione Architettonica;GENOVA;10;F;6
2011;1001;Genova;4;Tecniche per la Progettazione Architettonica e per la Costruzione Edilizia;GENOVA;10;F;15
2011;1001;Genova;4;Tecniche per la Progettazione Architettonica e per la Costruzione Edilizia;GENOVA;10;M;30
2011;1001;Genova;4;Tecniche per l'Architettura del Paesaggio;GENOVA;10;F;30
2011;1001;Genova;4;Tecniche per l'Architettura del Paesaggio;GENOVA;10;M;20
2011;1001;Genova;4/S-cu;Architettura;GENOVA;10;F;92
2011;1001;Genova;4/S-cu;Architettura;GENOVA;10;M;51
2011;1001;Genova;4/S-cu;Ingegneria Edile - Architettura;GENOVA;10;F;12
2011;1001;Genova;42;Disegno Industriale;GENOVA;10;F;13
2011;1001;Genova;42;Disegno Industriale;GENOVA;10;M;10
2011;1001;Genova;43/S;Lingue e Culture Straniere per la Comunicazione Internazionale;GENOVA;10;F;49
2011;1001;Genova;43/S;Lingue e Culture Straniere per la Comunicazione Internazionale;GENOVA;10;M;6
2011;1001;Genova;45/S;Matematica;GENOVA;10;F;12
2011;1001;Genova;45/S;Matematica;GENOVA;10;M;7
2011;1001;Genova;46/S;Medicina e Chirurgia;GENOVA;10;F;106
2011;1001;Genova;46/S;Medicina e Chirurgia;GENOVA;10;M;63
2011;1001;Genova;5;Lettere;GENOVA;10;F;39
2011;1001;Genova;5;Lettere;GENOVA;10;M;10
2011;1001;Genova;52/S;Odontoiatria e Protesi Dentaria;GENOVA;10;F;9
2011;1001;Genova;52/S;Odontoiatria e Protesi Dentaria;GENOVA;10;M;12
2011;1001;Genova;57/S;Direzione Sociale e Servizi alla Persona;GENOVA;10;F;18
2011;1001;Genova;58/S;Psicologia;GENOVA;10;F;34
2011;1001;Genova;58/S;Psicologia;GENOVA;10;M;17
2011;1001;Genova;6;Servizio Sociale;GENOVA;10;F;38
2011;1001;Genova;6;Servizio Sociale;GENOVA;10;M;7
2011;1001;Genova;6/S;Biologia Cellulare e Molecolare;GENOVA;10;F;10
2011;1001;Genova;6/S;Scienze Biologiche Sanitarie;GENOVA;10;F;7
2011;1001;Genova;6/S;Scienze e Tecnologie del Monitoraggio Biologico;GENOVA;10;F;8
2011;1001;Genova;6/S;Scienze e Tecnologie del Monitoraggio Biologico;GENOVA;10;M;7
2011;1001;Genova;60/S;Scienze Internazionali e Diplomatiche;GENOVA;10;F;13
2011;1001;Genova;60/S;Scienze Internazionali e Diplomatiche;GENOVA;10;M;7
2011;1001;Genova;61/S;Scienza e Ingegneria dei Materiali;GENOVA;10;M;8
2011;1001;Genova;64/S;Scienze Economiche e dei Mercati Finanziari;GENOVA;10;M;19
2011;1001;Genova;65/S;Educazione degli Adulti e della Formazione Continua;GENOVA;10;F;14
2011;1001;Genova;67/S;Scienze della Comunicazione Sociale e Istituzionale;SAVONA;9;F;9
2011;1001;Genova;68/S;Scienze dei Sistemi Naturali;GENOVA;10;F;6
2011;1001;Genova;7;Tecniche per la Pianificazione Urbanistica, Territoriale e Ambientale;GENOVA;10;M;18
2011;1001;Genova;70/S;Scienze Politiche;GENOVA;10;F;8
2011;1001;Genova;70/S;Scienze Politiche;GENOVA;10;M;12
2011;1001;Genova;71/S;Scienze delle Pubbliche Amministrazioni e delle Organizzazioni Complesse;GENOVA;10;F;6
2011;1001;Genova;8;Ingegneria Civile e Ambientale;GENOVA;10;F;15
2011;1001;Genova;8;Ingegneria Civile e Ambientale;GENOVA;10;M;29
2011;1001;Genova;8;Ingegneria dell'Ambiente;SAVONA;9;M;11
2011;1001;Genova;81/S;Chimica Industriale;GENOVA;10;M;6
2011;1001;Genova;82/S;Scienze Ambientali Marine;GENOVA;10;F;8
2011;1001;Genova;84/S;Attivita Professionali, Amministrazione, Finanza, Controllo;GENOVA;10;F;17
2011;1001;Genova;84/S;Attivita Professionali, Amministrazione, Finanza, Controllo;GENOVA;10;M;23
2011;1001;Genova;84/S;Economia e Management degli Intermediari Finanziari;GENOVA;10;F;10
2011;1001;Genova;84/S;Economia e Management degli Intermediari Finanziari;GENOVA;10;M;12
2011;1001;Genova;84/S;Economia e Management Marittimo e Portuale;GENOVA;10;M;17
2011;1001;Genova;84/S;General Management;GENOVA;10;F;17
2011;1001;Genova;84/S;General Management;GENOVA;10;M;22
2011;1001;Genova;86/S;Scienze Geologiche;GENOVA;10;M;11
2011;1001;Genova;87/S;Scienze Pedagogiche;GENOVA;10;F;45
2011;1001;Genova;9;Ingegneria delle Telecomunicazioni;GENOVA;10;M;9
2011;1001;Genova;9;Ingegneria Elettronica;GENOVA;10;M;6
2011;1001;Genova;9;Ingegneria Informatica;GENOVA;10;M;10
2011;1001;Genova;95/S;Storia dell'Arte e Valorizzazione del Patrimonio Artistico;GENOVA;10;F;9
2011;1001;Genova;99999;Architettura;GENOVA;10;F;6
2011;1001;Genova;99999;Economia e commercio;IMPERIA;8;F;9
2011;1001;Genova;99999;Giurisprudenza;GENOVA;10;F;15
2011;1001;Genova;99999;Giurisprudenza;GENOVA;10;M;15
2011;1001;Genova;99999;Lettere;GENOVA;10;F;6
