ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;COD_QUALIFICA;DESC_QUALIFICA;GRADE;AREA_SD;FoRD;GENERE;N_AcStaff
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;8
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;F;1
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;1
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;2
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;2
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;12 - Scienze giuridiche;05 - Social sciences;F;2
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;12 - Scienze giuridiche;05 - Social sciences;M;1
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;13 - Scienze economiche e statistiche;05 - Social sciences;M;4
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;14 - Scienze politiche e sociali;05 - Social sciences;F;1
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;14 - Scienze politiche e sociali;05 - Social sciences;M;2
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;06 - Scienze mediche;03 - Medical and health sciences;M;1
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;1
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;2
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;12 - Scienze giuridiche;05 - Social sciences;F;3
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;12 - Scienze giuridiche;05 - Social sciences;M;4
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;13 - Scienze economiche e statistiche;05 - Social sciences;F;1
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;14 - Scienze politiche e sociali;05 - Social sciences;M;1
2016;05815;Roma - Università telematica Niccolò Cusano (già UNISU);Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;14 - Scienze politiche e sociali;05 - Social sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;06 - Scienze mediche;03 - Medical and health sciences;M;3
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;13 - Scienze economiche e statistiche;05 - Social sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);B;06 - Scienze mediche;03 - Medical and health sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);B;06 - Scienze mediche;03 - Medical and health sciences;M;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);B;12 - Scienze giuridiche;05 - Social sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;2PA;Prof. II fascia (associato);B;13 - Scienze economiche e statistiche;05 - Social sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;01 - Scienze matematiche e informatiche;01 - Natural sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;02 - Scienze fisiche;01 - Natural sciences;M;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;03 - Scienze chimiche;01 - Natural sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;05 - Scienze biologiche;01 - Natural sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;05 - Scienze biologiche;01 - Natural sciences;F;3
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;06 - Scienze mediche;03 - Medical and health sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;06 - Scienze mediche;03 - Medical and health sciences;F;2
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;06 - Scienze mediche;03 - Medical and health sciences;M;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;07 - Scienze agrarie e veterinarie;04 - Agricultural and veterinary sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;07 - Scienze agrarie e veterinarie;04 - Agricultural and veterinary sciences;M;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;2
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;12 - Scienze giuridiche;05 - Social sciences;M;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;12 - Scienze giuridiche;05 - Social sciences;F;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;13 - Scienze economiche e statistiche;05 - Social sciences;M;1
2016;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;13 - Scienze economiche e statistiche;05 - Social sciences;F;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;12 - Scienze giuridiche;05 - Social sciences;M;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;12 - Scienze giuridiche;05 - Social sciences;M;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;13 - Scienze economiche e statistiche;05 - Social sciences;M;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;01 - Scienze matematiche e informatiche;01 - Natural sciences;M;2
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;2
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;12 - Scienze giuridiche;05 - Social sciences;F;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;12 - Scienze giuridiche;05 - Social sciences;M;4
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;13 - Scienze economiche e statistiche;05 - Social sciences;F;5
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;14 - Scienze politiche e sociali;05 - Social sciences;F;3
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;14 - Scienze politiche e sociali;05 - Social sciences;M;2
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;01 - Scienze matematiche e informatiche;01 - Natural sciences;M;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;12 - Scienze giuridiche;05 - Social sciences;F;2
2016;05817;Roma - Link Campus University;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;12 - Scienze giuridiche;05 - Social sciences;M;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;D;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;F;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;D;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;2
2016;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;D;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;1
2016;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;D;14 - Scienze politiche e sociali;05 - Social sciences;F;6
2016;05817;Roma - Link Campus University;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;D;14 - Scienze politiche e sociali;05 - Social sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;01 - Scienze matematiche e informatiche;01 - Natural sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;05 - Scienze biologiche;01 - Natural sciences;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;05 - Scienze biologiche;01 - Natural sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;06 - Scienze mediche;03 - Medical and health sciences;M;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;06 - Scienze mediche;03 - Medical and health sciences;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;4
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;20
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;3
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;6
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;4
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;12 - Scienze giuridiche;05 - Social sciences;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;12 - Scienze giuridiche;05 - Social sciences;M;9
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;13 - Scienze economiche e statistiche;05 - Social sciences;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;13 - Scienze economiche e statistiche;05 - Social sciences;M;7
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;1PO;Prof. I fascia (ordinario);A;14 - Scienze politiche e sociali;05 - Social sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;01 - Scienze matematiche e informatiche;01 - Natural sciences;M;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;02 - Scienze fisiche;01 - Natural sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;04 - Scienze della terra;01 - Natural sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;05 - Scienze biologiche;01 - Natural sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;06 - Scienze mediche;03 - Medical and health sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;07 - Scienze agrarie e veterinarie;04 - Agricultural and veterinary sciences;M;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;5
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;27
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;7
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;10
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;6
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;3
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;12 - Scienze giuridiche;05 - Social sciences;F;5
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;12 - Scienze giuridiche;05 - Social sciences;M;6
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;13 - Scienze economiche e statistiche;05 - Social sciences;F;7
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;13 - Scienze economiche e statistiche;05 - Social sciences;M;11
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;14 - Scienze politiche e sociali;05 - Social sciences;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;2PA;Prof. II fascia (associato);B;14 - Scienze politiche e sociali;05 - Social sciences;M;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;3
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;13 - Scienze economiche e statistiche;05 - Social sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;13 - Scienze economiche e statistiche;05 - Social sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;13 - Scienze economiche e statistiche;05 - Social sciences;F;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;01 - Scienze matematiche e informatiche;01 - Natural sciences;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;01 - Scienze matematiche e informatiche;01 - Natural sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;02 - Scienze fisiche;01 - Natural sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;03 - Scienze chimiche;01 - Natural sciences;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;05 - Scienze biologiche;01 - Natural sciences;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;05 - Scienze biologiche;01 - Natural sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;06 - Scienze mediche;03 - Medical and health sciences;F;4
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;5
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;4
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;21
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;F;3
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;12
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;8
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;5
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;5
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;5
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;12 - Scienze giuridiche;05 - Social sciences;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;12 - Scienze giuridiche;05 - Social sciences;M;13
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;13 - Scienze economiche e statistiche;05 - Social sciences;F;5
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;13 - Scienze economiche e statistiche;05 - Social sciences;M;12
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;14 - Scienze politiche e sociali;05 - Social sciences;F;2
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;C;14 - Scienze politiche e sociali;05 - Social sciences;M;1
2016;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;D;04 - Scienze della terra;01 - Natural sciences;M;1
