DATAFLOW,FREQ,CITTADINANZA,CONDIZIONE_PROF,ITTER107,SESSO,TIPO_DATO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2016,12,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2017,13,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2018,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2019,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2020,10,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2010,53.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2011,53.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2012,53.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2013,41.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2014,43.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2015,47.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2016,44.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2017,43.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2018,53.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2019,47.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,29,2020,41.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2010,23,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2011,27,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2012,27,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2013,26,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2014,24,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2015,24,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2016,29,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2017,31,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2018,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2019,33,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,28,2020,27,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2010,55.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2011,51.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2012,54.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2013,49.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2014,50.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2015,50.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2016,50.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2017,50.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2018,57.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2019,53.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,9,29,2020,48.1,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2010,244,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2011,220,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2012,193,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2013,176,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2014,143,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2015,145,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2016,129,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2017,132,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2018,140,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2019,139,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,1,28,2020,137,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2010,101,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2011,91,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2012,83,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2013,70,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2014,58,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2015,55,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2016,54,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2017,51,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2018,61,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2019,59,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,2,28,2020,44,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2010,345,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2011,311,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2012,277,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2013,246,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2014,201,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2015,200,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2016,182,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2017,183,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2018,201,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2019,199,,,,,,,,,
IT1:52_1203(1.0),A,9,1,IT,9,28,2020,180,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2010,96,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2011,91,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2012,118,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2013,126,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2014,116,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2015,113,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2016,108,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2017,102,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2018,94,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2019,84,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,1,28,2020,79,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2010,51,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2011,56,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2012,62,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2013,68,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2014,69,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2015,58,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2016,55,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2017,54,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2018,56,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2019,50,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,2,28,2020,36,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2010,147,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2011,147,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2012,180,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2013,194,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2014,186,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2015,171,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2016,163,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2017,156,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2018,150,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2019,134,,,,,,,,,
IT1:52_1203(1.0),A,9,2,IT,9,28,2020,115,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2010,134,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2011,140,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2012,133,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2013,137,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2014,127,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2015,120,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2016,109,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2017,121,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2018,120,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2019,110,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,1,28,2020,122,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2010,166,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2011,165,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2012,154,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2013,146,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2014,127,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2015,128,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2016,120,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2017,120,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2018,127,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2019,118,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,2,28,2020,126,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2010,300,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2011,304,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2012,287,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2013,283,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2014,253,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2015,249,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2016,229,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2017,241,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2018,247,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2019,228,,,,,,,,,
IT1:52_1203(1.0),A,9,3_4,IT,9,28,2020,248,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2010,96,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2011,101,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2012,98,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2013,96,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2014,95,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2015,85,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2016,77,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2017,73,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2018,74,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2019,73,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,1,28,2020,76,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2010,84,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2011,81,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2012,73,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2013,71,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2014,64,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2015,64,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2016,55,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2017,51,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2018,55,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2019,51,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,2,28,2020,54,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2010,180,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2011,182,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2012,171,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2013,167,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2014,158,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2015,149,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2016,132,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2017,124,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2018,129,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2019,124,,,,,,,,,
IT1:52_1203(1.0),A,9,3A_3B_3C,IT,9,28,2020,130,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2010,38,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2011,39,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2012,36,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2013,42,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2014,32,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2015,35,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2016,32,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2017,47,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2018,46,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2019,37,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,1,28,2020,46,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2010,82,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2011,84,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2012,80,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2013,75,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2014,63,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2015,64,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2016,66,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2017,69,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2018,72,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2019,67,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,2,28,2020,72,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2010,120,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2011,123,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2012,116,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2013,116,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2014,95,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2015,99,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2016,97,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2017,117,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2018,118,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2019,104,,,,,,,,,
IT1:52_1203(1.0),A,9,3D,IT,9,28,2020,118,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2010,473,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2011,451,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2012,444,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2013,439,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2014,386,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2015,378,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2016,345,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2017,355,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2018,354,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2019,333,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,28,2020,337,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2010,21.8,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2011,20.6,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2012,20.2,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2013,20,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2014,17.7,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2015,17.5,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2016,16.1,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2017,16.6,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2018,16.5,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2019,15.4,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,1,29,2020,15.6,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2010,319,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2011,312,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2012,299,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2013,284,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2014,254,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2015,241,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2016,230,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2017,225,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2018,244,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2019,228,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,28,2020,206,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2010,15.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2011,14.9,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2012,14.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2013,13.6,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2014,12.2,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2015,11.8,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2016,11.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2017,11.2,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2018,12.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2019,11.5,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,2,29,2020,10.4,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2010,792,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2011,763,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2012,743,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2013,723,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2014,640,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2015,620,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2016,575,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2017,580,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2018,598,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2019,561,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,28,2020,543,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2010,18.6,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2011,17.8,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2012,17.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2013,16.8,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2014,15,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2015,14.7,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2016,13.8,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2017,14,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2018,14.5,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2019,13.5,,,,,,,,,
IT1:52_1203(1.0),A,9,99,IT,9,29,2020,13.1,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2010,104,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2011,98,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2012,97,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2013,95,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2014,81,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2015,82,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2016,73,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2017,80,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2018,85,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2019,68,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,28,2020,78,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2010,20.8,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2011,19.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2012,18.9,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2013,18.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2014,15.7,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2015,15.7,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2016,14,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2017,15.1,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2018,15.9,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2019,12.4,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,1,29,2020,14.1,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2010,69,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2011,65,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2012,60,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2013,61,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2014,49,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2015,48,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2016,48,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2017,42,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2018,52,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2019,49,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,28,2020,47,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2010,14.5,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2011,13.4,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2012,12.2,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2013,12.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2014,10,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2015,9.9,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2016,9.8,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2017,8.5,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2018,10.6,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2019,9.8,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,2,29,2020,9.3,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2010,174,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2011,162,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2012,157,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2013,156,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2014,131,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2015,130,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2016,120,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2017,121,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2018,136,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2019,117,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,28,2020,124,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,29,2010,17.7,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,29,2011,16.4,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,29,2012,15.7,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,29,2013,15.4,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,29,2014,12.9,,,,,,,,,
IT1:52_1203(1.0),A,9,99,ITC,9,29,2015,12.9,,,,,,,,,
