freq,itter107,misura1,gest_scuola,ordinescol,tipo_dato,time_period,obs_value,year
A,ITF6,9,2,1,2,2014,760.0,2014
A,ITF6,9,2,1,3,2010,15013.0,2010
A,ITF6,9,2,1,3,2011,15011.0,2011
A,ITF6,9,2,1,3,2012,14540.0,2012
A,ITF6,9,2,1,3,2013,14597.0,2013
A,ITF6,9,2,1,3,2014,13782.0,2014
A,ITF6,9,2,1,4,2010,7105.0,2010
A,ITF6,9,2,1,4,2011,7013.0,2011
A,ITF6,9,2,1,4,2012,6794.0,2012
A,ITF6,9,2,1,4,2013,6829.0,2013
A,ITF6,9,2,1,4,2014,6556.0,2014
A,ITF6,9,2,1,7,2010,390.0,2010
A,ITF6,9,2,1,7,2011,404.0,2011
A,ITF6,9,2,1,7,2012,433.0,2012
A,ITF6,9,2,1,7,2013,446.0,2013
A,ITF6,9,2,1,7,2014,367.0,2014
A,ITF6,9,2,1,8,2010,191.0,2010
A,ITF6,9,2,1,8,2011,196.0,2011
A,ITF6,9,2,1,8,2012,212.0,2012
A,ITF6,9,2,1,8,2013,217.0,2013
A,ITF6,9,2,1,8,2014,189.0,2014
A,ITF6,9,9,1,1,2010,1358.0,2010
A,ITF6,9,9,1,1,2011,1355.0,2011
A,ITF6,9,9,1,1,2012,1325.0,2012
A,ITF6,9,9,1,1,2013,1322.0,2013
A,ITF6,9,9,1,1,2014,1304.0,2014
A,ITF6,9,9,1,2,2010,2916.0,2010
A,ITF6,9,9,1,2,2011,2913.0,2011
A,ITF6,9,9,1,2,2012,2856.0,2012
A,ITF6,9,9,1,2,2013,2843.0,2013
A,ITF6,9,9,1,2,2014,2885.0,2014
A,ITF6,9,9,1,3,2010,60185.0,2010
A,ITF6,9,9,1,3,2011,60499.0,2011
A,ITF6,9,9,1,3,2012,60465.0,2012
A,ITF6,9,9,1,3,2013,59218.0,2013
A,ITF6,9,9,1,3,2014,58665.0,2014
A,ITF6,9,9,1,4,2010,28866.0,2010
A,ITF6,9,9,1,4,2011,28922.0,2011
A,ITF6,9,9,1,4,2012,28916.0,2012
A,ITF6,9,9,1,4,2013,28410.0,2013
A,ITF6,9,9,1,4,2014,28222.0,2014
A,ITF6,9,9,1,7,2010,1716.0,2010
A,ITF6,9,9,1,7,2011,1884.0,2011
A,ITF6,9,9,1,7,2012,2175.0,2012
A,ITF6,9,9,1,7,2013,2240.0,2013
A,ITF6,9,9,1,7,2014,2181.0,2014
A,ITF6,9,9,1,8,2010,847.0,2010
A,ITF6,9,9,1,8,2011,920.0,2011
A,ITF6,9,9,1,8,2012,1055.0,2012
A,ITF6,9,9,1,8,2013,1089.0,2013
A,ITF6,9,9,1,8,2014,1028.0,2014
A,ITF61,9,1,1,1,2010,353.0,2010
A,ITF61,9,1,1,1,2011,353.0,2011
A,ITF61,9,1,1,1,2012,347.0,2012
A,ITF61,9,1,1,1,2013,344.0,2013
A,ITF61,9,1,1,1,2014,340.0,2014
A,ITF61,9,1,1,2,2010,773.0,2010
A,ITF61,9,1,1,2,2011,765.0,2011
A,ITF61,9,1,1,2,2012,762.0,2012
A,ITF61,9,1,1,2,2013,763.0,2013
A,ITF61,9,1,1,2,2014,757.0,2014
A,ITF61,9,1,1,3,2010,15968.0,2010
A,ITF61,9,1,1,3,2011,16102.0,2011
A,ITF61,9,1,1,3,2012,16185.0,2012
A,ITF61,9,1,1,3,2013,16057.0,2013
A,ITF61,9,1,1,3,2014,15840.0,2014
A,ITF61,9,1,1,4,2010,7590.0,2010
A,ITF61,9,1,1,4,2011,7728.0,2011
A,ITF61,9,1,1,4,2012,7870.0,2012
A,ITF61,9,1,1,4,2013,7829.0,2013
A,ITF61,9,1,1,4,2014,7651.0,2014
A,ITF61,9,1,1,7,2010,364.0,2010
A,ITF61,9,1,1,7,2011,436.0,2011
A,ITF61,9,1,1,7,2012,566.0,2012
A,ITF61,9,1,1,7,2013,598.0,2013
A,ITF61,9,1,1,7,2014,656.0,2014
A,ITF61,9,1,1,8,2010,175.0,2010
A,ITF61,9,1,1,8,2011,205.0,2011
A,ITF61,9,1,1,8,2012,287.0,2012
A,ITF61,9,1,1,8,2013,305.0,2013
A,ITF61,9,1,1,8,2014,304.0,2014
A,ITF61,9,1A,1,1,2010,351.0,2010
A,ITF61,9,1A,1,1,2011,350.0,2011
A,ITF61,9,1A,1,1,2012,345.0,2012
A,ITF61,9,1A,1,1,2013,340.0,2013
A,ITF61,9,1A,1,1,2014,339.0,2014
A,ITF61,9,1A,1,2,2010,769.0,2010
A,ITF61,9,1A,1,2,2011,760.0,2011
A,ITF61,9,1A,1,2,2012,758.0,2012
A,ITF61,9,1A,1,2,2013,756.0,2013
A,ITF61,9,1A,1,2,2014,756.0,2014
A,ITF61,9,1A,1,3,2010,15896.0,2010
A,ITF61,9,1A,1,3,2011,16007.0,2011
A,ITF61,9,1A,1,3,2012,16125.0,2012
A,ITF61,9,1A,1,3,2013,15948.0,2013
A,ITF61,9,1A,1,3,2014,15823.0,2014
A,ITF61,9,1A,1,4,2010,7547.0,2010
A,ITF61,9,1A,1,4,2011,7680.0,2011
A,ITF61,9,1A,1,4,2012,7844.0,2012
A,ITF61,9,1A,1,4,2013,7779.0,2013
A,ITF61,9,1A,1,4,2014,7644.0,2014
A,ITF61,9,1A,1,7,2010,364.0,2010
A,ITF61,9,1A,1,7,2011,436.0,2011
A,ITF61,9,1A,1,7,2012,566.0,2012
A,ITF61,9,1A,1,7,2013,594.0,2013
A,ITF61,9,1A,1,7,2014,655.0,2014
A,ITF61,9,1A,1,8,2010,175.0,2010
A,ITF61,9,1A,1,8,2011,205.0,2011
A,ITF61,9,1A,1,8,2012,287.0,2012
A,ITF61,9,1A,1,8,2013,303.0,2013
A,ITF61,9,1A,1,8,2014,303.0,2014
A,ITF61,9,1B,1,1,2010,2.0,2010
A,ITF61,9,1B,1,1,2011,3.0,2011
A,ITF61,9,1B,1,1,2012,2.0,2012
A,ITF61,9,1B,1,1,2013,4.0,2013
A,ITF61,9,1B,1,1,2014,1.0,2014
A,ITF61,9,1B,1,2,2010,4.0,2010
A,ITF61,9,1B,1,2,2011,5.0,2011
A,ITF61,9,1B,1,2,2012,4.0,2012
A,ITF61,9,1B,1,2,2013,7.0,2013
A,ITF61,9,1B,1,2,2014,1.0,2014
A,ITF61,9,1B,1,3,2010,72.0,2010
A,ITF61,9,1B,1,3,2011,95.0,2011
A,ITF61,9,1B,1,3,2012,60.0,2012
A,ITF61,9,1B,1,3,2013,109.0,2013
A,ITF61,9,1B,1,3,2014,17.0,2014
A,ITF61,9,1B,1,4,2010,43.0,2010
A,ITF61,9,1B,1,4,2011,48.0,2011
A,ITF61,9,1B,1,4,2012,26.0,2012
A,ITF61,9,1B,1,4,2013,50.0,2013
A,ITF61,9,1B,1,4,2014,7.0,2014
A,ITF61,9,1B,1,7,2013,4.0,2013
A,ITF61,9,1B,1,7,2014,1.0,2014
A,ITF61,9,1B,1,8,2013,2.0,2013
A,ITF61,9,1B,1,8,2014,1.0,2014
A,ITF61,9,2,1,1,2010,129.0,2010
A,ITF61,9,2,1,1,2011,133.0,2011
A,ITF61,9,2,1,1,2012,137.0,2012
A,ITF61,9,2,1,1,2013,141.0,2013
A,ITF61,9,2,1,1,2014,137.0,2014
A,ITF61,9,2,1,2,2010,245.0,2010
A,ITF61,9,2,1,2,2011,249.0,2011
A,ITF61,9,2,1,2,2012,257.0,2012
A,ITF61,9,2,1,2,2013,264.0,2013
A,ITF61,9,2,1,2,2014,259.0,2014
A,ITF61,9,2,1,3,2010,4635.0,2010
A,ITF61,9,2,1,3,2011,4727.0,2011
A,ITF61,9,2,1,3,2012,4747.0,2012
A,ITF61,9,2,1,3,2013,4669.0,2013
A,ITF61,9,2,1,3,2014,4545.0,2014
A,ITF61,9,2,1,4,2010,2265.0,2010
A,ITF61,9,2,1,4,2011,2221.0,2011
A,ITF61,9,2,1,4,2012,2267.0,2012
A,ITF61,9,2,1,4,2013,2192.0,2013
A,ITF61,9,2,1,4,2014,2135.0,2014
A,ITF61,9,2,1,7,2010,62.0,2010
A,ITF61,9,2,1,7,2011,65.0,2011
A,ITF61,9,2,1,7,2012,101.0,2012
A,ITF61,9,2,1,7,2013,105.0,2013
A,ITF61,9,2,1,7,2014,89.0,2014
A,ITF61,9,2,1,8,2010,30.0,2010
A,ITF61,9,2,1,8,2011,26.0,2011
A,ITF61,9,2,1,8,2012,54.0,2012
A,ITF61,9,2,1,8,2013,51.0,2013
A,ITF61,9,2,1,8,2014,46.0,2014
A,ITF61,9,9,1,1,2010,482.0,2010
A,ITF61,9,9,1,1,2011,486.0,2011
A,ITF61,9,9,1,1,2012,484.0,2012
A,ITF61,9,9,1,1,2013,485.0,2013
A,ITF61,9,9,1,1,2014,477.0,2014
A,ITF61,9,9,1,2,2010,1018.0,2010
A,ITF61,9,9,1,2,2011,1014.0,2011
A,ITF61,9,9,1,2,2012,1019.0,2012
A,ITF61,9,9,1,2,2013,1027.0,2013
A,ITF61,9,9,1,2,2014,1016.0,2014
A,ITF61,9,9,1,3,2010,20603.0,2010
A,ITF61,9,9,1,3,2011,20829.0,2011
A,ITF61,9,9,1,3,2012,20932.0,2012
A,ITF61,9,9,1,3,2013,20726.0,2013
A,ITF61,9,9,1,3,2014,20385.0,2014
A,ITF61,9,9,1,4,2010,9855.0,2010
A,ITF61,9,9,1,4,2011,9949.0,2011
A,ITF61,9,9,1,4,2012,10137.0,2012
A,ITF61,9,9,1,4,2013,10021.0,2013
A,ITF61,9,9,1,4,2014,9786.0,2014
A,ITF61,9,9,1,7,2010,426.0,2010
A,ITF61,9,9,1,7,2011,501.0,2011
A,ITF61,9,9,1,7,2012,667.0,2012
A,ITF61,9,9,1,7,2013,703.0,2013
A,ITF61,9,9,1,7,2014,745.0,2014
A,ITF61,9,9,1,8,2010,205.0,2010
A,ITF61,9,9,1,8,2011,231.0,2011
A,ITF61,9,9,1,8,2012,341.0,2012
A,ITF61,9,9,1,8,2013,356.0,2013
A,ITF61,9,9,1,8,2014,350.0,2014
A,ITF62,9,1,1,1,2010,80.0,2010
A,ITF62,9,1,1,1,2011,81.0,2011
A,ITF62,9,1,1,1,2012,77.0,2012
A,ITF62,9,1,1,1,2013,73.0,2013
A,ITF62,9,1,1,1,2014,74.0,2014
A,ITF62,9,1,1,2,2010,223.0,2010
A,ITF62,9,1,1,2,2011,224.0,2011
A,ITF62,9,1,1,2,2012,223.0,2012
A,ITF62,9,1,1,2,2013,218.0,2013
A,ITF62,9,1,1,2,2014,288.0,2014
A,ITF62,9,1,1,3,2010,4991.0,2010
A,ITF62,9,1,1,3,2011,5018.0,2011
A,ITF62,9,1,1,3,2012,5122.0,2012
A,ITF62,9,1,1,3,2013,4968.0,2013
A,ITF62,9,1,1,3,2014,5208.0,2014
A,ITF62,9,1,1,4,2010,2458.0,2010
A,ITF62,9,1,1,4,2011,2442.0,2011
A,ITF62,9,1,1,4,2012,2423.0,2012
A,ITF62,9,1,1,4,2013,2328.0,2013
A,ITF62,9,1,1,4,2014,2441.0,2014
A,ITF62,9,1,1,7,2010,121.0,2010
A,ITF62,9,1,1,7,2011,125.0,2011
A,ITF62,9,1,1,7,2012,151.0,2012
A,ITF62,9,1,1,7,2013,158.0,2013
A,ITF62,9,1,1,7,2014,168.0,2014
A,ITF62,9,1,1,8,2010,60.0,2010
A,ITF62,9,1,1,8,2011,67.0,2011
A,ITF62,9,1,1,8,2012,67.0,2012
A,ITF62,9,1,1,8,2013,71.0,2013
A,ITF62,9,1,1,8,2014,78.0,2014
A,ITF62,9,1A,1,1,2010,80.0,2010
A,ITF62,9,1A,1,1,2011,78.0,2011
A,ITF62,9,1A,1,1,2012,75.0,2012
A,ITF62,9,1A,1,1,2013,72.0,2013
A,ITF62,9,1A,1,1,2014,73.0,2014
A,ITF62,9,1A,1,2,2010,223.0,2010
A,ITF62,9,1A,1,2,2011,217.0,2011
A,ITF62,9,1A,1,2,2012,217.0,2012
A,ITF62,9,1A,1,2,2013,215.0,2013
A,ITF62,9,1A,1,2,2014,284.0,2014
A,ITF62,9,1A,1,3,2010,4991.0,2010
A,ITF62,9,1A,1,3,2011,4871.0,2011
A,ITF62,9,1A,1,3,2012,4980.0,2012
A,ITF62,9,1A,1,3,2013,4906.0,2013
A,ITF62,9,1A,1,3,2014,5125.0,2014
A,ITF62,9,1A,1,4,2010,2458.0,2010
A,ITF62,9,1A,1,4,2011,2386.0,2011
A,ITF62,9,1A,1,4,2012,2358.0,2012
A,ITF62,9,1A,1,4,2013,2300.0,2013
A,ITF62,9,1A,1,4,2014,2399.0,2014
A,ITF62,9,1A,1,7,2010,121.0,2010
A,ITF62,9,1A,1,7,2011,125.0,2011
A,ITF62,9,1A,1,7,2012,149.0,2012
A,ITF62,9,1A,1,7,2013,157.0,2013
A,ITF62,9,1A,1,7,2014,167.0,2014
A,ITF62,9,1A,1,8,2010,60.0,2010
A,ITF62,9,1A,1,8,2011,67.0,2011
A,ITF62,9,1A,1,8,2012,67.0,2012
A,ITF62,9,1A,1,8,2013,71.0,2013
A,ITF62,9,1A,1,8,2014,78.0,2014
A,ITF62,9,1B,1,1,2011,3.0,2011
A,ITF62,9,1B,1,1,2012,2.0,2012
A,ITF62,9,1B,1,1,2013,1.0,2013
A,ITF62,9,1B,1,1,2014,1.0,2014
A,ITF62,9,1B,1,2,2011,7.0,2011
A,ITF62,9,1B,1,2,2012,6.0,2012
A,ITF62,9,1B,1,2,2013,3.0,2013
A,ITF62,9,1B,1,2,2014,4.0,2014
A,ITF62,9,1B,1,3,2011,147.0,2011
A,ITF62,9,1B,1,3,2012,142.0,2012
A,ITF62,9,1B,1,3,2013,62.0,2013
A,ITF62,9,1B,1,3,2014,83.0,2014
A,ITF62,9,1B,1,4,2011,56.0,2011
A,ITF62,9,1B,1,4,2012,65.0,2012
A,ITF62,9,1B,1,4,2013,28.0,2013
A,ITF62,9,1B,1,4,2014,42.0,2014
A,ITF62,9,1B,1,7,2012,2.0,2012
A,ITF62,9,1B,1,7,2013,1.0,2013
A,ITF62,9,1B,1,7,2014,1.0,2014
A,ITF62,9,1B,1,8,2012,0.0,2012
A,ITF62,9,1B,1,8,2013,0.0,2013
A,ITF62,9,1B,1,8,2014,0.0,2014
A,ITF62,9,2,1,1,2010,17.0,2010
A,ITF62,9,2,1,1,2011,15.0,2011
A,ITF62,9,2,1,1,2012,15.0,2012
A,ITF62,9,2,1,1,2013,16.0,2013
A,ITF62,9,2,1,1,2014,15.0,2014
A,ITF62,9,2,1,2,2010,47.0,2010
A,ITF62,9,2,1,2,2011,39.0,2011
A,ITF62,9,2,1,2,2012,38.0,2012
A,ITF62,9,2,1,2,2013,38.0,2013
A,ITF62,9,2,1,2,2014,34.0,2014
A,ITF62,9,2,1,3,2010,951.0,2010
A,ITF62,9,2,1,3,2011,751.0,2011
A,ITF62,9,2,1,3,2012,709.0,2012
A,ITF62,9,2,1,3,2013,679.0,2013
A,ITF62,9,2,1,3,2014,652.0,2014
A,ITF62,9,2,1,4,2010,433.0,2010
A,ITF62,9,2,1,4,2011,344.0,2011
A,ITF62,9,2,1,4,2012,338.0,2012
A,ITF62,9,2,1,4,2013,298.0,2013
A,ITF62,9,2,1,4,2014,311.0,2014
A,ITF62,9,2,1,7,2010,33.0,2010
A,ITF62,9,2,1,7,2011,23.0,2011
A,ITF62,9,2,1,7,2012,23.0,2012
A,ITF62,9,2,1,7,2013,24.0,2013
A,ITF62,9,2,1,7,2014,17.0,2014
A,ITF62,9,2,1,8,2010,12.0,2010
A,ITF62,9,2,1,8,2011,11.0,2011
A,ITF62,9,2,1,8,2012,12.0,2012
A,ITF62,9,2,1,8,2013,9.0,2013
A,ITF62,9,2,1,8,2014,7.0,2014
A,ITF62,9,9,1,1,2010,97.0,2010
A,ITF62,9,9,1,1,2011,96.0,2011
A,ITF62,9,9,1,1,2012,92.0,2012
A,ITF62,9,9,1,1,2013,89.0,2013
A,ITF62,9,9,1,1,2014,89.0,2014
A,ITF62,9,9,1,2,2010,270.0,2010
A,ITF62,9,9,1,2,2011,263.0,2011
A,ITF62,9,9,1,2,2012,261.0,2012
A,ITF62,9,9,1,2,2013,256.0,2013
A,ITF62,9,9,1,2,2014,322.0,2014
A,ITF62,9,9,1,3,2010,5942.0,2010
A,ITF62,9,9,1,3,2011,5769.0,2011
A,ITF62,9,9,1,3,2012,5831.0,2012
A,ITF62,9,9,1,3,2013,5647.0,2013
A,ITF62,9,9,1,3,2014,5860.0,2014
A,ITF62,9,9,1,4,2010,2891.0,2010
A,ITF62,9,9,1,4,2011,2786.0,2011
A,ITF62,9,9,1,4,2012,2761.0,2012
A,ITF62,9,9,1,4,2013,2626.0,2013
A,ITF62,9,9,1,4,2014,2752.0,2014
A,ITF62,9,9,1,7,2010,154.0,2010
A,ITF62,9,9,1,7,2011,148.0,2011
A,ITF62,9,9,1,7,2012,174.0,2012
A,ITF62,9,9,1,7,2013,182.0,2013
A,ITF62,9,9,1,7,2014,185.0,2014
A,ITF62,9,9,1,8,2010,72.0,2010
A,ITF62,9,9,1,8,2011,78.0,2011
A,ITF62,9,9,1,8,2012,79.0,2012
A,ITF62,9,9,1,8,2013,80.0,2013
A,ITF62,9,9,1,8,2014,85.0,2014
A,ITF63,9,1,1,1,2010,191.0,2010
A,ITF63,9,1,1,1,2011,189.0,2011
A,ITF63,9,1,1,1,2012,185.0,2012
A,ITF63,9,1,1,1,2013,181.0,2013
A,ITF63,9,1,1,1,2014,180.0,2014
A,ITF63,9,1,1,2,2010,419.0,2010
A,ITF63,9,1,1,2,2011,408.0,2011
A,ITF63,9,1,1,2,2012,398.0,2012
A,ITF63,9,1,1,2,2013,395.0,2013
A,ITF63,9,1,1,2,2014,398.0,2014
A,ITF63,9,1,1,3,2010,8801.0,2010
A,ITF63,9,1,1,3,2011,8649.0,2011
A,ITF63,9,1,1,3,2012,8800.0,2012
A,ITF63,9,1,1,3,2013,8419.0,2013
A,ITF63,9,1,1,3,2014,8495.0,2014
A,ITF63,9,1,1,4,2010,4258.0,2010
A,ITF63,9,1,1,4,2011,4101.0,2011
A,ITF63,9,1,1,4,2012,4204.0,2012
A,ITF63,9,1,1,4,2013,4067.0,2013
A,ITF63,9,1,1,4,2014,4133.0,2014
A,ITF63,9,1,1,7,2010,251.0,2010
A,ITF63,9,1,1,7,2011,264.0,2011
A,ITF63,9,1,1,7,2012,263.0,2012
A,ITF63,9,1,1,7,2013,310.0,2013
A,ITF63,9,1,1,7,2014,285.0,2014
A,ITF63,9,1,1,8,2010,130.0,2010
A,ITF63,9,1,1,8,2011,118.0,2011
A,ITF63,9,1,1,8,2012,125.0,2012
A,ITF63,9,1,1,8,2013,149.0,2013
A,ITF63,9,1,1,8,2014,143.0,2014
A,ITF63,9,1A,1,1,2010,188.0,2010
A,ITF63,9,1A,1,1,2011,187.0,2011
A,ITF63,9,1A,1,1,2012,183.0,2012
A,ITF63,9,1A,1,1,2013,179.0,2013
A,ITF63,9,1A,1,1,2014,177.0,2014
A,ITF63,9,1A,1,2,2010,413.0,2010
A,ITF63,9,1A,1,2,2011,403.0,2011
A,ITF63,9,1A,1,2,2012,394.0,2012
A,ITF63,9,1A,1,2,2013,390.0,2013
A,ITF63,9,1A,1,2,2014,391.0,2014
A,ITF63,9,1A,1,3,2010,8672.0,2010
A,ITF63,9,1A,1,3,2011,8549.0,2011
A,ITF63,9,1A,1,3,2012,8697.0,2012
A,ITF63,9,1A,1,3,2013,8304.0,2013
A,ITF63,9,1A,1,3,2014,8379.0,2014
A,ITF63,9,1A,1,4,2010,4196.0,2010
A,ITF63,9,1A,1,4,2011,4047.0,2011
A,ITF63,9,1A,1,4,2012,4156.0,2012
A,ITF63,9,1A,1,4,2013,4015.0,2013
A,ITF63,9,1A,1,4,2014,4085.0,2014
A,ITF63,9,1A,1,7,2010,248.0,2010
A,ITF63,9,1A,1,7,2011,261.0,2011
A,ITF63,9,1A,1,7,2012,258.0,2012
A,ITF63,9,1A,1,7,2013,306.0,2013
A,ITF63,9,1A,1,7,2014,284.0,2014
A,ITF63,9,1A,1,8,2010,128.0,2010
A,ITF63,9,1A,1,8,2011,116.0,2011
A,ITF63,9,1A,1,8,2012,122.0,2012
A,ITF63,9,1A,1,8,2013,148.0,2013
A,ITF63,9,1A,1,8,2014,143.0,2014
A,ITF63,9,1B,1,1,2010,3.0,2010
A,ITF63,9,1B,1,1,2011,2.0,2011
A,ITF63,9,1B,1,1,2012,2.0,2012
A,ITF63,9,1B,1,1,2013,2.0,2013
A,ITF63,9,1B,1,1,2014,3.0,2014
A,ITF63,9,1B,1,2,2010,6.0,2010
A,ITF63,9,1B,1,2,2011,5.0,2011
A,ITF63,9,1B,1,2,2012,4.0,2012
A,ITF63,9,1B,1,2,2013,5.0,2013
A,ITF63,9,1B,1,2,2014,7.0,2014
A,ITF63,9,1B,1,3,2010,129.0,2010
A,ITF63,9,1B,1,3,2011,100.0,2011
A,ITF63,9,1B,1,3,2012,103.0,2012
A,ITF63,9,1B,1,3,2013,115.0,2013
A,ITF63,9,1B,1,3,2014,116.0,2014
A,ITF63,9,1B,1,4,2010,62.0,2010
A,ITF63,9,1B,1,4,2011,54.0,2011
A,ITF63,9,1B,1,4,2012,48.0,2012
A,ITF63,9,1B,1,4,2013,52.0,2013
A,ITF63,9,1B,1,4,2014,48.0,2014
A,ITF63,9,1B,1,7,2010,3.0,2010
A,ITF63,9,1B,1,7,2011,3.0,2011
A,ITF63,9,1B,1,7,2012,5.0,2012
A,ITF63,9,1B,1,7,2013,4.0,2013
A,ITF63,9,1B,1,7,2014,1.0,2014
A,ITF63,9,1B,1,8,2010,2.0,2010
A,ITF63,9,1B,1,8,2011,2.0,2011
A,ITF63,9,1B,1,8,2012,3.0,2012
A,ITF63,9,1B,1,8,2013,1.0,2013
A,ITF63,9,1B,1,8,2014,0.0,2014
A,ITF63,9,2,1,1,2010,33.0,2010
A,ITF63,9,2,1,1,2011,33.0,2011
A,ITF63,9,2,1,1,2012,35.0,2012
A,ITF63,9,2,1,1,2013,38.0,2013
A,ITF63,9,2,1,1,2014,37.0,2014
A,ITF63,9,2,1,2,2010,57.0,2010
A,ITF63,9,2,1,2,2011,63.0,2011
A,ITF63,9,2,1,2,2012,62.0,2012
A,ITF63,9,2,1,2,2013,68.0,2013
A,ITF63,9,2,1,2,2014,65.0,2014
A,ITF63,9,2,1,3,2010,1188.0,2010
A,ITF63,9,2,1,3,2011,1228.0,2011
A,ITF63,9,2,1,3,2012,1278.0,2012
A,ITF63,9,2,1,3,2013,1311.0,2013
A,ITF63,9,2,1,3,2014,1193.0,2014
A,ITF63,9,2,1,4,2010,575.0,2010
A,ITF63,9,2,1,4,2011,589.0,2011
A,ITF63,9,2,1,4,2012,608.0,2012
A,ITF63,9,2,1,4,2013,617.0,2013
A,ITF63,9,2,1,4,2014,578.0,2014
A,ITF63,9,2,1,7,2010,9.0,2010
A,ITF63,9,2,1,7,2011,16.0,2011
A,ITF63,9,2,1,7,2012,13.0,2012
A,ITF63,9,2,1,7,2013,13.0,2013
A,ITF63,9,2,1,7,2014,9.0,2014
A,ITF63,9,2,1,8,2010,2.0,2010
A,ITF63,9,2,1,8,2011,8.0,2011
A,ITF63,9,2,1,8,2012,5.0,2012
A,ITF63,9,2,1,8,2013,7.0,2013
A,ITF63,9,2,1,8,2014,7.0,2014
A,ITF63,9,9,1,1,2010,224.0,2010
A,ITF63,9,9,1,1,2011,222.0,2011
A,ITF63,9,9,1,1,2012,220.0,2012
A,ITF63,9,9,1,1,2013,219.0,2013
A,ITF63,9,9,1,1,2014,217.0,2014
A,ITF63,9,9,1,2,2010,476.0,2010
A,ITF63,9,9,1,2,2011,471.0,2011
A,ITF63,9,9,1,2,2012,460.0,2012
A,ITF63,9,9,1,2,2013,463.0,2013
A,ITF63,9,9,1,2,2014,463.0,2014
A,ITF63,9,9,1,3,2010,9989.0,2010
A,ITF63,9,9,1,3,2011,9877.0,2011
A,ITF63,9,9,1,3,2012,10078.0,2012
A,ITF63,9,9,1,3,2013,9730.0,2013
A,ITF63,9,9,1,3,2014,9688.0,2014
A,ITF63,9,9,1,4,2010,4833.0,2010
A,ITF63,9,9,1,4,2011,4690.0,2011
A,ITF63,9,9,1,4,2012,4812.0,2012
A,ITF63,9,9,1,4,2013,4684.0,2013
A,ITF63,9,9,1,4,2014,4711.0,2014
A,ITF63,9,9,1,7,2010,260.0,2010
A,ITF63,9,9,1,7,2011,280.0,2011
A,ITF63,9,9,1,7,2012,276.0,2012
A,ITF63,9,9,1,7,2013,323.0,2013
A,ITF63,9,9,1,7,2014,294.0,2014
A,ITF63,9,9,1,8,2010,132.0,2010
A,ITF63,9,9,1,8,2011,126.0,2011
A,ITF63,9,9,1,8,2012,130.0,2012
A,ITF63,9,9,1,8,2013,156.0,2013
A,ITF63,9,9,1,8,2014,150.0,2014
A,ITF64,9,1,1,1,2010,104.0,2010
A,ITF64,9,1,1,1,2011,104.0,2011
A,ITF64,9,1,1,1,2012,101.0,2012
A,ITF64,9,1,1,1,2013,98.0,2013
A,ITF64,9,1,1,1,2014,98.0,2014
A,ITF64,9,1,1,2,2010,191.0,2010
A,ITF64,9,1,1,2,2011,197.0,2011
A,ITF64,9,1,1,2,2012,190.0,2012
A,ITF64,9,1,1,2,2013,183.0,2013
A,ITF64,9,1,1,2,2014,185.0,2014
A,ITF64,9,1,1,3,2010,3995.0,2010
A,ITF64,9,1,1,3,2011,4001.0,2011
A,ITF64,9,1,1,3,2012,4014.0,2012
A,ITF64,9,1,1,3,2013,3901.0,2013
A,ITF64,9,1,1,3,2014,3844.0,2014
A,ITF64,9,1,1,4,2010,1917.0,2010
A,ITF64,9,1,1,4,2011,1922.0,2011
A,ITF64,9,1,1,4,2012,1971.0,2012
A,ITF64,9,1,1,4,2013,1919.0,2013
A,ITF64,9,1,1,4,2014,1936.0,2014
A,ITF64,9,1,1,7,2010,131.0,2010
A,ITF64,9,1,1,7,2011,153.0,2011
A,ITF64,9,1,1,7,2012,162.0,2012
A,ITF64,9,1,1,7,2013,169.0,2013
A,ITF64,9,1,1,7,2014,151.0,2014
A,ITF64,9,1,1,8,2010,68.0,2010
A,ITF64,9,1,1,8,2011,82.0,2011
A,ITF64,9,1,1,8,2012,90.0,2012
A,ITF64,9,1,1,8,2013,88.0,2013
A,ITF64,9,1,1,8,2014,65.0,2014
A,ITF64,9,1A,1,1,2010,104.0,2010
A,ITF64,9,1A,1,1,2011,104.0,2011
A,ITF64,9,1A,1,1,2012,101.0,2012
A,ITF64,9,1A,1,1,2013,98.0,2013
A,ITF64,9,1A,1,1,2014,98.0,2014
A,ITF64,9,1A,1,2,2010,191.0,2010
A,ITF64,9,1A,1,2,2011,197.0,2011
A,ITF64,9,1A,1,2,2012,190.0,2012
A,ITF64,9,1A,1,2,2013,183.0,2013
A,ITF64,9,1A,1,2,2014,185.0,2014
A,ITF64,9,1A,1,3,2010,3995.0,2010
A,ITF64,9,1A,1,3,2011,4001.0,2011
A,ITF64,9,1A,1,3,2012,4014.0,2012
A,ITF64,9,1A,1,3,2013,3901.0,2013
A,ITF64,9,1A,1,3,2014,3844.0,2014
A,ITF64,9,1A,1,4,2010,1917.0,2010
A,ITF64,9,1A,1,4,2011,1922.0,2011
A,ITF64,9,1A,1,4,2012,1971.0,2012
A,ITF64,9,1A,1,4,2013,1919.0,2013
A,ITF64,9,1A,1,4,2014,1936.0,2014
A,ITF64,9,1A,1,7,2010,131.0,2010
A,ITF64,9,1A,1,7,2011,153.0,2011
A,ITF64,9,1A,1,7,2012,162.0,2012
A,ITF64,9,1A,1,7,2013,169.0,2013
A,ITF64,9,1A,1,7,2014,151.0,2014
A,ITF64,9,1A,1,8,2010,68.0,2010
