freq,territorio,ind_type,measure,tipo_ateneo,sesso,tipcorsolaurea,grup_corsilaurea,time_period,obs_value,year
A,ITF3,GRAD,9,9,1,LSCU,99,2010,1167,2010
A,ITF3,GRAD,9,9,1,LSCU,99,2011,2304,2011
A,ITF3,GRAD,9,9,1,LSCU,99,2012,2413,2012
A,ITF3,GRAD,9,9,1,LSCU,99,2013,2266,2013
A,ITF3,GRAD,9,9,1,LSCU,99,2014,2353,2014
A,ITF3,GRAD,9,9,1,LSCU,99,2015,2398,2015
A,ITF3,GRAD,9,9,1,LSCU,99,2016,2788,2016
A,ITF3,GRAD,9,9,1,LSCU,99,2017,2783,2017
A,ITF3,GRAD,9,9,1,LSCU,99,2018,2589,2018
A,ITF3,GRAD,9,9,1,LSCU,99,2019,2594,2019
A,ITF3,GRAD,9,9,1,LSCU,99,2020,2519,2020
A,ITF3,GRAD,9,9,1,LSCU,99,2021,2975,2021
A,ITF3,GRAD,9,9,1,LSCU,99,2022,3101,2022
A,ITF3,GRAD,9,9,2,9999,99,2010,16631,2010
A,ITF3,GRAD,9,9,2,9999,99,2011,17045,2011
A,ITF3,GRAD,9,9,2,9999,99,2012,17795,2012
A,ITF3,GRAD,9,9,2,9999,99,2013,17870,2013
A,ITF3,GRAD,9,9,2,9999,99,2014,18549,2014
A,ITF3,GRAD,9,9,2,9999,99,2015,18065,2015
A,ITF3,GRAD,9,9,2,9999,99,2016,18780,2016
A,ITF3,GRAD,9,9,2,9999,99,2017,19765,2017
A,ITF3,GRAD,9,9,2,9999,99,2018,20529,2018
A,ITF3,GRAD,9,9,2,9999,99,2019,22371,2019
A,ITF3,GRAD,9,9,2,9999,99,2020,23233,2020
A,ITF3,GRAD,9,9,2,9999,99,2021,26852,2021
A,ITF3,GRAD,9,9,2,9999,99,2022,29318,2022
A,ITF3,GRAD,9,9,2,CDL,99,2010,1939,2010
A,ITF3,GRAD,9,9,2,CDL,99,2011,1567,2011
A,ITF3,GRAD,9,9,2,CDL,99,2012,1204,2012
A,ITF3,GRAD,9,9,2,CDL,99,2013,900,2013
A,ITF3,GRAD,9,9,2,CDL,99,2014,884,2014
A,ITF3,GRAD,9,9,2,L,99,2010,9001,2010
A,ITF3,GRAD,9,9,2,L,99,2011,9106,2011
A,ITF3,GRAD,9,9,2,L,99,2012,9812,2012
A,ITF3,GRAD,9,9,2,L,99,2013,9959,2013
A,ITF3,GRAD,9,9,2,L,99,2014,10184,2014
A,ITF3,GRAD,9,9,2,L,99,2015,10024,2015
A,ITF3,GRAD,9,9,2,L,99,2016,10136,2016
A,ITF3,GRAD,9,9,2,L,99,2017,10550,2017
A,ITF3,GRAD,9,9,2,L,99,2018,11363,2018
A,ITF3,GRAD,9,9,2,L,99,2019,12088,2019
A,ITF3,GRAD,9,9,2,L,99,2020,12743,2020
A,ITF3,GRAD,9,9,2,L,99,2021,14904,2021
A,ITF3,GRAD,9,9,2,L,99,2022,15306,2022
A,ITF3,GRAD,9,9,2,LS,99,2010,3947,2010
A,ITF3,GRAD,9,9,2,LS,99,2011,4334,2011
A,ITF3,GRAD,9,9,2,LS,99,2012,4637,2012
A,ITF3,GRAD,9,9,2,LS,99,2013,4715,2013
A,ITF3,GRAD,9,9,2,LS,99,2014,4984,2014
A,ITF3,GRAD,9,9,2,LS,99,2015,4953,2015
A,ITF3,GRAD,9,9,2,LS,99,2016,5155,2016
A,ITF3,GRAD,9,9,2,LS,99,2017,5492,2017
A,ITF3,GRAD,9,9,2,LS,99,2018,5479,2018
A,ITF3,GRAD,9,9,2,LS,99,2019,6601,2019
A,ITF3,GRAD,9,9,2,LS,99,2020,6720,2020
A,ITF3,GRAD,9,9,2,LS,99,2021,8200,2021
A,ITF3,GRAD,9,9,2,LS,99,2022,10300,2022
A,ITF3,GRAD,9,9,2,LSCU,99,2010,1744,2010
A,ITF3,GRAD,9,9,2,LSCU,99,2011,2038,2011
A,ITF3,GRAD,9,9,2,LSCU,99,2012,2142,2012
A,ITF3,GRAD,9,9,2,LSCU,99,2013,2296,2013
A,ITF3,GRAD,9,9,2,LSCU,99,2014,2497,2014
A,ITF3,GRAD,9,9,2,LSCU,99,2015,3088,2015
A,ITF3,GRAD,9,9,2,LSCU,99,2016,3489,2016
A,ITF3,GRAD,9,9,2,LSCU,99,2017,3723,2017
A,ITF3,GRAD,9,9,2,LSCU,99,2018,3687,2018
A,ITF3,GRAD,9,9,2,LSCU,99,2019,3682,2019
A,ITF3,GRAD,9,9,2,LSCU,99,2020,3770,2020
A,ITF3,GRAD,9,9,2,LSCU,99,2021,3748,2021
A,ITF3,GRAD,9,9,2,LSCU,99,2022,3712,2022
A,ITF3,GRAD,9,9,9,9999,99,2010,27499,2010
A,ITF3,GRAD,9,9,9,9999,99,2011,29204,2011
A,ITF3,GRAD,9,9,9,9999,99,2012,30276,2012
A,ITF3,GRAD,9,9,9,9999,99,2013,30084,2013
A,ITF3,GRAD,9,9,9,9999,99,2014,30912,2014
A,ITF3,GRAD,9,9,9,9999,99,2015,30966,2015
A,ITF3,GRAD,9,9,9,9999,99,2016,32190,2016
A,ITF3,GRAD,9,9,9,9999,99,2017,34190,2017
A,ITF3,GRAD,9,9,9,9999,99,2018,36724,2018
A,ITF3,GRAD,9,9,9,9999,99,2019,40479,2019
A,ITF3,GRAD,9,9,9,9999,99,2020,41795,2020
A,ITF3,GRAD,9,9,9,9999,99,2021,49193,2021
A,ITF3,GRAD,9,9,9,9999,99,2022,52863,2022
A,ITF3,GRAD,9,9,9,CDL,99,2010,3072,2010
A,ITF3,GRAD,9,9,9,CDL,99,2011,2316,2011
A,ITF3,GRAD,9,9,9,CDL,99,2012,1667,2012
A,ITF3,GRAD,9,9,9,CDL,99,2013,1250,2013
A,ITF3,GRAD,9,9,9,CDL,99,2014,1149,2014
A,ITF3,GRAD,9,9,9,L,99,2010,14929,2010
A,ITF3,GRAD,9,9,9,L,99,2011,15268,2011
A,ITF3,GRAD,9,9,9,L,99,2012,16222,2012
A,ITF3,GRAD,9,9,9,L,99,2013,16347,2013
A,ITF3,GRAD,9,9,9,L,99,2014,16685,2014
A,ITF3,GRAD,9,9,9,L,99,2015,17167,2015
A,ITF3,GRAD,9,9,9,L,99,2016,17264,2016
A,ITF3,GRAD,9,9,9,L,99,2017,18379,2017
A,ITF3,GRAD,9,9,9,L,99,2018,20583,2018
A,ITF3,GRAD,9,9,9,L,99,2019,22573,2019
A,ITF3,GRAD,9,9,9,L,99,2020,23560,2020
A,ITF3,GRAD,9,9,9,L,99,2021,27512,2021
A,ITF3,GRAD,9,9,9,L,99,2022,28227,2022
A,ITF3,GRAD,9,9,9,LS,99,2010,6587,2010
A,ITF3,GRAD,9,9,9,LS,99,2011,7278,2011
A,ITF3,GRAD,9,9,9,LS,99,2012,7832,2012
A,ITF3,GRAD,9,9,9,LS,99,2013,7925,2013
A,ITF3,GRAD,9,9,9,LS,99,2014,8228,2014
A,ITF3,GRAD,9,9,9,LS,99,2015,8313,2015
A,ITF3,GRAD,9,9,9,LS,99,2016,8649,2016
A,ITF3,GRAD,9,9,9,LS,99,2017,9305,2017
A,ITF3,GRAD,9,9,9,LS,99,2018,9865,2018
A,ITF3,GRAD,9,9,9,LS,99,2019,11630,2019
A,ITF3,GRAD,9,9,9,LS,99,2020,11946,2020
A,ITF3,GRAD,9,9,9,LS,99,2021,14958,2021
A,ITF3,GRAD,9,9,9,LS,99,2022,17823,2022
A,ITF3,GRAD,9,9,9,LSCU,99,2010,2911,2010
A,ITF3,GRAD,9,9,9,LSCU,99,2011,4342,2011
A,ITF3,GRAD,9,9,9,LSCU,99,2012,4555,2012
A,ITF3,GRAD,9,9,9,LSCU,99,2013,4562,2013
A,ITF3,GRAD,9,9,9,LSCU,99,2014,4850,2014
A,ITF3,GRAD,9,9,9,LSCU,99,2015,5486,2015
A,ITF3,GRAD,9,9,9,LSCU,99,2016,6277,2016
A,ITF3,GRAD,9,9,9,LSCU,99,2017,6506,2017
A,ITF3,GRAD,9,9,9,LSCU,99,2018,6276,2018
A,ITF3,GRAD,9,9,9,LSCU,99,2019,6276,2019
A,ITF3,GRAD,9,9,9,LSCU,99,2020,6289,2020
A,ITF3,GRAD,9,9,9,LSCU,99,2021,6723,2021
A,ITF3,GRAD,9,9,9,LSCU,99,2022,6813,2022
A,ITF4,GRAD,9,1,1,9999,99,2010,5077,2010
A,ITF4,GRAD,9,1,1,9999,99,2011,5075,2011
A,ITF4,GRAD,9,1,1,9999,99,2012,5291,2012
A,ITF4,GRAD,9,1,1,9999,99,2013,5432,2013
A,ITF4,GRAD,9,1,1,9999,99,2014,5119,2014
A,ITF4,GRAD,9,1,1,9999,99,2015,5002,2015
A,ITF4,GRAD,9,1,1,9999,99,2016,5633,2016
A,ITF4,GRAD,9,1,1,9999,99,2017,5527,2017
A,ITF4,GRAD,9,1,1,9999,99,2018,5780,2018
A,ITF4,GRAD,9,1,1,9999,99,2019,5774,2019
A,ITF4,GRAD,9,1,1,9999,99,2020,5399,2020
A,ITF4,GRAD,9,1,1,9999,99,2021,5491,2021
A,ITF4,GRAD,9,1,1,9999,99,2022,5048,2022
A,ITF4,GRAD,9,1,1,CDL,99,2010,456,2010
A,ITF4,GRAD,9,1,1,CDL,99,2011,322,2011
A,ITF4,GRAD,9,1,1,CDL,99,2012,245,2012
A,ITF4,GRAD,9,1,1,CDL,99,2013,186,2013
A,ITF4,GRAD,9,1,1,CDL,99,2014,125,2014
A,ITF4,GRAD,9,1,1,L,99,2010,2924,2010
A,ITF4,GRAD,9,1,1,L,99,2011,2889,2011
A,ITF4,GRAD,9,1,1,L,99,2012,3031,2012
A,ITF4,GRAD,9,1,1,L,99,2013,3158,2013
A,ITF4,GRAD,9,1,1,L,99,2014,3067,2014
A,ITF4,GRAD,9,1,1,L,99,2015,2974,2015
A,ITF4,GRAD,9,1,1,L,99,2016,3456,2016
A,ITF4,GRAD,9,1,1,L,99,2017,3338,2017
A,ITF4,GRAD,9,1,1,L,99,2018,3496,2018
A,ITF4,GRAD,9,1,1,L,99,2019,3642,2019
A,ITF4,GRAD,9,1,1,L,99,2020,3309,2020
A,ITF4,GRAD,9,1,1,L,99,2021,3381,2021
A,ITF4,GRAD,9,1,1,L,99,2022,3191,2022
A,ITF4,GRAD,9,1,1,LS,99,2010,1230,2010
A,ITF4,GRAD,9,1,1,LS,99,2011,1324,2011
A,ITF4,GRAD,9,1,1,LS,99,2012,1431,2012
A,ITF4,GRAD,9,1,1,LS,99,2013,1414,2013
A,ITF4,GRAD,9,1,1,LS,99,2014,1294,2014
A,ITF4,GRAD,9,1,1,LS,99,2015,1217,2015
A,ITF4,GRAD,9,1,1,LS,99,2016,1375,2016
A,ITF4,GRAD,9,1,1,LS,99,2017,1379,2017
A,ITF4,GRAD,9,1,1,LS,99,2018,1422,2018
A,ITF4,GRAD,9,1,1,LS,99,2019,1483,2019
A,ITF4,GRAD,9,1,1,LS,99,2020,1422,2020
A,ITF4,GRAD,9,1,1,LS,99,2021,1487,2021
A,ITF4,GRAD,9,1,1,LS,99,2022,1348,2022
A,ITF4,GRAD,9,1,1,LSCU,99,2010,467,2010
A,ITF4,GRAD,9,1,1,LSCU,99,2011,540,2011
A,ITF4,GRAD,9,1,1,LSCU,99,2012,584,2012
A,ITF4,GRAD,9,1,1,LSCU,99,2013,674,2013
A,ITF4,GRAD,9,1,1,LSCU,99,2014,633,2014
A,ITF4,GRAD,9,1,1,LSCU,99,2015,811,2015
A,ITF4,GRAD,9,1,1,LSCU,99,2016,802,2016
A,ITF4,GRAD,9,1,1,LSCU,99,2017,810,2017
A,ITF4,GRAD,9,1,1,LSCU,99,2018,862,2018
A,ITF4,GRAD,9,1,1,LSCU,99,2019,649,2019
A,ITF4,GRAD,9,1,1,LSCU,99,2020,668,2020
A,ITF4,GRAD,9,1,1,LSCU,99,2021,623,2021
A,ITF4,GRAD,9,1,1,LSCU,99,2022,509,2022
A,ITF4,GRAD,9,1,2,9999,99,2010,9348,2010
A,ITF4,GRAD,9,1,2,9999,99,2011,9475,2011
A,ITF4,GRAD,9,1,2,9999,99,2012,9519,2012
A,ITF4,GRAD,9,1,2,9999,99,2013,9373,2013
A,ITF4,GRAD,9,1,2,9999,99,2014,9145,2014
A,ITF4,GRAD,9,1,2,9999,99,2015,8683,2015
A,ITF4,GRAD,9,1,2,9999,99,2016,8826,2016
A,ITF4,GRAD,9,1,2,9999,99,2017,8677,2017
A,ITF4,GRAD,9,1,2,9999,99,2018,8474,2018
A,ITF4,GRAD,9,1,2,9999,99,2019,8612,2019
A,ITF4,GRAD,9,1,2,9999,99,2020,8382,2020
A,ITF4,GRAD,9,1,2,9999,99,2021,8976,2021
A,ITF4,GRAD,9,1,2,9999,99,2022,7962,2022
A,ITF4,GRAD,9,1,2,CDL,99,2010,981,2010
A,ITF4,GRAD,9,1,2,CDL,99,2011,827,2011
A,ITF4,GRAD,9,1,2,CDL,99,2012,588,2012
A,ITF4,GRAD,9,1,2,CDL,99,2013,459,2013
A,ITF4,GRAD,9,1,2,CDL,99,2014,440,2014
A,ITF4,GRAD,9,1,2,L,99,2010,5323,2010
A,ITF4,GRAD,9,1,2,L,99,2011,5312,2011
A,ITF4,GRAD,9,1,2,L,99,2012,5277,2012
A,ITF4,GRAD,9,1,2,L,99,2013,5372,2013
A,ITF4,GRAD,9,1,2,L,99,2014,5213,2014
A,ITF4,GRAD,9,1,2,L,99,2015,5037,2015
A,ITF4,GRAD,9,1,2,L,99,2016,5072,2016
A,ITF4,GRAD,9,1,2,L,99,2017,5149,2017
A,ITF4,GRAD,9,1,2,L,99,2018,5003,2018
A,ITF4,GRAD,9,1,2,L,99,2019,5201,2019
A,ITF4,GRAD,9,1,2,L,99,2020,5020,2020
A,ITF4,GRAD,9,1,2,L,99,2021,5351,2021
A,ITF4,GRAD,9,1,2,L,99,2022,4713,2022
A,ITF4,GRAD,9,1,2,LS,99,2010,2186,2010
A,ITF4,GRAD,9,1,2,LS,99,2011,2437,2011
A,ITF4,GRAD,9,1,2,LS,99,2012,2614,2012
A,ITF4,GRAD,9,1,2,LS,99,2013,2414,2013
A,ITF4,GRAD,9,1,2,LS,99,2014,2363,2014
A,ITF4,GRAD,9,1,2,LS,99,2015,2221,2015
A,ITF4,GRAD,9,1,2,LS,99,2016,2273,2016
A,ITF4,GRAD,9,1,2,LS,99,2017,2182,2017
A,ITF4,GRAD,9,1,2,LS,99,2018,2089,2018
A,ITF4,GRAD,9,1,2,LS,99,2019,2172,2019
A,ITF4,GRAD,9,1,2,LS,99,2020,2215,2020
A,ITF4,GRAD,9,1,2,LS,99,2021,2424,2021
A,ITF4,GRAD,9,1,2,LS,99,2022,2147,2022
A,ITF4,GRAD,9,1,2,LSCU,99,2010,858,2010
A,ITF4,GRAD,9,1,2,LSCU,99,2011,899,2011
A,ITF4,GRAD,9,1,2,LSCU,99,2012,1040,2012
A,ITF4,GRAD,9,1,2,LSCU,99,2013,1128,2013
A,ITF4,GRAD,9,1,2,LSCU,99,2014,1129,2014
A,ITF4,GRAD,9,1,2,LSCU,99,2015,1425,2015
A,ITF4,GRAD,9,1,2,LSCU,99,2016,1481,2016
A,ITF4,GRAD,9,1,2,LSCU,99,2017,1346,2017
A,ITF4,GRAD,9,1,2,LSCU,99,2018,1382,2018
A,ITF4,GRAD,9,1,2,LSCU,99,2019,1239,2019
A,ITF4,GRAD,9,1,2,LSCU,99,2020,1147,2020
A,ITF4,GRAD,9,1,2,LSCU,99,2021,1201,2021
A,ITF4,GRAD,9,1,2,LSCU,99,2022,1102,2022
A,ITF4,GRAD,9,1,9,9999,99,2010,14425,2010
A,ITF4,GRAD,9,1,9,9999,99,2011,14550,2011
A,ITF4,GRAD,9,1,9,9999,99,2012,14810,2012
A,ITF4,GRAD,9,1,9,9999,99,2013,14805,2013
A,ITF4,GRAD,9,1,9,9999,99,2014,14264,2014
A,ITF4,GRAD,9,1,9,9999,99,2015,13685,2015
A,ITF4,GRAD,9,1,9,9999,99,2016,14459,2016
A,ITF4,GRAD,9,1,9,9999,99,2017,14204,2017
A,ITF4,GRAD,9,1,9,9999,99,2018,14254,2018
A,ITF4,GRAD,9,1,9,9999,99,2019,14386,2019
A,ITF4,GRAD,9,1,9,9999,99,2020,13781,2020
A,ITF4,GRAD,9,1,9,9999,99,2021,14467,2021
A,ITF4,GRAD,9,1,9,9999,99,2022,13010,2022
A,ITF4,GRAD,9,1,9,CDL,99,2010,1437,2010
A,ITF4,GRAD,9,1,9,CDL,99,2011,1149,2011
A,ITF4,GRAD,9,1,9,CDL,99,2012,833,2012
A,ITF4,GRAD,9,1,9,CDL,99,2013,645,2013
A,ITF4,GRAD,9,1,9,CDL,99,2014,565,2014
A,ITF4,GRAD,9,1,9,L,99,2010,8247,2010
A,ITF4,GRAD,9,1,9,L,99,2011,8201,2011
A,ITF4,GRAD,9,1,9,L,99,2012,8308,2012
A,ITF4,GRAD,9,1,9,L,99,2013,8530,2013
A,ITF4,GRAD,9,1,9,L,99,2014,8280,2014
A,ITF4,GRAD,9,1,9,L,99,2015,8011,2015
A,ITF4,GRAD,9,1,9,L,99,2016,8528,2016
A,ITF4,GRAD,9,1,9,L,99,2017,8487,2017
A,ITF4,GRAD,9,1,9,L,99,2018,8499,2018
A,ITF4,GRAD,9,1,9,L,99,2019,8843,2019
A,ITF4,GRAD,9,1,9,L,99,2020,8329,2020
A,ITF4,GRAD,9,1,9,L,99,2021,8732,2021
A,ITF4,GRAD,9,1,9,L,99,2022,7904,2022
A,ITF4,GRAD,9,1,9,LS,99,2010,3416,2010
A,ITF4,GRAD,9,1,9,LS,99,2011,3761,2011
A,ITF4,GRAD,9,1,9,LS,99,2012,4045,2012
A,ITF4,GRAD,9,1,9,LS,99,2013,3828,2013
A,ITF4,GRAD,9,1,9,LS,99,2014,3657,2014
A,ITF4,GRAD,9,1,9,LS,99,2015,3438,2015
A,ITF4,GRAD,9,1,9,LS,99,2016,3648,2016
A,ITF4,GRAD,9,1,9,LS,99,2017,3561,2017
A,ITF4,GRAD,9,1,9,LS,99,2018,3511,2018
A,ITF4,GRAD,9,1,9,LS,99,2019,3655,2019
A,ITF4,GRAD,9,1,9,LS,99,2020,3637,2020
A,ITF4,GRAD,9,1,9,LS,99,2021,3911,2021
A,ITF4,GRAD,9,1,9,LS,99,2022,3495,2022
A,ITF4,GRAD,9,1,9,LSCU,99,2010,1325,2010
A,ITF4,GRAD,9,1,9,LSCU,99,2011,1439,2011
A,ITF4,GRAD,9,1,9,LSCU,99,2012,1624,2012
A,ITF4,GRAD,9,1,9,LSCU,99,2013,1802,2013
A,ITF4,GRAD,9,1,9,LSCU,99,2014,1762,2014
A,ITF4,GRAD,9,1,9,LSCU,99,2015,2236,2015
A,ITF4,GRAD,9,1,9,LSCU,99,2016,2283,2016
A,ITF4,GRAD,9,1,9,LSCU,99,2017,2156,2017
A,ITF4,GRAD,9,1,9,LSCU,99,2018,2244,2018
A,ITF4,GRAD,9,1,9,LSCU,99,2019,1888,2019
A,ITF4,GRAD,9,1,9,LSCU,99,2020,1815,2020
A,ITF4,GRAD,9,1,9,LSCU,99,2021,1824,2021
A,ITF4,GRAD,9,1,9,LSCU,99,2022,1611,2022
A,ITF4,GRAD,9,2,1,9999,99,2010,114,2010
A,ITF4,GRAD,9,2,1,9999,99,2011,135,2011
A,ITF4,GRAD,9,2,1,9999,99,2012,121,2012
A,ITF4,GRAD,9,2,1,9999,99,2013,179,2013
A,ITF4,GRAD,9,2,1,9999,99,2014,175,2014
A,ITF4,GRAD,9,2,1,9999,99,2015,199,2015
A,ITF4,GRAD,9,2,1,9999,99,2016,167,2016
A,ITF4,GRAD,9,2,1,9999,99,2017,162,2017
A,ITF4,GRAD,9,2,1,9999,99,2018,210,2018
A,ITF4,GRAD,9,2,1,9999,99,2019,215,2019
A,ITF4,GRAD,9,2,1,9999,99,2020,204,2020
A,ITF4,GRAD,9,2,1,9999,99,2021,254,2021
A,ITF4,GRAD,9,2,1,9999,99,2022,237,2022
A,ITF4,GRAD,9,2,1,CDL,99,2010,5,2010
A,ITF4,GRAD,9,2,1,CDL,99,2011,7,2011
A,ITF4,GRAD,9,2,1,CDL,99,2012,3,2012
A,ITF4,GRAD,9,2,1,CDL,99,2013,0,2013
A,ITF4,GRAD,9,2,1,CDL,99,2014,0,2014
A,ITF4,GRAD,9,2,1,L,99,2010,60,2010
A,ITF4,GRAD,9,2,1,L,99,2011,68,2011
A,ITF4,GRAD,9,2,1,L,99,2012,56,2012
A,ITF4,GRAD,9,2,1,L,99,2013,110,2013
A,ITF4,GRAD,9,2,1,L,99,2014,110,2014
A,ITF4,GRAD,9,2,1,L,99,2015,113,2015
A,ITF4,GRAD,9,2,1,L,99,2016,84,2016
A,ITF4,GRAD,9,2,1,L,99,2017,69,2017
A,ITF4,GRAD,9,2,1,L,99,2018,107,2018
A,ITF4,GRAD,9,2,1,L,99,2019,108,2019
A,ITF4,GRAD,9,2,1,L,99,2020,111,2020
A,ITF4,GRAD,9,2,1,L,99,2021,137,2021
A,ITF4,GRAD,9,2,1,L,99,2022,117,2022
A,ITF4,GRAD,9,2,1,LS,99,2010,25,2010
A,ITF4,GRAD,9,2,1,LS,99,2011,34,2011
A,ITF4,GRAD,9,2,1,LS,99,2012,27,2012
A,ITF4,GRAD,9,2,1,LS,99,2013,28,2013
A,ITF4,GRAD,9,2,1,LS,99,2014,27,2014
A,ITF4,GRAD,9,2,1,LS,99,2015,32,2015
A,ITF4,GRAD,9,2,1,LS,99,2016,32,2016
A,ITF4,GRAD,9,2,1,LS,99,2017,41,2017
A,ITF4,GRAD,9,2,1,LS,99,2018,48,2018
A,ITF4,GRAD,9,2,1,LS,99,2019,74,2019
A,ITF4,GRAD,9,2,1,LS,99,2020,62,2020
A,ITF4,GRAD,9,2,1,LS,99,2021,88,2021
A,ITF4,GRAD,9,2,1,LS,99,2022,90,2022
A,ITF4,GRAD,9,2,1,LSCU,99,2010,24,2010
A,ITF4,GRAD,9,2,1,LSCU,99,2011,26,2011
A,ITF4,GRAD,9,2,1,LSCU,99,2012,35,2012
A,ITF4,GRAD,9,2,1,LSCU,99,2013,41,2013
A,ITF4,GRAD,9,2,1,LSCU,99,2014,38,2014
A,ITF4,GRAD,9,2,1,LSCU,99,2015,54,2015
A,ITF4,GRAD,9,2,1,LSCU,99,2016,51,2016
A,ITF4,GRAD,9,2,1,LSCU,99,2017,52,2017
A,ITF4,GRAD,9,2,1,LSCU,99,2018,55,2018
A,ITF4,GRAD,9,2,1,LSCU,99,2019,33,2019
A,ITF4,GRAD,9,2,1,LSCU,99,2020,31,2020
A,ITF4,GRAD,9,2,1,LSCU,99,2021,29,2021
A,ITF4,GRAD,9,2,1,LSCU,99,2022,30,2022
A,ITF4,GRAD,9,2,2,9999,99,2010,94,2010
A,ITF4,GRAD,9,2,2,9999,99,2011,99,2011
A,ITF4,GRAD,9,2,2,9999,99,2012,126,2012
A,ITF4,GRAD,9,2,2,9999,99,2013,111,2013
A,ITF4,GRAD,9,2,2,9999,99,2014,135,2014
A,ITF4,GRAD,9,2,2,9999,99,2015,147,2015
A,ITF4,GRAD,9,2,2,9999,99,2016,126,2016
A,ITF4,GRAD,9,2,2,9999,99,2017,105,2017
A,ITF4,GRAD,9,2,2,9999,99,2018,128,2018
A,ITF4,GRAD,9,2,2,9999,99,2019,150,2019
A,ITF4,GRAD,9,2,2,9999,99,2020,137,2020
A,ITF4,GRAD,9,2,2,9999,99,2021,184,2021
A,ITF4,GRAD,9,2,2,9999,99,2022,204,2022
A,ITF4,GRAD,9,2,2,CDL,99,2010,5,2010
A,ITF4,GRAD,9,2,2,CDL,99,2011,1,2011
A,ITF4,GRAD,9,2,2,CDL,99,2012,0,2012
A,ITF4,GRAD,9,2,2,CDL,99,2013,0,2013
A,ITF4,GRAD,9,2,2,CDL,99,2014,0,2014
A,ITF4,GRAD,9,2,2,L,99,2010,44,2010
A,ITF4,GRAD,9,2,2,L,99,2011,52,2011
A,ITF4,GRAD,9,2,2,L,99,2012,67,2012
A,ITF4,GRAD,9,2,2,L,99,2013,69,2013
A,ITF4,GRAD,9,2,2,L,99,2014,83,2014
A,ITF4,GRAD,9,2,2,L,99,2015,82,2015
A,ITF4,GRAD,9,2,2,L,99,2016,71,2016
A,ITF4,GRAD,9,2,2,L,99,2017,39,2017
A,ITF4,GRAD,9,2,2,L,99,2018,41,2018
A,ITF4,GRAD,9,2,2,L,99,2019,64,2019
A,ITF4,GRAD,9,2,2,L,99,2020,55,2020
A,ITF4,GRAD,9,2,2,L,99,2021,79,2021
A,ITF4,GRAD,9,2,2,L,99,2022,98,2022
A,ITF4,GRAD,9,2,2,LS,99,2010,27,2010
A,ITF4,GRAD,9,2,2,LS,99,2011,19,2011
A,ITF4,GRAD,9,2,2,LS,99,2012,29,2012
A,ITF4,GRAD,9,2,2,LS,99,2013,16,2013
A,ITF4,GRAD,9,2,2,LS,99,2014,28,2014
A,ITF4,GRAD,9,2,2,LS,99,2015,15,2015
A,ITF4,GRAD,9,2,2,LS,99,2016,15,2016
A,ITF4,GRAD,9,2,2,LS,99,2017,26,2017
A,ITF4,GRAD,9,2,2,LS,99,2018,38,2018
A,ITF4,GRAD,9,2,2,LS,99,2019,41,2019
A,ITF4,GRAD,9,2,2,LS,99,2020,46,2020
A,ITF4,GRAD,9,2,2,LS,99,2021,58,2021
A,ITF4,GRAD,9,2,2,LS,99,2022,79,2022
A,ITF4,GRAD,9,2,2,LSCU,99,2010,18,2010
A,ITF4,GRAD,9,2,2,LSCU,99,2011,27,2011
A,ITF4,GRAD,9,2,2,LSCU,99,2012,30,2012
A,ITF4,GRAD,9,2,2,LSCU,99,2013,26,2013
A,ITF4,GRAD,9,2,2,LSCU,99,2014,24,2014
A,ITF4,GRAD,9,2,2,LSCU,99,2015,50,2015
A,ITF4,GRAD,9,2,2,LSCU,99,2016,40,2016
A,ITF4,GRAD,9,2,2,LSCU,99,2017,40,2017
A,ITF4,GRAD,9,2,2,LSCU,99,2018,49,2018
A,ITF4,GRAD,9,2,2,LSCU,99,2019,45,2019
A,ITF4,GRAD,9,2,2,LSCU,99,2020,36,2020
A,ITF4,GRAD,9,2,2,LSCU,99,2021,47,2021
A,ITF4,GRAD,9,2,2,LSCU,99,2022,27,2022
A,ITF4,GRAD,9,2,9,9999,99,2010,208,2010
A,ITF4,GRAD,9,2,9,9999,99,2011,234,2011
A,ITF4,GRAD,9,2,9,9999,99,2012,247,2012
A,ITF4,GRAD,9,2,9,9999,99,2013,290,2013
A,ITF4,GRAD,9,2,9,9999,99,2014,310,2014
A,ITF4,GRAD,9,2,9,9999,99,2015,346,2015
A,ITF4,GRAD,9,2,9,9999,99,2016,293,2016
A,ITF4,GRAD,9,2,9,9999,99,2017,267,2017
A,ITF4,GRAD,9,2,9,9999,99,2018,338,2018
A,ITF4,GRAD,9,2,9,9999,99,2019,365,2019
A,ITF4,GRAD,9,2,9,9999,99,2020,341,2020
A,ITF4,GRAD,9,2,9,9999,99,2021,438,2021
A,ITF4,GRAD,9,2,9,9999,99,2022,441,2022
A,ITF4,GRAD,9,2,9,CDL,99,2010,10,2010
A,ITF4,GRAD,9,2,9,CDL,99,2011,8,2011
A,ITF4,GRAD,9,2,9,CDL,99,2012,3,2012
A,ITF4,GRAD,9,2,9,CDL,99,2013,0,2013
A,ITF4,GRAD,9,2,9,CDL,99,2014,0,2014
A,ITF4,GRAD,9,2,9,L,99,2010,104,2010
A,ITF4,GRAD,9,2,9,L,99,2011,120,2011
A,ITF4,GRAD,9,2,9,L,99,2012,123,2012
A,ITF4,GRAD,9,2,9,L,99,2013,179,2013
A,ITF4,GRAD,9,2,9,L,99,2014,193,2014
A,ITF4,GRAD,9,2,9,L,99,2015,195,2015
