ANNO_SOLARE;COD_ISTITUTO;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_SPESA;DESCRIZIONE_SPESA;SPESA_TOTALE
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;061;Contributi-alloggio - Spesa totale;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;058815015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di MILANO (sede decentrata Saint Louis Music Center di ROMA);MILANO;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;011;Borse di studio - Spesa totale;9408
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);2000
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;3318
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;061;Contributi-alloggio - Spesa totale;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;059401059011;Conservatori di Musica;Ottorino Respighi;LATINA;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;011;Borse di studio - Spesa totale;3000
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;19397,93
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;6401,81
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;061;Contributi-alloggio - Spesa totale;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;060101060038;Accademie delle Belle Arti;;FROSINONE;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;011;Borse di studio - Spesa totale;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;28076
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;051;Attività di collaborazione a tempo parziale - Spesa totale;15175
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;061;Contributi-alloggio - Spesa totale;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;060402060038;Conservatori di Musica;Licinio Refice;FROSINONE;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;011;Borse di studio - Spesa totale;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;10590
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;061;Contributi-alloggio - Spesa totale;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;062401062008;Conservatori di Musica;Nicola Sala;BENEVENTO;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;011;Borse di studio - Spesa totale;53200
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;53200
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);39728
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;119881
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;39728
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;061;Contributi-alloggio - Spesa totale;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;063101063049;Accademie delle Belle Arti;;NAPOLI;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;011;Borse di studio - Spesa totale;26607
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);17000
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);16381
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;10280
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;061;Contributi-alloggio - Spesa totale;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;063402063049;Conservatori di Musica;S. Pietro a Majella;NAPOLI;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;011;Borse di studio - Spesa totale;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;051;Attività di collaborazione a tempo parziale - Spesa totale;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;061;Contributi-alloggio - Spesa totale;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;-1
2024;063803063049;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di NAPOLI;NAPOLI;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;011;Borse di studio - Spesa totale;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;051;Attività di collaborazione a tempo parziale - Spesa totale;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;061;Contributi-alloggio - Spesa totale;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;-1
2024;063804015146;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;-1
2024;064401064008;Conservatori di Musica;Domenico Cimarosa;AVELLINO;011;Borse di studio - Spesa totale;0
2024;064401064008;Conservatori di Musica;Domenico Cimarosa;AVELLINO;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;064401064008;Conservatori di Musica;Domenico Cimarosa;AVELLINO;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;064401064008;Conservatori di Musica;Domenico Cimarosa;AVELLINO;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
