ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;TIPO_CONTRATTO;AREA_FUNZIONALE;GENERE;N_PERS_TA
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;1
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;2
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;12
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;16
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2015;05401;Perugia - Università degli studi;Umbria;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;26
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;82
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;5
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;2
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;8
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;11
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;13
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;6
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2015;05403;Perugia - Università per stranieri;Umbria;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;2
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;2
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;44
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;121
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;2
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;10
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;9
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;14
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;71
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;27
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;1
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;2
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2015;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;9
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;3
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;1165
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;468
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;123
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;59
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;52
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;49
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;616
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;420
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;685
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;423
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;3
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2015;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;2
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;1
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;263
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;90
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;20
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;13
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;28
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;27
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;17
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;12
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;263
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;231
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;1
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;6
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;3
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2015;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;2
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;1
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;46
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;15
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;3
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;6
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;22
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;9
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;1
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;9
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;1
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;2
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2015;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;8
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;3
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;94
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;43
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;7
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;4
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;18
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;5
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;3
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;03-Biblioteche;M;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;F;0
2015;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Personale TA a tempo determinato;07-Area non individuata;M;0
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;1
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;0
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;37
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;28
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;F;1
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;03-Biblioteche;M;1
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;6
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;1
2015;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
