freq,territorio,ind_type,measure,sesso,decimals,time_period,obs_value,year
A,ITE,ENR_RATE,1,2,1,2016,48.8,2016
A,ITE,ENR_RATE,1,2,1,2017,49.7,2017
A,ITE,ENR_RATE,1,9,1,2010,46.1,2010
A,ITE,ENR_RATE,1,9,1,2011,45.0,2011
A,ITE,ENR_RATE,1,9,1,2012,43.8,2012
A,ITE,ENR_RATE,1,9,1,2013,44.5,2013
A,ITE,ENR_RATE,1,9,1,2014,42.5,2014
A,ITE,ENR_RATE,1,9,1,2015,42.2,2015
A,ITE,ENR_RATE,1,9,1,2016,42.6,2016
A,ITE,ENR_RATE,1,9,1,2017,43.3,2017
A,ITE,GRAD_RATE_I,1,1,1,2010,33.5,2010
A,ITE,GRAD_RATE_I,1,1,1,2011,29.2,2011
A,ITE,GRAD_RATE_I,1,1,1,2012,30.0,2012
A,ITE,GRAD_RATE_I,1,1,1,2013,27.7,2013
A,ITE,GRAD_RATE_I,1,1,1,2014,27.2,2014
A,ITE,GRAD_RATE_I,1,1,1,2015,27.8,2015
A,ITE,GRAD_RATE_I,1,1,1,2016,28.3,2016
A,ITE,GRAD_RATE_I,1,1,1,2017,29.5,2017
A,ITE,GRAD_RATE_I,1,2,1,2010,46.2,2010
A,ITE,GRAD_RATE_I,1,2,1,2011,41.8,2011
A,ITE,GRAD_RATE_I,1,2,1,2012,43.7,2012
A,ITE,GRAD_RATE_I,1,2,1,2013,40.4,2013
A,ITE,GRAD_RATE_I,1,2,1,2014,41.6,2014
A,ITE,GRAD_RATE_I,1,2,1,2015,42.0,2015
A,ITE,GRAD_RATE_I,1,2,1,2016,41.7,2016
A,ITE,GRAD_RATE_I,1,2,1,2017,42.7,2017
A,ITE,GRAD_RATE_I,1,9,1,2010,39.8,2010
A,ITE,GRAD_RATE_I,1,9,1,2011,35.5,2011
A,ITE,GRAD_RATE_I,1,9,1,2012,36.8,2012
A,ITE,GRAD_RATE_I,1,9,1,2013,34.0,2013
A,ITE,GRAD_RATE_I,1,9,1,2014,34.3,2014
A,ITE,GRAD_RATE_I,1,9,1,2015,34.8,2015
A,ITE,GRAD_RATE_I,1,9,1,2016,34.9,2016
A,ITE,GRAD_RATE_I,1,9,1,2017,35.9,2017
A,ITE,GRAD_RATE_II,1,1,1,2010,17.1,2010
A,ITE,GRAD_RATE_II,1,1,1,2011,17.4,2011
A,ITE,GRAD_RATE_II,1,1,1,2012,18.6,2012
A,ITE,GRAD_RATE_II,1,1,1,2013,17.3,2013
A,ITE,GRAD_RATE_II,1,1,1,2014,16.1,2014
A,ITE,GRAD_RATE_II,1,1,1,2015,16.5,2015
A,ITE,GRAD_RATE_II,1,1,1,2016,17.3,2016
A,ITE,GRAD_RATE_II,1,1,1,2017,18.1,2017
A,ITE,GRAD_RATE_II,1,2,1,2010,25.5,2010
A,ITE,GRAD_RATE_II,1,2,1,2011,25.0,2011
A,ITE,GRAD_RATE_II,1,2,1,2012,26.5,2012
A,ITE,GRAD_RATE_II,1,2,1,2013,26.2,2013
A,ITE,GRAD_RATE_II,1,2,1,2014,24.8,2014
A,ITE,GRAD_RATE_II,1,2,1,2015,24.9,2015
A,ITE,GRAD_RATE_II,1,2,1,2016,25.1,2016
A,ITE,GRAD_RATE_II,1,2,1,2017,25.7,2017
A,ITE,GRAD_RATE_II,1,9,1,2010,21.2,2010
A,ITE,GRAD_RATE_II,1,9,1,2011,21.2,2011
A,ITE,GRAD_RATE_II,1,9,1,2012,22.5,2012
A,ITE,GRAD_RATE_II,1,9,1,2013,21.7,2013
A,ITE,GRAD_RATE_II,1,9,1,2014,20.4,2014
A,ITE,GRAD_RATE_II,1,9,1,2015,20.6,2015
A,ITE,GRAD_RATE_II,1,9,1,2016,21.1,2016
A,ITE,GRAD_RATE_II,1,9,1,2017,21.8,2017
A,ITE1,ENT_RATE_TER,1,1,1,2010,57.6,2010
A,ITE1,ENT_RATE_TER,1,1,1,2011,65.6,2011
A,ITE1,ENT_RATE_TER,1,1,1,2012,51.4,2012
A,ITE1,ENT_RATE_TER,1,1,1,2013,54.2,2013
A,ITE1,ENT_RATE_TER,1,1,1,2014,46.9,2014
A,ITE1,ENT_RATE_TER,1,1,1,2015,46.0,2015
A,ITE1,ENT_RATE_TER,1,1,1,2016,47.6,2016
A,ITE1,ENT_RATE_TER,1,1,1,2017,48.2,2017
A,ITE1,ENT_RATE_TER,1,2,1,2010,63.7,2010
A,ITE1,ENT_RATE_TER,1,2,1,2011,65.6,2011
A,ITE1,ENT_RATE_TER,1,2,1,2012,62.1,2012
A,ITE1,ENT_RATE_TER,1,2,1,2013,62.2,2013
A,ITE1,ENT_RATE_TER,1,2,1,2014,56.4,2014
A,ITE1,ENT_RATE_TER,1,2,1,2015,54.0,2015
A,ITE1,ENT_RATE_TER,1,2,1,2016,57.1,2016
A,ITE1,ENT_RATE_TER,1,2,1,2017,56.6,2017
A,ITE1,ENT_RATE_TER,1,9,1,2010,60.8,2010
A,ITE1,ENT_RATE_TER,1,9,1,2011,60.3,2011
A,ITE1,ENT_RATE_TER,1,9,1,2012,56.8,2012
A,ITE1,ENT_RATE_TER,1,9,1,2013,58.3,2013
A,ITE1,ENT_RATE_TER,1,9,1,2014,51.8,2014
A,ITE1,ENT_RATE_TER,1,9,1,2015,50.1,2015
A,ITE1,ENT_RATE_TER,1,9,1,2016,52.5,2016
A,ITE1,ENT_RATE_TER,1,9,1,2017,52.5,2017
A,ITE1,ENR_RATE,1,1,1,2010,36.1,2010
A,ITE1,ENR_RATE,1,1,1,2011,35.5,2011
A,ITE1,ENR_RATE,1,1,1,2012,34.9,2012
A,ITE1,ENR_RATE,1,1,1,2013,35.7,2013
A,ITE1,ENR_RATE,1,1,1,2014,34.1,2014
A,ITE1,ENR_RATE,1,1,1,2015,33.8,2015
A,ITE1,ENR_RATE,1,1,1,2016,34.6,2016
A,ITE1,ENR_RATE,1,1,1,2017,34.3,2017
A,ITE1,ENR_RATE,1,2,1,2010,47.3,2010
A,ITE1,ENR_RATE,1,2,1,2011,46.9,2011
A,ITE1,ENR_RATE,1,2,1,2012,45.9,2012
A,ITE1,ENR_RATE,1,2,1,2013,46.9,2013
A,ITE1,ENR_RATE,1,2,1,2014,44.4,2014
A,ITE1,ENR_RATE,1,2,1,2015,44.0,2015
A,ITE1,ENR_RATE,1,2,1,2016,45.2,2016
A,ITE1,ENR_RATE,1,2,1,2017,45.5,2017
A,ITE1,ENR_RATE,1,9,1,2010,41.6,2010
A,ITE1,ENR_RATE,1,9,1,2011,41.1,2011
A,ITE1,ENR_RATE,1,9,1,2012,40.3,2012
A,ITE1,ENR_RATE,1,9,1,2013,41.2,2013
A,ITE1,ENR_RATE,1,9,1,2014,39.1,2014
A,ITE1,ENR_RATE,1,9,1,2015,38.7,2015
A,ITE1,ENR_RATE,1,9,1,2016,39.8,2016
A,ITE1,ENR_RATE,1,9,1,2017,39.7,2017
A,ITE1,GRAD_RATE_I,1,1,1,2010,28.9,2010
A,ITE1,GRAD_RATE_I,1,1,1,2011,24.7,2011
A,ITE1,GRAD_RATE_I,1,1,1,2012,27.1,2012
A,ITE1,GRAD_RATE_I,1,1,1,2013,24.7,2013
A,ITE1,GRAD_RATE_I,1,1,1,2014,24.3,2014
A,ITE1,GRAD_RATE_I,1,1,1,2015,23.5,2015
A,ITE1,GRAD_RATE_I,1,1,1,2016,24.6,2016
A,ITE1,GRAD_RATE_I,1,1,1,2017,25.4,2017
A,ITE1,GRAD_RATE_I,1,2,1,2010,40.2,2010
A,ITE1,GRAD_RATE_I,1,2,1,2011,36.2,2011
A,ITE1,GRAD_RATE_I,1,2,1,2012,37.6,2012
A,ITE1,GRAD_RATE_I,1,2,1,2013,35.3,2013
A,ITE1,GRAD_RATE_I,1,2,1,2014,37.4,2014
A,ITE1,GRAD_RATE_I,1,2,1,2015,36.5,2015
A,ITE1,GRAD_RATE_I,1,2,1,2016,37.2,2016
A,ITE1,GRAD_RATE_I,1,2,1,2017,37.7,2017
A,ITE1,GRAD_RATE_I,1,9,1,2010,34.5,2010
A,ITE1,GRAD_RATE_I,1,9,1,2011,30.5,2011
A,ITE1,GRAD_RATE_I,1,9,1,2012,32.4,2012
A,ITE1,GRAD_RATE_I,1,9,1,2013,29.9,2013
A,ITE1,GRAD_RATE_I,1,9,1,2014,30.8,2014
A,ITE1,GRAD_RATE_I,1,9,1,2015,29.9,2015
A,ITE1,GRAD_RATE_I,1,9,1,2016,30.8,2016
A,ITE1,GRAD_RATE_I,1,9,1,2017,31.4,2017
A,ITE1,GRAD_RATE_II,1,1,1,2010,15.4,2010
A,ITE1,GRAD_RATE_II,1,1,1,2011,14.4,2011
A,ITE1,GRAD_RATE_II,1,1,1,2012,16.6,2012
A,ITE1,GRAD_RATE_II,1,1,1,2013,15.2,2013
A,ITE1,GRAD_RATE_II,1,1,1,2014,13.9,2014
A,ITE1,GRAD_RATE_II,1,1,1,2015,14.2,2015
A,ITE1,GRAD_RATE_II,1,1,1,2016,14.2,2016
A,ITE1,GRAD_RATE_II,1,1,1,2017,15.4,2017
A,ITE1,GRAD_RATE_II,1,2,1,2010,22.1,2010
A,ITE1,GRAD_RATE_II,1,2,1,2011,20.6,2011
A,ITE1,GRAD_RATE_II,1,2,1,2012,21.2,2012
A,ITE1,GRAD_RATE_II,1,2,1,2013,22.4,2013
A,ITE1,GRAD_RATE_II,1,2,1,2014,20.8,2014
A,ITE1,GRAD_RATE_II,1,2,1,2015,20.1,2015
A,ITE1,GRAD_RATE_II,1,2,1,2016,21.1,2016
A,ITE1,GRAD_RATE_II,1,2,1,2017,21.2,2017
A,ITE1,GRAD_RATE_II,1,9,1,2010,18.8,2010
A,ITE1,GRAD_RATE_II,1,9,1,2011,17.5,2011
A,ITE1,GRAD_RATE_II,1,9,1,2012,18.9,2012
A,ITE1,GRAD_RATE_II,1,9,1,2013,18.7,2013
A,ITE1,GRAD_RATE_II,1,9,1,2014,17.3,2014
A,ITE1,GRAD_RATE_II,1,9,1,2015,17.1,2015
A,ITE1,GRAD_RATE_II,1,9,1,2016,17.6,2016
A,ITE1,GRAD_RATE_II,1,9,1,2017,18.2,2017
A,ITE2,ENT_RATE_TER,1,1,1,2010,59.2,2010
A,ITE2,ENT_RATE_TER,1,1,1,2011,71.9,2011
A,ITE2,ENT_RATE_TER,1,1,1,2012,56.1,2012
A,ITE2,ENT_RATE_TER,1,1,1,2013,53.9,2013
A,ITE2,ENT_RATE_TER,1,1,1,2014,45.5,2014
A,ITE2,ENT_RATE_TER,1,1,1,2015,45.1,2015
A,ITE2,ENT_RATE_TER,1,1,1,2016,47.3,2016
A,ITE2,ENT_RATE_TER,1,1,1,2017,46.8,2017
A,ITE2,ENT_RATE_TER,1,2,1,2010,70.9,2010
A,ITE2,ENT_RATE_TER,1,2,1,2011,71.9,2011
A,ITE2,ENT_RATE_TER,1,2,1,2012,67.6,2012
A,ITE2,ENT_RATE_TER,1,2,1,2013,65.8,2013
A,ITE2,ENT_RATE_TER,1,2,1,2014,55.5,2014
A,ITE2,ENT_RATE_TER,1,2,1,2015,54.9,2015
A,ITE2,ENT_RATE_TER,1,2,1,2016,57.5,2016
A,ITE2,ENT_RATE_TER,1,2,1,2017,61.2,2017
A,ITE2,ENT_RATE_TER,1,9,1,2010,65.3,2010
A,ITE2,ENT_RATE_TER,1,9,1,2011,66.2,2011
A,ITE2,ENT_RATE_TER,1,9,1,2012,61.9,2012
A,ITE2,ENT_RATE_TER,1,9,1,2013,60.0,2013
A,ITE2,ENT_RATE_TER,1,9,1,2014,50.5,2014
A,ITE2,ENT_RATE_TER,1,9,1,2015,50.0,2015
A,ITE2,ENT_RATE_TER,1,9,1,2016,52.4,2016
A,ITE2,ENT_RATE_TER,1,9,1,2017,53.9,2017
A,ITE2,ENR_RATE,1,1,1,2010,35.7,2010
A,ITE2,ENR_RATE,1,1,1,2011,34.8,2011
A,ITE2,ENR_RATE,1,1,1,2012,33.7,2012
A,ITE2,ENR_RATE,1,1,1,2013,33.9,2013
A,ITE2,ENR_RATE,1,1,1,2014,33.3,2014
A,ITE2,ENR_RATE,1,1,1,2015,34.1,2015
A,ITE2,ENR_RATE,1,1,1,2016,34.8,2016
A,ITE2,ENR_RATE,1,1,1,2017,36.3,2017
A,ITE2,ENR_RATE,1,2,1,2010,49.4,2010
A,ITE2,ENR_RATE,1,2,1,2011,48.5,2011
A,ITE2,ENR_RATE,1,2,1,2012,46.7,2012
A,ITE2,ENR_RATE,1,2,1,2013,46.9,2013
A,ITE2,ENR_RATE,1,2,1,2014,45.3,2014
A,ITE2,ENR_RATE,1,2,1,2015,46.2,2015
A,ITE2,ENR_RATE,1,2,1,2016,45.9,2016
A,ITE2,ENR_RATE,1,2,1,2017,49.2,2017
A,ITE2,ENR_RATE,1,9,1,2010,42.5,2010
A,ITE2,ENR_RATE,1,9,1,2011,41.6,2011
A,ITE2,ENR_RATE,1,9,1,2012,40.1,2012
A,ITE2,ENR_RATE,1,9,1,2013,40.3,2013
A,ITE2,ENR_RATE,1,9,1,2014,39.2,2014
A,ITE2,ENR_RATE,1,9,1,2015,40.0,2015
A,ITE2,ENR_RATE,1,9,1,2016,40.2,2016
A,ITE2,ENR_RATE,1,9,1,2017,42.5,2017
A,ITE2,GRAD_RATE_I,1,1,1,2010,30.0,2010
A,ITE2,GRAD_RATE_I,1,1,1,2011,27.5,2011
A,ITE2,GRAD_RATE_I,1,1,1,2012,26.2,2012
A,ITE2,GRAD_RATE_I,1,1,1,2013,25.7,2013
A,ITE2,GRAD_RATE_I,1,1,1,2014,25.1,2014
A,ITE2,GRAD_RATE_I,1,1,1,2015,27.8,2015
A,ITE2,GRAD_RATE_I,1,1,1,2016,29.2,2016
A,ITE2,GRAD_RATE_I,1,1,1,2017,29.7,2017
A,ITE2,GRAD_RATE_I,1,2,1,2010,45.5,2010
A,ITE2,GRAD_RATE_I,1,2,1,2011,41.5,2011
A,ITE2,GRAD_RATE_I,1,2,1,2012,42.6,2012
A,ITE2,GRAD_RATE_I,1,2,1,2013,38.3,2013
A,ITE2,GRAD_RATE_I,1,2,1,2014,38.5,2014
A,ITE2,GRAD_RATE_I,1,2,1,2015,41.6,2015
A,ITE2,GRAD_RATE_I,1,2,1,2016,42.2,2016
A,ITE2,GRAD_RATE_I,1,2,1,2017,45.6,2017
A,ITE2,GRAD_RATE_I,1,9,1,2010,37.8,2010
A,ITE2,GRAD_RATE_I,1,9,1,2011,34.6,2011
A,ITE2,GRAD_RATE_I,1,9,1,2012,34.4,2012
A,ITE2,GRAD_RATE_I,1,9,1,2013,32.0,2013
A,ITE2,GRAD_RATE_I,1,9,1,2014,31.8,2014
A,ITE2,GRAD_RATE_I,1,9,1,2015,34.7,2015
A,ITE2,GRAD_RATE_I,1,9,1,2016,35.6,2016
A,ITE2,GRAD_RATE_I,1,9,1,2017,37.7,2017
A,ITE2,GRAD_RATE_II,1,1,1,2010,14.9,2010
A,ITE2,GRAD_RATE_II,1,1,1,2011,16.4,2011
A,ITE2,GRAD_RATE_II,1,1,1,2012,16.7,2012
A,ITE2,GRAD_RATE_II,1,1,1,2013,15.2,2013
A,ITE2,GRAD_RATE_II,1,1,1,2014,15.8,2014
A,ITE2,GRAD_RATE_II,1,1,1,2015,15.3,2015
A,ITE2,GRAD_RATE_II,1,1,1,2016,18.1,2016
A,ITE2,GRAD_RATE_II,1,1,1,2017,18.8,2017
A,ITE2,GRAD_RATE_II,1,2,1,2010,25.9,2010
A,ITE2,GRAD_RATE_II,1,2,1,2011,24.2,2011
A,ITE2,GRAD_RATE_II,1,2,1,2012,26.6,2012
A,ITE2,GRAD_RATE_II,1,2,1,2013,26.7,2013
A,ITE2,GRAD_RATE_II,1,2,1,2014,24.9,2014
A,ITE2,GRAD_RATE_II,1,2,1,2015,24.7,2015
A,ITE2,GRAD_RATE_II,1,2,1,2016,23.9,2016
A,ITE2,GRAD_RATE_II,1,2,1,2017,28.0,2017
A,ITE2,GRAD_RATE_II,1,9,1,2010,20.4,2010
A,ITE2,GRAD_RATE_II,1,9,1,2011,20.3,2011
A,ITE2,GRAD_RATE_II,1,9,1,2012,21.7,2012
A,ITE2,GRAD_RATE_II,1,9,1,2013,20.9,2013
A,ITE2,GRAD_RATE_II,1,9,1,2014,20.4,2014
A,ITE2,GRAD_RATE_II,1,9,1,2015,20.0,2015
A,ITE2,GRAD_RATE_II,1,9,1,2016,21.0,2016
A,ITE2,GRAD_RATE_II,1,9,1,2017,23.4,2017
A,ITE3,ENT_RATE_TER,1,1,1,2010,59.1,2010
A,ITE3,ENT_RATE_TER,1,1,1,2011,69.7,2011
A,ITE3,ENT_RATE_TER,1,1,1,2012,57.1,2012
A,ITE3,ENT_RATE_TER,1,1,1,2013,51.1,2013
A,ITE3,ENT_RATE_TER,1,1,1,2014,46.5,2014
A,ITE3,ENT_RATE_TER,1,1,1,2015,46.3,2015
A,ITE3,ENT_RATE_TER,1,1,1,2016,47.8,2016
A,ITE3,ENT_RATE_TER,1,1,1,2017,48.1,2017
A,ITE3,ENT_RATE_TER,1,2,1,2010,71.4,2010
A,ITE3,ENT_RATE_TER,1,2,1,2011,69.7,2011
A,ITE3,ENT_RATE_TER,1,2,1,2012,69.6,2012
A,ITE3,ENT_RATE_TER,1,2,1,2013,63.7,2013
A,ITE3,ENT_RATE_TER,1,2,1,2014,59.5,2014
A,ITE3,ENT_RATE_TER,1,2,1,2015,61.0,2015
A,ITE3,ENT_RATE_TER,1,2,1,2016,62.0,2016
A,ITE3,ENT_RATE_TER,1,2,1,2017,60.7,2017
A,ITE3,ENT_RATE_TER,1,9,1,2010,65.4,2010
A,ITE3,ENT_RATE_TER,1,9,1,2011,64.0,2011
A,ITE3,ENT_RATE_TER,1,9,1,2012,63.3,2012
A,ITE3,ENT_RATE_TER,1,9,1,2013,57.4,2013
A,ITE3,ENT_RATE_TER,1,9,1,2014,53.1,2014
A,ITE3,ENT_RATE_TER,1,9,1,2015,53.6,2015
A,ITE3,ENT_RATE_TER,1,9,1,2016,54.9,2016
A,ITE3,ENT_RATE_TER,1,9,1,2017,54.3,2017
A,ITE3,ENR_RATE,1,1,1,2010,36.5,2010
A,ITE3,ENR_RATE,1,1,1,2011,36.4,2011
A,ITE3,ENR_RATE,1,1,1,2012,36.4,2012
A,ITE3,ENR_RATE,1,1,1,2013,36.0,2013
A,ITE3,ENR_RATE,1,1,1,2014,35.6,2014
A,ITE3,ENR_RATE,1,1,1,2015,35.4,2015
A,ITE3,ENR_RATE,1,1,1,2016,35.5,2016
A,ITE3,ENR_RATE,1,1,1,2017,36.0,2017
A,ITE3,ENR_RATE,1,2,1,2010,50.2,2010
A,ITE3,ENR_RATE,1,2,1,2011,49.6,2011
A,ITE3,ENR_RATE,1,2,1,2012,49.0,2012
A,ITE3,ENR_RATE,1,2,1,2013,49.0,2013
A,ITE3,ENR_RATE,1,2,1,2014,47.8,2014
A,ITE3,ENR_RATE,1,2,1,2015,47.5,2015
A,ITE3,ENR_RATE,1,2,1,2016,48.2,2016
A,ITE3,ENR_RATE,1,2,1,2017,48.9,2017
A,ITE3,ENR_RATE,1,9,1,2010,43.3,2010
A,ITE3,ENR_RATE,1,9,1,2011,42.9,2011
A,ITE3,ENR_RATE,1,9,1,2012,42.6,2012
A,ITE3,ENR_RATE,1,9,1,2013,42.4,2013
A,ITE3,ENR_RATE,1,9,1,2014,41.6,2014
A,ITE3,ENR_RATE,1,9,1,2015,41.3,2015
A,ITE3,ENR_RATE,1,9,1,2016,41.7,2016
A,ITE3,ENR_RATE,1,9,1,2017,42.2,2017
A,ITE3,GRAD_RATE_I,1,1,1,2010,31.3,2010
A,ITE3,GRAD_RATE_I,1,1,1,2011,30.1,2011
A,ITE3,GRAD_RATE_I,1,1,1,2012,28.0,2012
A,ITE3,GRAD_RATE_I,1,1,1,2013,29.5,2013
A,ITE3,GRAD_RATE_I,1,1,1,2014,29.5,2014
A,ITE3,GRAD_RATE_I,1,1,1,2015,30.2,2015
A,ITE3,GRAD_RATE_I,1,1,1,2016,31.2,2016
A,ITE3,GRAD_RATE_I,1,1,1,2017,30.9,2017
A,ITE3,GRAD_RATE_I,1,2,1,2010,47.7,2010
A,ITE3,GRAD_RATE_I,1,2,1,2011,44.0,2011
A,ITE3,GRAD_RATE_I,1,2,1,2012,47.8,2012
A,ITE3,GRAD_RATE_I,1,2,1,2013,43.1,2013
A,ITE3,GRAD_RATE_I,1,2,1,2014,47.6,2014
A,ITE3,GRAD_RATE_I,1,2,1,2015,46.3,2015
A,ITE3,GRAD_RATE_I,1,2,1,2016,47.1,2016
A,ITE3,GRAD_RATE_I,1,2,1,2017,47.6,2017
A,ITE3,GRAD_RATE_I,1,9,1,2010,39.4,2010
A,ITE3,GRAD_RATE_I,1,9,1,2011,37.1,2011
A,ITE3,GRAD_RATE_I,1,9,1,2012,37.8,2012
A,ITE3,GRAD_RATE_I,1,9,1,2013,36.3,2013
A,ITE3,GRAD_RATE_I,1,9,1,2014,38.6,2014
A,ITE3,GRAD_RATE_I,1,9,1,2015,38.3,2015
A,ITE3,GRAD_RATE_I,1,9,1,2016,39.1,2016
A,ITE3,GRAD_RATE_I,1,9,1,2017,39.1,2017
A,ITE3,GRAD_RATE_II,1,1,1,2010,16.0,2010
A,ITE3,GRAD_RATE_II,1,1,1,2011,16.7,2011
A,ITE3,GRAD_RATE_II,1,1,1,2012,17.5,2012
A,ITE3,GRAD_RATE_II,1,1,1,2013,19.5,2013
A,ITE3,GRAD_RATE_II,1,1,1,2014,17.8,2014
A,ITE3,GRAD_RATE_II,1,1,1,2015,17.6,2015
A,ITE3,GRAD_RATE_II,1,1,1,2016,20.5,2016
A,ITE3,GRAD_RATE_II,1,1,1,2017,19.9,2017
A,ITE3,GRAD_RATE_II,1,2,1,2010,27.2,2010
A,ITE3,GRAD_RATE_II,1,2,1,2011,26.8,2011
A,ITE3,GRAD_RATE_II,1,2,1,2012,29.5,2012
A,ITE3,GRAD_RATE_II,1,2,1,2013,29.7,2013
A,ITE3,GRAD_RATE_II,1,2,1,2014,28.4,2014
A,ITE3,GRAD_RATE_II,1,2,1,2015,29.6,2015
A,ITE3,GRAD_RATE_II,1,2,1,2016,29.7,2016
A,ITE3,GRAD_RATE_II,1,2,1,2017,27.8,2017
A,ITE3,GRAD_RATE_II,1,9,1,2010,21.5,2010
A,ITE3,GRAD_RATE_II,1,9,1,2011,21.8,2011
A,ITE3,GRAD_RATE_II,1,9,1,2012,23.4,2012
A,ITE3,GRAD_RATE_II,1,9,1,2013,24.5,2013
A,ITE3,GRAD_RATE_II,1,9,1,2014,23.1,2014
A,ITE3,GRAD_RATE_II,1,9,1,2015,23.6,2015
A,ITE3,GRAD_RATE_II,1,9,1,2016,25.1,2016
A,ITE3,GRAD_RATE_II,1,9,1,2017,23.8,2017
A,ITE4,ENT_RATE_TER,1,1,1,2010,64.9,2010
A,ITE4,ENT_RATE_TER,1,1,1,2011,74.8,2011
A,ITE4,ENT_RATE_TER,1,1,1,2012,62.4,2012
A,ITE4,ENT_RATE_TER,1,1,1,2013,56.2,2013
A,ITE4,ENT_RATE_TER,1,1,1,2014,46.7,2014
A,ITE4,ENT_RATE_TER,1,1,1,2015,45.8,2015
A,ITE4,ENT_RATE_TER,1,1,1,2016,47.2,2016
A,ITE4,ENT_RATE_TER,1,1,1,2017,48.1,2017
A,ITE4,ENT_RATE_TER,1,2,1,2010,76.1,2010
A,ITE4,ENT_RATE_TER,1,2,1,2011,74.8,2011
A,ITE4,ENT_RATE_TER,1,2,1,2012,73.4,2012
A,ITE4,ENT_RATE_TER,1,2,1,2013,67.7,2013
A,ITE4,ENT_RATE_TER,1,2,1,2014,56.5,2014
A,ITE4,ENT_RATE_TER,1,2,1,2015,56.4,2015
A,ITE4,ENT_RATE_TER,1,2,1,2016,57.4,2016
A,ITE4,ENT_RATE_TER,1,2,1,2017,58.2,2017
A,ITE4,ENT_RATE_TER,1,9,1,2010,70.6,2010
A,ITE4,ENT_RATE_TER,1,9,1,2011,70.4,2011
A,ITE4,ENT_RATE_TER,1,9,1,2012,68.0,2012
A,ITE4,ENT_RATE_TER,1,9,1,2013,61.9,2013
A,ITE4,ENT_RATE_TER,1,9,1,2014,51.6,2014
A,ITE4,ENT_RATE_TER,1,9,1,2015,51.1,2015
A,ITE4,ENT_RATE_TER,1,9,1,2016,52.3,2016
A,ITE4,ENT_RATE_TER,1,9,1,2017,53.1,2017
A,ITE4,ENR_RATE,1,1,1,2010,42.7,2010
A,ITE4,ENR_RATE,1,1,1,2011,41.6,2011
A,ITE4,ENR_RATE,1,1,1,2012,40.0,2012
A,ITE4,ENR_RATE,1,1,1,2013,40.9,2013
A,ITE4,ENR_RATE,1,1,1,2014,38.8,2014
A,ITE4,ENR_RATE,1,1,1,2015,38.6,2015
A,ITE4,ENR_RATE,1,1,1,2016,38.8,2016
A,ITE4,ENR_RATE,1,1,1,2017,39.9,2017
A,ITE4,ENR_RATE,1,2,1,2010,58.0,2010
A,ITE4,ENR_RATE,1,2,1,2011,55.6,2011
A,ITE4,ENR_RATE,1,2,1,2012,54.0,2012
A,ITE4,ENR_RATE,1,2,1,2013,55.1,2013
A,ITE4,ENR_RATE,1,2,1,2014,51.7,2014
A,ITE4,ENR_RATE,1,2,1,2015,51.2,2015
A,ITE4,ENR_RATE,1,2,1,2016,51.5,2016
A,ITE4,ENR_RATE,1,2,1,2017,52.3,2017
A,ITE4,ENR_RATE,1,9,1,2010,50.2,2010
A,ITE4,ENR_RATE,1,9,1,2011,48.5,2011
A,ITE4,ENR_RATE,1,9,1,2012,46.8,2012
A,ITE4,ENR_RATE,1,9,1,2013,47.8,2013
A,ITE4,ENR_RATE,1,9,1,2014,45.1,2014
A,ITE4,ENR_RATE,1,9,1,2015,44.6,2015
A,ITE4,ENR_RATE,1,9,1,2016,44.9,2016
A,ITE4,ENR_RATE,1,9,1,2017,45.8,2017
A,ITE4,GRAD_RATE_I,1,1,1,2010,37.3,2010
A,ITE4,GRAD_RATE_I,1,1,1,2011,31.9,2011
A,ITE4,GRAD_RATE_I,1,1,1,2012,32.8,2012
A,ITE4,GRAD_RATE_I,1,1,1,2013,29.4,2013
A,ITE4,GRAD_RATE_I,1,1,1,2014,28.7,2014
A,ITE4,GRAD_RATE_I,1,1,1,2015,29.7,2015
A,ITE4,GRAD_RATE_I,1,1,1,2016,29.6,2016
A,ITE4,GRAD_RATE_I,1,1,1,2017,31.5,2017
A,ITE4,GRAD_RATE_I,1,2,1,2010,49.6,2010
A,ITE4,GRAD_RATE_I,1,2,1,2011,44.7,2011
A,ITE4,GRAD_RATE_I,1,2,1,2012,46.6,2012
A,ITE4,GRAD_RATE_I,1,2,1,2013,43.0,2013
A,ITE4,GRAD_RATE_I,1,2,1,2014,42.9,2014
A,ITE4,GRAD_RATE_I,1,2,1,2015,44.1,2015
A,ITE4,GRAD_RATE_I,1,2,1,2016,42.8,2016
A,ITE4,GRAD_RATE_I,1,2,1,2017,43.9,2017
A,ITE4,GRAD_RATE_I,1,9,1,2010,43.4,2010
A,ITE4,GRAD_RATE_I,1,9,1,2011,38.2,2011
A,ITE4,GRAD_RATE_I,1,9,1,2012,39.6,2012
A,ITE4,GRAD_RATE_I,1,9,1,2013,36.1,2013
A,ITE4,GRAD_RATE_I,1,9,1,2014,35.6,2014
A,ITE4,GRAD_RATE_I,1,9,1,2015,36.8,2015
A,ITE4,GRAD_RATE_I,1,9,1,2016,36.0,2016
A,ITE4,GRAD_RATE_I,1,9,1,2017,37.5,2017
A,ITE4,GRAD_RATE_II,1,1,1,2010,18.8,2010
A,ITE4,GRAD_RATE_II,1,1,1,2011,19.5,2011
A,ITE4,GRAD_RATE_II,1,1,1,2012,20.5,2012
