freq,ref_area,ind_type,measure,gruppo_spesa,num_componenti,tipologia_fam,cond_prof,time_period,obs_value,unit,year
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1A1,2012,134.76,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1A1,2013,136.92,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1AB,2010,133.37,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1AB,2011,112.87,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1AB,2012,97.34,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1AB,2013,83.79,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1B1,2010,166.59,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1B1,2011,143.15,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1B1,2012,118.24,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1B1,2013,113.17,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1B2,2010,114.5,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1B2,2011,99.27,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1B2,2012,70.22,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,1B2,2013,69.4,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,2A,2010,58.14,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,2A,2011,54.37,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,2A,2012,50.64,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,2A,2013,46.85,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,2D,2010,54.88,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,2D,2011,47.53,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,2D,2012,54.77,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,2D,2013,37.01,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,99,2010,100.93,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,99,2011,89.47,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,99,2012,74.03,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_1,99,99,99,2013,67.71,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,1,99,99,2010,17.82,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,1,99,99,2011,16.3,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,1,99,99,2012,16.64,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,1,99,99,2013,17.32,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,2,99,99,2010,24.02,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,2,99,99,2011,25.25,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,2,99,99,2012,22.04,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,2,99,99,2013,20.08,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,3,99,99,2010,46.77,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,3,99,99,2011,38.26,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,3,99,99,2012,32.74,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,3,99,99,2013,35.06,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,4,99,99,2010,53.23,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,4,99,99,2011,54.18,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,4,99,99,2012,46.55,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,4,99,99,2013,42.35,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,7,99,99,2010,67.31,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,7,99,99,2011,49.84,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,7,99,99,2012,39.2,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,7,99,99,2013,40.18,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,10,99,2010,17.63,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,10,99,2011,17.86,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,10,99,2012,15.64,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,10,99,2013,17.45,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,12,99,2010,47.81,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,12,99,2011,38.79,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,12,99,2012,33.04,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,12,99,2013,35.63,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,13,99,2010,54.85,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,13,99,2011,54.25,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,13,99,2012,47.95,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,13,99,2013,43.82,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,14,99,2010,71.23,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,14,99,2011,49.95,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,14,99,2012,40.79,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,14,99,2013,41.1,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,15,99,2010,34.21,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,15,99,2011,33.91,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,15,99,2012,28.92,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,15,99,2013,28.76,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,23,99,2010,39.14,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,23,99,2011,39.31,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,23,99,2012,28.35,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,23,99,2013,25.49,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,3,99,2010,25.95,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,3,99,2011,23.28,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,3,99,2012,24.82,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,3,99,2013,24.44,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,4,99,2010,27.19,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,4,99,2011,34.43,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,4,99,2012,31.11,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,4,99,2013,29.98,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,5,99,2010,10.72,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,5,99,2011,8.19,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,5,99,2012,9.7,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,5,99,2013,10.0,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,8,99,2010,33.53,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,8,99,2011,32.24,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,8,99,2012,32.01,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,8,99,2013,23.66,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,9,99,2011,38.93,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1A1,2010,86.79,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1A1,2011,69.8,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1A1,2012,56.08,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1A1,2013,51.87,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1AB,2010,48.87,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1AB,2011,43.13,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1AB,2012,40.72,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1AB,2013,38.29,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1B1,2010,56.52,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1B1,2011,54.04,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1B1,2012,48.51,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1B1,2013,45.03,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1B2,2010,44.85,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1B2,2011,36.02,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1B2,2012,29.6,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,1B2,2013,31.63,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,2A,2010,22.68,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,2A,2011,21.25,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,2A,2012,18.27,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,2A,2013,19.24,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,2D,2010,22.06,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,2D,2011,20.98,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,2D,2012,21.39,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,2D,2013,18.49,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,99,2010,37.32,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,99,2011,34.04,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,99,2012,29.56,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_2,99,99,99,2013,28.86,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,1,99,99,2010,2.45,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,1,99,99,2011,2.65,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,1,99,99,2012,2.31,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,1,99,99,2013,1.78,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,2,99,99,2010,3.31,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,2,99,99,2011,3.5,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,2,99,99,2012,3.33,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,2,99,99,2013,3.43,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,3,99,99,2010,4.01,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,3,99,99,2011,4.47,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,3,99,99,2012,3.18,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,3,99,99,2013,3.03,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,4,99,99,2010,3.12,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,4,99,99,2011,4.1,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,4,99,99,2012,3.02,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,4,99,99,2013,3.48,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,7,99,99,2010,5.1,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,7,99,99,2011,2.95,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,7,99,99,2012,4.16,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,7,99,99,2013,4.56,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,10,99,2010,3.86,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,10,99,2011,3.72,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,10,99,2012,3.1,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,10,99,2013,3.55,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,12,99,2010,4.05,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,12,99,2011,4.68,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,12,99,2012,3.33,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,12,99,2013,3.07,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,13,99,2010,3.1,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,13,99,2011,4.24,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,13,99,2012,3.02,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,13,99,2013,3.69,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,14,99,2010,5.0,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,14,99,2011,3.17,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,14,99,2012,4.31,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,14,99,2013,4.27,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,15,99,2010,2.9,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,15,99,2011,3.46,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,15,99,2012,2.35,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,15,99,2013,3.05,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,23,99,2010,4.39,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,23,99,2011,2.65,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,23,99,2012,3.63,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,23,99,2013,3.31,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,3,99,2010,2.49,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,3,99,2011,2.62,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,3,99,2012,3.44,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,3,99,2013,1.59,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,5,99,2010,2.23,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,5,99,2011,2.94,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,5,99,2012,1.74,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,5,99,2013,1.95,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,8,99,2010,3.32,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,8,99,2011,3.9,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,8,99,2012,3.77,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,8,99,2013,3.66,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1A1,2010,4.14,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1A1,2011,4.97,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1A1,2012,4.85,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1A1,2013,3.33,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1AB,2010,2.82,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1AB,2011,3.91,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1AB,2012,2.26,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1AB,2013,3.12,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1B1,2010,3.5,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1B1,2011,3.78,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1B1,2012,3.74,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1B1,2013,3.88,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1B2,2010,3.15,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1B2,2011,3.8,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1B2,2012,3.12,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,1B2,2013,2.7,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,2A,2010,3.36,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,2A,2011,3.68,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,2A,2012,2.7,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,2A,2013,2.8,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,2D,2010,3.35,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,2D,2011,2.25,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,2D,2012,2.68,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,2D,2013,2.72,EUR,2013
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,99,2010,3.33,EUR,2010
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,99,2011,3.58,EUR,2011
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,99,2012,3.02,EUR,2012
A,ITF,SPESA_MEDIA,15,2_2_3,99,99,99,2013,3.0,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,1,99,99,2010,403.24,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,1,99,99,2011,418.26,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,1,99,99,2012,438.98,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,1,99,99,2013,400.69,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,2,99,99,2010,484.15,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,2,99,99,2011,466.79,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,2,99,99,2012,512.4,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,2,99,99,2013,493.09,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,3,99,99,2010,506.99,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,3,99,99,2011,506.43,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,3,99,99,2012,525.42,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,3,99,99,2013,531.62,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,4,99,99,2010,506.93,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,4,99,99,2011,537.96,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,4,99,99,2012,531.54,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,4,99,99,2013,516.46,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,7,99,99,2010,553.99,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,7,99,99,2011,510.59,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,7,99,99,2012,496.34,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,7,99,99,2013,495.11,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,10,99,2010,487.77,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,10,99,2011,474.04,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,10,99,2012,534.73,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,10,99,2013,517.66,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,12,99,2010,520.19,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,12,99,2011,509.45,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,12,99,2012,532.92,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,12,99,2013,542.5,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,13,99,2010,510.35,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,13,99,2011,542.17,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,13,99,2012,537.45,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,13,99,2013,524.13,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,14,99,2010,556.73,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,14,99,2011,523.78,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,14,99,2012,475.55,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,14,99,2013,502.29,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,15,99,2010,469.9,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,15,99,2011,463.59,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,15,99,2012,499.51,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,15,99,2013,483.81,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,23,99,2010,489.68,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,23,99,2011,472.2,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,23,99,2012,500.55,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,23,99,2013,448.1,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,3,99,2010,411.12,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,3,99,2011,433.83,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,3,99,2012,446.68,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,3,99,2013,401.4,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,4,99,2010,374.5,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,4,99,2011,407.15,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,4,99,2012,393.02,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,4,99,2013,394.9,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,5,99,2010,402.61,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,5,99,2011,410.69,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,5,99,2012,441.31,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,5,99,2013,401.22,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,8,99,2010,507.32,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,8,99,2011,497.34,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,8,99,2012,510.19,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,8,99,2013,489.37,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,9,99,2010,393.39,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,9,99,2011,402.55,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,9,99,2012,417.82,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,9,99,2013,428.26,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,99,1A1,2010,621.27,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,99,1A1,2011,693.16,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,99,1A1,2012,646.69,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,99,1A1,2013,608.19,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,99,1AB,2010,483.29,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,99,1AB,2011,492.8,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,99,1AB,2012,485.96,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,99,1AB,2013,462.54,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,99,1B1,2010,578.97,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,99,1B1,2011,591.36,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,99,1B1,2012,605.13,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,99,1B1,2013,595.43,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,99,1B2,2010,403.45,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,99,1B2,2011,393.63,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,99,1B2,2012,422.62,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,99,1B2,2013,412.13,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,99,2A,2010,478.97,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,99,2A,2011,468.14,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,99,2A,2012,513.46,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,99,2A,2013,475.21,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,99,2D,2010,422.57,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,99,2D,2011,433.42,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,99,2D,2012,405.86,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,99,2D,2013,432.45,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3,99,99,99,2010,478.8,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3,99,99,99,2011,482.0,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3,99,99,99,2012,498.31,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3,99,99,99,2013,481.11,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3_1,1,99,99,2010,57.22,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3_1,1,99,99,2011,50.89,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3_1,1,99,99,2012,49.25,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3_1,1,99,99,2013,50.64,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3_1,2,99,99,2010,51.67,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3_1,2,99,99,2011,56.91,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3_1,2,99,99,2012,57.83,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3_1,2,99,99,2013,56.49,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3_1,3,99,99,2010,57.37,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3_1,3,99,99,2011,57.4,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3_1,3,99,99,2012,71.36,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3_1,3,99,99,2013,63.12,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3_1,4,99,99,2010,55.22,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3_1,4,99,99,2011,57.48,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3_1,4,99,99,2012,62.63,EUR,2012
A,ITF,SPESA_MEDIA,15,2_3_1,4,99,99,2013,46.6,EUR,2013
A,ITF,SPESA_MEDIA,15,2_3_1,7,99,99,2010,67.37,EUR,2010
A,ITF,SPESA_MEDIA,15,2_3_1,7,99,99,2011,76.49,EUR,2011
A,ITF,SPESA_MEDIA,15,2_3_1,7,99,99,2012,63.89,EUR,2012
