freq,cittadinanza,durata_disoccupaz,classe_eta,itter107,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2022-Q3,10.664172,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2022-Q4,15.252882,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2023-Q1,14.596221,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2023-Q2,14.62594,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2023-Q3,11.729647,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2023-Q4,15.016221,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2024-Q1,15.505585,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2024-Q2,13.49373,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2024-Q3,9.609594,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,1,UNEM_R,99,2024-Q4,9.567346,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2018-Q1,23.485421,2018
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2018-Q2,27.003582,2018
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2018-Q3,22.883015,2018
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2018-Q4,24.944111,2018
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2019-Q1,25.978548,2019
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2019-Q2,25.037551,2019
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2019-Q3,20.805254,2019
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2019-Q4,18.788889,2019
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2020-Q1,27.832472,2020
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2020-Q2,22.722113,2020
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2020-Q3,23.892092,2020
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2020-Q4,16.626815,2020
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2021-Q1,24.112043,2021
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2021-Q2,20.625373,2021
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2021-Q3,19.308701,2021
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2021-Q4,17.981416,2021
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2022-Q1,14.684875,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2022-Q2,18.010321,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2022-Q3,17.334851,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2022-Q4,17.686858,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2023-Q1,22.726138,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2023-Q2,19.05367,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2023-Q3,17.042362,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2023-Q4,18.63141,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2024-Q1,20.336646,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2024-Q2,14.884929,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2024-Q3,11.850528,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,2,UNEM_R,99,2024-Q4,12.494006,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2018-Q1,22.472583,2018
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2018-Q2,22.770493,2018
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2018-Q3,18.679005,2018
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2018-Q4,21.97147,2018
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2019-Q1,24.406338,2019
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2019-Q2,20.992651,2019
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2019-Q3,18.906394,2019
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2019-Q4,19.402421,2019
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2020-Q1,22.659569,2020
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2020-Q2,19.285036,2020
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2020-Q3,22.206598,2020
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2020-Q4,16.380883,2020
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2021-Q1,20.56249,2021
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2021-Q2,18.562244,2021
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2021-Q3,14.833357,2021
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2021-Q4,18.117896,2021
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2022-Q1,14.401399,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2022-Q2,15.489307,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2022-Q3,13.170734,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2022-Q4,16.178459,2022
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2023-Q1,17.657964,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2023-Q2,16.298025,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2023-Q3,13.77773,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2023-Q4,16.421628,2023
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2024-Q1,17.323206,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2024-Q2,14.025661,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2024-Q3,10.45266,2024
Q,TOTAL,TOTAL,Y20-64,ITF6,9,UNEM_R,99,2024-Q4,10.697105,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2018-Q1,9.383532,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2018-Q2,8.167095,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2018-Q3,6.99128,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2018-Q4,9.260257,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2019-Q1,9.223153,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2019-Q2,8.921821,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2019-Q3,8.519964,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2019-Q4,9.660262,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2020-Q1,7.971424,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2020-Q2,6.782293,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2020-Q3,8.273429,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2020-Q4,6.82139,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2021-Q1,8.520435,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2021-Q2,7.794548,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2021-Q3,7.494901,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2021-Q4,6.539216,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2022-Q1,6.021281,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2022-Q2,5.309897,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2022-Q3,4.043447,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2022-Q4,6.194657,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2023-Q1,5.71855,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2023-Q2,4.394742,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2023-Q3,5.535763,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2023-Q4,5.031585,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2024-Q1,4.979292,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2024-Q2,4.883314,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2024-Q3,3.365493,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,11,2024-Q4,4.090983,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2018-Q1,23.006324,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2018-Q2,21.130151,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2018-Q3,18.018625,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2018-Q4,20.682401,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2019-Q1,22.294563,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2019-Q2,20.03161,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2019-Q3,18.865815,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2019-Q4,18.528492,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2020-Q1,20.069597,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2020-Q2,17.241395,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2020-Q3,18.808062,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2020-Q4,19.953542,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2021-Q1,22.465256,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2021-Q2,19.250766,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2021-Q3,16.750394,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2021-Q4,18.735517,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2022-Q1,17.927395,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2022-Q2,15.970998,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2022-Q3,15.760313,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2022-Q4,17.719183,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2023-Q1,19.940426,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2023-Q2,16.876397,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2023-Q3,15.959113,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2023-Q4,15.451467,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2024-Q1,18.068897,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2024-Q2,14.439341,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2024-Q3,13.033464,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,13,2024-Q4,13.739767,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2018-Q1,17.172334,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2018-Q2,14.88603,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2018-Q3,13.2163,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2018-Q4,15.536542,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2019-Q1,17.037965,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2019-Q2,14.76901,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2019-Q3,12.983119,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2019-Q4,14.062236,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2020-Q1,13.484708,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2020-Q2,12.143482,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2020-Q3,12.986043,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2020-Q4,13.295211,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2021-Q1,14.048912,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2021-Q2,13.642625,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2021-Q3,11.02903,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2021-Q4,12.933032,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2022-Q1,12.654837,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2022-Q2,10.953242,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2022-Q3,9.97475,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2022-Q4,10.571251,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2023-Q1,11.705645,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2023-Q2,10.904887,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2023-Q3,9.444342,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2023-Q4,12.38413,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2024-Q1,11.437011,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2024-Q2,10.48238,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2024-Q3,7.926635,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,7,2024-Q4,9.130418,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2010-Q1,12.286929,2010
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2010-Q2,11.716587,2010
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2010-Q3,11.043426,2010
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2010-Q4,12.481399,2010
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2011-Q1,12.767817,2011
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2011-Q2,11.654459,2011
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2011-Q3,10.639787,2011
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2011-Q4,13.202415,2011
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2012-Q1,16.559861,2012
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2012-Q2,15.657422,2012
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2012-Q3,14.227186,2012
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2012-Q4,16.81386,2012
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2013-Q1,19.189992,2013
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2013-Q2,19.06494,2013
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2013-Q3,17.846531,2013
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2013-Q4,18.97331,2013
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2014-Q1,20.378095,2014
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2014-Q2,18.542837,2014
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2014-Q3,17.990462,2014
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2014-Q4,19.357291,2014
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2015-Q1,19.592192,2015
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2015-Q2,19.273236,2015
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2015-Q3,16.094507,2015
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2015-Q4,17.660398,2015
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2016-Q1,18.6457,2016
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2016-Q2,17.514761,2016
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2016-Q3,17.360928,2016
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2016-Q4,18.412093,2016
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2017-Q1,19.786599,2017
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2017-Q2,17.641576,2017
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2017-Q3,16.240102,2017
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2017-Q4,17.937244,2017
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2018-Q1,18.604751,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2018-Q2,16.666007,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2018-Q3,14.482535,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2018-Q4,16.953263,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2019-Q1,18.198709,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2019-Q2,16.150919,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2019-Q3,14.842046,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2019-Q4,15.34511,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2020-Q1,15.419397,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2020-Q2,13.49103,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2020-Q3,14.793586,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2020-Q4,15.225412,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2021-Q1,16.819604,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2021-Q2,15.138999,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2021-Q3,12.936318,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2021-Q4,14.460781,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2022-Q1,13.959168,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2022-Q2,12.240087,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2022-Q3,11.448418,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2022-Q4,12.893431,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2023-Q1,14.090109,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2023-Q2,12.223326,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2023-Q3,11.34268,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2023-Q4,12.31766,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2024-Q1,12.858101,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2024-Q2,11.051014,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2024-Q3,9.102247,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,1,UNEM_R,99,2024-Q4,10.100815,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2018-Q1,13.675319,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2018-Q2,12.984093,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2018-Q3,15.181765,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2018-Q4,12.414666,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2019-Q1,11.287953,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2019-Q2,11.5354,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2019-Q3,12.794772,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2019-Q4,11.376933,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2020-Q1,10.259805,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2020-Q2,9.786352,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2020-Q3,13.933621,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2020-Q4,10.368196,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2021-Q1,9.730018,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2021-Q2,7.724303,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2021-Q3,11.744118,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2021-Q4,9.084647,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2022-Q1,7.798474,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2022-Q2,8.23151,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2022-Q3,9.965,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2022-Q4,7.684725,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2023-Q1,6.461318,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2023-Q2,7.637527,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2023-Q3,9.417449,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2023-Q4,7.032532,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2024-Q1,6.542988,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2024-Q2,6.594902,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2024-Q3,5.52674,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,11,2024-Q4,5.674623,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2018-Q1,32.747574,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2018-Q2,28.844755,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2018-Q3,25.664095,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2018-Q4,27.057586,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2019-Q1,30.657883,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2019-Q2,27.389156,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2019-Q3,25.784023,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2019-Q4,27.645686,2019
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2020-Q1,30.213954,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2020-Q2,24.313637,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2020-Q3,26.835597,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2020-Q4,27.618564,2020
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2021-Q1,29.258674,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2021-Q2,28.441422,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2021-Q3,25.208485,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2021-Q4,25.268867,2021
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2022-Q1,27.352989,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2022-Q2,25.68057,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2022-Q3,23.380197,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2022-Q4,24.278609,2022
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2023-Q1,28.102666,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2023-Q2,22.134644,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2023-Q3,23.781038,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2023-Q4,26.094705,2023
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2024-Q1,26.223237,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2024-Q2,23.573079,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2024-Q3,18.392019,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,13,2024-Q4,19.9566,2024
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,7,2018-Q1,21.415354,2018
Q,TOTAL,TOTAL,Y20-64,ITFG,2,UNEM_R,7,2018-Q2,20.405414,2018
