ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;23
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;18
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;84
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;36
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;21
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;40
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Vincenzo Bellini;CALTANISSETTA;7329 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;25
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;31
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;44
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;102
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;40
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;152
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;43
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;40
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;96
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;16
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;14
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;7
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;5
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;7
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;9
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;31
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;7
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;9
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;15
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;60
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;18
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;28
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;6
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;26
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;2
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;31
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;17
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Pietro Mascagni;LIVORNO;7298 ;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;25
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;97
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;74
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268 ;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;10
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Luigi Boccherini;LUCCA;7268 ;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;11
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;10
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;2
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;27
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;47
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;6
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;30
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;3
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);7264 ;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;17
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;48
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;39
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;114
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;110
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 12 a 14 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;54
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;4
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;38
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;35
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;2
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;P.I. Tchaikovsky;NOCERA TERINESE (CZ);7253 ;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;5
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;25
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;2
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;22
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;71
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;29
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;14
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;20
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;4
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;11
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;27
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;7
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;7
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;68
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;16
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;8
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;30
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;39
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;20
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;5
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;5
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;23
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;17
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;25
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;58
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;30
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;18
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;17
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;12
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;12
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;19
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;2
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;16
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;52
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;7
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;26
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;R. Franci;SIENA;7226 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;13
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;13
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;21
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;43
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;11
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;40
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;19
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;4
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;28
