ANNO_SOLARE;COD_Ateneo;NOME_ATENEO;CODICE_GETTITO;DESCRIZIONE_GETTITO;CONTO_ECONOMICO
2023;06302;"Napoli - Università degli studi ""Parthenope""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;7598661,59
2023;06302;"Napoli - Università degli studi ""Parthenope""";02 ;Gettito relativo a corsi di dottorato;0
2023;06302;"Napoli - Università degli studi ""Parthenope""";03 ;Gettito relativo a corsi di specializzazione;8000
2023;06302;"Napoli - Università degli studi ""Parthenope""";040;Gettito relativo a corsi di master di primo e secondo livello;307726
2023;06302;"Napoli - Università degli studi ""Parthenope""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;372
2023;06302;"Napoli - Università degli studi ""Parthenope""";04a;Gettito relativo ad altri corsi;127180
2023;06302;"Napoli - Università degli studi ""Parthenope""";04b;Gettito relativo a corsi di perfezionamento;18410
2023;06302;"Napoli - Università degli studi ""Parthenope""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;06302;"Napoli - Università degli studi ""Parthenope""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;359370
2023;06302;"Napoli - Università degli studi ""Parthenope""";07 ;Altre entrate non necessarie per l'iscrizione;304627,38
2023;06302;"Napoli - Università degli studi ""Parthenope""";08 ;Altro da studenti, non costituente gettito;323858
2023;06303;"Napoli - Università degli studi ""L' Orientale""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;3278587,52
2023;06303;"Napoli - Università degli studi ""L' Orientale""";02 ;Gettito relativo a corsi di dottorato;5876,77
2023;06303;"Napoli - Università degli studi ""L' Orientale""";03 ;Gettito relativo a corsi di specializzazione;0
2023;06303;"Napoli - Università degli studi ""L' Orientale""";040;Gettito relativo a corsi di master di primo e secondo livello;100800
2023;06303;"Napoli - Università degli studi ""L' Orientale""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;06303;"Napoli - Università degli studi ""L' Orientale""";04a;Gettito relativo ad altri corsi;39799,59
2023;06303;"Napoli - Università degli studi ""L' Orientale""";04b;Gettito relativo a corsi di perfezionamento;0
2023;06303;"Napoli - Università degli studi ""L' Orientale""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;06303;"Napoli - Università degli studi ""L' Orientale""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2023;06303;"Napoli - Università degli studi ""L' Orientale""";07 ;Altre entrate non necessarie per l'iscrizione;296837,4
2023;06303;"Napoli - Università degli studi ""L' Orientale""";08 ;Altro da studenti, non costituente gettito;0
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;22001377
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";02 ;Gettito relativo a corsi di dottorato;18000
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";03 ;Gettito relativo a corsi di specializzazione;3758601
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";040;Gettito relativo a corsi di master di primo e secondo livello;1956295
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";04a;Gettito relativo ad altri corsi;35465
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";04b;Gettito relativo a corsi di perfezionamento;768295
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;2138054
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";07 ;Altre entrate non necessarie per l'iscrizione;374025
2023;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";08 ;Altro da studenti, non costituente gettito;229568
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;21431513,19
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";02 ;Gettito relativo a corsi di dottorato;0
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";03 ;Gettito relativo a corsi di specializzazione;3441487,9
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";040;Gettito relativo a corsi di master di primo e secondo livello;76256,52
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";04a;Gettito relativo ad altri corsi;125008,8
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";04b;Gettito relativo a corsi di perfezionamento;0
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";05 ;Tassa regionale per il DSU (se riscossa da università);16580
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1081687,1
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";07 ;Altre entrate non necessarie per l'iscrizione;0
2023;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";08 ;Altro da studenti, non costituente gettito;547936
2023;06307;"Napoli - Università telematica ""Pegaso""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;174898954,4
2023;06307;"Napoli - Università telematica ""Pegaso""";02 ;Gettito relativo a corsi di dottorato;0
2023;06307;"Napoli - Università telematica ""Pegaso""";03 ;Gettito relativo a corsi di specializzazione;0
2023;06307;"Napoli - Università telematica ""Pegaso""";040;Gettito relativo a corsi di master di primo e secondo livello;17942121,62
2023;06307;"Napoli - Università telematica ""Pegaso""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;06307;"Napoli - Università telematica ""Pegaso""";04a;Gettito relativo ad altri corsi;5783168,42
2023;06307;"Napoli - Università telematica ""Pegaso""";04b;Gettito relativo a corsi di perfezionamento;902121,15
2023;06307;"Napoli - Università telematica ""Pegaso""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;06307;"Napoli - Università telematica ""Pegaso""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2023;06307;"Napoli - Università telematica ""Pegaso""";07 ;Altre entrate non necessarie per l'iscrizione;73401900,37
2023;06307;"Napoli - Università telematica ""Pegaso""";08 ;Altro da studenti, non costituente gettito;0
2023;06308;Napoli - Scuola Superiore Meridionale;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0
2023;06308;Napoli - Scuola Superiore Meridionale;02 ;Gettito relativo a corsi di dottorato;0
2023;06308;Napoli - Scuola Superiore Meridionale;03 ;Gettito relativo a corsi di specializzazione;0
2023;06308;Napoli - Scuola Superiore Meridionale;040;Gettito relativo a corsi di master di primo e secondo livello;0
2023;06308;Napoli - Scuola Superiore Meridionale;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;06308;Napoli - Scuola Superiore Meridionale;04a;Gettito relativo ad altri corsi;0
2023;06308;Napoli - Scuola Superiore Meridionale;04b;Gettito relativo a corsi di perfezionamento;0
2023;06308;Napoli - Scuola Superiore Meridionale;05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;06308;Napoli - Scuola Superiore Meridionale;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2023;06308;Napoli - Scuola Superiore Meridionale;07 ;Altre entrate non necessarie per l'iscrizione;0
2023;06308;Napoli - Scuola Superiore Meridionale;08 ;Altro da studenti, non costituente gettito;0
2023;06501;Salerno - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;21592998,69
2023;06501;Salerno - Università degli studi;02 ;Gettito relativo a corsi di dottorato;0
2023;06501;Salerno - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;681554,31
2023;06501;Salerno - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;187910,39
2023;06501;Salerno - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;5113282,04
2023;06501;Salerno - Università degli studi;04a;Gettito relativo ad altri corsi;139810,96
2023;06501;Salerno - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;96897,5
2023;06501;Salerno - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;06501;Salerno - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1851312,42
2023;06501;Salerno - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;562085,79
2023;06501;Salerno - Università degli studi;08 ;Altro da studenti, non costituente gettito;0
2023;06601;L'Aquila - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;8537939,79
2023;06601;L'Aquila - Università degli studi;02 ;Gettito relativo a corsi di dottorato;0
2023;06601;L'Aquila - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;288456,94
2023;06601;L'Aquila - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;413895,76
2023;06601;L'Aquila - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;105784,67
2023;06601;L'Aquila - Università degli studi;04a;Gettito relativo ad altri corsi;253629,36
2023;06601;L'Aquila - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;0
2023;06601;L'Aquila - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);2891239,99
2023;06601;L'Aquila - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;308577,71
2023;06601;L'Aquila - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;221873,54
2023;06601;L'Aquila - Università degli studi;08 ;Altro da studenti, non costituente gettito;467605,82
2023;06603;L'Aquila - Gran Sasso Science Institute;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0
2023;06603;L'Aquila - Gran Sasso Science Institute;02 ;Gettito relativo a corsi di dottorato;0
2023;06603;L'Aquila - Gran Sasso Science Institute;03 ;Gettito relativo a corsi di specializzazione;0
2023;06603;L'Aquila - Gran Sasso Science Institute;040;Gettito relativo a corsi di master di primo e secondo livello;0
2023;06603;L'Aquila - Gran Sasso Science Institute;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;06603;L'Aquila - Gran Sasso Science Institute;04a;Gettito relativo ad altri corsi;0
2023;06603;L'Aquila - Gran Sasso Science Institute;04b;Gettito relativo a corsi di perfezionamento;0
2023;06603;L'Aquila - Gran Sasso Science Institute;05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;06603;L'Aquila - Gran Sasso Science Institute;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2023;06603;L'Aquila - Gran Sasso Science Institute;07 ;Altre entrate non necessarie per l'iscrizione;0
2023;06603;L'Aquila - Gran Sasso Science Institute;08 ;Altro da studenti, non costituente gettito;0
2023;06701;Teramo - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;4224090,63
2023;06701;Teramo - Università degli studi;02 ;Gettito relativo a corsi di dottorato;0
2023;06701;Teramo - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;599211,66
2023;06701;Teramo - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;928468,36
2023;06701;Teramo - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;1185138,37
2023;06701;Teramo - Università degli studi;04a;Gettito relativo ad altri corsi;39302,8
2023;06701;Teramo - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;31122,11
2023;06701;Teramo - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);686700
2023;06701;Teramo - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;364442,07
2023;06701;Teramo - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;290686,65
2023;06701;Teramo - Università degli studi;08 ;Altro da studenti, non costituente gettito;148912
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;14936806
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;02 ;Gettito relativo a corsi di dottorato;41850
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;03 ;Gettito relativo a corsi di specializzazione;830800
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;040;Gettito relativo a corsi di master di primo e secondo livello;448474
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;1460
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;04a;Gettito relativo ad altri corsi;542489
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;04b;Gettito relativo a corsi di perfezionamento;16915
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;05 ;Tassa regionale per il DSU (se riscossa da università);3146017,47
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;700640
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;07 ;Altre entrate non necessarie per l'iscrizione;721767
2023;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;08 ;Altro da studenti, non costituente gettito;573465
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;344463,07
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";02 ;Gettito relativo a corsi di dottorato;900
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";03 ;Gettito relativo a corsi di specializzazione;0
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";040;Gettito relativo a corsi di master di primo e secondo livello;136602
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";04a;Gettito relativo ad altri corsi;21362
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";04b;Gettito relativo a corsi di perfezionamento;76363
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";05 ;Tassa regionale per il DSU (se riscossa da università);61244
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";07 ;Altre entrate non necessarie per l'iscrizione;36417
2023;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";08 ;Altro da studenti, non costituente gettito;28158
2023;07001;Campobasso - Università degli studi del Molise;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;5660607,44
2023;07001;Campobasso - Università degli studi del Molise;02 ;Gettito relativo a corsi di dottorato;70935,5
2023;07001;Campobasso - Università degli studi del Molise;03 ;Gettito relativo a corsi di specializzazione;1687001
2023;07001;Campobasso - Università degli studi del Molise;040;Gettito relativo a corsi di master di primo e secondo livello;0
2023;07001;Campobasso - Università degli studi del Molise;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;07001;Campobasso - Università degli studi del Molise;04a;Gettito relativo ad altri corsi;66981
2023;07001;Campobasso - Università degli studi del Molise;04b;Gettito relativo a corsi di perfezionamento;290644,97
2023;07001;Campobasso - Università degli studi del Molise;05 ;Tassa regionale per il DSU (se riscossa da università);1174180
2023;07001;Campobasso - Università degli studi del Molise;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;371212
2023;07001;Campobasso - Università degli studi del Molise;07 ;Altre entrate non necessarie per l'iscrizione;412708
2023;07001;Campobasso - Università degli studi del Molise;08 ;Altro da studenti, non costituente gettito;0
2023;07101;Foggia - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;8325211
2023;07101;Foggia - Università degli studi;02 ;Gettito relativo a corsi di dottorato;101137
2023;07101;Foggia - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;579657
2023;07101;Foggia - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;155436
2023;07101;Foggia - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;4407182
2023;07101;Foggia - Università degli studi;04a;Gettito relativo ad altri corsi;375457
2023;07101;Foggia - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;165788
2023;07101;Foggia - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);2025120
2023;07101;Foggia - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;983126
2023;07101;Foggia - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;400653
2023;07101;Foggia - Università degli studi;08 ;Altro da studenti, non costituente gettito;456576
2023;07201;Bari - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;27910864
2023;07201;Bari - Università degli studi;02 ;Gettito relativo a corsi di dottorato;73912
2023;07201;Bari - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;3148748
2023;07201;Bari - Università degli studi;040;Gettito relativo a corsi di master di primo e secondo livello;984155
2023;07201;Bari - Università degli studi;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;2481554
2023;07201;Bari - Università degli studi;04a;Gettito relativo ad altri corsi;413796
2023;07201;Bari - Università degli studi;04b;Gettito relativo a corsi di perfezionamento;104252
2023;07201;Bari - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);5551518
2023;07201;Bari - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1415372
2023;07201;Bari - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;1635956
2023;07201;Bari - Università degli studi;08 ;Altro da studenti, non costituente gettito;1131808
2023;07202;Bari - Politecnico;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;6729080,84
2023;07202;Bari - Politecnico;02 ;Gettito relativo a corsi di dottorato;240
2023;07202;Bari - Politecnico;03 ;Gettito relativo a corsi di specializzazione;27712,46
2023;07202;Bari - Politecnico;040;Gettito relativo a corsi di master di primo e secondo livello;52475
2023;07202;Bari - Politecnico;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;07202;Bari - Politecnico;04a;Gettito relativo ad altri corsi;17044,6
2023;07202;Bari - Politecnico;04b;Gettito relativo a corsi di perfezionamento;9000
2023;07202;Bari - Politecnico;05 ;Tassa regionale per il DSU (se riscossa da università);1514822
2023;07202;Bari - Politecnico;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;429337,77
2023;07202;Bari - Politecnico;07 ;Altre entrate non necessarie per l'iscrizione;10187,95
2023;07202;Bari - Politecnico;08 ;Altro da studenti, non costituente gettito;279306
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;14386101
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";02 ;Gettito relativo a corsi di dottorato;34255
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";03 ;Gettito relativo a corsi di specializzazione;0
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";040;Gettito relativo a corsi di master di primo e secondo livello;4549735
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";04a;Gettito relativo ad altri corsi;52750
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";04b;Gettito relativo a corsi di perfezionamento;472570
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";07 ;Altre entrate non necessarie per l'iscrizione;209283
2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";08 ;Altro da studenti, non costituente gettito;0
2023;07501;Lecce - Università del Salento;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;9741948,8
2023;07501;Lecce - Università del Salento;02 ;Gettito relativo a corsi di dottorato;0
2023;07501;Lecce - Università del Salento;03 ;Gettito relativo a corsi di specializzazione;40121,17
2023;07501;Lecce - Università del Salento;040;Gettito relativo a corsi di master di primo e secondo livello;203251
2023;07501;Lecce - Università del Salento;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;1436526
2023;07501;Lecce - Università del Salento;04a;Gettito relativo ad altri corsi;35200
2023;07501;Lecce - Università del Salento;04b;Gettito relativo a corsi di perfezionamento;0
2023;07501;Lecce - Università del Salento;05 ;Tassa regionale per il DSU (se riscossa da università);2778882,33
2023;07501;Lecce - Università del Salento;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;740345,92
2023;07501;Lecce - Università del Salento;07 ;Altre entrate non necessarie per l'iscrizione;248717
2023;07501;Lecce - Università del Salento;08 ;Altro da studenti, non costituente gettito;508928
2023;07601;Potenza - Università degli studi della Basilicata;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;3778655,91
2023;07601;Potenza - Università degli studi della Basilicata;02 ;Gettito relativo a corsi di dottorato;61030
2023;07601;Potenza - Università degli studi della Basilicata;03 ;Gettito relativo a corsi di specializzazione;0
2023;07601;Potenza - Università degli studi della Basilicata;040;Gettito relativo a corsi di master di primo e secondo livello;0
2023;07601;Potenza - Università degli studi della Basilicata;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;199566,46
2023;07601;Potenza - Università degli studi della Basilicata;04a;Gettito relativo ad altri corsi;70660,58
2023;07601;Potenza - Università degli studi della Basilicata;04b;Gettito relativo a corsi di perfezionamento;0
2023;07601;Potenza - Università degli studi della Basilicata;05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;07601;Potenza - Università degli studi della Basilicata;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;26948,02
2023;07601;Potenza - Università degli studi della Basilicata;07 ;Altre entrate non necessarie per l'iscrizione;253788,13
2023;07601;Potenza - Università degli studi della Basilicata;08 ;Altro da studenti, non costituente gettito;0
2023;07801;Arcavacata di Rende - Università della Calabria;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;12293568,82
2023;07801;Arcavacata di Rende - Università della Calabria;02 ;Gettito relativo a corsi di dottorato;0
2023;07801;Arcavacata di Rende - Università della Calabria;03 ;Gettito relativo a corsi di specializzazione;29956,29
2023;07801;Arcavacata di Rende - Università della Calabria;040;Gettito relativo a corsi di master di primo e secondo livello;513623,79
2023;07801;Arcavacata di Rende - Università della Calabria;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;2869520,71
2023;07801;Arcavacata di Rende - Università della Calabria;04a;Gettito relativo ad altri corsi;97278,63
2023;07801;Arcavacata di Rende - Università della Calabria;04b;Gettito relativo a corsi di perfezionamento;0
2023;07801;Arcavacata di Rende - Università della Calabria;05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;07801;Arcavacata di Rende - Università della Calabria;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;670642,01
2023;07801;Arcavacata di Rende - Università della Calabria;07 ;Altre entrate non necessarie per l'iscrizione;1218725,66
2023;07801;Arcavacata di Rende - Università della Calabria;08 ;Altro da studenti, non costituente gettito;0
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;8432097
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";02 ;Gettito relativo a corsi di dottorato;228086
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";03 ;Gettito relativo a corsi di specializzazione;1016341
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";040;Gettito relativo a corsi di master di primo e secondo livello;331051
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;1289800
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";04a;Gettito relativo ad altri corsi;9875
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";04b;Gettito relativo a corsi di perfezionamento;104306
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";05 ;Tassa regionale per il DSU (se riscossa da università);1900901
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;461250
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";07 ;Altre entrate non necessarie per l'iscrizione;459936
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";08 ;Altro da studenti, non costituente gettito;308128
2023;08001;Reggio Calabria - Università degli studi Mediterranea;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;2887500,31
2023;08001;Reggio Calabria - Università degli studi Mediterranea;02 ;Gettito relativo a corsi di dottorato;90465,16
2023;08001;Reggio Calabria - Università degli studi Mediterranea;03 ;Gettito relativo a corsi di specializzazione;2367916
2023;08001;Reggio Calabria - Università degli studi Mediterranea;040;Gettito relativo a corsi di master di primo e secondo livello;0
2023;08001;Reggio Calabria - Università degli studi Mediterranea;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;08001;Reggio Calabria - Università degli studi Mediterranea;04a;Gettito relativo ad altri corsi;3350
2023;08001;Reggio Calabria - Università degli studi Mediterranea;04b;Gettito relativo a corsi di perfezionamento;0
2023;08001;Reggio Calabria - Università degli studi Mediterranea;05 ;Tassa regionale per il DSU (se riscossa da università);0
2023;08001;Reggio Calabria - Università degli studi Mediterranea;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;690096,9
2023;08001;Reggio Calabria - Università degli studi Mediterranea;07 ;Altre entrate non necessarie per l'iscrizione;157020,95
2023;08001;Reggio Calabria - Università degli studi Mediterranea;08 ;Altro da studenti, non costituente gettito;107992,71
2023;08003;Reggio Calabria - Università per Stranieri;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;573173
2023;08003;Reggio Calabria - Università per Stranieri;02 ;Gettito relativo a corsi di dottorato;1440
2023;08003;Reggio Calabria - Università per Stranieri;03 ;Gettito relativo a corsi di specializzazione;0
2023;08003;Reggio Calabria - Università per Stranieri;040;Gettito relativo a corsi di master di primo e secondo livello;48012
2023;08003;Reggio Calabria - Università per Stranieri;041;Gettito relativo a corsi finalizzati all'abilitazione all'insegnamento;0
2023;08003;Reggio Calabria - Università per Stranieri;04a;Gettito relativo ad altri corsi;100
2023;08003;Reggio Calabria - Università per Stranieri;04b;Gettito relativo a corsi di perfezionamento;13625
2023;08003;Reggio Calabria - Università per Stranieri;05 ;Tassa regionale per il DSU (se riscossa da università);0
