ANNO_SOLARE;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';DIPLOMATI
2010;Accademia Legalmente Riconosciuta;Area Artistica;"""ABADIR"" Accademia di Belle Arti e Restauro";S.AGATA LI BATTIATI (CT);7236;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;1
2010;Accademia Legalmente Riconosciuta;Area Artistica;"""ABADIR"" Accademia di Belle Arti e Restauro";S.AGATA LI BATTIATI (CT);7236;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2010;Accademia Legalmente Riconosciuta;Area Artistica;"""ABADIR"" Accademia di Belle Arti e Restauro";S.AGATA LI BATTIATI (CT);7236;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2010;Accademia Legalmente Riconosciuta;Area Artistica;Abadir;S.MARTINO DELLE SCALE  (PA);7235;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2010;Accademia Legalmente Riconosciuta;Area Artistica;Abadir;S.MARTINO DELLE SCALE  (PA);7235;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2010;Accademia Legalmente Riconosciuta;Area Artistica;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;7
2010;Accademia Legalmente Riconosciuta;Area Artistica;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2010;Accademia Legalmente Riconosciuta;Area Artistica;Rosario Gagliardi;SIRACUSA;7244;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;15
2010;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;31
2010;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;11
2010;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;26
2010;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2010;Accademia Legalmente Riconosciuta;Area Artistica;Fidia;STEFANACONI (VV);7302;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;22
2010;Accademia Legalmente Riconosciuta;Area Artistica;"""Kandinskij""";TRAPANI;7229;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2010;Accademia Legalmente Riconosciuta;Area Artistica;"""Kandinskij""";TRAPANI;7229;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2010;Accademia Legalmente Riconosciuta;Area Artistica;"""Kandinskij""";TRAPANI;7229;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2010;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;23
2010;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2010;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2010;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2010;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2010;Accademia Legalmente Riconosciuta;Area Artistica;Accademia Belle Arti legalmente riconosciuta  di Verona;VERONA;7306;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2010;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;3
2010;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2010;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2010;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;5
2010;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;3
2010;Accademia Legalmente Riconosciuta;Area Artistica;Lorenzo da Viterbo;VITERBO;7266;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2010;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 20 a 24 anni;5
2010;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 25 a 29 anni;15
2010;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;30 anni e oltre;5
2010;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;11
2010;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;7
2010;Accademia Nazionale di Arte Drammatica;Area Artistica;Silvio D'Amico;ROMA;7215;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2010;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;20
2010;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;14
2010;Accademia Nazionale di Danza;Area Musicale/Coreutica;;ROMA;7285;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;8
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;13
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 25 a 29 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;30 anni e oltre;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;12
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;6
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;9
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;15
2010;Conservatorio di Musica;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;31
2010;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;17
2010;Conservatorio di Musica;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;7
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;13
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;23
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;16
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;56
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;32
2010;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;14
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;15
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;26
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;13
2010;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;19
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;11
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;9
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;12
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;11
2010;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;10
2010;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;12
2010;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270;TRENTINO-ALTO ADIGE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;12
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;12
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;6
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;6
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;9
2010;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;9
2010;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;33
2010;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;13
2010;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2010;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2010;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;10
2010;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;14
2010;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;12
2010;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;9
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;7
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;9
2010;Conservatorio di Musica;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201;VENETO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;6
2010;Conservatorio di Musica;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2010;Conservatorio di Musica;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;7
2010;Conservatorio di Musica;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 19 anni;3
2010;Conservatorio di Musica;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;7
2010;Conservatorio di Musica;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;8
2010;Conservatorio di Musica;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;11
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;6
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;11
2010;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;COMO;7304;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;9
