ANNO_SOLARE;TIPO_ISTITUTO;AREA_ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;DIPL_STRANIERI
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Agostino Steffani;CASTELFRANCO VENETO (TV);7201 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;MUSICA VOCALE DA CAMERA;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Alfredo Casella;L'AQUILA;7204 ;ABRUZZO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico di Specializzazione;DIDATTICA DELLA MUSICA;DCSL72;MUSICOTERAPIA;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Buzzolla;ADRIA (RO);7198 ;VENETO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO - Canto lirico;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO - Discipline dello Spettacolo Musicale;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;4
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Antonio Vivaldi;ALESSANDRIA;7262 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE - Concertistico;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arcangelo Corelli;MESSINA;7290 ;SICILIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;11
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;4
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL08;CANTO RINASCIMENTALE E BAROCCO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;MUSICA VOCALE DA CAMERA;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Musica d'insieme;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA D'INSIEME - Musica da camera;F;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL67;POPULAR MUSIC;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;MUSICA ELETTRONICA;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;DCSL11;CLARINETTO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Vecchio Ordinamento (ad esaurim.);PIANOFORTE;;PIANOFORTE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;F;5
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL31;MAESTRO COLLABORATORE;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Vecchio Ordinamento (ad esaurim.);CHITARRA;;CHITARRA;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Vecchio Ordinamento (ad esaurim.);VIOLINO;;VIOLINO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL55;VIOLINO BAROCCO;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Boito;PARMA;7220 ;EMILIA ROMAGNA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;COMPOSIZIONE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;MUSICA VOCALE DA CAMERA;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;MUSICA VOCALE DA CAMERA;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;MUSICA ELETTRONICA;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE - Pianoforte storico;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Arrigo Pedrollo;VICENZA;7325 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;4
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;7
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA DA CAMERA;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL08;CANTO RINASCIMENTALE E BAROCCO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;DCSL27;FLAUTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Benedetto Marcello - Palazzo Pisani;VENEZIA;7207 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO LIRICO;F;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO LIRICO;M;5
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202 ;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202 ;EMILIA ROMAGNA;Strumenti a fiato;AFAM_Corso Vecchio Ordinamento (ad esaurim.);TROMBA;;TROMBA E TROMBONE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202 ;EMILIA ROMAGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBONE;DCSL49;TROMBONE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202 ;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;ARPA;DCSL01;ARPA;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Bruno Maderna;CESENA (FC);7202 ;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL55;VIOLINO BAROCCO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO LIRICO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO LIRICO;M;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;CHITARRA JAZZ;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;OBOE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Cesare Pollini;PADOVA;7327 ;VENETO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;VIOLONCELLO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL63;LIED ED ORATORIO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Didattica della musica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA;DCSL21;DIDATTICA DELLA MUSICA - Didattica dello strumento;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBA;DCSL46;TROMBA;M;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FAGOTTO;DCPL24;FAGOTTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBA;DCPL46;TROMBA;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;COMPOSIZIONE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Claudio Monteverdi;BOLZANO;7270 ;TRENTINO-ALTO ADIGE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;STRUMENTAZIONE PER BANDA;DCPL43;STRUMENTAZIONE PER ORCHESTRA DI FIATI;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;7
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Domenico Cimarosa;AVELLINO;7257 ;CAMPANIA;Teoria e analisi, composizione e direzione;AFAM_Corso Vecchio Ordinamento (ad esaurim.);COMPOSIZIONE;;COMPOSIZIONE;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Fausto Torrefranca;VIBO VALENTIA;7284 ;CALABRIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico di Perfezionamento/Master I liv.;DISCIPLINE MUSICALI;Master 1L;REGIA DELL'OPERA LIRICA;M;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL47;TROMBA JAZZ;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Felice E. Dall'Abaco;VERONA;7208 ;VENETO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco A. Bonporti (sezione staccata);TRENTO - RIVA DEL GARDA (TN);7260 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL67;POPULAR MUSIC;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;DCSL41;SAXOFONO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;DCSL41;SAXOFONO;M;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;VIOLONCELLO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Antonio Bonporti;TRENTO;7288 ;TRENTINO-ALTO ADIGE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Cilea;REGGIO CALABRIA;7206 ;CALABRIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Francesco Morlacchi;PERUGIA;7247 ;UMBRIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;1
