ANNO_SOLARE;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';DIPLOMATI
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;31
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 17 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;8
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;6
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;5
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;71
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;50
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;26
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;20
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;67
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;74
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;10
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;12
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;14
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;7
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;14
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;10
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;11
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;28
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;24
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;23
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;21
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;4
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;6
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;35
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;13
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;9
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;12
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);fino a 17 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;6
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;11
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;14
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;9
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;11
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;5
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Achille Peri;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);7248 ;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;11
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;13
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;7
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Arturo Toscanini;RIBERA (AG);7283 ;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;5
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Claudio Monteverdi;CREMONA;7249 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;10
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;6
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;10
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;7
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;11
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Franco Vittadini;PAVIA;7255 ;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;5
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;4
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;G. Lettimi;RIMINI;7319 ;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;18
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;12
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Gaetano Donizetti;BERGAMO;7315 ;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;8
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giacomo Puccini;GALLARATE (VA);7323 ;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;6
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 18 a 19 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;9
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;7
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 18 a 19 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;4
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Giuseppe Verdi;RAVENNA;7225 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;55
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;16
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;9
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;22
2020;Istituto Musicale Pareggiato;Area Musicale/Coreutica;Istituto Superiore di Studi Musicali Vincenzo Bellini;CATANIA;7224 ;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;27
