Title: ,"School year in Europe: Recommended compulsory instruction time and holidays, 2024/2025",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,:,not available
LU,general_preparation,2024/2025,ISCED 24,Other languages,338,0.13333333333333336,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
LU,general_preparation,2024/2025,ISCED 1_24,Other languages,1179.5,0.14599579155836118,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
LV,,2024/2025,ISCED 1,Other languages,383.44444444444446,0.10967741935483873,,-
LV,,2024/2025,ISCED 24,Other languages,346.66666666666663,0.14851485148514848,,-
LV,,2024/2025,ISCED 1_24,Other languages,730.1111111111111,0.12522630686257694,,-
ME,,2024/2025,ISCED 1,Other languages,280.5,0.10458612975391499,,-
ME,,2024/2025,ISCED 24,Other languages,498.75,0.18487628579371698,,-
ME,,2024/2025,ISCED 1_24,Other languages,779.25,0.1448487383242716,,-
MK,,2024/2025,ISCED 1,Other languages,,,(:),-
MK,,2024/2025,ISCED 24,Other languages,,,(:),-
MK,,2024/2025,ISCED 1_24,Other languages,,,(:),-
MT,,2024/2025,ISCED 1,Other languages,0,0,->,"In all compulsory education, reading, writing and literature (language 1) includes the instruction time for language 2. Language 3 (ISCED 1-24) is a compulsory flexible subject that schools may offer."
MT,,2024/2025,ISCED 24,Other languages,0,0,->,"In all compulsory education, reading, writing and literature (language 1) includes the instruction time for language 2. Language 3 (ISCED 1-24) is a compulsory flexible subject that schools may offer."
MT,,2024/2025,ISCED 1_24,Other languages,0,0,->,"In all compulsory education, reading, writing and literature (language 1) includes the instruction time for language 2. Language 3 (ISCED 1-24) is a compulsory flexible subject that schools may offer."
NL,VWO,2024/2025,ISCED 1,Other languages,0,0,flexibility,-
NL,VWO,2024/2025,ISCED 24,Other languages,0,0,flexibility,-
NL,VWO,2024/2025,ISCED 1_24,Other languages,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 1,Other languages,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 24,Other languages,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 1_24,Other languages,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 1,Other languages,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 24,Other languages,0,0,flexibility,"In the first grade of ISCED 24 in VMBO, a second foreign language (language 3) is compulsory for students following three of the four available programmes (middle-management vocational programme, combined programme and theoretical programme). It is not compulsory in the basic vocational programme. Thus 80% of students in VMBO take a second foreign language as a compulsory subject."
NL,VMBO,2024/2025,ISCED 1_24,Other languages,0,0,flexibility,"In the first grade of ISCED 24 in VMBO, a second foreign language (language 3) is compulsory for students following three of the four available programmes (middle-management vocational programme, combined programme and theoretical programme). It is not compulsory in the basic vocational programme. Thus 80% of students in VMBO take a second foreign language as a compulsory subject."
NO,,2024/2025,ISCED 1,Other languages,366,0.06942336874051594,,-
NO,,2024/2025,ISCED 24,Other languages,222,0.08466819221967964,,-
NO,,2024/2025,ISCED 1_24,Other languages,588,0.07448695211553079,,-
PL,,2024/2025,ISCED 1,Other languages,80.55,0.03571428571428571,+ flexibility,"In grades 1–3 (ISCED 1), language 2 is a compulsory subject with time flexibility. At this stage, the distribution of hours in each grade into individual compulsory educational activities (including for foreign language) is made by the teacher conducting these activities. Foreign languages can also be taught by teachers with relevant qualifications, rather than by the teacher responsible for this stage. In such exceptional cases, the weekly number of hours per grade is two hours for modern foreign languages. 
In the last grade of ISCED 1 (grade 4), the curriculum defines instruction time for this subject."
PL,,2024/2025,ISCED 24,Other languages,429.59999999999997,0.14089634476312293,,-
PL,,2024/2025,ISCED 1_24,Other languages,510.15,0.09617396714079686,+ flexibility,"In grades 1–3 (ISCED 1), language 2 is a compulsory subject with time flexibility. At this stage, the distribution of hours in each grade into individual compulsory educational activities (including for foreign language) is made by the teacher conducting these activities. Foreign languages can also be taught by teachers with relevant qualifications, rather than by the teacher responsible for this stage. In such exceptional cases, the weekly number of hours per grade is two hours for modern foreign languages.
In the last grade of ISCED 1 (grade 4), the curriculum defines instruction time for this subject."
PT,,2024/2025,ISCED 1,Other languages,141.6,0.026998272568153472,+ flexibility,"In grades 2 and 3 (ISCED 1), the curriculum defines instruction time for language 2. In the last two grades of ISCED 1 (grades 4-5) and at ISCED 24, language 2 is a compulsory subject with time flexibility. Language 3 is a compulsory subject with time flexibility at ISCED 24."
PT,,2024/2025,ISCED 24,Other languages,0,0,flexibility,-
PT,,2024/2025,ISCED 1_24,Other languages,141.6,0.018390135822062448,+ flexibility,"In grades 2 and 3 (ISCED 1), the curriculum defines instruction time for language 2. In the last two grades of ISCED 1 (grades 4-5). 
At ISCED 24, language 2 and language 3 are compulsory subjects with time flexibility."
RO,,2024/2025,ISCED 1,Other languages,189,0.07,,-
RO,,2024/2025,ISCED 24,Other languages,476.6666666666667,0.14292853573213393,,-
RO,,2024/2025,ISCED 1_24,Other languages,665.6666666666667,0.11030102181717759,,-
RS,,2024/2025,ISCED 1,Other languages,216,0.08791208791208792,,-
RS,,2024/2025,ISCED 24,Other languages,426,0.12505504183179217,,-
RS,,2024/2025,ISCED 1_24,Other languages,642,0.10949091839345101,,-
SE,,2024/2025,ISCED 1,Other languages,280,0.06578947368421052,,-
SE,,2024/2025,ISCED 24,Other languages,200,0.07593014426727411,,-
SE,,2024/2025,ISCED 1_24,Other languages,480,0.06966618287373004,,-
SI,,2024/2025,ISCED 1,Other languages,393.75,0.09502262443438914,,-
SI,,2024/2025,ISCED 24,Other languages,255.75,0.11130962354932986,see notes,"At ISCED 24, language 3 is an option that students may chose."
SI,,2024/2025,ISCED 1_24,Other languages,649.5,0.10083219551044455,see notes,"At ISCED 24, language 3 is an option that students may chose."
SK,,2024/2025,ISCED 1,Other languages,170.1,0.062499999999999986,,-
SK,,2024/2025,ISCED 24,Other languages,425.25,0.10273972602739725,see notes,"At ISCED 24, language 3 is compulsory flexible subject that schools may offer."
SK,,2024/2025,ISCED 1_24,Other languages,595.35,0.08677685950413222,see notes,"At ISCED 24, language 3 is compulsory flexible subject that schools may offer."
TR,AHS,2024/2025,ISCED 1,Other languages,144,0.05,,-
TR,AHS,2024/2025,ISCED 24,Other languages,336,0.1,see notes,"At ISCED 24, language 3 is an option that students may chose."
TR,AHS,2024/2025,ISCED 1_24,Other languages,480,0.07692307692307693,see notes,"At ISCED 24, language 3 is an option that students may chose."
TR,IPLSS,2024/2025,ISCED 1,Other languages,144,0.05,,-
TR,IPLSS,2024/2025,ISCED 24,Other languages,336,0.1,,-
TR,IPLSS,2024/2025,ISCED 1_24,Other languages,480,0.07692307692307693,,-
