Title: ,The structure of European education systems,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
ME,2025/2026,,,,,,Full-time compulsory education/training,Redovno obavezno obrazovanje i obuka,6,0,9,0,,,,
ME,2025/2026,,,,,,Part-time,,0,0,0,0,,,,
MK,2025/2026,MK01.Institution for care and education of children of pre-school age,MK01.Programme for early learning and development,Ustanova za zgrizhuvanje i vospitanie na deca od preduchilishna vozrast,Preducilisno obrazovanie,ISCED 0 centre-based,,,0,8,5,4,Not applicable (general education),centre-based,na,
MK,2025/2026,MK02.Basic school,"MK02.Basic education, Primary level",Osnovno uchilishte,Osnovno obrazovanie,ISCED 1,,,6,0,5,0,Not applicable (general education),na,na,MK_GroupA
MK,2025/2026,MK02.Basic school,"MK03.Basic education, Lower secondary level",Osnovno uchilishte,Osnovno obrazovanie,ISCED 2 general,,,11,0,4,0,Not applicable (general education),na,na,MK_GroupA
MK,2025/2026,MK03.Gymnasium,MK04.Upper secondary general education ,Gimnazija,Sredno obrazovanie - opshto,ISCED 3 general,,,15,0,4,0,Not applicable (general education),na,na,
MK,2025/2026,MK04.Secondary vocational school / Regional centre for vocational education and training,MK05.Upper secondary vocational education for skills (2 years),Sredno struchno uchilishte / Regionalen centar za struchno obrazovanie i obuka,Dvegodishno sredno struchno obrazovanie - struchno osposobuvanje,ISCED 3 vocational,,,15,0,2,0,Combined school- and work-based programme,na,na,
MK,2025/2026,MK04.Secondary vocational school / Regional centre for vocational education and training,MK06.Upper secondary vocational education for an occupation (3 years),Sredno struchno uchilishte / Regionalen centar za struchno obrazovanie i obuka,Trigodishno sredno struchno obrazovanie - struchno obrazovanie,ISCED 3 vocational,,,15,0,3,0,Combined school- and work-based programme,na,na,
MK,2025/2026,MK04.Secondary vocational school / Regional centre for vocational education and training,MK07.Upper secondary vocational education for technical education (4 years),Sredno struchno uchilishte / Regionalen centar za struchno obrazovanie i obuka,Chetirigodishno sredno struchno obrazovanie - tehnichko obrazovanie,ISCED 3 vocational,,,15,0,4,0,Combined school- and work-based programme,na,na,
MK,2025/2026,,,,,,Full-time compulsory education/training,Redovno zadolzhitelno obrazovanie i obuka ,6,0,13,0,,,,
MK,2025/2026,,,,,,Part-time,,0,0,0,0,,,,
MT,2025/2026,MT01.Childcare centre,MT01.Childcare,Childcare centre,Childcare,ISCED 0 centre-based,,,0,3,2,9,Not applicable (general education),centre-based,na,
MT,2025/2026,MT02.Kindergarten,MT02.Kindergarten education,Kindergarten,Kindergarten education,ISCED 0 centre-based,,,2,9,2,3,Not applicable (general education),centre-based,na,
MT,2025/2026,MT03.Primary school,MT03.Primary education,Primary school,Primary education,ISCED 1,,,5,0,6,0,Not applicable (general education),na,na,
MT,2025/2026,MT04.Middle school,MT04.Lower secondary general education,Middle school,Lower secondary general education,ISCED 2 general,,,11,0,2,0,Not applicable (general education),na,na,
MT,2025/2026,MT05.Secondary school,MT05.Lower secondary general education,Secondary school,Lower secondary general education,ISCED 2 general,,,13,0,1,0,Not applicable (general education),na,na,
MT,2025/2026,MT05.Secondary school,MT06.Upper secondary education,Secondary school,Upper secondary education,ISCED 3 general,,,14,0,2,0,Not applicable (general education),na,na,
MT,2025/2026,MT05.Secondary school,MT07.Upper secondary vocational education,Secondary school,Upper secondary vocational education,ISCED 3 vocational,,,14,0,2,0,School-based programme,na,na,
MT,2025/2026,MT06.Junior College ,MT08.Higher secondary education,Junior College ,Higher secondary education,ISCED 3 general,,,16,0,2,0,Not applicable (general education),na,na,
MT,2025/2026,MT07.Higher secondary school,MT09.Higher secondary education,Higher secondary school,Higher secondary education,ISCED 3 general,,,16,0,2,0,Not applicable (general education),na,na,
MT,2025/2026,"MT08.Malta College of Arts, Science and Technology (MCAST)",MT10.Foundation Course,MCAST,Foundation Certificate,ISCED 3 vocational,,,16,0,1,0,School-based programme,na,na,
MT,2025/2026,"MT08.Malta College of Arts, Science and Technology (MCAST)",MT11.Diploma,MCAST,Diploma,ISCED 3 vocational,,,16,0,1,0,Combined school- and work-based programme,na,na,
MT,2025/2026,"MT08.Malta College of Arts, Science and Technology (MCAST)",MT12.Advanced Diploma,MCAST,Advanced Diploma,ISCED 4,,,16,0,2,0,Combined school- and work-based programme,na,na,
MT,2025/2026,MT09.Institute of Tourism Studies (ITS),MT13.Foundation Course,ITS,Foundation Certificate,ISCED 3 vocational,,,16,0,1,0,School-based programme,na,na,
MT,2025/2026,MT09.Institute of Tourism Studies (ITS),MT14.National Diploma/Certificate,ITS,National Diploma/Certificate,ISCED 3 vocational,,,16,0,2,0,School-based programme,na,na,
MT,2025/2026,MT09.Institute of Tourism Studies (ITS),MT15.Secondary Education Certificate / Diploma / Certificate / National Diploma / National Certificate,ITS,Secondary Education Certificate / Diploma / Certificate / National Diploma / National Certificate,ISCED 3 vocational,,,16,0,2,0,Combined school- and work-based programme,na,na,
MT,2025/2026,MT09.Institute of Tourism Studies (ITS),MT16.Advanced Diploma,ITS,Advanced Diploma,ISCED 4,,,16,0,2,0,Combined school- and work-based programme,na,na,
MT,2025/2026,MT10.Institute of Tourism Studies (ITS),MT17.Certificate,ITS,Certificate,ISCED 4,,,16,0,1,0,Not applicable (general education),na,na,
MT,2025/2026,,,,,,Full-time compulsory education/training,Full-time compulsory education/training,5,0,11,0,,,,
MT,2025/2026,,,,,,Part-time,Part-time,0,0,0,0,,,,
NL,2025/2026,NL01.Childminder,NL01.Childminding services,Gastouder,Gastouderopvang,Non-ISCED home-based,,,0,0,5,0,Not applicable (general education),home-based,na,
NL,2025/2026,NL02.Daycare centre,NL02.Daycare,Kinderdagverblijf,Kinderopvang,Non-ISCED centre-based,,,0,0,3,0,Not applicable (general education),centre-based,na,NL_GroupA
NL,2025/2026,NL02.Daycare centre,NL03.Early childhood education,Kinderdagverblijf,Kinderopvang,ISCED 0 centre-based,,,3,0,1,0,Not applicable (general education),centre-based,na,NL_GroupA
NL,2025/2026,NL02.Daycare centre,NL04.Early childhood education,Voor- en vroegschoolse educatie (VVE),Voor- en vroegschoolse educatie (VVE),ISCED 0 centre-based,,,2,6,1,6,Not applicable (general education),centre-based,na,
NL,2025/2026,NL03.Primary school,"NL05.Pre-primary education, class 1 and 2",Basisschool,"Basisonderwijs, groep 1 en 2",ISCED 0 centre-based,,,4,0,2,0,Not applicable (general education),centre-based,na,NL_GroupB
NL,2025/2026,NL03.Primary school,NL06.Primary education ,Basisschool,Basisonderwijs ,ISCED 1,,,6,0,6,0,Not applicable (general education),na,na,NL_GroupB
NL,2025/2026,NL04.Secondary school,"NL07.Pre-university education (VWO), Grade 1-3",Middelbare school,Voorgezet onderwijs (VWO),ISCED 2 general,,,12,0,3,0,Not applicable (general education),na,na,NL_GroupC
NL,2025/2026,NL04.Secondary school,"NL08.Pre-university education (VWO), Grade 4-6",Middelbare school,Voorgezet onderwijs  (VWO) - klas 4-6,ISCED 3 general,,,15,0,3,0,Not applicable (general education),na,na,NL_GroupC
NL,2025/2026,NL04.Secondary school,"NL09.Senior general secondary education (HAVO), Grade 1-3",Middelbare school,Voorgezet onderwijs (HAVO),ISCED 2 general,,,12,0,3,0,Not applicable (general education),na,na,NL_GroupD
NL,2025/2026,NL04.Secondary school,"NL10.Senior general secondary education (HAVO), Grade 4-5",Middelbare school,Voorgezet onderwijs (HAVO) - klas 4-5 ,ISCED 3 general,,,15,0,2,0,Not applicable (general education),na,na,NL_GroupD
NL,2025/2026,NL04.Secondary school,NL11.Pre-vocational secondary education (VMBO),Middelbare school,Voorbereidend middelbaar beroepsonderwijs (VMBO) ,ISCED 2 general,,,12,0,4,0,Not applicable (general education),na,na,
NL,2025/2026,NL05.Practice school,NL12.Practical  training,Praktijk school,Praktijkonderwijs,ISCED 2 vocational,,,12,0,5,0,Not applicable (general education),na,na,
NL,2025/2026,NL06.Intermediate vocational school,NL13.Vocational education (MBO level 1); school-based and dual programmes,MBO school,"Entreeopleiding (MBO level 1), voltijd bol en bbl",ISCED 2 vocational,,,16,0,1,0,School-based programme,na,na,
NL,2025/2026,NL06.Intermediate vocational school,"NL14.Vocational education, basic vocational training  (MBO level 2), fulltime school-based programmes",MBO school,"WEB-basisberoepsopleiding, voltijd bol",ISCED 3 vocational,,,16,0,2,0,School-based programme,na,na,
NL,2025/2026,NL06.Intermediate vocational school,"NL15.Vocational education, basic vocational training  (MBO level 2); fulltime dual programmes",MBO school,"WEB-basisberoepsopleiding, voltijd bbl",ISCED 3 vocational,,,16,0,2,0,Combined school- and work-based programme,na,na,
NL,2025/2026,NL06.Intermediate vocational school,"NL16.Vocational education, professional training (MBO level 3); fulltime school-based programmes",MBO school,"WEB-vakopleiding, voltijd bol",ISCED 3 vocational,,,16,0,3,0,School-based programme,na,na,
NL,2025/2026,NL06.Intermediate vocational school,"NL17.Vocational education, professional training (MBO level 3); fulltime dual programmes",MBO school,"WEB-vakopleiding, voltijd bbl",ISCED 3 vocational,,,16,0,3,0,Combined school- and work-based programme,na,na,
NL,2025/2026,NL06.Intermediate vocational school,"NL18.Vocational education, middle-management training (MBO level 4); fulltime school-based programmes",MBO school,"WEB-middenkaderopleiding, voltijd bol",ISCED 3 vocational,,,16,0,4,0,School-based programme,na,na,
NL,2025/2026,NL06.Intermediate vocational school,"NL19.Vocational education, middle-management training (MBO evel 4); fulltime dual programmes",MBO school,"WEB-middenkaderopleiding, voltijd bbl",ISCED 3 vocational,,,16,0,4,0,Combined school- and work-based programme,na,na,
NL,2025/2026,NL06.Intermediate vocational school,NL20.Specialist training,MBO school,Specialistenopleiding,ISCED 4,,,19,0,1,0,School-based programme,na,na,
NL,2025/2026,NL06.Intermediate vocational school,NL21.Specialist training,MBO school,Specialistenopleiding,ISCED 4,,,20,0,2,0,School-based programme,na,na,
NL,2025/2026,,,,,,Full-time compulsory education/training,Leerplicht,5,0,11,0,,,,
NL,2025/2026,,,,,,Part-time,,0,0,0,0,,,,
NO,2025/2026,NO01.Family kindergarten,NO01.Framework plan for kindergarten,Familiebarnehager,Rammeplan for barnehage,ISCED 0 home-based,,,0,0,6,0,Not applicable (general education),home-based,na,
NO,2025/2026,NO02.Kindergarten,NO02.Framework plan for kindergarten,Barnehager,Rammeplan for barnehage,ISCED 0 centre-based,,,0,0,6,0,Not applicable (general education),centre-based,na,
NO,2025/2026,NO03.Primary and lower-secondary school,NO03.Primary level,Grunnskole,Barnetrinnet,ISCED 1,,,6,0,7,0,Not applicable (general education),na,na,NO_GroupA
NO,2025/2026,NO03.Primary and lower-secondary school,NO04.Lower secondary level,Grunnskole,Ungdomstrinnet,ISCED 2 general,,,13,0,3,0,Not applicable (general education),na,na,NO_GroupA
NO,2025/2026,NO04.Upper secondary school,"NO05.Upper secondary, general programmes",Videregående skole,"Videregående opplæring, studieforberedende utdanningsprogram",ISCED 3 general,,,16,0,3,0,Not applicable (general education),na,na,
NO,2025/2026,NO04.Upper secondary school,"NO06.Upper secondary education, vocational programmes, vocational  qualifications",Videregående skole,"Videregående opplæring, yrkesfag, yrkeskompetanse",ISCED 3 vocational,,,16,0,3,0,School-based programme,na,na,
NO,2025/2026,NO04.Upper secondary school,"NO07.Upper secondary, vocational programmes, trade or journeyperson's certificate",Videregående skole,"Videregående opplæring, yrkesfaglige utdanningsprogram, fag- eller svennebrev",ISCED 3 vocational,,,16,0,4,0,Combined school- and work-based programme,na,na,
NO,2025/2026,NO04.Upper secondary school,NO08.Preparatory courses to qualify for admission to higher education ,Videregående skole,Påbygg/forkurs utdanningsprogram,ISCED 3 general,,,18,0,1,0,Not applicable (general education),na,na,
NO,2025/2026,NO05.Vocational college,NO09.Post-secondary level higher VET,Fagskole,Halvårig til halvannetårig høyere yrkesfaglig utdanning (fagskoleutdanning),ISCED 4,,,19,0,2,0,School-based programme,na,na,
NO,2025/2026,,,,,,Full-time compulsory education/training,Heltids obligatorisk utdanning/opplæring ,6,0,10,0,,,,
NO,2025/2026,,,,,,Part-time,,0,0,0,0,,,,
PL,2025/2026,PL01.Daycare provider; nanny,PL01.Care for children aged 0–3 years,Dzienny opiekun; Niania,Opieka nad dziećmi w wieku do lat trzech,Non-ISCED home-based,,,0,5,2,7,Not applicable (general education),home-based,na,
PL,2025/2026,PL02.Nursery ,PL02.Care for children aged 0–3 years,Żłobek ,Opieka nad dziećmi w wieku do lat trzech,Non-ISCED centre-based,,,0,5,2,7,Not applicable (general education),centre-based,na,
PL,2025/2026,PL03.Children's club,PL03.Care for children aged 0–3 years,Klub dziecięcy,Opieka nad dziećmi w wieku do lat trzech,Non-ISCED centre-based,,,1,0,2,0,Not applicable (general education),centre-based,na,
PL,2025/2026,"PL04.Nursery school (preschool education unit, preschool education centre)",PL04.Pre-school education,"Przedszkole (punkt przedszkolny, zespół wychowania przedszkolnego)",Wychowanie przedszkolne,ISCED 0 centre-based,,,3,0,4,0,Not applicable (general education),centre-based,na,
PL,2025/2026,PL05.Primary school with pre-school classes,PL05.Pre-school education,Szkoła podstawowa z oddziałami przedszkolnymi,Wychowanie przedszkolne,ISCED 0 centre-based,,,3,0,4,0,Not applicable (general education),centre-based,na,
PL,2025/2026,PL06.Primary school,"PL06.Primary school, Grades 1-4",Szkoła podstawowa,Szkoła podstawowa (klasy 1-4),ISCED 1,,,7,0,4,0,Not applicable (general education),na,na,PL_GroupA
PL,2025/2026,PL06.Primary school,"PL07.Primary school, Grades 5-8",Szkoła podstawowa,Szkoła podstawowa (klasy 5-8),ISCED 2 general,,,11,0,4,0,Not applicable (general education),na,na,PL_GroupA
PL,2025/2026,PL07.General secondary school,PL08.General secondary school,Liceum ogólnokształcące,Liceum ogólnokształcące,ISCED 3 general,,,15,0,4,0,Not applicable (general education),na,na,
PL,2025/2026,PL08.Stage I sectoral vocational school,PL09.Stage I sectoral vocational school,Branżowa szkoła I stopnia,Branżowa szkoła I stopnia,ISCED 3 vocational,,,15,0,3,0,School-based programme,na,na,
PL,2025/2026,PL08.Stage I sectoral vocational school,PL10.Stage I sectoral vocational school - juvenile workers,Branżowa szkoła I stopnia,Branżowa szkoła I stopnia - młodociani pracownicy,ISCED 3 vocational,,,15,0,3,0,Combined school- and work-based programme,na,na,
PL,2025/2026,PL09.Technical secondary school,PL11.Technical secondary school,Technikum,Technikum,ISCED 3 vocational,,,15,0,5,0,School-based programme,na,na,
PL,2025/2026,PL10.Stage II sectoral vocational school ,PL12.Stage II sectoral vocational school ,Branżowa szkoła II stopnia,Branżowa szkoła II stopnia,ISCED 3 vocational,,,18,0,2,0,School-based programme,na,na,
PL,2025/2026,PL11.Post-secondary school ,PL13.Post-secondary school ,Szkoła policealna ,Szkoła policealna ,ISCED 4,,,19,0,2,0,School-based programme,na,na,
PL,2025/2026,,,,,,Full-time compulsory education/training,Roczne obowiązkowe przygotowanie przedszkolne + obowiązek szkolny + obowiązek nauki,6,0,12,0,,,,
PL,2025/2026,,,,,,Part-time,,0,0,0,0,,,,
PT,2025/2026,PT01.Childminder,"PT01.Daycare, home-based provision",Ama,Ama,Non-ISCED home-based,,,0,0,3,0,Not applicable (general education),home-based,na,
PT,2025/2026,PT02.Family crèche,"PT02.Daycare, home-based provision",Creche familiar ,Creche familiar,ISCED 0 home-based,,,0,0,3,0,Not applicable (general education),home-based,na,
PT,2025/2026,PT03.Daycare,"PT03.Daycare, centre-based provision",Creche,Creche,ISCED 0 centre-based,,,0,0,3,0,Not applicable (general education),centre-based,na,
PT,2025/2026,PT04.Kindergarten,PT04.Pre-primary education,Jardim de Infância,Educação pré-escolar,ISCED 0 centre-based,,,3,0,3,0,Not applicable (general education),centre-based,na,
PT,2025/2026,PT05.Basic and secondary school,PT05.Pre-primary education,Escola básica e secundária,Educação pré-escolar,ISCED 0 centre-based,,,3,0,3,0,Not applicable (general education),centre-based,na,
PT,2025/2026,PT05.Basic and secondary school,PT06.Basic education - 1st cycle,Escola básica e secundária,1.º Ciclo do ensino básico,ISCED 1,,,6,0,4,0,Not applicable (general education),na,na,PT_GroupA
PT,2025/2026,PT05.Basic and secondary school,PT07.Basic education - 2nd cycle,Escola básica e secundária,2.º Ciclo do ensino básico,ISCED 1,,,10,0,2,0,Not applicable (general education),na,na,PT_GroupA
PT,2025/2026,PT05.Basic and secondary school,PT08.Basic education - 3rd cycle,Escola básica e secundária,3.º Ciclo do ensino básico,ISCED 2 general,,,12,0,3,0,Not applicable (general education),na,na,PT_GroupA
PT,2025/2026,PT05.Basic and secondary school,PT09.Upper secondary education - Regular - Scientific-humanistic courses,Escola básica e secundária,Ensino secundário - Regular - Cursos científico-humanísticos,ISCED 3 general,,,15,0,3,0,Not applicable (general education),na,na,
PT,2025/2026,PT06.Basic and secondary school / Technical school,PT10.Basic education - 3rd cycle - Education and training - Type 2,Escola básica e secundária / Escola profissional,3.º Ciclo do ensino básico - Cursos de educação e formação - Tipo 2,ISCED 2 vocational,,,12,0,3,0,School-based programme,na,na,
PT,2025/2026,PT06.Basic and secondary school / Technical school,PT11.Upper secondary education - Vocational courses,Escola básica e secundária / Escola profissional,Ensino secundário - Cursos profissionais,ISCED 3 vocational,,,15,0,3,0,School-based programme,na,na,
PT,2025/2026,PT07.Secondary school / Technical school,PT12.Post-secondary non-tertiary - technological specialization course,Escola Secundária / Escola profissional,Ensino pós-secundário não superior - Curso de Especialização Tecnológica,ISCED 4,,,18,0,1,6,Combined school- and work-based programme,na,na,
PT,2025/2026,PT08.Employment and vocational training centre (IEFP),PT13.Upper secondary education - Apprenticeship courses,Centro de emprego e formação  profissional (IEFP),Ensino secundário - Cursos de aprendizagem,ISCED 3 vocational,,,15,0,3,0,Combined school- and work-based programme,na,na,
PT,2025/2026,PT08.Employment and vocational training centre (IEFP),PT14.Post-secondary non-tertiary - technological specialization course,Centro de emprego e formação  profissional (IEFP),Ensino pós-secundário não superior - Curso de Especialização Tecnológica,ISCED 4,,,18,0,1,6,Combined school- and work-based programme,na,na,
PT,2025/2026,,,,,,Full-time compulsory education/training,Ensino obrigatório a tempo inteiro,6,0,12,0,,,,
PT,2025/2026,,,,,,Part-time,Ensino obrigatório a tempo parcial,0,0,0,0,,,,
RO,2025/2026,RO01.Nursery,RO01.Early childhood education  - before preschool level,Creşă,Educație antepreșcolară ,ISCED 0 centre-based,,,0,3,2,9,Not applicable (general education),centre-based,na,
RO,2025/2026,RO02.Kindergarten,RO02.Early childhood education - preschool level,Grădiniță,Învățământ preșcolar,ISCED 0 centre-based,,,3,0,3,0,Not applicable (general education),centre-based,na,
RO,2025/2026,RO03.Primary school,RO03.Primary education,Școală primară ,Învățământ primar,ISCED 1,,,6,0,5,0,Not applicable (general education),na,na,
RO,2025/2026,RO04.Gymnasium,RO04.Lower secondary education,Școală gimnazială,Învățământ gimnazial,ISCED 2 general,,,11,0,4,0,Not applicable (general education),na,na,
RO,2025/2026,RO05.High school (theoretic),RO05.Upper secondary education (theoretic),Liceu filiera teoretică,Învățământ liceal (teoretic),ISCED 3 general,,,15,0,4,0,Not applicable (general education),na,na,
RO,2025/2026,RO06.High school (vocational),RO06.Upper secondary education (vocational),Liceu filiera vocațională,Învățământ liceal (vocațional),ISCED 3 vocational,,,15,0,4,0,School-based programme,na,na,
RO,2025/2026,RO07.High school (technological),RO07.Upper secondary education (technological),Liceu filiera tehnologică ,Învățământ liceal (tehnologic),ISCED 3 vocational,,,15,0,4,0,School-based programme,na,na,
RO,2025/2026,RO08.Professional school,RO08.Upper secondary vocational education,Școală profesională ,Învățământ profesional,ISCED 3 vocational,,,15,0,3,0,School-based programme,na,na,
RO,2025/2026,RO09.Post-high school ,RO09.Post-secondary non-tertiary education ,Școală postliceală,Învățământ postliceal,ISCED 4,,,18,0,2,0,Combined school- and work-based programme,na,na,
RO,2025/2026,,,,,,Full-time compulsory education/training,Învățământ/formare obligatoriu cu frecvență integrală,4,0,14,0,,,,
RO,2025/2026,,,,,,Part-time,Învățământ/formare obligatoriu cu frecvență redusă,0,0,0,0,,,,
RS,2025/2026,RS01.Nursery,RS01.Preschool education programme,Jaslice,Predškolski program,ISCED 0 centre-based,,,0,6,2,6,Not applicable (general education),centre-based,na,
RS,2025/2026,RS02.Kindergarten,RS02.Preschool education programme,Vrtić,Predškolski program,ISCED 0 centre-based,,,3,0,2,6,Not applicable (general education),centre-based,na,
RS,2025/2026,RS02.Kindergarten,RS03.Preschool preparatory programme,Vrtić,Pripremni predškolski program,ISCED 0 centre-based,,,5,6,1,0,Not applicable (general education),centre-based,na,
RS,2025/2026,RS03.Primary school,"RS04.Basic education, Primary education (first cycle)",Osnovna škola,Osnovno obrazovanje i vaspitanje-prvi ciklus,ISCED 1,,,6,6,4,0,Not applicable (general education),na,na,RS_GroupA
RS,2025/2026,RS03.Primary school,"RS05.Basic education, Lower secondary education (second cycle)",Osnovna škola,Osnovno obrazovanje i vaspitanje-drugi ciklus,ISCED 2 general,,,10,6,4,0,Not applicable (general education),na,na,RS_GroupA
RS,2025/2026,RS04.General secondary school,RS06.General upper secondary education,Gimnazija,Gimnazijski obrazovni programi u trajanju od četiri godine,ISCED 3 general,,,14,6,4,0,Not applicable (general education),na,na,
RS,2025/2026,RS05.Secondary vocational school,RS07.Vocational upper secondary programmes (1 year),Srednja stručna škola,Programi srednjeg stručnog obrazovanja u trajanju od jedne godine,ISCED 3 vocational,,,14,6,1,0,Not applicable (general education),na,na,
RS,2025/2026,RS05.Secondary vocational school,RS08.Vocational upper secondary programmes (2 years),Srednja stručna škola,Programi srednjeg stručnog obrazovanja u trajanju od dve godine,ISCED 3 vocational,,,14,6,2,0,Not applicable (general education),na,na,
RS,2025/2026,RS05.Secondary vocational school,RS09.Vocational upper secondary programmes (3 years),Srednja stručna škola,Programi srednjeg stručnog obrazovanja u trajanju od tri godine,ISCED 3 vocational,,,14,6,3,0,School-based programme,na,na,
RS,2025/2026,RS05.Secondary vocational school,RS10.Vocational upper secondary programmes (4 years),Srednja stručna škola,Programi srednjeg stručnog obrazovanja u trajanju od četiri godine,ISCED 3 vocational,,,14,6,4,0,School-based programme,na,na,
RS,2025/2026,,,,,,Full-time compulsory education/training,Obavezno redovno obrazovanje i obuke,5,6,9,0,,,,
RS,2025/2026,,,,,,Part-time,,0,0,0,0,,,,
SE,2025/2026,SE01.Childminder,SE01.Pedagogical care,Pedagogsik omsorg; Familjedaghem,Pedagogisk omsorg,Non-ISCED home-based,,,1,0,5,0,Not applicable (general education),home-based,na,
SE,2025/2026,SE02.Pre-school,SE02.Pre-school,Förskola,Förskola,ISCED 0 centre-based,,,1,0,5,0,Not applicable (general education),centre-based,na,
SE,2025/2026,SE03.Pre-school  class,SE03.Pre-primary classes,Förskoleklass,Förskoleklass,ISCED 0 centre-based,,,6,0,1,0,Not applicable (general education),centre-based,na,
SE,2025/2026,SE04.Compulsory school,"SE04.Compulsory school, Grades 1-6",Grundskola,"Grundskolan, skolår 1-6.",ISCED 1,,,7,0,6,0,Not applicable (general education),na,na,SE_GroupA
SE,2025/2026,SE04.Compulsory school,"SE05.Compulsory school, Grades 7-9",Grundskola,"Grundskolan, skolår 7-9.",ISCED 2 general,,,13,0,3,0,Not applicable (general education),na,na,SE_GroupA
SE,2025/2026,SE05.General secondary school,"SE06.Upper secondary school, introduction programmes",Gymnasieskola,"Gymnasieskolan, introduktionsprogram",ISCED 3 general,,,16,0,1,0,Not applicable (general education),na,YES,
SE,2025/2026,SE05.General secondary school,SE07.Upper secondary school (general),Gymnasieskola,"Gymnasieskolan, högskoleförberedande program",ISCED 3 general,,,16,0,3,0,Not applicable (general education),na,na,
SE,2025/2026,SE05.General secondary school,"SE08.Upper secondary school, introduction programmes",Gymnasieskola,"Gymnasieskolan, introduktionsprogram",ISCED 3 vocational,,,16,0,1,0,School-based programme,na,YES,
SE,2025/2026,SE05.General secondary school,SE09.Upper secondary school (vocational),Gymnasieskola,"Gymnasieskolan, yrkesprogram",ISCED 3 vocational,,,16,0,3,0,School-based programme,na,na,
SE,2025/2026,SE05.General secondary school,SE10.Upper secondary school (vocational) - apprenticeship,Gymnasieskola,"Gymnasieskolan, yrkesprogram - lärling",ISCED 3 vocational,,,16,0,3,0,Combined school- and work-based programme,na,na,
SE,2025/2026,SE06.University,SE11.Other general education in universities and university colleges,Högskola / Universitet,Övrig generell högskoleutbildning < 2 år,ISCED 4,,,19,0,1,0,Not applicable (general education),na,na,
SE,2025/2026,SE07.Higher vocational school,SE12.Higher vocational education,Yrkeshögskola,"YH-utbildning, <2 år",ISCED 4,,,19,0,1,0,Combined school- and work-based programme,na,na,
SE,2025/2026,,,,,,Full-time compulsory education/training,Grundskola,6,0,10,0,,,,
SE,2025/2026,,,,,,Part-time,,0,0,0,0,,,,
SI,2025/2026,SI01.Childminder,SI01.Care of preschool children,Varuh predšolskih otrok,Varstvo predšolskih otrok,Non-ISCED home-based,,,0,11,5,1,Not applicable (general education),home-based,na,
SI,2025/2026,SI02.Kindergarten,SI02.Preschool education,Vrtec,Predšolska vzgoja,ISCED 0 centre-based,,,0,11,5,1,Not applicable (general education),centre-based,na,
SI,2025/2026,SI03.Basic school,"SI03.Basic education, Grades 1-6",Osnovna šola,Osnovnošolsko izobraževanje (1.- 6. razred),ISCED 1,,,6,0,6,0,Not applicable (general education),na,na,SI_GroupA
SI,2025/2026,SI03.Basic school,"SI04.Basic education, Grades 7-9",Osnovna šola,Osnovnošolsko izobraževanje (7.-9. razred),ISCED 2 general,,,12,0,3,0,Not applicable (general education),na,na,SI_GroupA
SI,2025/2026,SI04.Gimnazija,SI05.General upper secondary education,Gimnazija,Srednje splošno izobraževanje,ISCED 3 general,,,15,0,4,0,Not applicable (general education),na,na,
SI,2025/2026,SI04.Gimnazija,SI06.Matura course,Gimnazija,Maturitetni tečaj,ISCED 3 general,,,19,0,1,0,Not applicable (general education),na,na,
SI,2025/2026,SI05.Vocational and technical school,SI07.Short vocational upper secondary education,Srednja poklicna in strokovna šola,Nižje poklicno izobraževanje,ISCED 3 vocational,,,15,0,2,0,School-based programme,na,na,
SI,2025/2026,SI05.Vocational and technical school,SI08.Vocational upper secondary education,Srednja poklicna in strokovna šola,Srednje poklicno izobraževanje,ISCED 3 vocational,,,15,0,3,0,Combined school- and work-based programme,na,na,
SI,2025/2026,SI05.Vocational and technical school,SI09.Technical upper secondary education,Srednja poklicna in strokovna šola,Srednje tehniško in drugo strokovno izobraževanje,ISCED 3 vocational,,,15,0,4,0,School-based programme,na,na,
SI,2025/2026,SI05.Vocational and technical school,SI10.Vocational-technical upper secondary education,Srednja poklicna in strokovna šola,Poklicno-tehniško izobraževanje,ISCED 3 vocational,,,18,0,2,0,School-based programme,na,na,
SI,2025/2026,SI05.Vocational and technical school,SI11.Vocational course,Srednja poklicna in strokovna šola,Poklicni tečaj,ISCED 3 vocational,,,19,0,1,0,School-based programme,na,na,
SI,2025/2026,,,,,,Full-time compulsory education/training,Redno obvezno izobraževanje/usposabljanje,6,0,9,0,,,,
SI,2025/2026,,,,,,Part-time,Časovno prilagojeno obvezno izobraževanje/usposabljanje,0,0,0,0,,,,
SK,2025/2026,SK01.Childcare facilities up to 3 years of age,SK01.Childcare facilities up to 3 years of age,Zariadenie starostlivosti o deti do 3 rokov veku dieťaťa,Zariadenie starostlivosti o deti do 3 rokov veku dieťaťa,Non-ISCED centre-based,,,0,0,3,0,Not applicable (general education),centre-based,na,
SK,2025/2026,SK02.Kindergarten,SK02.Pre-primary education,Materská škola,Predprimárne vzdelávanie,ISCED 0 centre-based,,,3,0,3,0,Not applicable (general education),centre-based,na,
