school_type,academic_year,codice_istituto,rows,avg_score,min_score,low_score_rows,weak_score_rows,proxy_rows,keyword_hits,proxy_rate,school_proxy_flag
statale,2016/17,CEIC80800N,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CEIC81500R,4,4.0,3,0,1,1,3,0.25,True
statale,2016/17,CEIC818008,4,5.75,5,0,0,1,3,0.25,True
statale,2016/17,CEIC82300Q,4,5.5,4,0,0,1,1,0.25,True
statale,2016/17,CEIC82500B,4,4.5,3,0,2,1,1,0.25,True
statale,2016/17,CEIC82800V,4,6.0,5,0,0,1,1,0.25,True
statale,2016/17,CEIC82900P,4,4.25,3,0,1,1,1,0.25,True
statale,2016/17,CEIC83000V,4,5.5,4,0,0,1,3,0.25,True
statale,2016/17,CEIC83800D,4,4.5,3,0,1,1,1,0.25,True
statale,2016/17,CEIC84000D,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CEIC84900X,4,3.75,3,0,1,1,2,0.25,True
statale,2016/17,CEIC864002,4,4.5,3,0,1,1,1,0.25,True
statale,2016/17,CEIC86500T,4,4.5,3,0,1,1,1,0.25,True
statale,2016/17,CEIC86600N,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CEIC86700D,4,4.25,3,0,1,1,2,0.25,True
statale,2016/17,CEIC872001,4,3.5,3,0,3,1,3,0.25,True
statale,2016/17,CEIC87400L,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CEIC87900Q,4,2.75,2,1,4,1,0,0.25,True
statale,2016/17,CEIC88000X,4,3.5,2,1,2,1,0,0.25,True
statale,2016/17,CEIC88300B,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CEIC884007,4,5.5,4,0,0,1,1,0.25,True
statale,2016/17,CEIC88600V,4,6.25,6,0,0,1,1,0.25,True
statale,2016/17,CEIC893002,4,5.5,5,0,0,1,1,0.25,True
statale,2016/17,CEIC89500N,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CEIC89600D,4,4.25,3,0,1,1,3,0.25,True
statale,2016/17,CEIC898005,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CEIC899001,4,3.75,1,1,1,1,0,0.25,True
statale,2016/17,CEIC8A000N,4,5.5,5,0,0,1,1,0.25,True
statale,2016/17,CEIC8A2009,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CEIC8A3005,4,6.75,6,0,0,1,1,0.25,True
statale,2016/17,CEIC8A4001,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CEIC8A600L,4,4.75,3,0,1,1,2,0.25,True
statale,2016/17,CEIC8AA00D,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CEIC8AB009,4,5.0,5,0,0,1,3,0.25,True
statale,2016/17,CEIC8AC005,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CEIC8AD001,4,3.75,3,0,2,1,1,0.25,True
statale,2016/17,CEIC8AF00L,4,6.25,6,0,0,1,1,0.25,True
statale,2016/17,CEIC8AG00C,4,5.0,3,0,1,1,2,0.25,True
statale,2016/17,CEIC8AN00R,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CEIC8AP00C,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CEIC8AQ008,4,5.75,4,0,0,1,3,0.25,True
statale,2016/17,CEIC8AU001,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CEIC8AW00L,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CEIC8AZ004,4,6.0,4,0,0,1,3,0.25,True
statale,2016/17,CEIS001003,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CEIS01100N,4,6.25,6,0,0,1,1,0.25,True
statale,2016/17,CEIS014005,4,4.25,3,0,1,1,1,0.25,True
statale,2016/17,CEIS02400Q,4,3.75,3,0,2,1,1,0.25,True
statale,2016/17,CEIS028003,4,3.5,1,1,1,1,0,0.25,True
statale,2016/17,CEIS02900V,4,3.75,2,1,1,1,0,0.25,True
statale,2016/17,CEIS03200P,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CEMM00200Q,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CEMM07300T,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CEMM10800G,4,5.25,4,0,0,1,2,0.25,True
statale,2016/17,CEPC02000P,4,4.0,2,1,1,1,0,0.25,True
statale,2016/17,CEPM02000V,4,4.25,4,0,0,1,2,0.25,True
statale,2016/17,CEPM03000D,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CEPS010007,4,5.5,4,0,0,1,1,0.25,True
statale,2016/17,CEPS03000C,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CEPS060008,4,6.5,6,0,0,1,1,0.25,True
statale,2016/17,CEPS110004,4,4.75,4,0,0,1,2,0.25,True
statale,2016/17,CEPS130009,4,4.25,4,0,0,1,1,0.25,True
statale,2016/17,CETD010003,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CETD04000V,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CETD130005,4,4.5,3,0,1,1,3,0.25,True
statale,2016/17,CETL06000E,4,4.5,4,0,0,1,2,0.25,True
statale,2016/17,CEVC020002,4,4.5,4,0,0,1,2,0.25,True
statale,2016/17,CHEE07200Q,4,5.0,5,0,0,1,2,0.25,True
statale,2016/17,CHIC80600P,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CHIC80700E,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CHIC80800A,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CHIC811006,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CHIC81400N,4,4.0,4,0,0,1,1,0.25,True
statale,2016/17,CHIC816009,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CHIC817005,4,4.0,3,0,1,1,2,0.25,True
statale,2016/17,CHIC818001,4,4.5,3,0,1,1,1,0.25,True
statale,2016/17,CHIC81900R,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CHIC82200L,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CHIC82300C,4,3.75,3,0,1,1,1,0.25,True
statale,2016/17,CHIC824008,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CHIC82600X,4,4.25,3,0,1,1,3,0.25,True
statale,2016/17,CHIC82700Q,4,5.0,4,0,0,1,3,0.25,True
statale,2016/17,CHIC83000G,4,5.75,5,0,0,1,3,0.25,True
statale,2016/17,CHIC83100B,4,4.0,4,0,0,1,3,0.25,True
statale,2016/17,CHIC832007,4,4.0,3,0,2,1,2,0.25,True
statale,2016/17,CHIC83400V,4,5.0,3,0,1,1,1,0.25,True
statale,2016/17,CHIC838006,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CHIC84300N,4,4.5,2,1,1,1,0,0.25,True
statale,2016/17,CHIS00300B,4,6.0,5,0,0,1,2,0.25,True
statale,2016/17,CHIS00700P,4,3.75,3,0,1,1,1,0.25,True
statale,2016/17,CHIS00900A,4,3.25,2,1,2,1,0,0.25,True
statale,2016/17,CHIS01100A,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CHIS013002,4,4.0,4,0,0,1,1,0.25,True
statale,2016/17,CHPS01000X,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CHPS030005,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CHRH01000N,4,4.0,3,0,1,1,3,0.25,True
statale,2016/17,CHTA02000X,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CHTD07000B,4,4.25,4,0,0,1,3,0.25,True
statale,2016/17,CLEE010001,4,4.25,4,0,0,1,2,0.25,True
statale,2016/17,CLEE014008,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CLEE02100B,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CLIC815002,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CLIC82000D,4,6.0,5,0,0,1,1,0.25,True
statale,2016/17,CLIC823001,4,5.0,3,0,1,1,3,0.25,True
statale,2016/17,CLIC82400R,4,4.25,3,0,1,1,2,0.25,True
statale,2016/17,CLIC828004,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CLIC82900X,4,3.75,3,0,1,1,3,0.25,True
statale,2016/17,CLIC83100X,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CLIS00300X,4,3.25,3,0,3,1,1,0.25,True
statale,2016/17,CLIS008003,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CLIS01300E,4,4.75,2,1,1,1,0,0.25,True
statale,2016/17,CLMM014007,4,5.75,5,0,0,1,3,0.25,True
statale,2016/17,CLMM02400T,4,4.25,4,0,0,1,1,0.25,True
statale,2016/17,CLMM029001,4,4.5,4,0,0,1,2,0.25,True
statale,2016/17,CLPC02000X,4,6.25,5,0,0,1,2,0.25,True
statale,2016/17,CLPS03000N,4,4.0,2,1,1,1,0,0.25,True
statale,2016/17,CLRI01000N,4,3.5,3,0,2,1,2,0.25,True
statale,2016/17,CLTD090005,4,3.0,3,0,4,1,1,0.25,True
statale,2016/17,CNEE03200C,4,4.25,4,0,0,1,3,0.25,True
statale,2016/17,CNIC80200E,4,4.5,4,0,0,1,3,0.25,True
statale,2016/17,CNIC80600T,4,4.0,2,1,1,1,0,0.25,True
statale,2016/17,CNIC80700N,4,4.75,3,0,1,1,1,0.25,True
statale,2016/17,CNIC812005,4,4.25,3,0,1,1,2,0.25,True
statale,2016/17,CNIC813001,4,4.25,3,0,1,1,3,0.25,True
statale,2016/17,CNIC81400R,4,4.5,4,0,0,1,3,0.25,True
statale,2016/17,CNIC81600C,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CNIC818004,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CNIC82300G,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CNIC82400B,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CNIC825007,4,5.0,5,0,0,1,2,0.25,True
statale,2016/17,CNIC83000P,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CNIC83100E,4,6.25,6,0,0,1,1,0.25,True
statale,2016/17,CNIC83200A,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CNIC834002,4,6.25,5,0,0,1,2,0.25,True
statale,2016/17,CNIC83500T,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CNIC83600N,4,4.25,4,0,0,1,3,0.25,True
statale,2016/17,CNIC840009,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CNIC84300R,4,4.75,4,0,0,1,2,0.25,True
statale,2016/17,CNIC847004,4,4.5,4,0,0,1,3,0.25,True
statale,2016/17,CNIC84800X,4,5.75,5,0,0,1,2,0.25,True
statale,2016/17,CNIC85100Q,4,5.75,5,0,0,1,3,0.25,True
statale,2016/17,CNIC854007,4,4.25,4,0,0,1,3,0.25,True
statale,2016/17,CNIC85600V,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CNIC85800E,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CNIC85900A,4,5.5,5,0,0,1,1,0.25,True
statale,2016/17,CNIS00200P,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CNIS012009,4,4.25,4,0,0,1,1,0.25,True
statale,2016/17,CNIS01600L,4,6.0,6,0,0,1,1,0.25,True
statale,2016/17,CNIS01700C,4,5.5,5,0,0,1,1,0.25,True
statale,2016/17,CNIS019004,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CNIS021004,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CNIS02200X,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CNIS026007,4,4.25,4,0,0,1,1,0.25,True
statale,2016/17,CNIS02900P,4,5.0,4,0,0,1,2,0.25,True
statale,2016/17,CNMM154005,4,5.5,4,0,0,1,3,0.25,True
statale,2016/17,CNPC030005,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CNPS010003,4,6.0,6,0,0,1,1,0.25,True
statale,2016/17,CNPS030008,4,5.5,4,0,0,1,2,0.25,True
statale,2016/17,CNPS05000D,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CNPS07000P,4,4.25,1,1,1,1,0,0.25,True
statale,2016/17,CNRH02000B,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,COIC802007,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,COIC80400V,4,3.25,3,0,3,1,1,0.25,True
statale,2016/17,COIC80600E,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,COIC808006,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,COIC809002,4,5.5,5,0,0,1,3,0.25,True
statale,2016/17,COIC811002,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,COIC81300N,4,5.25,4,0,0,1,2,0.25,True
statale,2016/17,COIC817001,4,5.75,5,0,0,1,3,0.25,True
statale,2016/17,COIC82200C,4,3.5,3,0,2,1,3,0.25,True
statale,2016/17,COIC824004,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,COIC82600Q,4,4.25,4,0,0,1,3,0.25,True
statale,2016/17,COIC83000B,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,COIC83300V,4,4.5,4,0,0,1,3,0.25,True
statale,2016/17,COIC83600A,4,3.75,3,0,2,1,1,0.25,True
statale,2016/17,COIC84200N,4,4.5,3,0,1,1,1,0.25,True
statale,2016/17,COIC84300D,4,5.5,4,0,0,1,2,0.25,True
statale,2016/17,COIC844009,4,5.5,5,0,0,1,2,0.25,True
statale,2016/17,COIC845005,4,6.75,6,0,0,1,1,0.25,True
statale,2016/17,COIC84800L,4,5.0,4,0,0,1,3,0.25,True
statale,2016/17,COIC84900C,4,5.0,4,0,0,1,2,0.25,True
statale,2016/17,COIC85000L,4,4.0,4,0,0,1,1,0.25,True
statale,2016/17,COIC85100C,4,4.25,3,0,1,1,2,0.25,True
statale,2016/17,COIC852008,4,6.0,6,0,0,1,1,0.25,True
statale,2016/17,COIC853004,4,4.25,4,0,0,1,1,0.25,True
statale,2016/17,COIC85400X,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,COIS00100G,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,COIS00700E,4,5.5,5,0,0,1,2,0.25,True
statale,2016/17,COIS009006,4,3.75,3,0,2,1,1,0.25,True
statale,2016/17,COIS011006,4,5.75,4,0,0,1,1,0.25,True
statale,2016/17,COPM02000B,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,COPS02000A,4,5.5,5,0,0,1,2,0.25,True
statale,2016/17,COPS04000G,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CORC010008,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,COSD02000R,4,3.0,2,1,3,1,0,0.25,True
statale,2016/17,COTF01000T,4,5.25,3,0,1,1,1,0.25,True
statale,2016/17,CRIC80000P,4,3.5,3,0,2,1,3,0.25,True
statale,2016/17,CRIC80100E,4,5.75,5,0,0,1,3,0.25,True
statale,2016/17,CRIC80200A,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CRIC803006,4,4.25,3,0,1,1,2,0.25,True
statale,2016/17,CRIC809005,4,4.25,4,0,0,1,1,0.25,True
statale,2016/17,CRIC810009,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CRIC811005,4,4.5,3,0,1,1,2,0.25,True
statale,2016/17,CRIC812001,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CRIC81300R,4,5.75,5,0,0,1,2,0.25,True
statale,2016/17,CRIC816008,4,4.5,3,0,1,1,3,0.25,True
statale,2016/17,CRIC817004,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CRIC81800X,4,4.25,4,0,0,1,1,0.25,True
statale,2016/17,CRIC82100Q,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CRIC825003,4,5.0,5,0,0,1,3,0.25,True
statale,2016/17,CRIS00100P,4,5.5,5,0,0,1,1,0.25,True
statale,2016/17,CRIS004006,4,5.5,4,0,0,1,2,0.25,True
statale,2016/17,CRIS00600T,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CRIS011009,4,3.5,2,1,2,1,0,0.25,True
statale,2016/17,CRIS01400R,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CRPC02000A,4,6.0,5,0,0,1,1,0.25,True
statale,2016/17,CRPM02000E,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CRSL01000Q,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CSIC80200T,4,5.25,5,0,0,1,3,0.25,True
statale,2016/17,CSIC80900L,4,5.25,5,0,0,1,3,0.25,True
statale,2016/17,CSIC81200C,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CSIC822003,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CSIC82400P,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CSIC82900T,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CSIC836001,4,6.5,6,0,0,1,2,0.25,True
statale,2016/17,CSIC84000L,4,4.0,3,0,1,1,2,0.25,True
statale,2016/17,CSIC84100C,4,6.0,3,0,1,1,3,0.25,True
statale,2016/17,CSIC842008,4,5.75,5,0,0,1,3,0.25,True
statale,2016/17,CSIC850007,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CSIC85800T,4,4.5,4,0,0,1,3,0.25,True
statale,2016/17,CSIC871008,4,5.25,5,0,0,1,2,0.25,True
statale,2016/17,CSIC872004,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CSIC87300X,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CSIC87400Q,4,4.5,3,0,1,1,1,0.25,True
statale,2016/17,CSIC87500G,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CSIC877007,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CSIC878003,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CSIC87900V,4,6.0,5,0,0,1,2,0.25,True
statale,2016/17,CSIC885006,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CSIC88700T,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CSIC89600L,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CSIC89700C,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CSIC899004,4,6.25,6,0,0,1,1,0.25,True
statale,2016/17,CSIC8AL008,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CSIC8AP00G,4,5.75,4,0,0,1,1,0.25,True
statale,2016/17,CSIC8AQ00B,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CSIC8AU004,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CSIC8AV00X,4,5.75,4,0,0,1,1,0.25,True
statale,2016/17,CSIS014008,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CSIS01800G,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CSIS022007,4,4.0,4,0,0,1,1,0.25,True
statale,2016/17,CSIS023003,4,4.25,2,1,1,1,0,0.25,True
statale,2016/17,CSIS02700A,4,5.0,4,0,0,1,2,0.25,True
statale,2016/17,CSIS028006,4,3.5,1,1,2,1,0,0.25,True
statale,2016/17,CSIS029002,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CSIS03400D,4,4.0,3,0,2,1,1,0.25,True
statale,2016/17,CSIS051007,4,3.75,2,1,1,1,0,0.25,True
statale,2016/17,CSIS06300D,4,3.0,3,0,4,1,1,0.25,True
statale,2016/17,CSIS06800L,4,3.0,2,1,3,1,0,0.25,True
statale,2016/17,CSIS072008,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CSIS073004,4,3.25,2,1,2,1,0,0.25,True
statale,2016/17,CSIS07400X,4,3.75,3,0,2,1,1,0.25,True
statale,2016/17,CSMM305001,4,5.5,5,0,0,1,1,0.25,True
statale,2016/17,CSPS020001,4,4.5,4,0,0,1,1,0.25,True
statale,2016/17,CSPS03000G,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CSPS18000D,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CSPS20000D,4,4.0,3,0,1,1,1,0.25,True
statale,2016/17,CSPS210004,4,5.25,3,0,1,1,2,0.25,True
statale,2016/17,CSPS310001,4,6.5,6,0,0,1,1,0.25,True
statale,2016/17,CSRH07000Q,4,3.25,2,1,2,1,0,0.25,True
statale,2016/17,CSTD07000T,4,3.5,3,0,2,1,2,0.25,True
statale,2016/17,CSTD08000C,4,3.75,3,0,1,1,1,0.25,True
statale,2016/17,CTEE008002,4,6.0,6,0,0,1,3,0.25,True
statale,2016/17,CTEE016001,4,4.75,3,0,1,1,1,0.25,True
statale,2016/17,CTEE01700R,4,5.25,4,0,0,1,3,0.25,True
statale,2016/17,CTEE022008,4,5.0,5,0,0,1,2,0.25,True
statale,2016/17,CTEE036006,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CTEE04200D,4,6.0,6,0,0,1,1,0.25,True
statale,2016/17,CTEE04800C,4,4.5,2,1,1,1,0,0.25,True
statale,2016/17,CTEE06100V,4,5.25,3,0,1,1,1,0.25,True
statale,2016/17,CTEE06700T,4,5.0,4,0,0,1,3,0.25,True
statale,2016/17,CTEE06900D,4,5.75,5,0,0,1,3,0.25,True
statale,2016/17,CTEE073005,4,6.0,5,0,0,1,2,0.25,True
statale,2016/17,CTEE081004,4,6.25,6,0,0,1,3,0.25,True
statale,2016/17,CTEE08300Q,4,6.5,6,0,0,1,1,0.25,True
statale,2016/17,CTIC80300R,4,5.25,5,0,0,1,3,0.25,True
statale,2016/17,CTIC806008,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CTIC814007,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CTIC81600V,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CTIC822006,4,4.25,3,0,1,1,3,0.25,True
statale,2016/17,CTIC82500N,4,4.25,3,0,1,1,1,0.25,True
statale,2016/17,CTIC82600D,4,4.25,3,0,1,1,1,0.25,True
statale,2016/17,CTIC828005,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CTIC835008,4,4.5,3,0,1,1,1,0.25,True
statale,2016/17,CTIC836004,4,4.0,3,0,2,1,3,0.25,True
statale,2016/17,CTIC83800Q,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CTIC84100G,4,4.75,4,0,0,1,1,0.25,True
statale,2016/17,CTIC84200B,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CTIC84500V,4,5.0,5,0,0,1,3,0.25,True
statale,2016/17,CTIC84700E,4,4.5,4,0,0,1,2,0.25,True
statale,2016/17,CTIC84800A,4,6.5,6,0,0,1,3,0.25,True
statale,2016/17,CTIC85000A,4,4.5,4,0,0,1,3,0.25,True
statale,2016/17,CTIC85300T,4,5.5,4,0,0,1,1,0.25,True
statale,2016/17,CTIC85500D,4,6.5,6,0,0,1,1,0.25,True
statale,2016/17,CTIC856009,4,6.0,6,0,0,1,2,0.25,True
statale,2016/17,CTIC858001,4,4.75,4,0,0,1,2,0.25,True
statale,2016/17,CTIC85900R,4,3.75,3,0,1,1,1,0.25,True
statale,2016/17,CTIC860001,4,5.25,4,0,0,1,1,0.25,True
statale,2016/17,CTIC86200L,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CTIC880006,4,5.75,5,0,0,1,2,0.25,True
statale,2016/17,CTIC881002,4,6.0,5,0,0,1,2,0.25,True
statale,2016/17,CTIC885009,4,6.75,6,0,0,1,1,0.25,True
statale,2016/17,CTIC88800R,4,4.25,3,0,1,1,1,0.25,True
statale,2016/17,CTIC89100L,4,4.0,4,0,0,1,1,0.25,True
statale,2016/17,CTIC89200C,4,6.0,6,0,0,1,1,0.25,True
statale,2016/17,CTIC893008,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CTIC89600Q,4,3.5,3,0,2,1,3,0.25,True
statale,2016/17,CTIC8A000X,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CTIC8A100Q,4,3.75,3,0,2,1,1,0.25,True
statale,2016/17,CTIC8A5003,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CTIC8A800E,4,3.75,3,0,1,1,1,0.25,True
statale,2016/17,CTIC8AB00G,4,4.5,2,1,1,1,0,0.25,True
statale,2016/17,CTIC8AC00B,4,4.25,4,0,0,1,1,0.25,True
statale,2016/17,CTIC8AH00E,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CTIC8AM007,4,4.5,4,0,0,1,2,0.25,True
statale,2016/17,CTIC8AN003,4,5.25,5,0,0,1,1,0.25,True
statale,2016/17,CTIC8AP00P,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CTIC8AS00G,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CTIC8AT00B,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CTIC8AU007,4,5.5,5,0,0,1,3,0.25,True
statale,2016/17,CTIC8AV003,4,3.0,3,0,4,1,1,0.25,True
statale,2016/17,CTIC8AY00E,4,4.75,4,0,0,1,3,0.25,True
statale,2016/17,CTIC8AZ00A,4,5.25,5,0,0,1,3,0.25,True
statale,2016/17,CTIS00400R,4,3.25,2,1,2,1,0,0.25,True
statale,2016/17,CTIS00600C,4,3.75,3,0,1,1,1,0.25,True
statale,2016/17,CTIS008004,4,6.0,5,0,0,1,2,0.25,True
statale,2016/17,CTIS01300G,4,4.0,4,0,0,1,1,0.25,True
statale,2016/17,CTIS016003,4,3.25,3,0,3,1,2,0.25,True
statale,2016/17,CTIS023006,4,5.0,3,0,1,1,1,0.25,True
statale,2016/17,CTIS03300R,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CTIS03800X,4,3.0,3,0,4,1,2,0.25,True
statale,2016/17,CTIS04200G,4,3.5,2,1,2,1,0,0.25,True
statale,2016/17,CTIS044007,4,6.5,6,0,0,1,1,0.25,True
statale,2016/17,CTIS04700P,4,4.5,2,1,1,1,0,0.25,True
statale,2016/17,CTIS04800E,4,3.75,3,0,1,1,1,0.25,True
statale,2016/17,CTIS04900A,4,4.25,4,0,0,1,3,0.25,True
statale,2016/17,CTMM029002,4,5.5,5,0,0,1,1,0.25,True
statale,2016/17,CTMM031002,4,5.25,4,0,0,1,3,0.25,True
statale,2016/17,CTMM106006,4,6.5,6,0,0,1,3,0.25,True
statale,2016/17,CTPC01000A,4,5.0,4,0,0,1,1,0.25,True
statale,2016/17,CTPC070002,4,3.5,2,1,2,1,0,0.25,True
statale,2016/17,CTPS01000D,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CTPS040009,4,6.25,6,0,0,1,1,0.25,True
statale,2016/17,CTPS05000X,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CTPS06000E,4,6.0,5,0,0,1,1,0.25,True
statale,2016/17,CTRH03000C,4,4.25,2,1,1,1,0,0.25,True
statale,2016/17,CTRH05000N,4,3.0,3,0,4,1,1,0.25,True
statale,2016/17,CTSL01000A,4,3.75,2,1,2,1,0,0.25,True
statale,2016/17,CTTB01000A,4,4.0,4,0,0,1,1,0.25,True
statale,2016/17,CTTD18000C,4,4.0,3,0,2,1,1,0.25,True
statale,2016/17,CTTD190003,4,3.75,3,0,2,1,1,0.25,True
statale,2016/17,CTTF03000R,4,5.75,5,0,0,1,1,0.25,True
statale,2016/17,CTTF13000N,4,3.5,3,0,2,1,1,0.25,True
statale,2016/17,CTVC01000N,4,6.0,6,0,0,1,1,0.25,True
statale,2016/17,CZIC82300P,4,5.0,5,0,0,1,1,0.25,True
statale,2016/17,CZIC82400E,4,4.75,4,0,0,1,2,0.25,True
statale,2016/17,CZIC83100N,4,5.0,5,0,0,1,3,0.25,True
statale,2016/17,CZIC83800C,4,5.25,5,0,0,1,3,0.25,True
