iso3,education_spending_pct_gdp_year,education_spending_pct_gdp,tertiary_enrollment_gross_pct_year,tertiary_enrollment_gross_pct,learning_poverty_pct_year,learning_poverty_pct,access_minus_learning_gap_year,access_minus_learning_gap,cost_intensity_x_access_year,cost_intensity_x_access,country,oecd_funding_year,state_pct_gdp_oecd,private_pct_gdp_oecd,total_pct_gdp_oecd,oecd_funding_year_usd,state_usd_ppp_oecd,private_usd_ppp_oecd,total_usd_ppp_oecd,state_share_pct_oecd,private_share_pct_oecd,per_student_usd_ppp_oecd_year,per_student_usd_ppp_oecd,education_spending_pct_gdp_rank,education_spending_pct_gdp_n,education_spending_pct_gdp_pct_better,tertiary_enrollment_gross_pct_rank,tertiary_enrollment_gross_pct_n,tertiary_enrollment_gross_pct_pct_better,learning_poverty_pct_rank,learning_poverty_pct_n,learning_poverty_pct_pct_better,access_minus_learning_gap_rank,access_minus_learning_gap_n,access_minus_learning_gap_pct_better,cost_intensity_x_access_rank,cost_intensity_x_access_n,cost_intensity_x_access_pct_better,state_pct_gdp_oecd_rank,state_pct_gdp_oecd_n,state_pct_gdp_oecd_pct_better,private_pct_gdp_oecd_rank,private_pct_gdp_oecd_n,private_pct_gdp_oecd_pct_better,state_share_pct_oecd_rank,state_share_pct_oecd_n,state_share_pct_oecd_pct_better,private_share_pct_oecd_rank,private_share_pct_oecd_n,private_share_pct_oecd_pct_better,per_student_usd_ppp_oecd_rank,per_student_usd_ppp_oecd_n,per_student_usd_ppp_oecd_pct_better
SYC,2023.0,4.45409960547034,2024.0,14.5342502593994,,,,,2016.0,1812.6302263168448,Seychelles,,,,,,,,,,,,,92.0,244.0,62.55144032921811,184.0,245.0,25.0,,,,,,,46.0,194.0,76.6839378238342,,,,,,,,,,,,,,,
SYR,2009.0,5.13012981414795,2016.0,43.7606582641602,,,,,2009.0,1131.6160709821904,Syrian Arab Republic,,,,,,,,,,,,,62.0,244.0,74.89711934156378,112.0,245.0,54.50819672131148,,,,,,,94.0,194.0,51.81347150259068,,,,,,,,,,,,,,,
TCA,2024.0,2.94998113247616,2023.0,25.2537080405933,,,,,2015.0,1084.095752380954,Turks and Caicos Islands,,,,,,,,,,,,,192.0,244.0,21.399176954732514,150.0,245.0,38.934426229508205,,,,,,,97.0,194.0,50.259067357512954,,,,,,,,,,,,,,,
TCD,2023.0,3.20149725837724,2020.0,4.39665967267065,2019.0,94.410545349121,2014.0,-94.42487356536785,2011.0,413.08984211970994,Chad,,,,,,,,,,,,,180.0,244.0,26.337448559670783,231.0,245.0,5.737704918032782,147.0,155.0,5.1948051948051965,137.0,137.0,0.0,169.0,194.0,12.95336787564767,,,,,,,,,,,,,,,
TEA,2023.0,3.01801614079218,2024.0,62.1942710876465,2019.0,34.5209357244789,2019.0,12.735625554818,2013.0,684.1765357765867,East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,190.0,244.0,22.22222222222222,73.0,245.0,70.49180327868852,71.0,155.0,54.54545454545454,63.0,137.0,54.41176470588236,139.0,194.0,28.497409326424872,,,,,,,,,,,,,,,
TEC,2023.0,3.93686432529785,2024.0,88.6189193725586,2019.0,10.4115896592543,2019.0,63.23443695207379,2016.0,1598.6799364165502,Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,123.0,244.0,49.79423868312757,18.0,245.0,93.0327868852459,37.0,155.0,76.62337662337663,35.0,137.0,75.0,61.0,194.0,68.9119170984456,,,,,,,,,,,,,,,
TGO,2023.0,4.14281885166484,2020.0,14.9029897765252,2019.0,81.6579208374023,2019.0,-68.5027736250406,2017.0,949.7374128081432,Togo,,,,,,,,,,,,,111.0,244.0,54.73251028806585,180.0,245.0,26.639344262295083,128.0,155.0,17.532467532467532,116.0,137.0,15.441176470588236,109.0,194.0,44.04145077720207,,,,,,,,,,,,,,,
THA,2023.0,2.52122219628772,2025.0,49.0776442074561,2011.0,23.4157752990722,2011.0,29.317501260586692,2013.0,903.0072706200784,Thailand,,,,,,,,,,,,,210.0,244.0,13.991769547325106,102.0,245.0,58.606557377049185,58.0,155.0,62.98701298701299,55.0,137.0,60.29411764705883,116.0,194.0,40.41450777202073,,,,,,,,,,,,,,,
TJK,2023.0,5.43682120015444,2024.0,35.6398418742497,,,,,2015.0,510.1182158198555,Tajikistan,,,,,,,,,,,,,40.0,244.0,83.9506172839506,132.0,245.0,46.31147540983606,,,,,,,161.0,194.0,17.098445595854926,,,,,,,,,,,,,,,
TKM,2024.0,4.28878021240234,2024.0,20.4250351701637,,,,,,,Turkmenistan,,,,,,,,,,,,,104.0,244.0,57.61316872427984,168.0,245.0,31.557377049180324,,,,,,,,,,,,,,,,,,,,,,,,
TLA,2023.0,3.79014883614714,2024.0,59.0615386962891,2019.0,52.2521666617968,2019.0,1.0677643684766025,2015.0,1597.6488175244515,Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,131.0,244.0,46.50205761316872,79.0,245.0,68.0327868852459,90.0,155.0,42.2077922077922,78.0,137.0,43.38235294117647,62.0,194.0,68.39378238341969,,,,,,,,,,,,,,,
TLS,2023.0,5.24052834781801,2023.0,30.9611108169641,,,,,2010.0,266.6364426456262,Timor-Leste,,,,,,,,,,,,,53.0,244.0,78.60082304526749,140.0,245.0,43.0327868852459,,,,,,,185.0,194.0,4.6632124352331665,,,,,,,,,,,,,,,
TMN,,,,,2019.0,72.3893730585999,,,,,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",,,,,,,,,,,,,,,,,,,112.0,155.0,27.922077922077925,,,,,,,,,,,,,,,,,,,,,
TON,2022.0,5.31016278046634,2023.0,42.8611738148984,,,,,,,Tonga,,,,,,,,,,,,,49.0,244.0,80.24691358024691,117.0,245.0,52.459016393442624,,,,,,,,,,,,,,,,,,,,,,,,
TSA,2024.0,2.86143825839217,2024.0,32.7833213806152,2019.0,55.7925373328137,2019.0,-28.1299778235364,2016.0,770.9075059997946,South Asia (IDA & IBRD),,,,,,,,,,,,,199.0,244.0,18.518518518518523,138.0,245.0,43.85245901639344,95.0,155.0,38.961038961038966,94.0,137.0,31.61764705882353,134.0,194.0,31.088082901554404,,,,,,,,,,,,,,,
TSS,2023.0,3.25853222146531,2021.0,9.27116012573242,2019.0,86.4914226553518,2019.0,-77.39650249696557,,,Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,167.0,244.0,31.68724279835391,208.0,245.0,15.163934426229508,136.0,155.0,12.337662337662337,127.0,137.0,7.352941176470584,,,,,,,,,,,,,,,,,,
TTO,2023.0,3.23358011245727,2024.0,23.8493010569383,2016.0,20.644582748413,,,,,Trinidad and Tobago,,,,,,,,,,,,,173.0,244.0,29.218106995884774,154.0,245.0,37.295081967213115,55.0,155.0,64.93506493506493,,,,,,,,,,,,,,,,,,,,,
TUN,2023.0,6.73398856321206,2023.0,38.1219482421875,2011.0,65.532859802246,2011.0,-29.59006118774399,2015.0,1826.9684145929311,Tunisia,,,,,,,,,,,,,18.0,244.0,93.00411522633745,124.0,245.0,49.590163934426236,104.0,155.0,33.11688311688312,97.0,137.0,29.411764705882348,43.0,194.0,78.23834196891191,,,,,,,,,,,,,,,
TUR,2022.0,3.09571003913879,2023.0,105.88606262207,2021.0,18.5090885162353,2021.0,107.2546977996827,2016.0,3659.517253337419,Turkiye,2022.0,2.69193653368531,0.694063282250533,3.41314608359575,2022.0,75711.5598480713,19520.7476383256,95995.8047839246,78.86965479219558,20.335000766194455,2022.0,5305.40993702865,186.0,244.0,23.86831275720165,10.0,245.0,96.31147540983606,53.0,155.0,66.23376623376623,1.0,137.0,100.0,3.0,194.0,98.96373056994818,44.0,47.0,6.521739130434778,23.0,40.0,43.58974358974359,31.0,41.0,25.0,29.0,40.0,28.205128205128204,36.0,40.0,10.256410256410254
TUV,2023.0,12.8456897735596,2023.0,19.3509615384615,,,,,,,Tuvalu,,,,,,,,,,,,,3.0,244.0,99.1769547325103,171.0,245.0,30.327868852459016,,,,,,,,,,,,,,,,,,,,,,,,
TZA,2024.0,3.15504437906936,2024.0,4.01880979537964,,,,,2010.0,1351.1184368419126,Tanzania,,,,,,,,,,,,,183.0,244.0,25.10288065843621,233.0,245.0,4.918032786885251,,,,,,,78.0,194.0,60.10362694300518,,,,,,,,,,,,,,,
UGA,2022.0,2.56105027176925,2014.0,4.61899995803833,2014.0,81.9233627319335,2014.0,-77.30436277389516,2012.0,342.9055553535819,Uganda,,,,,,,,,,,,,208.0,244.0,14.814814814814813,230.0,245.0,6.147540983606559,129.0,155.0,16.883116883116877,126.0,137.0,8.088235294117652,176.0,194.0,9.32642487046632,,,,,,,,,,,,,,,
UKR,2021.0,5.14010000228882,2024.0,87.1920013427734,2007.0,27.8803100585937,2007.0,48.38244628906249,2017.0,2764.0882577392867,Ukraine,,,,,,,,,,,,,61.0,244.0,75.30864197530865,19.0,245.0,92.62295081967213,62.0,155.0,60.3896103896104,48.0,137.0,65.44117647058823,12.0,194.0,94.30051813471503,,,,,,,,,,,,,,,
URY,2023.0,4.76461982727051,2023.0,79.9536903496537,2019.0,43.618366241455,2019.0,18.3460617052245,2017.0,1517.0192354135395,Uruguay,,,,,,,,,,,,,78.0,244.0,68.3127572016461,35.0,245.0,86.0655737704918,79.0,155.0,49.350649350649356,59.0,137.0,57.35294117647059,65.0,194.0,66.83937823834196,,,,,,,,,,,,,,,
USA,2021.0,5.42038011550903,2022.0,79.361930847168,2021.0,9.69157028198242,2021.0,75.16351699829097,2016.0,1726.023317410584,United States,2021.0,4.11400961078159,1.67917162967329,5.79318124045488,2021.0,885926.510979399,361599.219241839,1247525.73022124,71.01468847638806,28.985311523611774,,,43.0,244.0,82.71604938271605,37.0,245.0,85.24590163934427,33.0,155.0,79.2207792207792,18.0,137.0,87.5,49.0,194.0,75.12953367875647,20.0,47.0,58.69565217391304,38.0,40.0,5.128205128205132,37.0,41.0,9.999999999999998,36.0,40.0,10.256410256410254,,,
UZB,2023.0,5.47287597270024,2025.0,59.8086982926392,2021.0,32.3652610778808,2021.0,-10.271359910349904,,,Uzbekistan,,,,,,,,,,,,,37.0,244.0,85.18518518518519,77.0,245.0,68.85245901639344,66.0,155.0,57.7922077922078,84.0,137.0,38.970588235294116,,,,,,,,,,,,,,,,,,
VCT,2023.0,6.4582691706334,2022.0,41.4983277591973,,,,,,,St. Vincent and the Grenadines,,,,,,,,,,,,,21.0,244.0,91.76954732510289,119.0,245.0,51.63934426229508,,,,,,,,,,,,,,,,,,,,,,,,
VEN,2009.0,6.87467002868652,2009.0,78.2699203491211,,,,,2009.0,1605.5313086414335,"Venezuela, RB",,,,,,,,,,,,,16.0,244.0,93.82716049382715,41.0,245.0,83.60655737704919,,,,,,,58.0,194.0,70.46632124352332,,,,,,,,,,,,,,,
VGB,2023.0,3.17283855528435,2024.0,29.5605306799337,,,,,2015.0,1615.1431024390224,British Virgin Islands,,,,,,,,,,,,,182.0,244.0,25.514403292181065,143.0,245.0,41.80327868852459,,,,,,,57.0,194.0,70.98445595854923,,,,,,,,,,,,,,,
VIR,,,1993.0,33.5513496398926,,,,,,,Virgin Islands (U.S.),,,,,,,,,,,,,,,,135.0,245.0,45.08196721311475,,,,,,,,,,,,,,,,,,,,,,,,
VNM,2022.0,2.88738689372749,2024.0,37.5923642016718,2019.0,18.1209163665771,2019.0,12.1032028198243,2013.0,876.7801719888955,Viet Nam,,,,,,,,,,,,,196.0,244.0,19.753086419753085,128.0,245.0,47.95081967213115,50.0,155.0,68.18181818181819,65.0,137.0,52.94117647058824,118.0,194.0,39.37823834196891,,,,,,,,,,,,,,,
VUT,2024.0,7.63695001602173,2004.0,4.87792015075684,,,,,2001.0,1183.2603870675653,Vanuatu,,,,,,,,,,,,,11.0,244.0,95.88477366255144,229.0,245.0,6.5573770491803245,,,,,,,87.0,194.0,55.44041450777202,,,,,,,,,,,,,,,
WLD,2023.0,3.56927475138052,2024.0,43.6151390075684,2019.0,48.2518588868298,2019.0,-9.5829898682751,2013.0,981.2502794197088,World,,,,,,,,,,,,,145.0,244.0,40.74074074074075,113.0,245.0,54.0983606557377,84.0,155.0,46.103896103896105,83.0,137.0,39.70588235294118,105.0,194.0,46.1139896373057,,,,,,,,,,,,,,,
WSM,2024.0,5.45616637544294,2024.0,16.0263900756836,,,,,2000.0,869.7175135565277,Samoa,,,,,,,,,,,,,38.0,244.0,84.77366255144034,175.0,245.0,28.688524590163933,,,,,,,119.0,194.0,38.86010362694301,,,,,,,,,,,,,,,
XKX,,,,,2021.0,37.9216194152832,,,,,Kosovo,,,,,,,,,,,,,,,,,,,73.0,155.0,53.24675324675325,,,,,,,,,,,,,,,,,,,,,
YEM,2008.0,5.15144014358521,2011.0,8.80690002441406,2011.0,94.660057067871,2011.0,-85.85315704345693,,,"Yemen, Rep.",,,,,,,,,,,,,60.0,244.0,75.7201646090535,212.0,245.0,13.524590163934425,148.0,155.0,4.545454545454541,132.0,137.0,3.676470588235292,,,,,,,,,,,,,,,,,,
ZAF,2024.0,6.02110004425049,2023.0,23.493768799339,2021.0,82.0170516967773,2021.0,-59.6739226976482,2018.0,1072.3532499436294,South Africa,2022.0,5.83572790994596,,6.86307121318032,2022.0,47900.2978922269,,56332.8449578021,85.03085176704307,,2022.0,4394.84980051813,28.0,244.0,88.88888888888889,156.0,245.0,36.47540983606557,130.0,155.0,16.233766233766232,110.0,137.0,19.852941176470583,99.0,194.0,49.22279792746114,3.0,47.0,95.65217391304348,,,,19.0,41.0,55.00000000000001,,,,38.0,40.0,5.128205128205132
ZMB,2023.0,4.07374933049157,2012.0,3.96159738763825,2019.0,98.5042114257812,,,,,Zambia,,,,,,,,,,,,,115.0,244.0,53.086419753086425,234.0,245.0,4.508196721311474,155.0,155.0,0.0,,,,,,,,,,,,,,,,,,,,,
ZWE,2023.0,0.384771297211919,2024.0,7.74912957845971,,,,,2013.0,1181.3723044980118,Zimbabwe,,,,,,,,,,,,,242.0,244.0,0.8230452674897082,215.0,245.0,12.295081967213118,,,,,,,88.0,194.0,54.92227979274611,,,,,,,,,,,,,,,
