freq,tipologia_fam,titolo_studio_pe_pers_rif,tipo_dato,gruppo_spesa,condizione_pers_rif,abit_spesa,itter107,coicop,quant_spesa_toteq,num_comp_fam,time_period,obs_value,year
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0621,ALL,TOT,2015,10.93,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0621,ALL,TOT,2016,11.79,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0621,ALL,TOT,2017,15.94,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0621,ALL,TOT,2018,14.74,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0621,ALL,TOT,2019,14.99,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0621,ALL,TOT,2020,12.2,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0621,ALL,TOT,2021,16.09,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0622,ALL,TOT,2014,8.39,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0622,ALL,TOT,2015,9.05,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0622,ALL,TOT,2016,9.27,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0622,ALL,TOT,2017,15.6,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0622,ALL,TOT,2018,18.09,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0622,ALL,TOT,2019,18.4,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0622,ALL,TOT,2020,12.16,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0622,ALL,TOT,2021,18.97,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0623,ALL,TOT,2014,6.26,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0623,ALL,TOT,2015,6.15,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0623,ALL,TOT,2016,5.33,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0623,ALL,TOT,2017,4.93,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0623,ALL,TOT,2018,5.78,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0623,ALL,TOT,2019,5.77,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0623,ALL,TOT,2020,5.34,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0623,ALL,TOT,2021,7.6,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,07,ALL,TOT,2014,199.13,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,07,ALL,TOT,2015,198.93,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,07,ALL,TOT,2016,194.66,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,07,ALL,TOT,2017,215.03,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,07,ALL,TOT,2018,228.14,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,07,ALL,TOT,2019,224.85,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,07,ALL,TOT,2020,179.15,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,07,ALL,TOT,2021,194.88,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,071,ALL,TOT,2014,31.3,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,071,ALL,TOT,2015,30.89,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,071,ALL,TOT,2016,34.59,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,071,ALL,TOT,2017,50.74,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,071,ALL,TOT,2018,51.1,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,071,ALL,TOT,2019,47.07,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,071,ALL,TOT,2020,39.47,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,071,ALL,TOT,2021,45.4,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0711,ALL,TOT,2014,29.9,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0711,ALL,TOT,2015,29.84,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0711,ALL,TOT,2016,33.56,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0711,ALL,TOT,2017,49.95,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0711,ALL,TOT,2018,50.07,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0711,ALL,TOT,2019,45.18,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0711,ALL,TOT,2020,38.17,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0711,ALL,TOT,2021,42.87,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0712,ALL,TOT,2021,1.71,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0713,ALL,TOT,2014,0.61,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0713,ALL,TOT,2015,0.26,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0713,ALL,TOT,2017,0.46,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0713,ALL,TOT,2020,0.63,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0713,ALL,TOT,2021,0.83,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,072,ALL,TOT,2014,155.23,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,072,ALL,TOT,2015,154.92,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,072,ALL,TOT,2016,146.44,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,072,ALL,TOT,2017,150.17,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,072,ALL,TOT,2018,159.93,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,072,ALL,TOT,2019,163.91,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,072,ALL,TOT,2020,131.09,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,072,ALL,TOT,2021,142.83,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0721,ALL,TOT,2014,14.64,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0721,ALL,TOT,2015,9.77,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0721,ALL,TOT,2016,11.42,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0721,ALL,TOT,2017,13.16,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0721,ALL,TOT,2018,14.42,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0721,ALL,TOT,2019,14.84,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0721,ALL,TOT,2020,10.6,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0721,ALL,TOT,2021,12.53,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0722,ALL,TOT,2014,118.29,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0722,ALL,TOT,2015,124.91,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0722,ALL,TOT,2016,107.67,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0722,ALL,TOT,2017,118.51,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0722,ALL,TOT,2018,121.33,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0722,ALL,TOT,2019,121.65,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0722,ALL,TOT,2020,99.28,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0722,ALL,TOT,2021,104.18,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0723,ALL,TOT,2014,14.85,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0723,ALL,TOT,2015,12.4,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0723,ALL,TOT,2016,19.2,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0723,ALL,TOT,2017,11.83,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0723,ALL,TOT,2018,16.62,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0723,ALL,TOT,2019,21.37,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0723,ALL,TOT,2020,13.9,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0723,ALL,TOT,2021,17.75,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0724,ALL,TOT,2014,7.46,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0724,ALL,TOT,2015,7.84,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0724,ALL,TOT,2016,8.14,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0724,ALL,TOT,2017,6.67,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0724,ALL,TOT,2018,7.56,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0724,ALL,TOT,2019,6.05,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0724,ALL,TOT,2020,7.3,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0724,ALL,TOT,2021,8.38,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,073,ALL,TOT,2014,12.6,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,073,ALL,TOT,2015,13.13,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,073,ALL,TOT,2016,13.64,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,073,ALL,TOT,2017,14.12,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,073,ALL,TOT,2018,17.1,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,073,ALL,TOT,2019,13.87,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,073,ALL,TOT,2020,8.6,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,073,ALL,TOT,2021,6.64,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0731,ALL,TOT,2014,1.5,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0731,ALL,TOT,2015,1.67,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0731,ALL,TOT,2016,1.67,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0731,ALL,TOT,2017,1.55,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0731,ALL,TOT,2018,1.51,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0731,ALL,TOT,2019,1.86,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0731,ALL,TOT,2020,1.1,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0731,ALL,TOT,2021,1.14,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0732,ALL,TOT,2014,3.23,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0732,ALL,TOT,2015,3.32,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0732,ALL,TOT,2016,4.15,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0732,ALL,TOT,2017,5.15,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0732,ALL,TOT,2018,4.42,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0732,ALL,TOT,2019,3.17,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0732,ALL,TOT,2020,1.84,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0732,ALL,TOT,2021,1.35,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0733,ALL,TOT,2014,6.1,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0733,ALL,TOT,2015,6.47,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0733,ALL,TOT,2016,6.75,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0733,ALL,TOT,2017,6.17,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0733,ALL,TOT,2018,7.72,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0733,ALL,TOT,2019,7.58,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0733,ALL,TOT,2020,3.98,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0733,ALL,TOT,2021,2.07,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0735,ALL,TOT,2014,0.22,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0735,ALL,TOT,2017,0.24,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0735,ALL,TOT,2018,0.22,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0735,ALL,TOT,2019,0.42,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0735,ALL,TOT,2020,0.28,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0735,ALL,TOT,2021,0.31,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0736,ALL,TOT,2014,0.41,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,08,ALL,TOT,2014,63.86,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,08,ALL,TOT,2015,58.14,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,08,ALL,TOT,2016,59.51,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,08,ALL,TOT,2017,59.42,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,08,ALL,TOT,2018,60.24,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,08,ALL,TOT,2019,57.1,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,08,ALL,TOT,2020,50.93,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,08,ALL,TOT,2021,47.87,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,081,ALL,TOT,2014,1.09,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,081,ALL,TOT,2015,0.78,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,081,ALL,TOT,2016,1.11,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,081,ALL,TOT,2017,1.23,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,081,ALL,TOT,2018,1.38,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,081,ALL,TOT,2019,0.7,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,081,ALL,TOT,2020,1.21,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,081,ALL,TOT,2021,1.23,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0810,ALL,TOT,2014,1.09,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0810,ALL,TOT,2015,0.78,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0810,ALL,TOT,2016,1.11,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0810,ALL,TOT,2017,1.23,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0810,ALL,TOT,2018,1.38,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0810,ALL,TOT,2019,0.7,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0810,ALL,TOT,2020,1.21,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0810,ALL,TOT,2021,1.23,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,082,ALL,TOT,2014,3.41,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,082,ALL,TOT,2015,2.99,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,082,ALL,TOT,2016,4.34,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,082,ALL,TOT,2017,4.01,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,082,ALL,TOT,2018,4.59,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,082,ALL,TOT,2019,4.47,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,082,ALL,TOT,2020,4.26,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,082,ALL,TOT,2021,4.83,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0820,ALL,TOT,2014,3.41,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0820,ALL,TOT,2015,2.99,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0820,ALL,TOT,2016,4.34,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0820,ALL,TOT,2017,4.01,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0820,ALL,TOT,2018,4.59,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0820,ALL,TOT,2019,4.47,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0820,ALL,TOT,2020,4.26,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0820,ALL,TOT,2021,4.83,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,083,ALL,TOT,2014,59.37,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,083,ALL,TOT,2015,54.38,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,083,ALL,TOT,2016,54.06,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,083,ALL,TOT,2017,54.18,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,083,ALL,TOT,2018,54.27,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,083,ALL,TOT,2019,51.93,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,083,ALL,TOT,2020,45.46,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,083,ALL,TOT,2021,41.81,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0830,ALL,TOT,2014,59.37,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0830,ALL,TOT,2015,54.38,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0830,ALL,TOT,2016,54.06,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0830,ALL,TOT,2017,54.18,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0830,ALL,TOT,2018,54.27,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0830,ALL,TOT,2019,51.93,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0830,ALL,TOT,2020,45.46,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0830,ALL,TOT,2021,41.81,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,09,ALL,TOT,2014,77.69,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,09,ALL,TOT,2015,78.36,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,09,ALL,TOT,2016,79.48,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,09,ALL,TOT,2017,71.94,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,09,ALL,TOT,2018,74.96,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,09,ALL,TOT,2019,76.97,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,09,ALL,TOT,2020,57.51,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,09,ALL,TOT,2021,65.2,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,091,ALL,TOT,2014,7.03,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,091,ALL,TOT,2015,5.34,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,091,ALL,TOT,2016,6.75,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,091,ALL,TOT,2017,6.23,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,091,ALL,TOT,2018,4.96,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,091,ALL,TOT,2019,5.22,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,091,ALL,TOT,2020,5.63,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,091,ALL,TOT,2021,8.0,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0911,ALL,TOT,2014,3.07,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0911,ALL,TOT,2015,2.13,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0911,ALL,TOT,2016,2.83,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0911,ALL,TOT,2017,1.81,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0911,ALL,TOT,2018,1.94,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0911,ALL,TOT,2019,1.77,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0911,ALL,TOT,2020,2.5,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0911,ALL,TOT,2021,3.55,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0912,ALL,TOT,2014,0.47,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0912,ALL,TOT,2016,0.4,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0912,ALL,TOT,2017,0.38,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0912,ALL,TOT,2018,0.38,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0913,ALL,TOT,2014,2.3,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0913,ALL,TOT,2015,2.26,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0913,ALL,TOT,2016,2.59,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0913,ALL,TOT,2017,3.03,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0913,ALL,TOT,2018,2.01,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0913,ALL,TOT,2019,2.17,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0913,ALL,TOT,2020,2.4,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0913,ALL,TOT,2021,3.37,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0914,ALL,TOT,2014,1.12,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0914,ALL,TOT,2015,0.67,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0914,ALL,TOT,2016,0.84,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0914,ALL,TOT,2017,0.97,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0914,ALL,TOT,2018,0.58,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0914,ALL,TOT,2019,0.81,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0914,ALL,TOT,2020,0.57,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0914,ALL,TOT,2021,0.95,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,092,ALL,TOT,2014,1.57,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,092,ALL,TOT,2017,2.42,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,092,ALL,TOT,2018,1.97,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,092,ALL,TOT,2019,2.11,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,092,ALL,TOT,2020,0.44,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,092,ALL,TOT,2021,2.09,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0922,ALL,TOT,2014,0.29,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0922,ALL,TOT,2019,0.5,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0922,ALL,TOT,2020,0.14,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0922,ALL,TOT,2021,0.16,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,093,ALL,TOT,2014,23.48,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,093,ALL,TOT,2015,21.65,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,093,ALL,TOT,2016,24.67,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,093,ALL,TOT,2017,20.96,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,093,ALL,TOT,2018,24.01,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,093,ALL,TOT,2019,22.19,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,093,ALL,TOT,2020,20.87,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,093,ALL,TOT,2021,24.69,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0931,ALL,TOT,2014,7.44,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0931,ALL,TOT,2015,5.26,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0931,ALL,TOT,2016,8.15,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITG,0931,ALL,TOT,2017,5.65,2017
