DATAFLOW,FREQ,ETA_INTERVISTA,CORSI_FORMPROF_DIPL,ISTRUZ_TERZ_NONUNIV,ISTRUZ_UNIV,ITTER107,NATGIUR_SCUOLA,SESSO,TIPO_DATO,TIPO_SCUOLA,TITOLO_STUDIO_PADRE,TITOLO_STUDIO_MADRE,CITTADINANZA,SITUAZ_ABIT,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,12483,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1641,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,15,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,335,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,13.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5375,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,3175,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,503,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,12,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1454,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,6258,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,12.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5541,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,13.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,716,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,478,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,24798,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,11.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,23327,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,469,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,447,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,824,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,48125,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,1361,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,1422,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,1716,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,3086,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,7490,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,2783,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,2652,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,3158,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,4710,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,11389,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,2230,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,3981,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,7444,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,1310,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,737,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,4058,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,19320,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,1031,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,10652,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,14.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,14,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,15.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,21.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,15.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,16.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,11.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,18,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,15.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,14.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,12.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,9.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,12.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,18.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,17.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,18.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,13.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,14.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,COMPL,ALL,ALL,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,15.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,11605,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,IT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2556,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,733,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,12,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,266,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1544,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITC4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1696,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,78,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,110,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,3.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,866,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,142,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,500,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITD5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2511,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,792,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,199,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,3.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,238,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1282,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,3419,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,282,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,46,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1674,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,644,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,133,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,3.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,640,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,3.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1423,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1124,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,299,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,237,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,4.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,5247,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,6595,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,128,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,90,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,178,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,11842,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,389,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,368,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,838,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,599,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,1831,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,758,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,579,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,688,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,1062,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,3962,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,610,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,986,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,2514,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,285,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,191,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,382,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,3895,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,123,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,2241,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,3.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,2.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,3.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,6.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,3.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ENR,ALL,ALL,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,2.8,,,,,,,,,
