DATAFLOW,FREQ,REF_AREA,IND_TYPE,MEASURE,NUM_COMPONENTI,TIPOLOGIA_FAM,FAM_MINORI,FAM_ANZIANI,CLASSE_ETA_PERS_RIF,TITOLO_STUDIO_PERS_RIF,COND_PROF_PERS_RIF,TIME_PERIOD,OBS_VALUE,COMMENT,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,DECIMALS,NOTA_IT,NOTA_EN,BREAK,COLLECTION,TIME_FORMAT,TITLE,METADATA_EN,METADATA_IT
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2013,11.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2010,8.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2011,8.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2012,11.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2013,10.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2010,3.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2011,3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2012,3.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2013,4.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2010,5.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2011,5.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2012,5.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2013,6.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2010,4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2011,5.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2012,3.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2013,8.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2010,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2011,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2012,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2010,5.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2011,7.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2012,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2013,10.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2010,5.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2011,5.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2012,6.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2013,6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2010,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2011,1.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2012,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2010,10.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2011,9.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2012,10.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2013,11.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2010,7.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2011,7.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2012,8.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2013,8.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2010,6.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2011,6.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2012,7.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2013,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2010,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2011,18.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2012,17.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2013,27.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2010,10.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2011,7.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2012,12.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2013,11.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,6.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,6.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,7.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,5.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,5.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,6.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,4.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,4.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,8.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,11,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,10.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,8.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,5.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,8.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,8.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,6.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,6.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,8.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,14.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,13.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,16.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,15.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,16,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,18.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,20.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,19.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,23.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,22.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,25.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,23.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,21.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,22.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,28.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,23.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF5,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,28.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF5,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,23.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF5,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,24.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF5,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,22.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF6,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,26,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF6,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,26.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF6,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,27.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITF6,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,32.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2010,13.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2011,16.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2012,15.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2013,14.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2010,21.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2011,20.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2012,24.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2013,23.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2010,24,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2011,22.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2012,30.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2013,27.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2010,29.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2011,28.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2012,31.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2013,35.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2010,42.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2011,45.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2012,42.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2013,47.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2010,24,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2011,23.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2012,27.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2013,25.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2010,21.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2011,20.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2012,31.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2013,26.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2010,28.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2011,27.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2012,30.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2013,34.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2010,38.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2011,43,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2012,43.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2013,45.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2010,27.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2011,24.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2012,27.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2013,30.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2010,7.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2011,10.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2012,11.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2013,10,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2010,38.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2011,42.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2012,34.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2013,39.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2010,18.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2011,21.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2012,18.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2013,18.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2010,14.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2011,12.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2012,18.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2013,14.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2010,24.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2011,26,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2012,32.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2013,32,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITFG,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2010,30.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
