freq,eta_intervista,corsi_formprof_dipl,istruz_terz_nonuniv,istruz_univ,itter107,natgiur_scuola,sesso,tipo_dato,tipo_scuola,titolo_studio_padre,titolo_studio_madre,cittadinanza,situaz_abit,time_period,obs_value,year
A,TOTAL,ALL,ALL,ALL,ITTOT,PRI,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PUB,1,GRAD,ALL,99,99,TOTAL,TOT,2015,197934.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PUB,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,90.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PUB,2,GRAD,ALL,99,99,TOTAL,TOT,2015,218328.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PUB,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,94.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PUB,9,GRAD,ALL,99,99,TOTAL,TOT,2015,416262.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PUB,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,92.3,2015
A,TOTAL,ALL,ALL,CONT_ST,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,48321.0,2015
A,TOTAL,ALL,ALL,CONT_ST,IT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.9,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,16081.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,15.9,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,3733.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,13.4,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,71.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,11.6,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,10042.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,11.1,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,11273.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITC4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,17.7,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,11383.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,14.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,273.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.2,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,665.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,18.5,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5024.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,15.4,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,865.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,11.3,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4556.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITD5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,15.2,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,9812.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.7,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2481.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.4,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,589.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.9,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1521.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,13.5,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5220.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,8618.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1116.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.2,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,266.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,10.6,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4236.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.1,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1834.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.1,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,225.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,5.4,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,942.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,5.4,2015
A,TOTAL,ALL,ALL,CONT_ST,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2425.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,4.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1922.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,4.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,504.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,5.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1286.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,22.5,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,20933.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.6,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,28674.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,12.3,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,36.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,250.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,49607.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,113.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,619.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,7497.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,353.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,4570.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,732.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,111.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,90.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,2073.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,35965.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,3959.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,3651.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,24508.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,200.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,104.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,1038.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,8405.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,334.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,854.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,1.1,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,3.1,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,4.7,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,11.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,1.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,6.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,17.5,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,7.0,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,4.7,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,0.7,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,0.4,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,5.5,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,18.9,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,16.7,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,11.2,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,19.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,2.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,2.5,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,4.7,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,5.8,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,4.6,2015
A,TOTAL,ALL,ALL,CONT_ST,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,ALL,LEFT,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,35858.0,2015
A,TOTAL,ALL,ALL,LEFT,IT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.1,2015
A,TOTAL,ALL,ALL,LEFT,ITC,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,7301.0,2015
A,TOTAL,ALL,ALL,LEFT,ITC,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.2,2015
A,TOTAL,ALL,ALL,LEFT,ITC1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2364.0,2015
A,TOTAL,ALL,ALL,LEFT,ITC1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.5,2015
A,TOTAL,ALL,ALL,LEFT,ITC2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,57.0,2015
A,TOTAL,ALL,ALL,LEFT,ITC2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.3,2015
A,TOTAL,ALL,ALL,LEFT,ITC3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,837.0,2015
A,TOTAL,ALL,ALL,LEFT,ITC3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.2,2015
A,TOTAL,ALL,ALL,LEFT,ITC4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4042.0,2015
A,TOTAL,ALL,ALL,LEFT,ITC4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.4,2015
A,TOTAL,ALL,ALL,LEFT,ITD,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5268.0,2015
A,TOTAL,ALL,ALL,LEFT,ITD,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.9,2015
A,TOTAL,ALL,ALL,LEFT,ITD1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,151.0,2015
A,TOTAL,ALL,ALL,LEFT,ITD1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,5.1,2015
A,TOTAL,ALL,ALL,LEFT,ITD2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,226.0,2015
A,TOTAL,ALL,ALL,LEFT,ITD2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.3,2015
A,TOTAL,ALL,ALL,LEFT,ITD3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2145.0,2015
A,TOTAL,ALL,ALL,LEFT,ITD3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.6,2015
A,TOTAL,ALL,ALL,LEFT,ITD4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,618.0,2015
A,TOTAL,ALL,ALL,LEFT,ITD4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.1,2015
A,TOTAL,ALL,ALL,LEFT,ITD5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2128.0,2015
A,TOTAL,ALL,ALL,LEFT,ITD5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.1,2015
A,TOTAL,ALL,ALL,LEFT,ITE,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,7987.0,2015
A,TOTAL,ALL,ALL,LEFT,ITE,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.7,2015
A,TOTAL,ALL,ALL,LEFT,ITE1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2373.0,2015
A,TOTAL,ALL,ALL,LEFT,ITE1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.0,2015
A,TOTAL,ALL,ALL,LEFT,ITE2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,453.0,2015
A,TOTAL,ALL,ALL,LEFT,ITE2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.6,2015
A,TOTAL,ALL,ALL,LEFT,ITE3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,911.0,2015
A,TOTAL,ALL,ALL,LEFT,ITE3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.1,2015
A,TOTAL,ALL,ALL,LEFT,ITE4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4250.0,2015
A,TOTAL,ALL,ALL,LEFT,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.8,2015
A,TOTAL,ALL,ALL,LEFT,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,10632.0,2015
A,TOTAL,ALL,ALL,LEFT,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,787.0,2015
A,TOTAL,ALL,ALL,LEFT,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.2,2015
A,TOTAL,ALL,ALL,LEFT,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,156.0,2015
A,TOTAL,ALL,ALL,LEFT,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.2,2015
A,TOTAL,ALL,ALL,LEFT,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5396.0,2015
A,TOTAL,ALL,ALL,LEFT,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.0,2015
A,TOTAL,ALL,ALL,LEFT,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,2802.0,2015
A,TOTAL,ALL,ALL,LEFT,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.3,2015
A,TOTAL,ALL,ALL,LEFT,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,354.0,2015
A,TOTAL,ALL,ALL,LEFT,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.4,2015
A,TOTAL,ALL,ALL,LEFT,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1136.0,2015
A,TOTAL,ALL,ALL,LEFT,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.6,2015
A,TOTAL,ALL,ALL,LEFT,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4670.0,2015
A,TOTAL,ALL,ALL,LEFT,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.3,2015
A,TOTAL,ALL,ALL,LEFT,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,3862.0,2015
A,TOTAL,ALL,ALL,LEFT,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.6,2015
A,TOTAL,ALL,ALL,LEFT,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,809.0,2015
A,TOTAL,ALL,ALL,LEFT,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.0,2015
A,TOTAL,ALL,ALL,LEFT,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,405.0,2015
A,TOTAL,ALL,ALL,LEFT,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.1,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,19349.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.9,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,16914.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,7.3,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,230.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,244.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,595.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,36263.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,591.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,518.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,1707.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,1353.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,7638.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,1110.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,832.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,1142.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,3513.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,11830.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,1953.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,3512.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,8170.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,676.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,369.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,2405.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,15564.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,815.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,4248.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,6.9,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,7.6,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,11.2,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,8.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,9.3,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,5.7,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,4.0,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,7.4,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,11.7,2015
A,TOTAL,ALL,ALL,LEFT,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,7.2,2015
