freq,voci_spesa,cond_prof_prev_pperc,classe_eta_pperc,itter107,misura1,num_componenti,sesso_pperc,tipologia_fam,fam_anziani,fam_minori,tipo_dato,titolo_studio_pperc,time_period,obs_value,year
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,21.1,2010
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,31.1,2011
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,34.2,2012
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,31.0,2013
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,30.1,2014
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,30.0,2015
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,29.1,2016
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,24.7,2017
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,26.5,2018
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,27.5,2019
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,16.8,2020
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,16.4,2021
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,19.7,2022
A,2,2C,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,24.1,2023
A,2,99,TOTAL,1,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.5,2017
A,2,99,TOTAL,1,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,15.8,2018
A,2,99,TOTAL,1,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,13.7,2019
A,2,99,TOTAL,1,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,7.7,2020
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,13.3,2010
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,13.4,2011
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,17.6,2012
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,15.6,2013
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,16.3,2014
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,15.5,2015
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,14.9,2016
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.5,2017
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,15.8,2018
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,13.7,2019
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,7.7,2020
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,8.1,2021
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,10.0,2022
A,2,99,TOTAL,2,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,9.5,2023
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,11.4,2010
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,18.7,2011
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,20.1,2012
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,16.2,2013
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,13.4,2014
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,14.7,2015
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,17.0,2016
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.6,2017
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,15.3,2018
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,10.2,2019
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,10.5,2020
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,10.0,2021
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,11.3,2022
A,2,99,TOTAL,3,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,9.2,2023
A,2,99,TOTAL,4,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.6,2017
A,2,99,TOTAL,4,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,12.7,2018
A,2,99,TOTAL,4,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,10.1,2019
A,2,99,TOTAL,4,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,8.1,2020
A,2,99,TOTAL,5,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.4,2017
A,2,99,TOTAL,5,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,14.3,2018
A,2,99,TOTAL,5,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,12.8,2019
A,2,99,TOTAL,5,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,9.9,2020
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,9.3,2010
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,18.5,2011
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,20.7,2012
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,15.0,2013
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,21.5,2014
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,18.7,2015
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,16.9,2016
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.9,2017
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,13.5,2018
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,9.8,2019
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,6.7,2020
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,5.6,2021
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,6.4,2022
A,2,99,TOTAL,6,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,9.0,2023
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,9.3,2010
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,17.7,2011
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,22.3,2012
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,22.4,2013
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,17.3,2014
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,15.6,2015
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,14.4,2016
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.6,2017
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,12.7,2018
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,10.1,2019
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,8.1,2020
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,8.7,2021
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,8.1,2022
A,2,99,TOTAL,7,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,9.3,2023
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,14.2,2010
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,21.9,2011
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,24.4,2012
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,20.2,2013
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,20.8,2014
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,19.5,2015
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,19.0,2016
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.4,2017
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,14.3,2018
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,12.8,2019
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,9.9,2020
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,9.7,2021
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,11.3,2022
A,2,99,TOTAL,8,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,12.5,2023
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,11.9,2010
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,19.1,2011
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,21.3,2012
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,19.9,2013
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,19.3,2014
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,19.8,2015
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,16.7,2016
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,15.7,2017
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,14.1,2018
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,11.4,2019
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,8.8,2020
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,7.3,2021
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,9.9,2022
A,2,99,TOTAL,9,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,10.5,2023
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,14.1,2010
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,21.6,2011
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,24.3,2012
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,21.5,2013
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,20.9,2014
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,19.6,2015
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,18.7,2016
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,17.9,2017
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,15.9,2018
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,13.6,2019
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,11.4,2020
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,10.8,2021
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,13.1,2022
A,2,99,TOTAL,IT,10,1,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,13.5,2023
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,10.3,2010
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,16.9,2011
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,19.5,2012
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,17.8,2013
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,15.4,2014
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,16.2,2015
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,15.2,2016
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,13.9,2017
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,13.2,2018
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,10.8,2019
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,7.2,2020
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,7.3,2021
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,8.3,2022
A,2,99,TOTAL,IT,10,2,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,9.0,2023
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,9.8,2010
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,17.0,2011
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,19.4,2012
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,16.9,2013
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,15.9,2014
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,15.7,2015
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,15.4,2016
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,14.4,2017
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,12.3,2018
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,10.0,2019
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,7.5,2020
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,7.1,2021
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,8.7,2022
A,2,99,TOTAL,IT,10,3,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,7.8,2023
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,10.4,2010
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,15.1,2011
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,20.4,2012
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,18.0,2013
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,17.6,2014
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,15.4,2015
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,14.8,2016
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,13.7,2017
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,13.7,2018
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,10.3,2019
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,7.5,2020
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,7.2,2021
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,6.4,2022
A,2,99,TOTAL,IT,10,4,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,7.7,2023
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,18.4,2010
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,24.0,2011
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,27.6,2012
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,23.7,2013
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,25.2,2014
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,22.7,2015
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,19.6,2016
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,20.4,2017
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,19.4,2018
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,13.4,2019
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,10.8,2020
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,11.2,2021
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,10.4,2022
A,2,99,TOTAL,IT,10,7,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,13.4,2023
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2010,11.0,2010
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2011,16.9,2011
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2012,20.2,2012
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2013,17.9,2013
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2014,16.9,2014
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2015,16.3,2015
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2016,15.3,2016
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2017,14.7,2017
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2018,13.4,2018
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2019,10.4,2019
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2020,8.4,2020
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2021,8.3,2021
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2022,9.1,2022
A,2,99,TOTAL,IT,10,99,1,99,9,9,FAM_NO_PERMETTERSI,99,2023,9.8,2023
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2010,13.3,2010
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2011,21.1,2011
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2012,23.8,2012
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2013,21.3,2013
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2014,20.3,2014
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2015,19.1,2015
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2016,18.6,2016
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2017,17.0,2017
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2018,15.7,2018
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2019,13.7,2019
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2020,9.5,2020
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2021,9.0,2021
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2022,11.2,2022
A,2,99,TOTAL,IT,10,99,2,99,9,9,FAM_NO_PERMETTERSI,99,2023,11.3,2023
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2010,10.0,2010
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2011,17.8,2011
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2012,18.8,2012
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2013,17.0,2013
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2014,13.5,2014
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2015,14.3,2015
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2016,14.4,2016
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2017,13.0,2017
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2018,11.5,2018
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2019,8.6,2019
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2020,6.7,2020
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2021,7.2,2021
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2022,6.3,2022
A,2,99,TOTAL,IT,10,99,9,10,9,9,FAM_NO_PERMETTERSI,99,2023,7.3,2023
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2010,10.0,2010
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2011,15.2,2011
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2012,19.4,2012
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2013,16.8,2013
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2014,16.1,2014
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2015,14.3,2015
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2016,14.1,2016
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2017,12.9,2017
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2018,11.9,2018
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2019,8.7,2019
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2020,7.2,2020
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2021,7.0,2021
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2022,7.6,2022
A,2,99,TOTAL,IT,10,99,9,16,9,9,FAM_NO_PERMETTERSI,99,2023,8.5,2023
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2010,10.7,2010
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2011,17.3,2011
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2012,20.6,2012
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2013,18.9,2013
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2014,17.6,2014
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2015,17.3,2015
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2016,16.2,2016
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2017,14.9,2017
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2018,14.4,2018
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2019,10.5,2019
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2020,6.7,2020
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2021,6.4,2021
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2022,8.0,2022
A,2,99,TOTAL,IT,10,99,9,17,9,9,FAM_NO_PERMETTERSI,99,2023,7.1,2023
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2010,17.4,2010
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2011,22.2,2011
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2012,25.4,2012
A,2,99,TOTAL,IT,10,99,9,18,9,9,FAM_NO_PERMETTERSI,99,2013,24.7,2013
