DATAFLOW,FREQ,CITTADINANZA,CLASSE_ETA,ITTER107,TIPO_DATO,TITOLO_STUDIO,SESSO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2018-Q4,69.70604,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2019-Q1,69.86918,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2019-Q2,71.331277,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2019-Q3,69.884568,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2019-Q4,70.406373,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2020-Q1,69.277945,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2020-Q2,67.821444,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2020-Q3,67.668627,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2020-Q4,67.972299,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2021-Q1,66.56631,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2021-Q2,69.246826,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2021-Q3,69.798516,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2021-Q4,68.27697,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2022-Q1,68.711232,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2022-Q2,69.658151,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2022-Q3,69.683419,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2022-Q4,70.810567,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2023-Q1,70.227653,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2023-Q2,70.873058,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2023-Q3,70.03465,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2023-Q4,71.399054,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2024-Q1,70.915812,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2024-Q2,70.116644,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2024-Q3,70.577361,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITD5,EMP_R,99,9,2024-Q4,69.695001,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2018-Q1,74.765001,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2018-Q2,76.709517,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2018-Q3,79.00859,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2018-Q4,76.519211,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2019-Q1,76.730852,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2019-Q2,77.000356,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2019-Q3,78.7562,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2019-Q4,77.077541,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2020-Q1,75.027757,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2020-Q2,74.330317,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2020-Q3,78.234962,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2020-Q4,75.353785,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2021-Q1,69.592104,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2021-Q2,75.593348,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2021-Q3,78.417554,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2021-Q4,77.762801,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2022-Q1,75.878065,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2022-Q2,77.379264,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2022-Q3,79.32825,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2022-Q4,76.377539,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2023-Q1,76.089023,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2023-Q2,76.80364,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2023-Q3,79.335218,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2023-Q4,78.152108,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2024-Q1,77.323542,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2024-Q2,77.474421,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2024-Q3,80.45573,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,1,2024-Q4,77.081855,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2018-Q1,65.23771,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2018-Q2,63.417484,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2018-Q3,65.858499,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2018-Q4,66.307938,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2019-Q1,65.451863,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2019-Q2,64.484317,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2019-Q3,65.710839,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2019-Q4,65.722814,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2020-Q1,65.374231,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2020-Q2,60.13458,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2020-Q3,63.879365,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2020-Q4,61.235904,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2021-Q1,58.284204,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2021-Q2,62.484338,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2021-Q3,65.052651,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2021-Q4,64.531021,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2022-Q1,65.237286,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2022-Q2,66.66696,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2022-Q3,66.932064,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2022-Q4,66.083203,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2023-Q1,66.412126,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2023-Q2,67.451855,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2023-Q3,68.10319,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2023-Q4,65.653406,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2024-Q1,67.096053,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2024-Q2,67.412155,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2024-Q3,67.824183,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,2,2024-Q4,66.436617,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2018-Q1,70.021416,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2018-Q2,70.092888,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2018-Q3,72.460703,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2018-Q4,71.435425,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2019-Q1,71.115597,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2019-Q2,70.770862,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2019-Q3,72.259011,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2019-Q4,71.422881,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2020-Q1,70.220682,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2020-Q2,67.261332,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2020-Q3,71.089089,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2020-Q4,68.327339,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2021-Q1,63.9645,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2021-Q2,69.069437,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2021-Q3,71.769755,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2021-Q4,71.19716,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2022-Q1,70.598592,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2022-Q2,72.063954,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2022-Q3,73.178209,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2022-Q4,71.269598,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2023-Q1,71.288479,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2023-Q2,72.165239,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2023-Q3,73.765152,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2023-Q4,71.953867,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2024-Q1,72.251655,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2024-Q2,72.48593,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2024-Q3,74.195752,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITDA,EMP_R,99,9,2024-Q4,71.807645,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2018-Q1,85.884073,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2018-Q2,84.416261,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2018-Q3,82.964111,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2018-Q4,84.906214,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2019-Q1,83.369786,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2019-Q2,85.387619,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2019-Q3,83.493777,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2019-Q4,85.834927,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2020-Q1,87.348227,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2020-Q2,82.507799,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2020-Q3,82.124046,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2020-Q4,84.364492,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2021-Q1,85.012201,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2021-Q2,87.406628,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2021-Q3,82.516344,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2021-Q4,86.526621,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2022-Q1,85.252453,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2022-Q2,84.456117,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2022-Q3,83.867182,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2022-Q4,85.354414,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2023-Q1,86.043176,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2023-Q2,87.634109,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2023-Q3,87.230688,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2023-Q4,87.260852,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2024-Q1,86.381757,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2024-Q2,89.62372,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2024-Q3,88.214389,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,1,2024-Q4,88.427921,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2018-Q1,76.594679,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2018-Q2,79.68244,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2018-Q3,77.230124,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2018-Q4,77.896719,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2019-Q1,78.150312,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2019-Q2,79.427128,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2019-Q3,77.200258,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2019-Q4,76.283142,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2020-Q1,77.375397,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2020-Q2,76.155815,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2020-Q3,73.176332,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2020-Q4,75.863004,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2021-Q1,77.246759,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2021-Q2,79.17646,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2021-Q3,76.14132,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2021-Q4,78.940747,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2022-Q1,81.019175,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2022-Q2,81.33632,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2022-Q3,77.058352,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2022-Q4,81.2757,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2023-Q1,81.89584,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2023-Q2,80.28258,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2023-Q3,79.296694,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2023-Q4,82.373242,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2024-Q1,80.42986,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2024-Q2,80.507258,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2024-Q3,81.355875,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,2,2024-Q4,81.979575,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2018-Q1,80.458857,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2018-Q2,81.710166,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2018-Q3,79.680271,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2018-Q4,80.79603,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2019-Q1,80.323328,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2019-Q2,81.986722,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2019-Q3,79.86983,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2019-Q4,80.249843,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2020-Q1,81.484219,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2020-Q2,78.850488,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2020-Q3,76.926509,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2020-Q4,79.348363,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2021-Q1,80.512872,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2021-Q2,82.62611,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2021-Q3,78.797362,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2021-Q4,82.116539,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2022-Q1,82.758228,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2022-Q2,82.627654,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2022-Q3,79.850877,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2022-Q4,82.971188,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2023-Q1,83.637495,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2023-Q2,83.353438,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2023-Q3,82.642478,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2023-Q4,84.347447,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2024-Q1,82.924309,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2024-Q2,84.344424,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2024-Q3,84.16603,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,11,9,2024-Q4,84.654674,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2018-Q1,58.898423,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2018-Q2,58.998425,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2018-Q3,61.066812,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2018-Q4,60.587012,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2019-Q1,59.039946,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2019-Q2,59.983086,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2019-Q3,61.563517,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2019-Q4,59.961469,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2020-Q1,58.04384,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2020-Q2,57.756011,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2020-Q3,56.548896,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2020-Q4,57.76425,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2021-Q1,55.940411,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2021-Q2,57.95818,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2021-Q3,59.573947,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2021-Q4,58.962723,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2022-Q1,60.614706,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2022-Q2,60.845095,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2022-Q3,60.560239,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2022-Q4,59.250687,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2023-Q1,60.334444,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2023-Q2,60.583776,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2023-Q3,59.975294,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2023-Q4,59.70065,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2024-Q1,61.625324,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2024-Q2,59.344048,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2024-Q3,61.194982,,,,,,,,,
IT1:150_915(1.2),Q,TOTAL,Y15-64,ITE,EMP_R,13,1,2024-Q4,61.908053,,,,,,,,,
