freq,areadidattica,att_eco,condizione_dich3_occ,att_ricerca_lav,itter107,tipo_occ,isco3d,settore_impiego,sesso,anno_conseguimento_titolo,requisito_si_no,terr_resid_sposo,tipo_dato,time_period,obs_value,year
A,99,0010,A1_P,9,IT,7,99,9,9,2010,9,ITTOT,32,2014,14.9,2014
A,99,0010,A1_P,9,IT,7,99,9,9,2012,9,ITTOT,01,2018,1389.0,2018
A,99,0010,A1_P,9,IT,7,99,9,9,2012,9,ITTOT,32,2018,12.9,2018
A,99,0010,A1_P,9,IT,7,99,9,9,2014,9,ITTOT,01,2018,1198.0,2018
A,99,0010,A1_P,9,IT,7,99,9,9,2014,9,ITTOT,32,2018,12.0,2018
A,99,0010,A1_P,9,IT,9,99,1,1,2008,9,ITTOT,01,2014,2131.0,2014
A,99,0010,A1_P,9,IT,9,99,1,1,2008,9,ITTOT,33,2014,41.9,2014
A,99,0010,A1_P,9,IT,9,99,1,1,2010,9,ITTOT,01,2014,2081.0,2014
A,99,0010,A1_P,9,IT,9,99,1,1,2010,9,ITTOT,33,2014,41.4,2014
A,99,0010,A1_P,9,IT,9,99,1,1,2012,9,ITTOT,01,2018,2164.0,2018
A,99,0010,A1_P,9,IT,9,99,1,1,2012,9,ITTOT,33,2018,42.4,2018
A,99,0010,A1_P,9,IT,9,99,1,1,2014,9,ITTOT,01,2018,2041.0,2018
A,99,0010,A1_P,9,IT,9,99,1,1,2014,9,ITTOT,33,2018,42.3,2018
A,99,0010,A1_P,9,IT,9,99,1,2,2008,9,ITTOT,01,2014,1952.0,2014
A,99,0010,A1_P,9,IT,9,99,1,2,2008,9,ITTOT,33,2014,36.2,2014
A,99,0010,A1_P,9,IT,9,99,1,2,2010,9,ITTOT,01,2014,1954.0,2014
A,99,0010,A1_P,9,IT,9,99,1,2,2010,9,ITTOT,33,2014,37.1,2014
A,99,0010,A1_P,9,IT,9,99,1,2,2012,9,ITTOT,01,2018,2050.0,2018
A,99,0010,A1_P,9,IT,9,99,1,2,2012,9,ITTOT,33,2018,36.3,2018
A,99,0010,A1_P,9,IT,9,99,1,2,2014,9,ITTOT,01,2018,1970.0,2018
A,99,0010,A1_P,9,IT,9,99,1,2,2014,9,ITTOT,33,2018,38.2,2018
A,99,0010,A1_P,9,IT,9,99,1,9,2008,9,ITTOT,01,2014,4083.0,2014
A,99,0010,A1_P,9,IT,9,99,1,9,2008,9,ITTOT,33,2014,39.0,2014
A,99,0010,A1_P,9,IT,9,99,1,9,2010,9,ITTOT,01,2014,4035.0,2014
A,99,0010,A1_P,9,IT,9,99,1,9,2010,9,ITTOT,33,2014,39.2,2014
A,99,0010,A1_P,9,IT,9,99,1,9,2012,9,ITTOT,01,2018,4213.0,2018
A,99,0010,A1_P,9,IT,9,99,1,9,2012,9,ITTOT,33,2018,39.2,2018
A,99,0010,A1_P,9,IT,9,99,1,9,2014,9,ITTOT,01,2018,4011.0,2018
A,99,0010,A1_P,9,IT,9,99,1,9,2014,9,ITTOT,33,2018,40.2,2018
A,99,0010,A1_P,9,IT,9,99,2,1,2008,9,ITTOT,01,2014,2960.0,2014
A,99,0010,A1_P,9,IT,9,99,2,1,2008,9,ITTOT,33,2014,58.1,2014
A,99,0010,A1_P,9,IT,9,99,2,1,2010,9,ITTOT,01,2014,2941.0,2014
A,99,0010,A1_P,9,IT,9,99,2,1,2010,9,ITTOT,33,2014,58.6,2014
A,99,0010,A1_P,9,IT,9,99,2,1,2012,9,ITTOT,01,2018,2938.0,2018
A,99,0010,A1_P,9,IT,9,99,2,1,2012,9,ITTOT,33,2018,57.6,2018
A,99,0010,A1_P,9,IT,9,99,2,1,2014,9,ITTOT,01,2018,2779.0,2018
A,99,0010,A1_P,9,IT,9,99,2,1,2014,9,ITTOT,33,2018,57.7,2018
A,99,0010,A1_P,9,IT,9,99,2,2,2008,9,ITTOT,01,2014,3434.0,2014
A,99,0010,A1_P,9,IT,9,99,2,2,2008,9,ITTOT,33,2014,63.8,2014
A,99,0010,A1_P,9,IT,9,99,2,2,2010,9,ITTOT,01,2014,3313.0,2014
A,99,0010,A1_P,9,IT,9,99,2,2,2010,9,ITTOT,33,2014,62.9,2014
A,99,0010,A1_P,9,IT,9,99,2,2,2012,9,ITTOT,01,2018,3591.0,2018
A,99,0010,A1_P,9,IT,9,99,2,2,2012,9,ITTOT,33,2018,63.7,2018
A,99,0010,A1_P,9,IT,9,99,2,2,2014,9,ITTOT,01,2018,3185.0,2018
A,99,0010,A1_P,9,IT,9,99,2,2,2014,9,ITTOT,33,2018,61.8,2018
A,99,0010,A1_P,9,IT,9,99,2,9,2008,9,ITTOT,01,2014,6394.0,2014
A,99,0010,A1_P,9,IT,9,99,2,9,2008,9,ITTOT,33,2014,61.0,2014
A,99,0010,A1_P,9,IT,9,99,2,9,2010,9,ITTOT,01,2014,6254.0,2014
A,99,0010,A1_P,9,IT,9,99,2,9,2010,9,ITTOT,33,2014,60.8,2014
A,99,0010,A1_P,9,IT,9,99,2,9,2012,9,ITTOT,01,2018,6530.0,2018
A,99,0010,A1_P,9,IT,9,99,2,9,2012,9,ITTOT,33,2018,60.8,2018
A,99,0010,A1_P,9,IT,9,99,2,9,2014,9,ITTOT,01,2018,5964.0,2018
A,99,0010,A1_P,9,IT,9,99,2,9,2014,9,ITTOT,33,2018,59.8,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2008,9,ITTOT,01,2014,5091.0,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2008,9,ITTOT,31,2014,94.9,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2008,9,ITTOT,32,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2008,9,ITTOT,33,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2008,9,ITTOT,34,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2010,9,ITTOT,01,2014,5023.0,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2010,9,ITTOT,31,2014,93.4,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2010,9,ITTOT,32,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2010,9,ITTOT,33,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2010,9,ITTOT,34,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,1,2012,0,ITTOT,01,2018,2688.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,0,ITTOT,36,2018,52.7,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,1,ITTOT,01,2018,2414.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,1,ITTOT,36,2018,47.3,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,9,ITTOT,01,2018,5102.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,9,ITTOT,31,2018,95.4,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,9,ITTOT,32,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,9,ITTOT,33,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,9,ITTOT,34,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,9,ITTOT,36,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2012,9,ITTOT,37,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,0,ITTOT,01,2018,2303.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,0,ITTOT,36,2018,47.8,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,1,ITTOT,01,2018,2516.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,1,ITTOT,36,2018,52.2,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,9,ITTOT,01,2018,4820.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,9,ITTOT,31,2018,95.5,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,9,ITTOT,32,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,9,ITTOT,33,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,9,ITTOT,34,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,9,ITTOT,36,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,1,2014,9,ITTOT,37,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2008,9,ITTOT,01,2014,5385.0,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2008,9,ITTOT,31,2014,91.8,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2008,9,ITTOT,32,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2008,9,ITTOT,33,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2008,9,ITTOT,34,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2010,9,ITTOT,01,2014,5267.0,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2010,9,ITTOT,31,2014,89.8,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2010,9,ITTOT,32,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2010,9,ITTOT,33,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2010,9,ITTOT,34,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,2,2012,0,ITTOT,01,2018,3350.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,0,ITTOT,36,2018,59.4,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,1,ITTOT,01,2018,2291.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,1,ITTOT,36,2018,40.6,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,9,ITTOT,01,2018,5641.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,9,ITTOT,31,2018,92.3,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,9,ITTOT,32,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,9,ITTOT,33,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,9,ITTOT,34,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,9,ITTOT,36,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2012,9,ITTOT,37,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,0,ITTOT,01,2018,2853.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,0,ITTOT,36,2018,55.3,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,1,ITTOT,01,2018,2302.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,1,ITTOT,36,2018,44.7,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,9,ITTOT,01,2018,5155.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,9,ITTOT,31,2018,92.2,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,9,ITTOT,32,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,9,ITTOT,33,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,9,ITTOT,34,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,9,ITTOT,36,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,2,2014,9,ITTOT,37,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,IT,01,2014,9261.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,IT,31,2014,93.2,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITC,01,2014,2221.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITC,31,2014,95.1,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITD,01,2014,1758.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITD,31,2014,94.5,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITE,01,2014,2607.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITE,31,2014,93.8,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITF,01,2014,1721.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITF,31,2014,91.3,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITG,01,2014,953.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITG,31,2014,88.8,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITS,01,2014,1216.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITS,31,2014,93.9,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITTOT,01,2014,10477.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITTOT,31,2014,93.3,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITTOT,32,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITTOT,33,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2008,9,ITTOT,34,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,IT,01,2014,8775.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,IT,31,2014,91.1,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITC,01,2014,2062.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITC,31,2014,93.3,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITD,01,2014,1736.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITD,31,2014,94.2,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITE,01,2014,2531.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITE,31,2014,92.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITF,01,2014,1583.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITF,31,2014,85.7,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITG,01,2014,864.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITG,31,2014,87.9,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITS,01,2014,1514.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITS,31,2014,94.1,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITTOT,01,2014,10290.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITTOT,31,2014,91.5,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITTOT,32,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITTOT,33,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2010,9,ITTOT,34,2014,100.0,2014
A,99,0010,A1_P,9,IT,9,99,9,9,2012,0,ITTOT,01,2018,6038.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,0,ITTOT,36,2018,56.2,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,1,ITTOT,01,2018,4705.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,1,ITTOT,36,2018,43.8,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,IT,01,2018,9013.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,IT,31,2018,93.6,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITC,01,2018,2287.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITC,31,2018,95.9,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITD,01,2018,1684.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITD,31,2018,94.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITE,01,2018,2615.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITE,31,2018,94.9,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITF,01,2018,1598.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITF,31,2018,90.4,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITG,01,2018,829.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITG,31,2018,88.8,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITS,01,2018,1730.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITS,31,2018,94.8,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITTOT,01,2018,10743.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITTOT,31,2018,93.8,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITTOT,32,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITTOT,33,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITTOT,34,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITTOT,36,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2012,9,ITTOT,37,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,0,ITTOT,01,2018,5156.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,0,ITTOT,36,2018,51.7,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,1,ITTOT,01,2018,4818.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,1,ITTOT,36,2018,48.3,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,IT,01,2018,8103.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,IT,31,2018,93.4,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITC,01,2018,2241.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITC,31,2018,96.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITD,01,2018,1541.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITD,31,2018,94.5,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITE,01,2018,2233.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITE,31,2018,93.8,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITF,01,2018,1390.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITF,31,2018,89.9,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITG,01,2018,698.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITG,31,2018,89.6,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITS,01,2018,1871.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITS,31,2018,95.1,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITTOT,01,2018,9974.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITTOT,31,2018,93.7,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITTOT,32,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITTOT,33,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITTOT,34,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITTOT,36,2018,100.0,2018
A,99,0010,A1_P,9,IT,9,99,9,9,2014,9,ITTOT,37,2018,100.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,1,2008,9,ITTOT,01,2014,1713.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,1,2008,9,ITTOT,31,2014,31.9,2014
A,99,0010,A1A1_P,9,IT,9,99,9,1,2010,9,ITTOT,01,2014,1777.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,1,2010,9,ITTOT,31,2014,33.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,1,2012,9,ITTOT,01,2018,1231.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,1,2012,9,ITTOT,31,2018,23.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,1,2014,9,ITTOT,01,2018,1839.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,1,2014,9,ITTOT,31,2018,36.5,2018
A,99,0010,A1A1_P,9,IT,9,99,9,2,2008,9,ITTOT,01,2014,1721.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,2,2008,9,ITTOT,31,2014,29.4,2014
A,99,0010,A1A1_P,9,IT,9,99,9,2,2010,9,ITTOT,01,2014,1780.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,2,2010,9,ITTOT,31,2014,30.3,2014
A,99,0010,A1A1_P,9,IT,9,99,9,2,2012,9,ITTOT,01,2018,1206.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,2,2012,9,ITTOT,31,2018,19.7,2018
A,99,0010,A1A1_P,9,IT,9,99,9,2,2014,9,ITTOT,01,2018,1771.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,2,2014,9,ITTOT,31,2018,31.7,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,IT,01,2014,3247.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,IT,31,2014,32.7,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITC,01,2014,750.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITC,31,2014,32.1,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITD,01,2014,580.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITD,31,2014,31.2,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITE,01,2014,987.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITE,31,2014,35.5,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITF,01,2014,591.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITF,31,2014,31.4,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITG,01,2014,338.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITG,31,2014,31.5,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITS,01,2014,187.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITS,31,2014,14.4,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITTOT,01,2014,3434.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2008,9,ITTOT,31,2014,30.6,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,IT,01,2014,3306.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,IT,31,2014,34.3,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITC,01,2014,672.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITC,31,2014,30.4,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITD,01,2014,610.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITD,31,2014,33.1,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITE,01,2014,1073.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITE,31,2014,39.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITF,01,2014,609.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITF,31,2014,33.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITG,01,2014,342.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITG,31,2014,34.8,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITS,01,2014,250.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITS,31,2014,15.6,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITTOT,01,2014,3556.0,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2010,9,ITTOT,31,2014,31.6,2014
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,IT,01,2018,2336.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,IT,31,2018,24.2,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITC,01,2018,512.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITC,31,2018,21.5,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITD,01,2018,394.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITD,31,2018,22.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITE,01,2018,726.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITE,31,2018,26.4,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITF,01,2018,444.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITF,31,2018,25.1,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITG,01,2018,259.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITG,31,2018,27.7,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITS,01,2018,102.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITS,31,2018,5.6,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITTOT,01,2018,2438.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2012,9,ITTOT,31,2018,21.3,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,IT,01,2018,3136.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,IT,31,2018,36.2,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITC,01,2018,809.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITC,31,2018,34.6,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITD,01,2018,579.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITD,31,2018,35.5,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITE,01,2018,931.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITE,31,2018,39.1,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITF,01,2018,530.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITF,31,2018,34.3,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITG,01,2018,286.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITG,31,2018,36.7,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITS,01,2018,474.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITS,31,2018,24.1,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITTOT,01,2018,3609.0,2018
A,99,0010,A1A1_P,9,IT,9,99,9,9,2014,9,ITTOT,31,2018,33.9,2018
A,99,0010,A1A2_P,5,IT,9,99,9,1,2008,9,ITTOT,01,2014,691.0,2014
A,99,0010,A1A2_P,5,IT,9,99,9,1,2008,9,ITTOT,37,2014,20.4,2014
A,99,0010,A1A2_P,5,IT,9,99,9,1,2010,9,ITTOT,01,2014,610.0,2014
