freq,classe_eta_pperc,voci_spesa,cond_prof_prev_pperc,itter107,sesso_pperc,tipologia_fam,tipo_dato,titolo_studio_pers_rif,misura1,num_comp_fam,fam_anz,fam_min,time_period,obs_value,year
A,9,5,99,IT,9,19,FAM_NO_SOLDI,99,10,99,9,9,2018,4.2,2018
A,9,5,99,IT,9,19,FAM_NO_SOLDI,99,10,99,9,9,2019,5.7,2019
A,9,5,99,IT,9,19,FAM_NO_SOLDI,99,10,99,9,9,2020,3.1,2020
A,9,5,99,IT,9,19,FAM_NO_SOLDI,99,10,99,9,9,2021,3.9,2021
A,9,5,99,IT,9,19,FAM_NO_SOLDI,99,10,99,9,9,2022,3.1,2022
A,9,5,99,IT,9,19,FAM_NO_SOLDI,99,10,99,9,9,2023,4.5,2023
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2010,9.3,2010
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2011,9.2,2011
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2012,9.4,2012
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2013,11.4,2013
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2014,10.8,2014
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2015,9.9,2015
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2016,6.6,2016
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2017,4.4,2017
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2018,3.7,2018
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2019,3.4,2019
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2020,2.8,2020
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2021,2.9,2021
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2022,2.3,2022
A,9,5,99,IT,9,2,FAM_NO_SOLDI,99,10,99,9,9,2023,2.8,2023
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2010,13.3,2010
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2011,9.8,2011
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2012,12.1,2012
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2013,12.8,2013
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2014,12.7,2014
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2015,8.9,2015
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2016,8.4,2016
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2017,7.9,2017
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2018,3.7,2018
A,9,5,99,IT,9,23,FAM_NO_SOLDI,99,10,99,9,9,2023,6.9,2023
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2010,4.2,2010
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2011,3.8,2011
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2012,4.0,2012
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2013,5.0,2013
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2014,4.2,2014
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2015,3.4,2015
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2016,2.1,2016
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2017,1.0,2017
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2018,1.2,2018
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2019,1.2,2019
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2020,1.0,2020
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2021,1.7,2021
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2022,1.3,2022
A,9,5,99,IT,9,5,FAM_NO_SOLDI,99,10,99,9,9,2023,1.0,2023
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2010,7.5,2010
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2011,6.2,2011
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2012,6.7,2012
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2013,9.1,2013
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2014,8.3,2014
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2015,7.3,2015
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2016,5.4,2016
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2017,2.7,2017
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2018,3.3,2018
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2019,3.2,2019
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2020,2.8,2020
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2021,3.6,2021
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2022,2.3,2022
A,9,5,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2023,2.0,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2010,4.8,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2011,2.9,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2012,3.5,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2013,3.4,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2014,5.1,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2015,4.4,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2016,2.2,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2017,1.3,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2018,1.1,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2019,1.0,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2020,1.0,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2021,1.1,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2022,0.7,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2023,1.4,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2010,8.1,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2011,8.3,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2012,8.4,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2013,9.8,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2014,9.0,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2015,8.8,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2016,6.0,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2017,4.6,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2018,3.6,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2019,2.8,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2020,2.2,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2021,2.4,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2022,1.5,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2023,2.4,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2010,12.2,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2011,10.8,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2012,13.6,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2013,15.1,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2014,14.5,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2015,13.3,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2016,10.2,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2017,6.2,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2018,6.4,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2019,5.3,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2020,3.7,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2021,4.1,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2022,3.9,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2023,3.8,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2010,7.3,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2011,6.4,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2012,7.8,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2013,9.0,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2014,8.7,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2015,7.3,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2016,5.0,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2017,3.3,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2018,2.4,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2019,2.8,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2020,2.6,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2021,3.2,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2022,1.9,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2023,2.9,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2010,6.7,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2011,6.6,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2012,6.8,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2013,8.3,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2014,7.7,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2015,6.7,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2016,4.5,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2017,2.8,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2018,2.6,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2019,2.4,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2020,2.0,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2021,2.3,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2022,1.9,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2023,2.0,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2010,7.6,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2011,6.2,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2012,7.2,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2013,8.5,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2014,8.4,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2015,7.7,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2016,5.4,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2017,3.0,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2018,3.1,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2019,3.2,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2020,2.1,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2021,2.6,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2022,1.8,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2023,2.7,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2010,8.6,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2011,8.6,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2012,9.5,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2013,10.0,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2014,9.8,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2015,10.0,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2016,7.0,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2017,4.8,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2018,4.1,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2019,4.1,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2020,2.8,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2021,2.8,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2022,2.9,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2023,2.4,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2010,10.8,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2011,9.4,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2012,12.0,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2013,12.5,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2014,13.1,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2015,10.4,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2016,7.7,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2017,5.8,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2018,5.1,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2019,3.8,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2020,3.6,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2021,4.3,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2022,2.7,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2023,3.9,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2010,16.9,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2011,12.8,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2012,19.6,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2013,20.5,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2014,18.7,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2015,17.6,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2016,14.9,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2017,9.4,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2018,5.9,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2019,4.2,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2021,6.0,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2022,2.8,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2023,6.4,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2010,5.8,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2011,5.0,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2012,5.4,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2013,6.5,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2014,6.6,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2015,4.9,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2016,3.8,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2017,2.3,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2018,1.6,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2019,1.8,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2020,2.0,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2021,2.4,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2022,2.0,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2023,1.9,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2010,5.5,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2011,4.6,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2012,4.5,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2013,4.7,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2014,4.8,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2015,5.8,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2016,3.7,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2017,1.7,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2018,2.1,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2019,1.4,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2020,1.4,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2021,1.5,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2022,1.2,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2023,1.7,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2010,10.3,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2011,9.3,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2012,11.2,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2013,12.4,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2014,11.9,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2015,10.9,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2016,7.7,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2017,5.2,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2018,4.6,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2019,4.2,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2020,3.1,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2021,3.5,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2022,2.5,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2023,3.4,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2010,12.6,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2011,9.3,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2012,12.1,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2013,12.5,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2014,12.5,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2015,11.8,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2016,8.5,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2017,5.6,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2018,5.1,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2019,4.4,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2020,3.5,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2021,2.8,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2022,2.6,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2023,2.7,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2010,11.4,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2011,10.9,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2012,13.3,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2013,14.8,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2014,14.7,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2015,11.2,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2016,8.3,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2017,7.0,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2018,4.7,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2019,2.8,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2020,3.4,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2021,4.7,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2022,2.5,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2023,4.3,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2010,17.5,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2011,16.6,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2012,27.4,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2013,24.8,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2014,20.7,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2015,20.9,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2016,15.5,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2017,7.8,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2023,11.0,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2010,7.1,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2011,6.6,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2012,7.2,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2013,8.5,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2014,8.2,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2015,7.5,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2016,5.3,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2017,3.3,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2018,3.1,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2019,3.0,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2020,2.2,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2021,2.6,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2022,2.1,2022
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2023,2.4,2023
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,8.6,2010
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,7.7,2011
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,8.9,2012
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,10.0,2013
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,9.7,2014
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,8.8,2015
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,6.2,2016
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,4.0,2017
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,3.5,2018
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,3.2,2019
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,2.6,2020
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,2.9,2021
A,9,5,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,2.2,2022
