freq,gruppo_laurea,att_eco,condizione_dich3_occ,anno_conseg_laurea,itter107,isco3d,tipo_occ,tipo_laurea,settore_impiego,sesso,richiesta_laurea,utilita_laurea,tipo_dato,time_period,obs_value,year
A,99,0010,TOT,2011,ITF4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,72,9,1,9,9,INC,2015,1260.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,72,9,1,9,9,INC_AC,2015,1192.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,72,9,2,9,9,INC,2015,1083.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,72,9,2,9,9,INC_AC,2015,1020.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,72,9,9,9,9,INC,2015,1140.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,72,9,9,9,9,INC_AC,2015,1083.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,72,9,9,9,9,NO_ACH,2015,1314.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,73,9,1,9,9,INC,2015,1253.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,73,9,1,9,9,INC_AC,2015,1200.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,73,9,2,9,9,INC,2015,998.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,73,9,2,9,9,INC_AC,2015,975.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,73,9,9,9,9,INC,2015,1167.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,73,9,9,9,9,INC_AC,2015,1030.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,73,9,9,9,9,NO_ACH,2015,912.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,99,9,1,9,9,INC,2015,1253.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,99,9,1,9,9,INC_AC,2015,1200.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,99,9,2,9,9,INC,2015,1050.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,99,9,2,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,99,9,9,9,9,INC,2015,1140.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,99,9,9,9,9,INC_AC,2015,1083.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,99,9,9,9,9,NO_ACH,2015,2226.0,2015
A,99,0010,TOT,2011,ITF5,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,72,9,1,9,9,INC,2015,1108.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,72,9,1,9,9,INC_AC,2015,1083.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,72,9,2,9,9,INC,2015,867.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,72,9,2,9,9,INC_AC,2015,817.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,72,9,9,9,9,INC,2015,1000.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,72,9,9,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,72,9,9,9,9,NO_ACH,2015,4577.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,73,9,1,9,9,INC,2015,1267.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,73,9,1,9,9,INC_AC,2015,1192.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,73,9,2,9,9,INC,2015,900.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,73,9,2,9,9,INC_AC,2015,867.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,73,9,9,9,9,INC,2015,1000.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,73,9,9,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,73,9,9,9,9,NO_ACH,2015,3647.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,99,9,1,9,9,INC,2015,1192.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,99,9,1,9,9,INC_AC,2015,1100.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,99,9,2,9,9,INC,2015,867.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,99,9,2,9,9,INC_AC,2015,867.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,99,9,9,9,9,INC,2015,1000.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,99,9,9,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,99,9,9,9,9,NO_ACH,2015,8224.0,2015
A,99,0010,TOT,2011,ITF6,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,72,9,1,9,9,INC,2015,1260.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,72,9,1,9,9,INC_AC,2015,1200.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,72,9,2,9,9,INC,2015,900.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,72,9,2,9,9,INC_AC,2015,867.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,72,9,9,9,9,INC,2015,1020.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,72,9,9,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,72,9,9,9,9,NO_ACH,2015,46374.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,73,9,1,9,9,INC,2015,1400.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,73,9,1,9,9,INC_AC,2015,1300.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,73,9,2,9,9,INC,2015,1027.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,73,9,2,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,73,9,9,9,9,INC,2015,1192.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,73,9,9,9,9,INC_AC,2015,1083.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,73,9,9,9,9,NO_ACH,2015,37160.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,99,9,1,9,9,INC,2015,1300.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,99,9,1,9,9,INC_AC,2015,1260.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,99,9,2,9,9,INC,2015,1000.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,99,9,2,9,9,INC_AC,2015,954.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,99,9,9,9,9,INC,2015,1083.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,99,9,9,9,9,INC_AC,2015,1020.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,99,9,9,9,9,NO_ACH,2015,83534.0,2015
A,99,0010,TOT,2011,ITFG,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,72,9,1,9,9,INC,2015,1386.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,72,9,1,9,9,INC_AC,2015,1363.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,72,9,2,9,9,INC,2015,1000.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,72,9,2,9,9,INC_AC,2015,941.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,72,9,9,9,9,INC,2015,1083.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,72,9,9,9,9,INC_AC,2015,1020.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,72,9,9,9,9,NO_ACH,2015,14313.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,73,9,1,9,9,INC,2015,1350.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,73,9,1,9,9,INC_AC,2015,1250.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,73,9,2,9,9,INC,2015,1083.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,73,9,2,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,73,9,9,9,9,INC,2015,1167.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,73,9,9,9,9,INC_AC,2015,1083.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,73,9,9,9,9,NO_ACH,2015,10627.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,99,9,1,9,9,INC,2015,1377.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,99,9,1,9,9,INC_AC,2015,1300.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,99,9,2,9,9,INC,2015,1000.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,99,9,2,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,99,9,9,9,9,INC,2015,1108.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,99,9,9,9,9,INC_AC,2015,1051.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,99,9,9,9,9,NO_ACH,2015,24940.0,2015
A,99,0010,TOT,2011,ITG,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,72,9,1,9,9,INC,2015,1300.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,72,9,1,9,9,INC_AC,2015,1300.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,72,9,2,9,9,INC,2015,867.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,72,9,2,9,9,INC_AC,2015,867.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,72,9,9,9,9,INC,2015,1000.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,72,9,9,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,72,9,9,9,9,NO_ACH,2015,10357.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,73,9,1,9,9,INC,2015,1350.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,73,9,1,9,9,INC_AC,2015,1250.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,73,9,2,9,9,INC,2015,1020.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,73,9,2,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,73,9,9,9,9,INC,2015,1167.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,73,9,9,9,9,INC_AC,2015,1083.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,73,9,9,9,9,NO_ACH,2015,7757.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,99,9,1,9,9,INC,2015,1300.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,99,9,1,9,9,INC_AC,2015,1283.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,99,9,2,9,9,INC,2015,975.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,99,9,2,9,9,INC_AC,2015,900.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,99,9,9,9,9,INC,2015,1020.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,99,9,9,9,9,INC_AC,2015,1000.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,99,9,9,9,9,NO_ACH,2015,18113.0,2015
A,99,0010,TOT,2011,ITG1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,72,9,1,9,9,INC,2015,1408.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,72,9,1,9,9,INC_AC,2015,1400.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,72,9,2,9,9,INC,2015,1241.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,72,9,2,9,9,INC_AC,2015,1192.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,72,9,9,9,9,INC,2015,1283.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,72,9,9,9,9,INC_AC,2015,1283.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,72,9,9,9,9,NO_ACH,2015,3957.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,73,9,1,9,9,INC,2015,1400.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,73,9,1,9,9,INC_AC,2015,1260.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,73,9,2,9,9,INC,2015,1225.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,73,9,2,9,9,INC_AC,2015,1100.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,73,9,9,9,9,INC,2015,1283.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,73,9,9,9,9,INC_AC,2015,1167.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,73,9,9,9,9,NO_ACH,2015,2870.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,99,9,1,9,9,INC,2015,1400.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,99,9,1,9,9,INC_AC,2015,1387.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,99,9,2,9,9,INC,2015,1241.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,99,9,2,9,9,INC_AC,2015,1167.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,99,9,9,9,9,INC,2015,1283.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,99,9,9,9,9,INC_AC,2015,1250.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,99,9,9,9,9,NO_ACH,2015,6827.0,2015
A,99,0010,TOT,2011,ITG2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,72,9,1,9,9,INC,2015,1800.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,72,9,1,9,9,INC_AC,2015,1800.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,72,9,2,9,9,INC,2015,1517.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,72,9,2,9,9,INC_AC,2015,1500.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,72,9,9,9,9,INC,2015,1647.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,72,9,9,9,9,INC_AC,2015,1600.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,72,9,9,9,9,NO_ACH,2015,7512.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,72,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,73,9,1,9,9,INC,2015,2200.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,73,9,1,9,9,INC_AC,2015,2167.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,73,9,2,9,9,INC,2015,1800.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,73,9,2,9,9,INC_AC,2015,1750.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,73,9,9,9,9,INC,2015,1983.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,73,9,9,9,9,INC_AC,2015,1950.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,73,9,9,9,9,NO_ACH,2015,6993.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,73,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,99,9,1,9,9,INC,2015,2000.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,99,9,1,9,9,INC_AC,2015,2000.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,99,9,2,9,9,INC,2015,1638.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,99,9,2,9,9,INC_AC,2015,1600.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,99,9,9,9,9,INC,2015,1800.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,99,9,9,9,9,INC_AC,2015,1750.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,99,9,9,9,9,NO_ACH,2015,14505.0,2015
A,99,0010,TOT,2011,ITS,ALL,9,99,9,9,9,9,NO_ACH_C,2015,100.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,1,9,9,INC,2015,1625.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,1,9,9,INC_AC,2015,1625.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,1,9,9,WORK,2015,19400.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,1,9,9,WORK_PS,2015,37.1,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,2,9,9,INC,2015,1400.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,2,9,9,INC_AC,2015,1400.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,2,9,9,WORK,2015,22106.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,2,9,9,WORK_PS,2015,32.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,9,9,9,INC,2015,1517.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,9,9,9,INC_AC,2015,1500.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,9,9,9,WORK,2015,41506.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,72,9,9,9,9,WORK_PS,2015,34.2,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,1,9,9,INC,2015,1750.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,1,9,9,INC_AC,2015,1750.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,1,9,9,WORK,2015,19932.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,1,9,9,WORK_PS,2015,43.8,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,2,9,9,INC,2015,1517.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,2,9,9,INC_AC,2015,1517.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,2,9,9,WORK,2015,20717.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,2,9,9,WORK_PS,2015,34.6,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,9,9,9,INC,2015,1625.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,9,9,9,INC_AC,2015,1625.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,9,9,9,WORK,2015,40649.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,73,9,9,9,9,WORK_PS,2015,38.6,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,1,9,9,INC,2015,1692.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,1,9,9,INC_AC,2015,1633.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,1,9,9,WORK,2015,39332.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,1,9,9,WORK_PS,2015,40.2,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,2,9,9,INC,2015,1408.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,2,9,9,INC_AC,2015,1408.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,2,9,9,WORK,2015,42823.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,2,9,9,WORK_PS,2015,33.2,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,9,9,9,INC,2015,1571.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,9,9,9,INC_AC,2015,1517.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,9,9,9,WORK,2015,82156.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,3,99,9,9,9,9,WORK_PS,2015,36.2,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,1,9,9,INC,2015,1408.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,1,9,9,INC_AC,2015,1400.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,1,9,9,WORK,2015,14214.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,1,9,9,WORK_PS,2015,27.2,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,2,9,9,INC,2015,1225.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,2,9,9,INC_AC,2015,1192.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,2,9,9,WORK,2015,23001.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,2,9,9,WORK_PS,2015,33.3,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,9,9,9,INC,2015,1300.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,9,9,9,INC_AC,2015,1283.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,9,9,9,WORK,2015,37215.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,72,9,9,9,9,WORK_PS,2015,30.7,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,1,9,9,INC,2015,1458.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,1,9,9,INC_AC,2015,1408.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,1,9,9,WORK,2015,6505.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,1,9,9,WORK_PS,2015,14.3,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,2,9,9,INC,2015,1300.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,2,9,9,INC_AC,2015,1300.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,2,9,9,WORK,2015,14264.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,2,9,9,WORK_PS,2015,23.8,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,9,9,9,INC,2015,1383.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,9,9,9,INC_AC,2015,1300.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,9,9,9,WORK,2015,20769.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,73,9,9,9,9,WORK_PS,2015,19.7,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,1,9,9,INC,2015,1408.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,1,9,9,INC_AC,2015,1400.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,1,9,9,WORK,2015,20719.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,1,9,9,WORK_PS,2015,21.2,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,2,9,9,INC,2015,1283.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,2,9,9,INC_AC,2015,1283.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,2,9,9,WORK,2015,37265.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,2,9,9,WORK_PS,2015,28.9,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,9,9,9,INC,2015,1300.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,9,9,9,INC_AC,2015,1300.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,9,9,9,WORK,2015,57983.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,4,99,9,9,9,9,WORK_PS,2015,25.6,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,1,9,9,INC,2015,700.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,1,9,9,INC_AC,2015,600.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,1,9,9,WORK,2015,5556.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,1,9,9,WORK_PS,2015,10.6,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,2,9,9,INC,2015,600.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,2,9,9,INC_AC,2015,500.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,2,9,9,WORK,2015,10453.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,2,9,9,WORK_PS,2015,15.1,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,9,9,9,INC,2015,600.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,9,9,9,INC_AC,2015,500.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,9,9,9,WORK,2015,16009.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,72,9,9,9,9,WORK_PS,2015,13.2,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,1,9,9,INC,2015,1000.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,1,9,9,INC_AC,2015,900.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,1,9,9,WORK,2015,3465.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,1,9,9,WORK_PS,2015,7.6,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,2,9,9,INC,2015,750.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,2,9,9,INC_AC,2015,700.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,2,9,9,WORK,2015,6909.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,2,9,9,WORK_PS,2015,11.5,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,9,9,9,INC,2015,800.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,9,9,9,INC_AC,2015,750.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,9,9,9,WORK,2015,10374.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,73,9,9,9,9,WORK_PS,2015,9.8,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,99,9,1,9,9,INC,2015,800.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,99,9,1,9,9,INC_AC,2015,700.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,99,9,1,9,9,WORK,2015,9021.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,99,9,1,9,9,WORK_PS,2015,9.2,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,99,9,2,9,9,INC,2015,600.0,2015
A,99,0010,TOT,2011,ITTOT,ALL,5,99,9,2,9,9,INC_AC,2015,600.0,2015
