freq,territorio,ind_type,measure,ordinescol,tipo_scuolasup,gest_scuola,time_period,obs_value,year
A,ITG13,REP_F,9,4,206,2,2011,0.0,2011
A,ITG13,REP_F,9,4,206,2,2012,6.0,2012
A,ITG13,REP_F,9,4,206,2,2013,0.0,2013
A,ITG13,REP_F,9,4,206,2,2014,4.0,2014
A,ITG13,REP_F,9,4,206,9,2010,15.0,2010
A,ITG13,REP_F,9,4,206,9,2011,10.0,2011
A,ITG13,REP_F,9,4,206,9,2012,17.0,2012
A,ITG13,REP_F,9,4,206,9,2013,5.0,2013
A,ITG13,REP_F,9,4,206,9,2014,9.0,2014
A,ITG13,REP_F,9,4,299,1,2010,4.0,2010
A,ITG13,REP_F,9,4,299,1,2011,9.0,2011
A,ITG13,REP_F,9,4,299,1,2012,6.0,2012
A,ITG13,REP_F,9,4,299,1,2013,7.0,2013
A,ITG13,REP_F,9,4,299,1,2014,6.0,2014
A,ITG13,REP_F,9,4,299,1A,2010,4.0,2010
A,ITG13,REP_F,9,4,299,1A,2011,9.0,2011
A,ITG13,REP_F,9,4,299,1A,2012,6.0,2012
A,ITG13,REP_F,9,4,299,1A,2013,7.0,2013
A,ITG13,REP_F,9,4,299,1A,2014,6.0,2014
A,ITG13,REP_F,9,4,299,2,2010,0.0,2010
A,ITG13,REP_F,9,4,299,2,2012,0.0,2012
A,ITG13,REP_F,9,4,299,2,2013,0.0,2013
A,ITG13,REP_F,9,4,299,2,2014,4.0,2014
A,ITG13,REP_F,9,4,299,9,2010,4.0,2010
A,ITG13,REP_F,9,4,299,9,2011,9.0,2011
A,ITG13,REP_F,9,4,299,9,2012,6.0,2012
A,ITG13,REP_F,9,4,299,9,2013,7.0,2013
A,ITG13,REP_F,9,4,299,9,2014,10.0,2014
A,ITG13,REP_F,9,4,300,1,2010,77.0,2010
A,ITG13,REP_F,9,4,300,1,2011,98.0,2011
A,ITG13,REP_F,9,4,300,1,2012,48.0,2012
A,ITG13,REP_F,9,4,300,1,2013,68.0,2013
A,ITG13,REP_F,9,4,300,1,2014,72.0,2014
A,ITG13,REP_F,9,4,300,1A,2010,77.0,2010
A,ITG13,REP_F,9,4,300,1A,2011,98.0,2011
A,ITG13,REP_F,9,4,300,1A,2012,48.0,2012
A,ITG13,REP_F,9,4,300,1A,2013,68.0,2013
A,ITG13,REP_F,9,4,300,1A,2014,72.0,2014
A,ITG13,REP_F,9,4,300,2,2010,10.0,2010
A,ITG13,REP_F,9,4,300,2,2011,6.0,2011
A,ITG13,REP_F,9,4,300,2,2012,3.0,2012
A,ITG13,REP_F,9,4,300,2,2013,0.0,2013
A,ITG13,REP_F,9,4,300,2,2014,11.0,2014
A,ITG13,REP_F,9,4,300,9,2010,87.0,2010
A,ITG13,REP_F,9,4,300,9,2011,104.0,2011
A,ITG13,REP_F,9,4,300,9,2012,51.0,2012
A,ITG13,REP_F,9,4,300,9,2013,68.0,2013
A,ITG13,REP_F,9,4,300,9,2014,83.0,2014
A,ITG13,REP_F,9,4,501,1,2010,66.0,2010
A,ITG13,REP_F,9,4,501,1,2011,65.0,2011
A,ITG13,REP_F,9,4,501,1,2012,37.0,2012
A,ITG13,REP_F,9,4,501,1,2013,18.0,2013
A,ITG13,REP_F,9,4,501,1,2014,59.0,2014
A,ITG13,REP_F,9,4,501,1A,2010,66.0,2010
A,ITG13,REP_F,9,4,501,1A,2011,65.0,2011
A,ITG13,REP_F,9,4,501,1A,2012,37.0,2012
A,ITG13,REP_F,9,4,501,1A,2013,18.0,2013
A,ITG13,REP_F,9,4,501,1A,2014,59.0,2014
A,ITG13,REP_F,9,4,501,2,2010,4.0,2010
A,ITG13,REP_F,9,4,501,2,2011,1.0,2011
A,ITG13,REP_F,9,4,501,2,2012,1.0,2012
A,ITG13,REP_F,9,4,501,2,2013,0.0,2013
A,ITG13,REP_F,9,4,501,2,2014,3.0,2014
A,ITG13,REP_F,9,4,501,9,2010,70.0,2010
A,ITG13,REP_F,9,4,501,9,2011,66.0,2011
A,ITG13,REP_F,9,4,501,9,2012,38.0,2012
A,ITG13,REP_F,9,4,501,9,2013,18.0,2013
A,ITG13,REP_F,9,4,501,9,2014,62.0,2014
A,ITG13,REP_F,9,4,502,1,2010,34.0,2010
A,ITG13,REP_F,9,4,502,1,2011,47.0,2011
A,ITG13,REP_F,9,4,502,1,2012,10.0,2012
A,ITG13,REP_F,9,4,502,1,2013,27.0,2013
A,ITG13,REP_F,9,4,502,1,2014,23.0,2014
A,ITG13,REP_F,9,4,502,1A,2010,34.0,2010
A,ITG13,REP_F,9,4,502,1A,2011,47.0,2011
A,ITG13,REP_F,9,4,502,1A,2012,10.0,2012
A,ITG13,REP_F,9,4,502,1A,2013,27.0,2013
A,ITG13,REP_F,9,4,502,1A,2014,23.0,2014
A,ITG13,REP_F,9,4,502,2,2010,3.0,2010
A,ITG13,REP_F,9,4,502,2,2011,1.0,2011
A,ITG13,REP_F,9,4,502,2,2012,1.0,2012
A,ITG13,REP_F,9,4,502,2,2013,1.0,2013
A,ITG13,REP_F,9,4,502,2,2014,2.0,2014
A,ITG13,REP_F,9,4,502,9,2010,37.0,2010
A,ITG13,REP_F,9,4,502,9,2011,48.0,2011
A,ITG13,REP_F,9,4,502,9,2012,11.0,2012
A,ITG13,REP_F,9,4,502,9,2013,28.0,2013
A,ITG13,REP_F,9,4,502,9,2014,25.0,2014
A,ITG13,REP_F,9,4,503,2,2010,5.0,2010
A,ITG13,REP_F,9,4,503,2,2011,10.0,2011
A,ITG13,REP_F,9,4,503,2,2012,10.0,2012
A,ITG13,REP_F,9,4,503,9,2010,5.0,2010
A,ITG13,REP_F,9,4,503,9,2011,10.0,2011
A,ITG13,REP_F,9,4,503,9,2012,10.0,2012
A,ITG13,REP_F,9,4,601,1,2010,86.0,2010
A,ITG13,REP_F,9,4,601,1,2011,65.0,2011
A,ITG13,REP_F,9,4,601,1,2012,41.0,2012
A,ITG13,REP_F,9,4,601,1,2013,23.0,2013
A,ITG13,REP_F,9,4,601,1,2014,36.0,2014
A,ITG13,REP_F,9,4,601,1A,2010,71.0,2010
A,ITG13,REP_F,9,4,601,1A,2011,61.0,2011
A,ITG13,REP_F,9,4,601,1A,2012,27.0,2012
A,ITG13,REP_F,9,4,601,1A,2013,21.0,2013
A,ITG13,REP_F,9,4,601,1A,2014,36.0,2014
A,ITG13,REP_F,9,4,601,1B,2010,15.0,2010
A,ITG13,REP_F,9,4,601,1B,2011,4.0,2011
A,ITG13,REP_F,9,4,601,1B,2012,14.0,2012
A,ITG13,REP_F,9,4,601,1B,2013,2.0,2013
A,ITG13,REP_F,9,4,601,1B,2014,0.0,2014
A,ITG13,REP_F,9,4,601,9,2010,86.0,2010
A,ITG13,REP_F,9,4,601,9,2011,65.0,2011
A,ITG13,REP_F,9,4,601,9,2012,41.0,2012
A,ITG13,REP_F,9,4,601,9,2013,23.0,2013
A,ITG13,REP_F,9,4,601,9,2014,36.0,2014
A,ITG13,REP_F,9,4,602,2,2010,11.0,2010
A,ITG13,REP_F,9,4,602,2,2011,0.0,2011
A,ITG13,REP_F,9,4,602,2,2012,0.0,2012
A,ITG13,REP_F,9,4,602,2,2013,0.0,2013
A,ITG13,REP_F,9,4,602,2,2014,0.0,2014
A,ITG13,REP_F,9,4,602,9,2010,11.0,2010
A,ITG13,REP_F,9,4,602,9,2011,0.0,2011
A,ITG13,REP_F,9,4,602,9,2012,0.0,2012
A,ITG13,REP_F,9,4,602,9,2013,0.0,2013
A,ITG13,REP_F,9,4,602,9,2014,0.0,2014
A,ITG13,REP_F,9,4,999,1,2010,661.0,2010
A,ITG13,REP_F,9,4,999,1,2011,580.0,2011
A,ITG13,REP_F,9,4,999,1,2012,429.0,2012
A,ITG13,REP_F,9,4,999,1,2013,357.0,2013
A,ITG13,REP_F,9,4,999,1,2014,536.0,2014
A,ITG13,REP_F,9,4,999,1A,2010,646.0,2010
A,ITG13,REP_F,9,4,999,1A,2011,576.0,2011
A,ITG13,REP_F,9,4,999,1A,2012,415.0,2012
A,ITG13,REP_F,9,4,999,1A,2013,355.0,2013
A,ITG13,REP_F,9,4,999,1A,2014,536.0,2014
A,ITG13,REP_F,9,4,999,1B,2010,15.0,2010
A,ITG13,REP_F,9,4,999,1B,2011,4.0,2011
A,ITG13,REP_F,9,4,999,1B,2012,14.0,2012
A,ITG13,REP_F,9,4,999,1B,2013,2.0,2013
A,ITG13,REP_F,9,4,999,1B,2014,0.0,2014
A,ITG13,REP_F,9,4,999,2,2010,65.0,2010
A,ITG13,REP_F,9,4,999,2,2011,27.0,2011
A,ITG13,REP_F,9,4,999,2,2012,27.0,2012
A,ITG13,REP_F,9,4,999,2,2013,13.0,2013
A,ITG13,REP_F,9,4,999,2,2014,40.0,2014
A,ITG13,REP_F,9,4,999,9,2010,726.0,2010
A,ITG13,REP_F,9,4,999,9,2011,607.0,2011
A,ITG13,REP_F,9,4,999,9,2012,456.0,2012
A,ITG13,REP_F,9,4,999,9,2013,370.0,2013
A,ITG13,REP_F,9,4,999,9,2014,576.0,2014
A,ITG13,FOR_ST,9,4,102,1,2010,44.0,2010
A,ITG13,FOR_ST,9,4,102,1,2011,41.0,2011
A,ITG13,FOR_ST,9,4,102,1,2012,45.0,2012
A,ITG13,FOR_ST,9,4,102,1,2013,46.0,2013
A,ITG13,FOR_ST,9,4,102,1,2014,48.0,2014
A,ITG13,FOR_ST,9,4,102,1A,2010,44.0,2010
A,ITG13,FOR_ST,9,4,102,1A,2011,41.0,2011
A,ITG13,FOR_ST,9,4,102,1A,2012,45.0,2012
A,ITG13,FOR_ST,9,4,102,1A,2013,46.0,2013
A,ITG13,FOR_ST,9,4,102,1A,2014,48.0,2014
A,ITG13,FOR_ST,9,4,102,9,2010,44.0,2010
A,ITG13,FOR_ST,9,4,102,9,2011,41.0,2011
A,ITG13,FOR_ST,9,4,102,9,2012,45.0,2012
A,ITG13,FOR_ST,9,4,102,9,2013,46.0,2013
A,ITG13,FOR_ST,9,4,102,9,2014,48.0,2014
A,ITG13,FOR_ST,9,4,104,1,2010,25.0,2010
A,ITG13,FOR_ST,9,4,104,1,2011,40.0,2011
A,ITG13,FOR_ST,9,4,104,1,2012,46.0,2012
A,ITG13,FOR_ST,9,4,104,1,2013,120.0,2013
A,ITG13,FOR_ST,9,4,104,1,2014,121.0,2014
A,ITG13,FOR_ST,9,4,104,1A,2010,25.0,2010
A,ITG13,FOR_ST,9,4,104,1A,2011,40.0,2011
A,ITG13,FOR_ST,9,4,104,1A,2012,46.0,2012
A,ITG13,FOR_ST,9,4,104,1A,2013,120.0,2013
A,ITG13,FOR_ST,9,4,104,1A,2014,121.0,2014
A,ITG13,FOR_ST,9,4,104,9,2010,25.0,2010
A,ITG13,FOR_ST,9,4,104,9,2011,40.0,2011
A,ITG13,FOR_ST,9,4,104,9,2012,46.0,2012
A,ITG13,FOR_ST,9,4,104,9,2013,120.0,2013
A,ITG13,FOR_ST,9,4,104,9,2014,121.0,2014
A,ITG13,FOR_ST,9,4,105,1,2010,41.0,2010
A,ITG13,FOR_ST,9,4,105,1,2011,39.0,2011
A,ITG13,FOR_ST,9,4,105,1,2012,47.0,2012
A,ITG13,FOR_ST,9,4,105,1,2013,8.0,2013
A,ITG13,FOR_ST,9,4,105,1,2014,3.0,2014
A,ITG13,FOR_ST,9,4,105,1A,2010,41.0,2010
A,ITG13,FOR_ST,9,4,105,1A,2011,39.0,2011
A,ITG13,FOR_ST,9,4,105,1A,2012,47.0,2012
A,ITG13,FOR_ST,9,4,105,1A,2013,8.0,2013
A,ITG13,FOR_ST,9,4,105,1A,2014,3.0,2014
A,ITG13,FOR_ST,9,4,105,2,2011,1.0,2011
A,ITG13,FOR_ST,9,4,105,2,2012,3.0,2012
A,ITG13,FOR_ST,9,4,105,2,2013,6.0,2013
A,ITG13,FOR_ST,9,4,105,2,2014,8.0,2014
A,ITG13,FOR_ST,9,4,105,9,2010,41.0,2010
A,ITG13,FOR_ST,9,4,105,9,2011,40.0,2011
A,ITG13,FOR_ST,9,4,105,9,2012,50.0,2012
A,ITG13,FOR_ST,9,4,105,9,2013,14.0,2013
A,ITG13,FOR_ST,9,4,105,9,2014,11.0,2014
A,ITG13,FOR_ST,9,4,199,1,2010,12.0,2010
A,ITG13,FOR_ST,9,4,199,1,2011,21.0,2011
A,ITG13,FOR_ST,9,4,199,1,2012,24.0,2012
A,ITG13,FOR_ST,9,4,199,1,2013,23.0,2013
A,ITG13,FOR_ST,9,4,199,1,2014,19.0,2014
A,ITG13,FOR_ST,9,4,199,1A,2010,12.0,2010
A,ITG13,FOR_ST,9,4,199,1A,2011,21.0,2011
A,ITG13,FOR_ST,9,4,199,1A,2012,24.0,2012
A,ITG13,FOR_ST,9,4,199,1A,2013,23.0,2013
A,ITG13,FOR_ST,9,4,199,1A,2014,19.0,2014
A,ITG13,FOR_ST,9,4,199,9,2010,12.0,2010
A,ITG13,FOR_ST,9,4,199,9,2011,21.0,2011
A,ITG13,FOR_ST,9,4,199,9,2012,24.0,2012
A,ITG13,FOR_ST,9,4,199,9,2013,23.0,2013
A,ITG13,FOR_ST,9,4,199,9,2014,19.0,2014
A,ITG13,FOR_ST,9,4,202,1,2010,71.0,2010
A,ITG13,FOR_ST,9,4,202,1,2011,74.0,2011
A,ITG13,FOR_ST,9,4,202,1,2012,86.0,2012
A,ITG13,FOR_ST,9,4,202,1,2013,104.0,2013
A,ITG13,FOR_ST,9,4,202,1,2014,101.0,2014
A,ITG13,FOR_ST,9,4,202,1A,2010,71.0,2010
A,ITG13,FOR_ST,9,4,202,1A,2011,74.0,2011
A,ITG13,FOR_ST,9,4,202,1A,2012,86.0,2012
A,ITG13,FOR_ST,9,4,202,1A,2013,104.0,2013
A,ITG13,FOR_ST,9,4,202,1A,2014,101.0,2014
A,ITG13,FOR_ST,9,4,202,9,2010,71.0,2010
A,ITG13,FOR_ST,9,4,202,9,2011,74.0,2011
A,ITG13,FOR_ST,9,4,202,9,2012,86.0,2012
A,ITG13,FOR_ST,9,4,202,9,2013,104.0,2013
A,ITG13,FOR_ST,9,4,202,9,2014,101.0,2014
A,ITG13,FOR_ST,9,4,205,1,2010,139.0,2010
A,ITG13,FOR_ST,9,4,205,1,2011,165.0,2011
A,ITG13,FOR_ST,9,4,205,1,2012,179.0,2012
A,ITG13,FOR_ST,9,4,205,1,2013,223.0,2013
A,ITG13,FOR_ST,9,4,205,1,2014,249.0,2014
A,ITG13,FOR_ST,9,4,205,1A,2010,139.0,2010
A,ITG13,FOR_ST,9,4,205,1A,2011,165.0,2011
A,ITG13,FOR_ST,9,4,205,1A,2012,179.0,2012
A,ITG13,FOR_ST,9,4,205,1A,2013,223.0,2013
A,ITG13,FOR_ST,9,4,205,1A,2014,249.0,2014
A,ITG13,FOR_ST,9,4,205,2,2011,0.0,2011
A,ITG13,FOR_ST,9,4,205,2,2012,5.0,2012
A,ITG13,FOR_ST,9,4,205,2,2013,5.0,2013
A,ITG13,FOR_ST,9,4,205,2,2014,9.0,2014
A,ITG13,FOR_ST,9,4,205,9,2010,139.0,2010
A,ITG13,FOR_ST,9,4,205,9,2011,165.0,2011
A,ITG13,FOR_ST,9,4,205,9,2012,184.0,2012
A,ITG13,FOR_ST,9,4,205,9,2013,228.0,2013
A,ITG13,FOR_ST,9,4,205,9,2014,258.0,2014
A,ITG13,FOR_ST,9,4,206,1,2010,2.0,2010
A,ITG13,FOR_ST,9,4,206,1,2011,7.0,2011
A,ITG13,FOR_ST,9,4,206,1,2012,5.0,2012
A,ITG13,FOR_ST,9,4,206,1,2013,12.0,2013
A,ITG13,FOR_ST,9,4,206,1,2014,11.0,2014
A,ITG13,FOR_ST,9,4,206,1A,2010,2.0,2010
A,ITG13,FOR_ST,9,4,206,1A,2011,7.0,2011
A,ITG13,FOR_ST,9,4,206,1A,2012,5.0,2012
A,ITG13,FOR_ST,9,4,206,1A,2013,12.0,2013
A,ITG13,FOR_ST,9,4,206,1A,2014,11.0,2014
A,ITG13,FOR_ST,9,4,206,2,2010,2.0,2010
A,ITG13,FOR_ST,9,4,206,2,2011,0.0,2011
A,ITG13,FOR_ST,9,4,206,2,2012,1.0,2012
A,ITG13,FOR_ST,9,4,206,2,2013,2.0,2013
A,ITG13,FOR_ST,9,4,206,2,2014,2.0,2014
A,ITG13,FOR_ST,9,4,206,9,2010,4.0,2010
A,ITG13,FOR_ST,9,4,206,9,2011,7.0,2011
A,ITG13,FOR_ST,9,4,206,9,2012,6.0,2012
A,ITG13,FOR_ST,9,4,206,9,2013,14.0,2013
A,ITG13,FOR_ST,9,4,206,9,2014,13.0,2014
A,ITG13,FOR_ST,9,4,299,1,2010,19.0,2010
A,ITG13,FOR_ST,9,4,299,1,2011,20.0,2011
A,ITG13,FOR_ST,9,4,299,1,2012,21.0,2012
A,ITG13,FOR_ST,9,4,299,1,2013,26.0,2013
A,ITG13,FOR_ST,9,4,299,1,2014,26.0,2014
A,ITG13,FOR_ST,9,4,299,1A,2010,19.0,2010
A,ITG13,FOR_ST,9,4,299,1A,2011,20.0,2011
A,ITG13,FOR_ST,9,4,299,1A,2012,21.0,2012
A,ITG13,FOR_ST,9,4,299,1A,2013,26.0,2013
A,ITG13,FOR_ST,9,4,299,1A,2014,26.0,2014
A,ITG13,FOR_ST,9,4,299,2,2012,0.0,2012
A,ITG13,FOR_ST,9,4,299,2,2013,0.0,2013
A,ITG13,FOR_ST,9,4,299,2,2014,2.0,2014
A,ITG13,FOR_ST,9,4,299,9,2010,19.0,2010
A,ITG13,FOR_ST,9,4,299,9,2011,20.0,2011
A,ITG13,FOR_ST,9,4,299,9,2012,21.0,2012
A,ITG13,FOR_ST,9,4,299,9,2013,26.0,2013
A,ITG13,FOR_ST,9,4,299,9,2014,28.0,2014
A,ITG13,FOR_ST,9,4,300,1,2010,41.0,2010
A,ITG13,FOR_ST,9,4,300,1,2011,43.0,2011
A,ITG13,FOR_ST,9,4,300,1,2012,50.0,2012
A,ITG13,FOR_ST,9,4,300,1,2013,39.0,2013
A,ITG13,FOR_ST,9,4,300,1,2014,39.0,2014
A,ITG13,FOR_ST,9,4,300,1A,2010,41.0,2010
A,ITG13,FOR_ST,9,4,300,1A,2011,43.0,2011
A,ITG13,FOR_ST,9,4,300,1A,2012,50.0,2012
A,ITG13,FOR_ST,9,4,300,1A,2013,39.0,2013
A,ITG13,FOR_ST,9,4,300,1A,2014,39.0,2014
A,ITG13,FOR_ST,9,4,300,2,2010,2.0,2010
A,ITG13,FOR_ST,9,4,300,2,2011,4.0,2011
A,ITG13,FOR_ST,9,4,300,2,2012,0.0,2012
A,ITG13,FOR_ST,9,4,300,2,2013,1.0,2013
A,ITG13,FOR_ST,9,4,300,2,2014,0.0,2014
A,ITG13,FOR_ST,9,4,300,9,2010,43.0,2010
A,ITG13,FOR_ST,9,4,300,9,2011,47.0,2011
A,ITG13,FOR_ST,9,4,300,9,2012,50.0,2012
A,ITG13,FOR_ST,9,4,300,9,2013,40.0,2013
A,ITG13,FOR_ST,9,4,300,9,2014,39.0,2014
A,ITG13,FOR_ST,9,4,501,1,2010,81.0,2010
A,ITG13,FOR_ST,9,4,501,1,2011,110.0,2011
A,ITG13,FOR_ST,9,4,501,1,2012,118.0,2012
A,ITG13,FOR_ST,9,4,501,1,2013,122.0,2013
A,ITG13,FOR_ST,9,4,501,1,2014,146.0,2014
A,ITG13,FOR_ST,9,4,501,1A,2010,81.0,2010
A,ITG13,FOR_ST,9,4,501,1A,2011,110.0,2011
A,ITG13,FOR_ST,9,4,501,1A,2012,118.0,2012
A,ITG13,FOR_ST,9,4,501,1A,2013,122.0,2013
A,ITG13,FOR_ST,9,4,501,1A,2014,146.0,2014
A,ITG13,FOR_ST,9,4,501,2,2010,1.0,2010
A,ITG13,FOR_ST,9,4,501,2,2011,4.0,2011
A,ITG13,FOR_ST,9,4,501,2,2012,4.0,2012
A,ITG13,FOR_ST,9,4,501,2,2013,8.0,2013
A,ITG13,FOR_ST,9,4,501,2,2014,10.0,2014
A,ITG13,FOR_ST,9,4,501,9,2010,82.0,2010
A,ITG13,FOR_ST,9,4,501,9,2011,114.0,2011
A,ITG13,FOR_ST,9,4,501,9,2012,122.0,2012
A,ITG13,FOR_ST,9,4,501,9,2013,130.0,2013
A,ITG13,FOR_ST,9,4,501,9,2014,156.0,2014
A,ITG13,FOR_ST,9,4,502,1,2010,19.0,2010
A,ITG13,FOR_ST,9,4,502,1,2011,14.0,2011
A,ITG13,FOR_ST,9,4,502,1,2012,21.0,2012
A,ITG13,FOR_ST,9,4,502,1,2013,32.0,2013
A,ITG13,FOR_ST,9,4,502,1,2014,33.0,2014
A,ITG13,FOR_ST,9,4,502,1A,2010,19.0,2010
A,ITG13,FOR_ST,9,4,502,1A,2011,14.0,2011
A,ITG13,FOR_ST,9,4,502,1A,2012,21.0,2012
A,ITG13,FOR_ST,9,4,502,1A,2013,32.0,2013
A,ITG13,FOR_ST,9,4,502,1A,2014,33.0,2014
A,ITG13,FOR_ST,9,4,502,2,2010,2.0,2010
A,ITG13,FOR_ST,9,4,502,2,2011,5.0,2011
A,ITG13,FOR_ST,9,4,502,2,2012,6.0,2012
A,ITG13,FOR_ST,9,4,502,2,2013,5.0,2013
A,ITG13,FOR_ST,9,4,502,2,2014,4.0,2014
A,ITG13,FOR_ST,9,4,502,9,2010,21.0,2010
A,ITG13,FOR_ST,9,4,502,9,2011,19.0,2011
A,ITG13,FOR_ST,9,4,502,9,2012,27.0,2012
A,ITG13,FOR_ST,9,4,502,9,2013,37.0,2013
A,ITG13,FOR_ST,9,4,502,9,2014,37.0,2014
A,ITG13,FOR_ST,9,4,503,2,2010,2.0,2010
A,ITG13,FOR_ST,9,4,503,2,2011,3.0,2011
A,ITG13,FOR_ST,9,4,503,2,2012,0.0,2012
A,ITG13,FOR_ST,9,4,503,9,2010,2.0,2010
A,ITG13,FOR_ST,9,4,503,9,2011,3.0,2011
A,ITG13,FOR_ST,9,4,503,9,2012,0.0,2012
A,ITG13,FOR_ST,9,4,601,1,2010,15.0,2010
A,ITG13,FOR_ST,9,4,601,1,2011,25.0,2011
A,ITG13,FOR_ST,9,4,601,1,2012,26.0,2012
A,ITG13,FOR_ST,9,4,601,1,2013,29.0,2013
A,ITG13,FOR_ST,9,4,601,1,2014,28.0,2014
A,ITG13,FOR_ST,9,4,601,1A,2010,15.0,2010
A,ITG13,FOR_ST,9,4,601,1A,2011,25.0,2011
A,ITG13,FOR_ST,9,4,601,1A,2012,23.0,2012
A,ITG13,FOR_ST,9,4,601,1A,2013,27.0,2013
A,ITG13,FOR_ST,9,4,601,1A,2014,27.0,2014
A,ITG13,FOR_ST,9,4,601,1B,2011,0.0,2011
A,ITG13,FOR_ST,9,4,601,1B,2012,3.0,2012
A,ITG13,FOR_ST,9,4,601,1B,2013,2.0,2013
A,ITG13,FOR_ST,9,4,601,1B,2014,1.0,2014
A,ITG13,FOR_ST,9,4,601,9,2010,15.0,2010
A,ITG13,FOR_ST,9,4,601,9,2011,25.0,2011
A,ITG13,FOR_ST,9,4,601,9,2012,26.0,2012
A,ITG13,FOR_ST,9,4,601,9,2013,29.0,2013
A,ITG13,FOR_ST,9,4,601,9,2014,28.0,2014
A,ITG13,FOR_ST,9,4,602,2,2011,2.0,2011
A,ITG13,FOR_ST,9,4,602,2,2012,0.0,2012
A,ITG13,FOR_ST,9,4,602,2,2013,0.0,2013
A,ITG13,FOR_ST,9,4,602,2,2014,0.0,2014
A,ITG13,FOR_ST,9,4,602,9,2011,2.0,2011
A,ITG13,FOR_ST,9,4,602,9,2012,0.0,2012
A,ITG13,FOR_ST,9,4,602,9,2013,0.0,2013
A,ITG13,FOR_ST,9,4,602,9,2014,0.0,2014
A,ITG13,FOR_ST,9,4,999,1,2010,509.0,2010
A,ITG13,FOR_ST,9,4,999,1,2011,599.0,2011
A,ITG13,FOR_ST,9,4,999,1,2012,668.0,2012
A,ITG13,FOR_ST,9,4,999,1,2013,784.0,2013
A,ITG13,FOR_ST,9,4,999,1,2014,824.0,2014
A,ITG13,FOR_ST,9,4,999,1A,2010,509.0,2010
A,ITG13,FOR_ST,9,4,999,1A,2011,599.0,2011
A,ITG13,FOR_ST,9,4,999,1A,2012,665.0,2012
A,ITG13,FOR_ST,9,4,999,1A,2013,782.0,2013
A,ITG13,FOR_ST,9,4,999,1A,2014,823.0,2014
A,ITG13,FOR_ST,9,4,999,1B,2011,0.0,2011
A,ITG13,FOR_ST,9,4,999,1B,2012,3.0,2012
A,ITG13,FOR_ST,9,4,999,1B,2013,2.0,2013
A,ITG13,FOR_ST,9,4,999,1B,2014,1.0,2014
A,ITG13,FOR_ST,9,4,999,2,2010,9.0,2010
A,ITG13,FOR_ST,9,4,999,2,2011,19.0,2011
A,ITG13,FOR_ST,9,4,999,2,2012,19.0,2012
A,ITG13,FOR_ST,9,4,999,2,2013,27.0,2013
A,ITG13,FOR_ST,9,4,999,2,2014,35.0,2014
A,ITG13,FOR_ST,9,4,999,9,2010,518.0,2010
A,ITG13,FOR_ST,9,4,999,9,2011,618.0,2011
A,ITG13,FOR_ST,9,4,999,9,2012,687.0,2012
A,ITG13,FOR_ST,9,4,999,9,2013,811.0,2013
A,ITG13,FOR_ST,9,4,999,9,2014,859.0,2014
A,ITG13,FOR_ST_F,9,4,102,1,2010,1.0,2010
A,ITG13,FOR_ST_F,9,4,102,1,2011,1.0,2011
A,ITG13,FOR_ST_F,9,4,102,1,2012,1.0,2012
A,ITG13,FOR_ST_F,9,4,102,1,2013,0.0,2013
A,ITG13,FOR_ST_F,9,4,102,1,2014,0.0,2014
A,ITG13,FOR_ST_F,9,4,102,1A,2010,1.0,2010
A,ITG13,FOR_ST_F,9,4,102,1A,2011,1.0,2011
A,ITG13,FOR_ST_F,9,4,102,1A,2012,1.0,2012
A,ITG13,FOR_ST_F,9,4,102,1A,2013,0.0,2013
A,ITG13,FOR_ST_F,9,4,102,1A,2014,0.0,2014
A,ITG13,FOR_ST_F,9,4,102,9,2010,1.0,2010
A,ITG13,FOR_ST_F,9,4,102,9,2011,1.0,2011
A,ITG13,FOR_ST_F,9,4,102,9,2012,1.0,2012
A,ITG13,FOR_ST_F,9,4,102,9,2013,0.0,2013
A,ITG13,FOR_ST_F,9,4,102,9,2014,0.0,2014
A,ITG13,FOR_ST_F,9,4,104,1,2010,12.0,2010
A,ITG13,FOR_ST_F,9,4,104,1,2011,16.0,2011
A,ITG13,FOR_ST_F,9,4,104,1,2012,26.0,2012
A,ITG13,FOR_ST_F,9,4,104,1,2013,57.0,2013
A,ITG13,FOR_ST_F,9,4,104,1,2014,53.0,2014
A,ITG13,FOR_ST_F,9,4,104,1A,2010,12.0,2010
A,ITG13,FOR_ST_F,9,4,104,1A,2011,16.0,2011
A,ITG13,FOR_ST_F,9,4,104,1A,2012,26.0,2012
A,ITG13,FOR_ST_F,9,4,104,1A,2013,57.0,2013
A,ITG13,FOR_ST_F,9,4,104,1A,2014,53.0,2014
A,ITG13,FOR_ST_F,9,4,104,9,2010,12.0,2010
A,ITG13,FOR_ST_F,9,4,104,9,2011,16.0,2011
A,ITG13,FOR_ST_F,9,4,104,9,2012,26.0,2012
A,ITG13,FOR_ST_F,9,4,104,9,2013,57.0,2013
A,ITG13,FOR_ST_F,9,4,104,9,2014,53.0,2014
A,ITG13,FOR_ST_F,9,4,105,1,2010,19.0,2010
A,ITG13,FOR_ST_F,9,4,105,1,2011,18.0,2011
A,ITG13,FOR_ST_F,9,4,105,1,2012,18.0,2012
A,ITG13,FOR_ST_F,9,4,105,1,2013,0.0,2013
A,ITG13,FOR_ST_F,9,4,105,1,2014,1.0,2014
A,ITG13,FOR_ST_F,9,4,105,1A,2010,19.0,2010
A,ITG13,FOR_ST_F,9,4,105,1A,2011,18.0,2011
