freq,tipologia_fam,fam_anziani,fam_minori,tipo_dato,titolo_studio_pperc,classe_eta_pperc,cond_prof_prev_pperc,itter107,misura1,n_comp_fam,sesso_pperc,time_period,obs_value,year
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2022,33.9,2022
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2023,38.2,2023
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2010,61.9,2010
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2011,53.3,2011
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2012,63.1,2012
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2013,63.2,2013
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2014,66.6,2014
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2015,67.1,2015
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2016,64.8,2016
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2017,67.9,2017
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2018,58.7,2018
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2019,51.3,2019
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2020,36.6,2020
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2021,40.3,2021
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2022,45.2,2022
A,99,9,9,FAM_RISP,99,9,99,ITD4,10,99,9,2023,42.7,2023
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2010,58.5,2010
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2011,57.3,2011
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2012,63.3,2012
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2013,64.6,2013
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2014,66.9,2014
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2015,65.5,2015
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2016,64.2,2016
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2017,66.0,2017
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2018,64.0,2018
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2019,54.0,2019
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2020,42.0,2020
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2021,48.5,2021
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2022,46.7,2022
A,99,9,9,FAM_RISP,99,9,99,ITD5,10,99,9,2023,31.8,2023
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2010,64.7,2010
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2011,67.1,2011
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2012,68.1,2012
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2013,68.8,2013
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2014,74.9,2014
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2015,73.7,2015
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2016,71.3,2016
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2017,70.1,2017
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2018,65.2,2018
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2019,53.2,2019
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2020,47.6,2020
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2021,50.9,2021
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2022,50.0,2022
A,99,9,9,FAM_RISP,99,9,99,ITE,10,99,9,2023,46.7,2023
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2010,58.9,2010
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2011,67.1,2011
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2012,60.1,2012
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2013,65.2,2013
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2014,74.1,2014
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2015,71.6,2015
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2016,71.0,2016
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2017,71.5,2017
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2018,54.3,2018
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2019,44.5,2019
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2020,39.7,2020
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2021,40.2,2021
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2022,32.0,2022
A,99,9,9,FAM_RISP,99,9,99,ITE1,10,99,9,2023,31.3,2023
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2010,67.4,2010
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2011,74.2,2011
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2012,68.7,2012
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2013,78.7,2013
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2014,74.3,2014
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2015,72.1,2015
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2016,72.6,2016
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2017,76.6,2017
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2018,70.3,2018
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2019,65.6,2019
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2020,37.2,2020
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2021,42.8,2021
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2022,50.2,2022
A,99,9,9,FAM_RISP,99,9,99,ITE2,10,99,9,2023,48.0,2023
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2010,66.0,2010
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2011,64.8,2011
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2012,67.1,2012
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2013,72.7,2013
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2014,75.3,2014
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2015,75.1,2015
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2016,77.0,2016
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2017,74.5,2017
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2018,68.9,2018
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2019,52.1,2019
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2020,42.2,2020
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2021,43.5,2021
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2022,42.8,2022
A,99,9,9,FAM_RISP,99,9,99,ITE3,10,99,9,2023,54.9,2023
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2010,67.9,2010
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2011,66.5,2011
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2012,73.6,2012
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2013,68.6,2013
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2014,75.3,2014
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2015,75.0,2015
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2016,69.8,2016
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2017,67.2,2017
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2018,70.3,2018
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2019,57.2,2019
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2020,55.5,2020
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2021,60.8,2021
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2022,63.2,2022
A,99,9,9,FAM_RISP,99,9,99,ITE4,10,99,9,2023,54.2,2023
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2010,74.3,2010
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2011,73.8,2011
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2012,79.1,2012
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2013,77.2,2013
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2014,79.9,2014
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2015,80.2,2015
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2016,77.1,2016
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2017,76.9,2017
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2018,63.0,2018
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2019,55.1,2019
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2020,43.3,2020
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2021,47.9,2021
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2022,45.9,2022
A,99,9,9,FAM_RISP,99,9,99,ITF,10,99,9,2023,47.3,2023
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2010,69.0,2010
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2011,73.0,2011
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2012,77.5,2012
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2013,73.9,2013
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2014,72.9,2014
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2015,72.7,2015
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2016,80.0,2016
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2017,83.4,2017
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2018,65.0,2018
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2019,61.1,2019
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2020,35.9,2020
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2021,38.1,2021
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2022,39.8,2022
A,99,9,9,FAM_RISP,99,9,99,ITF1,10,99,9,2023,47.9,2023
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2010,75.1,2010
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2011,78.7,2011
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2012,84.4,2012
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2013,84.9,2013
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2014,87.4,2014
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2015,79.7,2015
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2016,79.4,2016
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2017,84.0,2017
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2018,62.7,2018
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2019,62.8,2019
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2020,43.3,2020
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2021,52.3,2021
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2022,45.7,2022
A,99,9,9,FAM_RISP,99,9,99,ITF2,10,99,9,2023,44.0,2023
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2010,74.3,2010
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2011,75.3,2011
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2012,77.5,2012
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2013,72.7,2013
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2014,76.2,2014
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2015,75.3,2015
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2016,71.9,2016
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2017,73.0,2017
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2018,52.0,2018
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2019,52.7,2019
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2020,34.5,2020
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2021,41.5,2021
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2022,40.1,2022
A,99,9,9,FAM_RISP,99,9,99,ITF3,10,99,9,2023,35.6,2023
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2010,75.6,2010
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2011,69.7,2011
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2012,81.1,2012
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2013,82.8,2013
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2014,86.1,2014
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2015,88.2,2015
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2016,82.2,2016
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2017,77.0,2017
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2018,71.3,2018
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2019,59.4,2019
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2020,53.5,2020
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2021,56.2,2021
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2022,49.1,2022
A,99,9,9,FAM_RISP,99,9,99,ITF4,10,99,9,2023,55.8,2023
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2010,72.8,2010
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2011,74.2,2011
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2012,70.0,2012
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2013,69.5,2013
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2014,63.0,2014
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2015,69.0,2015
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2016,72.9,2016
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2017,81.4,2017
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2018,72.5,2018
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2019,54.4,2019
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2020,43.1,2020
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2021,52.5,2021
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2022,53.8,2022
A,99,9,9,FAM_RISP,99,9,99,ITF5,10,99,9,2023,31.7,2023
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2010,76.1,2010
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2011,77.7,2011
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2012,82.5,2012
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2013,81.2,2013
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2014,86.0,2014
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2015,85.8,2015
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2016,80.3,2016
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2017,80.0,2017
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2018,71.8,2018
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2019,48.1,2019
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2020,52.0,2020
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2021,53.1,2021
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2022,57.4,2022
A,99,9,9,FAM_RISP,99,9,99,ITF6,10,99,9,2023,66.6,2023
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2010,79.3,2010
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2011,79.1,2011
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2012,85.2,2012
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2013,83.4,2013
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2014,78.5,2014
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2015,82.8,2015
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2016,74.5,2016
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2017,72.3,2017
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2018,66.6,2018
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2019,55.7,2019
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2020,50.3,2020
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2021,58.6,2021
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2022,59.8,2022
A,99,9,9,FAM_RISP,99,9,99,ITG,10,99,9,2023,62.0,2023
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2010,81.9,2010
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2011,82.4,2011
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2012,90.2,2012
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2013,87.7,2013
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2014,80.8,2014
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2015,84.2,2015
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2016,76.1,2016
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2017,75.7,2017
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2018,65.6,2018
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2019,52.2,2019
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2020,48.9,2020
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2021,58.5,2021
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2022,59.1,2022
A,99,9,9,FAM_RISP,99,9,99,ITG1,10,99,9,2023,59.4,2023
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2010,71.5,2010
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2011,69.2,2011
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2012,70.7,2012
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2013,71.0,2013
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2014,72.1,2014
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2015,78.6,2015
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2016,69.9,2016
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2017,62.7,2017
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2018,69.5,2018
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2019,65.2,2019
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2020,53.9,2020
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2021,59.0,2021
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2022,61.8,2022
A,99,9,9,FAM_RISP,99,9,99,ITG2,10,99,9,2023,69.3,2023
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2010,13.1,2010
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2011,16.5,2011
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2012,19.9,2012
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2013,20.4,2013
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2014,19.7,2014
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2015,19.0,2015
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2016,21.2,2016
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2017,21.3,2017
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2018,17.3,2018
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2019,18.0,2019
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2020,16.2,2020
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2021,17.5,2021
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2022,18.2,2022
A,99,9,9,FAM_SPESE_IMPR,11,9,99,IT,10,99,9,2023,15.8,2023
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2010,46.6,2010
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2011,53.8,2011
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2012,54.0,2012
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2013,51.8,2013
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2014,50.0,2014
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2015,54.9,2015
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2016,59.3,2016
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2017,53.8,2017
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2018,53.1,2018
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2019,51.3,2019
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2020,47.1,2020
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2021,48.4,2021
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2022,48.7,2022
A,99,9,9,FAM_SPESE_IMPR,3,9,99,IT,10,99,9,2023,46.7,2023
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2010,41.0,2010
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2011,47.9,2011
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2012,52.2,2012
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2013,49.4,2013
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2014,46.8,2014
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2015,49.6,2015
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2016,50.4,2016
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2017,46.5,2017
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2018,45.5,2018
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2019,42.5,2019
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2020,43.8,2020
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2021,42.5,2021
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2022,43.9,2022
A,99,9,9,FAM_SPESE_IMPR,4,9,99,IT,10,99,9,2023,38.8,2023
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2010,26.6,2010
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2011,31.0,2011
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2012,35.9,2012
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2013,34.7,2013
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2014,34.0,2014
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2015,33.5,2015
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2016,34.0,2016
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2017,34.4,2017
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2018,29.4,2018
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2019,28.3,2019
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2020,27.0,2020
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2021,27.6,2021
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2022,29.3,2022
A,99,9,9,FAM_SPESE_IMPR,7,9,99,IT,10,99,9,2023,24.9,2023
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2010,44.2,2010
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2011,49.1,2011
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2012,47.9,2012
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2013,48.2,2013
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2014,47.3,2014
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2015,48.4,2015
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2016,47.4,2016
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2017,47.6,2017
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2018,45.1,2018
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2019,40.7,2019
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2020,39.9,2020
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2021,38.9,2021
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2022,39.3,2022
A,99,9,9,FAM_SPESE_IMPR,99,1,99,IT,10,99,9,2023,34.6,2023
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2010,33.5,2010
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2011,37.2,2011
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2012,44.9,2012
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2013,42.2,2013
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2014,39.7,2014
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2015,39.5,2015
A,99,9,9,FAM_SPESE_IMPR,99,2,99,IT,10,99,9,2016,41.1,2016
