AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;CODIstatProv;Isc
2010/2011;6601;L'Aquila;LM-75;Gestione degli Ecosistemi Terrestri e Marini;L'AQUILA;66;20
2010/2011;6601;L'Aquila;LM-78;Filosofia e Comunicazione;L'AQUILA;66;20
2010/2011;6601;L'Aquila;LM-87;Progettazione e Gestione dei Servizi e degli Interventi Sociali ed Educativi;L'AQUILA;66;55
2010/2011;6601;L'Aquila;LM-89;Storia dell'Arte e del Teatro;L'AQUILA;66;18
2010/2011;6601;L'Aquila;LM-9;Biotecnologie Mediche;L'AQUILA;66;19
2010/2011;6601;L'Aquila;LM-9;Biotecnologie Molecolari e Cellulari;L'AQUILA;66;20
2010/2011;6601;L'Aquila;LM-92;Filosofia e Comunicazione;L'AQUILA;66;11
2010/2011;6601;L'Aquila;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);L'AQUILA;66;275
2010/2011;6601;L'Aquila;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);L'AQUILA;66;9
2010/2011;6601;L'Aquila;SNT1/S;Scienze delle Professioni Sanitarie della Prevenzione;L'AQUILA;66;9
2010/2011;6601;L'Aquila;SNT1/S;Scienze delle Professioni Sanitarie della Riabilitazione;L'AQUILA;66;19
2010/2011;6601;L'Aquila;SNT1/S;Scienze delle Professioni Sanitarie Tecnico-Assistenziali;L'AQUILA;66;11
2010/2011;6601;L'Aquila;SNT1/S;Scienze delle Professioni Sanitarie Tecnico-Diagnostiche;L'AQUILA;66;10
2010/2011;6601;L'Aquila;SNT1/S;Scienze Infermieristiche ed Ostetriche;L'AQUILA;66;28
2010/2011;6601;L'Aquila;SNT2;Educatore Professionale Sanitario (Abilitante alla Professione in Educatore Professionale Sanitario);L'AQUILA;66;19
2010/2011;6601;L'Aquila;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);L'AQUILA;66;69
2010/2011;6601;L'Aquila;SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia );L'AQUILA;66;10
2010/2011;6601;L'Aquila;SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);L'AQUILA;66;24
2010/2011;6601;L'Aquila;SNT2;Terapia della Neuro e Psicomotricita' dell'Eta' Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricita dell'Eta Evolutiva);L'AQUILA;66;12
2010/2011;6601;L'Aquila;SNT2;Terapia Occupazionale (Abilitante alla Professione Sanitaria di Terapista Occupazionale);L'AQUILA;66;14
2010/2011;6601;L'Aquila;SNT3;Dietistica (Abilitante alla Professione di Dietista);L'AQUILA;66;5
2010/2011;6601;L'Aquila;SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);L'AQUILA;66;10
2010/2011;6601;L'Aquila;SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);L'AQUILA;66;17
2010/2011;6601;L'Aquila;SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);L'AQUILA;66;20
2010/2011;6601;L'Aquila;SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);L'AQUILA;66;22
2010/2011;6701;Teramo;L-14;Servizi Giuridici;TERAMO;67;61
2010/2011;6701;Teramo;L-15;Scienze del Turismo e dello Sport;TERAMO;67;80
2010/2011;6701;Teramo;L-18;Economia e Metodi Quantitativi per le Aziende;TERAMO;67;77
2010/2011;6701;Teramo;L-2;Biotecnologie;MOSCIANO SANT'ANGELO;67;51
2010/2011;6701;Teramo;L-20;Scienze della Comunicazione;TERAMO;67;234
2010/2011;6701;Teramo;L-26;Scienze e Tecnologie Alimentari;MOSCIANO SANT'ANGELO;67;50
2010/2011;6701;Teramo;L-26;Viticoltura ed Enologia;MOSCIANO SANT'ANGELO;67;30
2010/2011;6701;Teramo;L-36;Scienze Politiche;TERAMO;67;96
2010/2011;6701;Teramo;L-38;Tutela e Benessere Animale;TERAMO;67;116
2010/2011;6701;Teramo;LM-16;Economia e Finanza;TERAMO;67;23
2010/2011;6701;Teramo;LM-42;Medicina Veterinaria;TERAMO;67;67
2010/2011;6701;Teramo;LM-47;Management delle Imprese Sportive;ATRI;67;40
2010/2011;6701;Teramo;LM-49;Progettazione e Gestione dei Sistemi Turistici;GIULIANOVA;67;16
2010/2011;6701;Teramo;LM-59;Management e Comunicazione di Impresa;TERAMO;67;102
2010/2011;6701;Teramo;LM-62;Scienze Politiche Internazionali e delle Amministrazioni;TERAMO;67;72
2010/2011;6701;Teramo;LM-65;Produzione Artistica e Nuovi Linguaggi;TERAMO;67;24
2010/2011;6701;Teramo;LM-70;Scienze e Tecnologie Alimentari;MOSCIANO SANT'ANGELO;67;17
2010/2011;6701;Teramo;LM-9;Biotecnologie della Riproduzione;TERAMO;67;25
2010/2011;6701;Teramo;LMG/01;Giurisprudenza;AVEZZANO;66;98
2010/2011;6701;Teramo;LMG/01;Giurisprudenza;TERAMO;67;364
2010/2011;6901;Chieti e Pescara;L-1;Beni Culturali;CHIETI;69;102
2010/2011;6901;Chieti e Pescara;L-10;Lettere;CHIETI;69;196
2010/2011;6901;Chieti e Pescara;L-11;Lingue e Letterature Straniere;PESCARA;68;253
2010/2011;6901;Chieti e Pescara;L-12;Mediazione Linguistica e Comunicazione Interculturale;PESCARA;68;323
2010/2011;6901;Chieti e Pescara;L-14;Servizi Giuridici per l'Impresa;PESCARA;68;112
2010/2011;6901;Chieti e Pescara;L-18;Economia Aziendale;PESCARA;68;160
2010/2011;6901;Chieti e Pescara;L-18;Economia e Amministrazione delle Imprese;PESCARA;68;178
2010/2011;6901;Chieti e Pescara;L-18;Economia e Management;PESCARA;68;450
2010/2011;6901;Chieti e Pescara;L-19;Scienze dell'Educazione e della Formazione;CHIETI;69;206
2010/2011;6901;Chieti e Pescara;L-21;Pianificazione del Territorio e dell'Ambiente;PESCARA;68;42
2010/2011;6901;Chieti e Pescara;L-22;Scienze delle Attivita Motorie e Sportive;CHIETI;69;955
2010/2011;6901;Chieti e Pescara;L-23;Tecniche del Costruire;PESCARA;68;218
2010/2011;6901;Chieti e Pescara;L-24;Laurea in Scienze e Tecniche Psicologiche;CHIETI;69;1145
2010/2011;6901;Chieti e Pescara;L-33;Economia e Commercio;PESCARA;68;280
2010/2011;6901;Chieti e Pescara;L-33;Economia e Finanza;PESCARA;68;77
2010/2011;6901;Chieti e Pescara;L-33;Economia e Informatica per l'Impresa;PESCARA;68;55
2010/2011;6901;Chieti e Pescara;L-34;Scienze Geologiche;CHIETI;69;100
2010/2011;6901;Chieti e Pescara;L-39;Servizio Sociale;CHIETI;69;136
2010/2011;6901;Chieti e Pescara;L-40;Sociologia;CHIETI;69;58
2010/2011;6901;Chieti e Pescara;L-5;Filosofia;CHIETI;69;49
2010/2011;6901;Chieti e Pescara;LM-13;Chimica e Tecnologia Farmaceutiche;CHIETI;69;142
2010/2011;6901;Chieti e Pescara;LM-13;Farmacia;CHIETI;69;1283
2010/2011;6901;Chieti e Pescara;LM-14;Filologia, Linguistica e Tradizioni Letterarie;CHIETI;69;71
2010/2011;6901;Chieti e Pescara;LM-15;Filologia, Linguistica e Tradizioni Letterarie;CHIETI;69;12
2010/2011;6901;Chieti e Pescara;LM-2;Beni Archeologici e Storico-Artistici;CHIETI;69;18
2010/2011;6901;Chieti e Pescara;LM-24;Tecnologia dei Sistemi Edilizi;PESCARA;68;14
2010/2011;6901;Chieti e Pescara;LM-37;Lingue, Letterature e Culture Moderne;PESCARA;68;39
2010/2011;6901;Chieti e Pescara;LM-38;Lingue Straniere per l'Impresa e la Cooperazione Internazionale;PESCARA;68;120
2010/2011;6901;Chieti e Pescara;LM-41;Medicina e Chirurgia;CHIETI;69;192
2010/2011;6901;Chieti e Pescara;LM-46;Odontoiatria e Protesi Dentaria;CHIETI;69;39
2010/2011;6901;Chieti e Pescara;LM-48;Urbanistica Sostenibile;PESCARA;68;21
2010/2011;6901;Chieti e Pescara;LM-4cu;Architettura;PESCARA;68;229
2010/2011;6901;Chieti e Pescara;LM-51;Psicologia;CHIETI;69;122
2010/2011;6901;Chieti e Pescara;LM-51;Psicologia Clinica e della Salute;CHIETI;69;382
2010/2011;6901;Chieti e Pescara;LM-56;Economia e Commercio;PESCARA;68;120
2010/2011;6901;Chieti e Pescara;LM-56;Management e Sviluppo Socioeconomico;PESCARA;68;28
2010/2011;6901;Chieti e Pescara;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;CHIETI;69;72
2010/2011;6901;Chieti e Pescara;LM-74;Scienze e Tecnologie Geologiche;CHIETI;69;39
2010/2011;6901;Chieti e Pescara;LM-77;Economia Aziendale;PESCARA;68;92
2010/2011;6901;Chieti e Pescara;LM-77;Economia e Amministrazione delle Imprese;PESCARA;68;85
2010/2011;6901;Chieti e Pescara;LM-77;Economia e Management;PESCARA;68;135
2010/2011;6901;Chieti e Pescara;LM-78;Scienze Filosofiche;CHIETI;69;22
2010/2011;6901;Chieti e Pescara;LM-85;Scienze Pedagogiche;CHIETI;69;36
2010/2011;6901;Chieti e Pescara;LM-87;Politiche e Management per il Welfare;CHIETI;69;47
2010/2011;6901;Chieti e Pescara;LM-88;Sociologia e Ricerca Sociale;CHIETI;69;22
2010/2011;6901;Chieti e Pescara;LM-89;Beni Archeologici e Storico-Artistici;CHIETI;69;21
2010/2011;6901;Chieti e Pescara;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CHIETI;69;231
2010/2011;6901;Chieti e Pescara;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);CHIETI;69;10
2010/2011;6901;Chieti e Pescara;SNT1/S;Laurea Specialistica in Scienze Infermieristiche ed Ostetriche;CHIETI;69;29
2010/2011;6901;Chieti e Pescara;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CHIETI;69;65
2010/2011;6901;Chieti e Pescara;SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia );CHIETI;69;10
2010/2011;6901;Chieti e Pescara;SNT2;Terapia Occupazionale (Abilitante alla Professione Sanitaria di Terapista Occupazionale);CHIETI;69;28
2010/2011;6901;Chieti e Pescara;SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);CHIETI;69;10
2010/2011;6901;Chieti e Pescara;SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale;CHIETI;69;10
2010/2011;6901;Chieti e Pescara;SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare );CHIETI;69;10
2010/2011;6901;Chieti e Pescara;SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);CHIETI;69;25
2010/2011;6901;Chieti e Pescara;SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);CHIETI;69;26
2010/2011;6901;Chieti e Pescara;SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);CHIETI;69;33
2010/2011;6901;Chieti e Pescara;SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);CHIETI;69;28
2010/2011;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;L-18;Economia e Management dei Servizi Sanitari;TORREVECCHIA TEATINA;69;15
2010/2011;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;L-19;Formazione alle Professioni Educative;TORREVECCHIA TEATINA;69;5
2010/2011;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;L-24;Scienze Psicologiche;TORREVECCHIA TEATINA;69;32
2010/2011;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;LMG/01;Giurisprudenza;TORREVECCHIA TEATINA;69;7
2010/2011;7001;Molise;18-bis;Scienze della Formazione Primaria;CAMPOBASSO;70;55
2010/2011;7001;Molise;L-1;Lettere e Beni Culturali;ISERNIA;94;28
2010/2011;7001;Molise;L-10;Lettere e Beni Culturali;ISERNIA;94;13
2010/2011;7001;Molise;L-13;Scienze Biologiche;PESCHE;94;135
2010/2011;7001;Molise;L-14;Scienze dei Servizi Giuridici per Operatore Giudiziario;CAMPOBASSO;70;47
2010/2011;7001;Molise;L-15;Scienze Turistiche;TERMOLI;70;68
2010/2011;7001;Molise;L-16;Scienze della Politica e della Amministrazione;ISERNIA;94;10
2010/2011;7001;Molise;L-18;Economia Aziendale;CAMPOBASSO;70;196
2010/2011;7001;Molise;L-20;Scienze della Comunicazione;CAMPOBASSO;70;92
2010/2011;7001;Molise;L-22;Scienze Motorie e Sportive;CAMPOBASSO;70;181
2010/2011;7001;Molise;L-23;Ingegneria Edile;TERMOLI;70;71
2010/2011;7001;Molise;L-25;Scienze e Tecnologie Agrarie;CAMPOBASSO;70;25
2010/2011;7001;Molise;L-25;Tecnologie Forestali ed Ambientali;CAMPOBASSO;70;28
2010/2011;7001;Molise;L-26;Scienze e Tecnologie Alimentari;CAMPOBASSO;70;45
2010/2011;7001;Molise;L-31;Informatica;PESCHE;94;62
2010/2011;7001;Molise;L-36;Scienze della Politica e della Amministrazione;ISERNIA;94;49
2010/2011;7001;Molise;L-39;Scienze del Servizio Sociale;CAMPOBASSO;70;123
2010/2011;7001;Molise;LM-2;Archeologia, Beni Culturali e Turismo;CAMPOBASSO;70;19
2010/2011;7001;Molise;LM-23;Ingegneria Civile;TERMOLI;70;10
2010/2011;7001;Molise;LM-41;Medicina e Chirurgia;CAMPOBASSO;70;81
2010/2011;7001;Molise;LM-49;Archeologia, Beni Culturali e Turismo;CAMPOBASSO;70;7
2010/2011;7001;Molise;LM-59;Scienze della Comunicazione Pubblica, d'Impresa e Pubblicita;CAMPOBASSO;70;27
2010/2011;7001;Molise;LM-6;Biologia Molecolare e Cellulare;PESCHE;94;29
2010/2011;7001;Molise;LM-62;Scienze Politiche e di Governo;ISERNIA;94;45
2010/2011;7001;Molise;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;CAMPOBASSO;70;47
2010/2011;7001;Molise;LM-69;Scienze e Tecnologie Agrarie;CAMPOBASSO;70;18
2010/2011;7001;Molise;LM-70;Scienze e Tecnologie Alimentari;CAMPOBASSO;70;17
2010/2011;7001;Molise;LM-73;Scienze e Tecnologie Forestali ed Ambientali;CAMPOBASSO;70;13
2010/2011;7001;Molise;LM-77;Imprenditorialita e Innovazione;CAMPOBASSO;70;41
2010/2011;7001;Molise;LM-87;Servizio Sociale e Politiche Sociali;CAMPOBASSO;70;49
2010/2011;7001;Molise;LMG/01;Giurisprudenza;CAMPOBASSO;70;170
2010/2011;7001;Molise;SNT1;Infermieristica;CAMPOBASSO;70;74
2010/2011;7001;Molise;SNT1/S;Scienze delle Professioni Sanitarie della Prevenzione;CAMPOBASSO;70;20
2010/2011;7001;Molise;SNT3;Dietistica;CAMPOBASSO;70;9
2010/2011;7001;Molise;SNT4;Corso di Laurea in Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);CAMPOBASSO;70;23
2010/2011;7101;Foggia;L-1;Lettere e Beni Culturali;FOGGIA;71;41
2010/2011;7101;Foggia;L-10;Lettere e Beni Culturali;FOGGIA;71;119
2010/2011;7101;Foggia;L-14;Consulente del Lavoro ed Esperto di Relazioni Industriali;FOGGIA;71;109
2010/2011;7101;Foggia;L-14;Operatore Giuridico della Pubblica Amministrazione;FOGGIA;71;61
2010/2011;7101;Foggia;L-18;Economia Aziendale;FOGGIA;71;345
2010/2011;7101;Foggia;L-18;Economia e Gestione dei Servizi Turistici;FOGGIA;71;29
2010/2011;7101;Foggia;L-19;Scienze dell'Educazione e della Formazione;FOGGIA;71;275
2010/2011;7101;Foggia;L-22;Scienze delle Attivita' Motorie e Sportive;FOGGIA;71;150
2010/2011;7101;Foggia;L-25;Scienze e Tecnologie Agrarie;FOGGIA;71;72
2010/2011;7101;Foggia;L-25;Viticoltura ed Enologia;FOGGIA;71;13
2010/2011;7101;Foggia;L-26;Scienze e Tecnologie Alimentari;FOGGIA;71;244
2010/2011;7101;Foggia;L-33;Economia;FOGGIA;71;85
2010/2011;7101;Foggia;LM-14;Filologia, Letterature e Storia;FOGGIA;71;58
2010/2011;7101;Foggia;LM-15;Filologia, Letterature e Storia;FOGGIA;71;11
2010/2011;7101;Foggia;LM-16;Finanza;FOGGIA;71;34
2010/2011;7101;Foggia;LM-2;Archeologia;FOGGIA;71;17
2010/2011;7101;Foggia;LM-41;Medicina e Chirurgia;FOGGIA;71;84
2010/2011;7101;Foggia;LM-46;Odontoiatria e Protesi Dentaria;FOGGIA;71;21
2010/2011;7101;Foggia;LM-50;Scienze Pedagogiche e della Progettazione Educativa;FOGGIA;71;26
2010/2011;7101;Foggia;LM-61;Scienze degli Alimenti e Nutrizione Umana;FOGGIA;71;35
2010/2011;7101;Foggia;LM-67;Scienze e Tecniche delle Attivita' Motorie Preventive e Adattate;FOGGIA;71;63
2010/2011;7101;Foggia;LM-69;Scienze e Tecnologie Agrarie;FOGGIA;71;9
2010/2011;7101;Foggia;LM-70;Scienze e Tecnologie Alimentari;FOGGIA;71;21
2010/2011;7101;Foggia;LM-77;Economia Aziendale;FOGGIA;71;96
2010/2011;7101;Foggia;LM-77;Marketing Management;FOGGIA;71;35
2010/2011;7101;Foggia;LM-85;Scienze Pedagogiche e della Progettazione Educativa;FOGGIA;71;62
2010/2011;7101;Foggia;LMG/01;Giurisprudenza;FOGGIA;71;286
2010/2011;7101;Foggia;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);FOGGIA;71;69
2010/2011;7101;Foggia;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);SAN GIOVANNI ROTONDO;71;34
2010/2011;7101;Foggia;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);BARLETTA;110;74
2010/2011;7101;Foggia;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);FOGGIA;71;43
2010/2011;7101;Foggia;SNT2;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);FOGGIA;71;27
2010/2011;7101;Foggia;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);FOGGIA;71;35
2010/2011;7101;Foggia;SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);FOGGIA;71;23
2010/2011;7101;Foggia;SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);FOGGIA;71;39
2010/2011;7201;Bari;18-bis;Scienze della Formazione Primaria;BARI;72;53
2010/2011;7201;Bari;18-bis;Scienze della Formazione Primaria;LECCE;75;22
2010/2011;7201;Bari;L-1;Beni Enogastronomici;BARI;72;28
2010/2011;7201;Bari;L-1;Scienze dei Beni Culturali;BARI;72;125
2010/2011;7201;Bari;L-1;Scienze dei Beni Culturali per il Turismo;TARANTO;73;39
2010/2011;7201;Bari;L-10;Lettere;BARI;72;331
2010/2011;7201;Bari;L-11;Culture delle Lingue Moderne e del Turismo;BARI;72;450
2010/2011;7201;Bari;L-12;Comunicazione Linguistica e Interculturale;BARI;72;367
2010/2011;7201;Bari;L-13;Scienze Biologiche;BARI;72;192
2010/2011;7201;Bari;L-14;Corso di Laurea in Scienze dei Servizi Giuridici;BARI;72;134
2010/2011;7201;Bari;L-14;Corso di Laurea in Scienze dei Servizi Giuridici d'Impresa;BARI;72;72
2010/2011;7201;Bari;L-14;Operatore dei Servizi Giuridici;TARANTO;73;92
2010/2011;7201;Bari;L-16;Scienze della Amministrazione Pubblica e Privata;BARI;72;157
2010/2011;7201;Bari;L-18;Economia Aziendale - Sede di Bari;BARI;72;414
2010/2011;7201;Bari;L-18;Economia Aziendale - Sede di Brindisi;BRINDISI;74;103
2010/2011;7201;Bari;L-18;Economia e Amministrazione delle Aziende;TARANTO;73;303
2010/2011;7201;Bari;L-18;Marketing e Comunicazione d'Azienda;BARI;72;307
2010/2011;7201;Bari;L-19;Laurea in Scienze dell'Educazione e dell'Animazione Socio-Culturale;TARANTO;73;92
2010/2011;7201;Bari;L-19;Scienze della Formazione;BARI;72;241
2010/2011;7201;Bari;L-19;Scienze dell'Educazione;BARI;72;422
2010/2011;7201;Bari;L-2;Biotecnologie Mediche e Farmaceutiche;BARI;72;70
2010/2011;7201;Bari;L-2;Biotecnologie per l'Innovazione di Processi e di Prodotti;BARI;72;90
2010/2011;7201;Bari;L-20;Scienze della Comunicazione;BARI;72;332
2010/2011;7201;Bari;L-20;Scienze della Comunicazione nelle Organizzazioni;TARANTO;73;68
2010/2011;7201;Bari;L-22;Scienze delle Attivita Motorie e Sportive;BARI;72;46
2010/2011;7201;Bari;L-24;Scienze e Tecniche Psicologiche;BARI;72;242
2010/2011;7201;Bari;L-25;Scienze e Tecnologie Agrarie;BARI;72;114
2010/2011;7201;Bari;L-25;Scienze Forestali e Ambientali;BARI;72;45
2010/2011;7201;Bari;L-26;Beni Enogastronomici;BARI;72;39
2010/2011;7201;Bari;L-26;Scienze e Tecnologie Alimentari;BARI;72;204
2010/2011;7201;Bari;L-27;Chimica;BARI;72;120
2010/2011;7201;Bari;L-28;Scienze e Gestione delle Attivita' Marittime;TARANTO;73;81
2010/2011;7201;Bari;L-29;Tecniche Erboristiche;BARI;72;88
2010/2011;7201;Bari;L-30;Fisica;BARI;72;68
2010/2011;7201;Bari;L-30;Scienza dei Materiali;BARI;72;50
2010/2011;7201;Bari;L-31;Informatica;BARI;72;118
2010/2011;7201;Bari;L-31;Informatica;BRINDISI;74;42
2010/2011;7201;Bari;L-31;Informatica e Comunicazione Digitale;BARI;72;102
2010/2011;7201;Bari;L-31;Informatica e Comunicazione Digitale;TARANTO;73;75
2010/2011;7201;Bari;L-31;Informatica e Tecnologie per la Produzione del Software;BARI;72;87
2010/2011;7201;Bari;L-32;Scienze Ambientali;TARANTO;73;34
2010/2011;7201;Bari;L-32;Scienze della Natura;BARI;72;61
2010/2011;7201;Bari;L-33;Economia e Commercio;BARI;72;504
2010/2011;7201;Bari;L-34;Scienze Geologiche;BARI;72;48
2010/2011;7201;Bari;L-35;Matematica;BARI;72;89
2010/2011;7201;Bari;L-36;Scienze Politiche Relazioni Internazionali e Studi Europei;BARI;72;129
2010/2011;7201;Bari;L-38;Scienze Animali e Produzioni Alimentari;VALENZANO;72;103
2010/2011;7201;Bari;L-39;Scienze del Servizio Sociale;BARI;72;373
2010/2011;7201;Bari;L-41;Scienze Statistiche;BARI;72;19
2010/2011;7201;Bari;L-42;Storia e Scienze Sociali;BARI;72;50
2010/2011;7201;Bari;L-43;Scienze e Tecnologie per i Beni Culturali;BARI;72;12
2010/2011;7201;Bari;L-5;Filosofia;BARI;72;101
2010/2011;7201;Bari;LM-11;Scienza per la Diagnostica e Conservazione dei Beni Culturali;BARI;72;16
2010/2011;7201;Bari;LM-13;Chimica e Tecnologia Farmaceutiche;BARI;72;97
2010/2011;7201;Bari;LM-13;Farmacia;BARI;72;285
2010/2011;7201;Bari;LM-14;Filologia Moderna;BARI;72;107
2010/2011;7201;Bari;LM-15;Filologia, Letterature e Storia dell'Antichita;BARI;72;36
2010/2011;7201;Bari;LM-17;Fisica;BARI;72;24
2010/2011;7201;Bari;LM-18;Informatica;BARI;72;79
2010/2011;7201;Bari;LM-19;Informazione e Sistemi Editoriali;BARI;72;74
2010/2011;7201;Bari;LM-2;Archeologia;BARI;72;28
2010/2011;7201;Bari;LM-37;Lingue e Letterature Moderne;BARI;72;54
2010/2011;7201;Bari;LM-38;Lingue Moderne per la Cooperazione Internazionale;BARI;72;114
2010/2011;7201;Bari;LM-40;Matematica;BARI;72;33
2010/2011;7201;Bari;LM-41;Medicina e Chirurgia;BARI;72;376
2010/2011;7201;Bari;LM-42;Medicina Veterinaria;VALENZANO;72;100
2010/2011;7201;Bari;LM-46;Odontoiatria e Protesi Dentaria;BARI;72;25
2010/2011;7201;Bari;LM-5;Beni Archivistici e Librari;BARI;72;22
2010/2011;7201;Bari;LM-50;Consulente per i Servizi alla Persona ed alle Imprese;BARI;72;63
2010/2011;7201;Bari;LM-51;Consulente per i Servizi alla Persona ed alle Imprese;BARI;72;25
2010/2011;7201;Bari;LM-51;Psicologia Clinica;BARI;72;119
2010/2011;7201;Bari;LM-52;Relazioni Internazionali;BARI;72;68
2010/2011;7201;Bari;LM-53;Scienza e Tecnologie dei Materiali;BARI;72;13
2010/2011;7201;Bari;LM-54;Scienze Chimiche;BARI;72;24
2010/2011;7201;Bari;LM-56;Economia degli Intermediari e dei Mercati Finanziari;BARI;72;52
2010/2011;7201;Bari;LM-56;Economia e Commercio Internazionale;BARI;72;8
2010/2011;7201;Bari;LM-56;Economia e Gestione delle Aziende e dei Sistemi Turistici;BARI;72;45
2010/2011;7201;Bari;LM-57;Scienze dell'Educazione degli Adulti e della Formazione Continua;BARI;72;84
2010/2011;7201;Bari;LM-6;Biologia Ambientale;BARI;72;14
2010/2011;7201;Bari;LM-6;Biologia Cellulare e Molecolare;BARI;72;37
2010/2011;7201;Bari;LM-6;Scienze Biosanitarie;BARI;72;60
2010/2011;7201;Bari;LM-60;Scienze della Natura;BARI;72;8
2010/2011;7201;Bari;LM-63;Scienze delle Amministrazioni;BARI;72;77
2010/2011;7201;Bari;LM-65;Scienze dello Spettacolo e Produzione Multimediale;BARI;72;25
2010/2011;7201;Bari;LM-69;Colture Mediterranee;BARI;72;4
2010/2011;7201;Bari;LM-69;Medicina delle Piante;BARI;72;15
2010/2011;7201;Bari;LM-69;Sviluppo Rurale Sostenibile;BARI;72;14
2010/2011;7201;Bari;LM-7;Biotecnologie per la Qualita e la Sicurezza dell'Alimentazione Umana;BARI;72;4
2010/2011;7201;Bari;LM-70;Scienze e Tecnologie Alimentari;BARI;72;29
2010/2011;7201;Bari;LM-74;Scienze Geologiche e Geofisiche;BARI;72;13
2010/2011;7201;Bari;LM-77;Consulenza Professionale per le Aziende;BARI;72;130
2010/2011;7201;Bari;LM-77;Economia e Management;BARI;72;162
2010/2011;7201;Bari;LM-77;Marketing;BARI;72;127
2010/2011;7201;Bari;LM-77;Strategie d'Impresa e Management;TARANTO;73;50
2010/2011;7201;Bari;LM-78;Scienze Filosofiche;BARI;72;59
2010/2011;7201;Bari;LM-79;Scienze Geologiche e Geofisiche;BARI;72;2
2010/2011;7201;Bari;LM-8;Biotecnologie Industriali ed Ambientali;BARI;72;13
2010/2011;7201;Bari;LM-83;Statistica per le Decisioni Finanziarie e Attuariali;BARI;72;17
2010/2011;7201;Bari;LM-84;Scienze Storiche;BARI;72;22
2010/2011;7201;Bari;LM-85;Scienze Pedagogiche;BARI;72;99
2010/2011;7201;Bari;LM-87;Progettazione delle Politiche di Inclusione Sociale;BARI;72;50
2010/2011;7201;Bari;LM-89;Storia dell'Arte;BARI;72;45
2010/2011;7201;Bari;LM-9;Biotecnologie Mediche e Medicina Molecolare;BARI;72;43
2010/2011;7201;Bari;LM-94;Traduzione Specialistica;BARI;72;67
