STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.25,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.81,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.75,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.29,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.83,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.33,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.17,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.64,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.01,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.07,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.06,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.25,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.03,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.44,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.65,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.11,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.23,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,POL,Poland,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,POL,Poland,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,POL,Poland,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.65,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,POL,Poland,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.6,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.71,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.25,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.11,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.48,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.23,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.25,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.73,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.26,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.11,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.17,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.47,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.61,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.17,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
