DATAFLOW,REF_AREA,EDUCATION_LEV,MEASURE,EDUCATION_TYPE,INTENSITY,EDUCATION_FIELD,GRADE,FREQ,ORIGIN,DESTINATION,INST_TYPE_EDU,MOBILITY,UNIT_MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,REF_YEAR_AGES,ORIGIN_CRITERION,REPYEARSTART,REPYEAREND,OBS_STATUS,CONF_STATUS,COMMENT_OBS,DECIMALS,TIME_PER_COLLECT,UNIT_MULT
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DNK,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,16.98909,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),EST,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.43968,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),EST,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.7452,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),EST,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,15.39244,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),EST,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,15.39244,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FIN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.70805,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FIN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,17.91813,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FIN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,17.91813,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FIN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.69357,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FRA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.55996,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FRA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.14776,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FRA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,24.50599,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),FRA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,24.50599,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DEU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.08099,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DEU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.02384,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DEU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,19.89115,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GRC,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,16.93954,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GRC,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,16.61445,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GRC,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,22.46812,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GRC,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,22.46812,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,22.70436,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,20.38833,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,21.36325,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,22.16884,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),HUN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,16.93669,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.2432,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.36674,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,15.16177,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,15.16177,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),IRL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,22.84603,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,27.37599,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,27.7792,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,26.19917,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ISR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,26.19917,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ITA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,17.90677,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ITA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,18.08774,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ITA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,18.08774,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ITA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,17.91832,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),JPN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,26.70445,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),JPN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,26.68786,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),JPN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,27.98178,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),JPN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,27.98178,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),KOR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.5664,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),KOR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.63893,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),KOR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,27.49897,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),KOR,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,27.49897,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LVA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,17.22172,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LVA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,17.47205,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LVA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,12.70699,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LVA,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,12.70699,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LTU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,19.02407,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LTU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,14.72924,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LTU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.65535,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LTU,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,14.72924,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,15.6339,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,15.16358,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,21.08879,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,21.20673,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,17.0,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),MEX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,23.62119,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),MEX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,23.1347,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),MEX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,19.46731,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),MEX,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,19.46731,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NLD,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,22.40002,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NLD,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,22.40018,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NLD,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,22.39995,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),NLD,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,22.39995,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.74771,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.08861,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,12.71655,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,11.78078,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,13.08749,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.39079,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.55934,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,19.32724,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,19.08044,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,21.38025,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVK,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.57276,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVK,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,17.93074,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVK,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,17.93074,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVK,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.51186,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.36884,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.3599,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,19.18421,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVN,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,19.18421,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.0319,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.16342,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,23.13461,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,23.65986,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,19.85786,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SWE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.45973,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SWE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.72739,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SWE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,18.98818,,,,,A,,,2,,0
