STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,18059.55,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVN,Slovenia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,7934.09,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,172205.95,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,70703.46,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,40499.1,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,165049.94,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,334694.44,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,1709264.4,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BRA,Brazil,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,468051.18,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BGR,Bulgaria,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,12624.98,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HRV,Croatia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,12923.28,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,IDN,Indonesia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,167727.43,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ROU,Romania,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,44677.25,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ZAF,South Africa,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2012,,76353.52,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUS,Australia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,161025.43,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUT,Austria,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,54240.28,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BEL,Belgium,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,70055.17,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CAN,Canada,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,204384.8,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,COL,Colombia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,65928.47,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CZE,Czechia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,43500.68,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,37819.42,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,5028.48,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,40184.15,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,420546.84,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,576661.37,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,30878.24,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,33987.13,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,2104.33,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,20360.86,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISR,Israel,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,41281.97,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,239303.19,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,820845.07,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,216121.41,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,5576.7,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,8046.29,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,5861.23,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,108477.56,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NLD,Netherlands,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,172431.55,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,23674.13,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,43210.09,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,POL,Poland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,110417.72,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,PRT,Portugal,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,28329.85,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,18856.79,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVN,Slovenia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,8305.52,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,161056.61,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,75386.72,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,43109.94,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,190230.45,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,346705.06,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,1672235.41,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BRA,Brazil,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,500598.46,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BGR,Bulgaria,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,14230.02,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HRV,Croatia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,13877.8,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,IDN,Indonesia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,192068.74,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ROU,Romania,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,44069.85,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ZAF,South Africa,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2013,,80748.68,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUS,Australia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,166463.09,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUT,Austria,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,55281.39,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BEL,Belgium,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,73756.02,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CAN,Canada,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,202073.71,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,COL,Colombia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,69758.89,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CZE,Czechia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,46622.07,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,39168.89,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,5103.34,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,40653.21,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,420702.11,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,603844.01,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,31642.76,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,37964.64,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,2145.2,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,21913.07,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISR,Israel,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,41518.86,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,234967.09,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,828983.78,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,219065.83,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,5799.38,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,GPROC,Government procurement spending,USD_PPP,"US dollars, PPP converted",S13,General government,2025,2025,PPROC,Managing public procurement,2014,,8190.74,,A,Normal value,6,Millions,V,Current prices,,
