DATA;CODICE_REGIONE;NOME_REGIONE;CODICE_ENTE;NOME_ENTE;CODICE_SERVIZIO;DESCRIZIONE_SERVIZIO;NUMERO
01/11/2025;03;Lombardia;0350;Ufficio per il DSU - SSML CIELS di Brescia;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;03;Lombardia;0350;Ufficio per il DSU - SSML CIELS di Brescia;9;Mense attive a gestione indiretta - anno corrente;0
01/11/2025;03;Lombardia;0350;Ufficio per il DSU - SSML CIELS di Brescia;10;Posti a sedere in mense a gestione indiretta - anno corrente;0
01/11/2025;03;Lombardia;0350;Ufficio per il DSU - SSML CIELS di Brescia;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;03;Lombardia;0350;Ufficio per il DSU - SSML CIELS di Brescia;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;03;Lombardia;0350;Ufficio per il DSU - SSML CIELS di Brescia;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;03;Lombardia;0350;Ufficio per il DSU - SSML CIELS di Brescia;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";1;Posti alloggio in residenze - anno corrente;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";9;Mense attive a gestione indiretta - anno corrente;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";10;Posti a sedere in mense a gestione indiretta - anno corrente;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;03;Lombardia;0351;"Ufficio per il DSU - Conservatorio statale ""Giacomo Puccini"" di GALLARATE (VA)";136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;1;Posti alloggio in residenze - anno corrente;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;9;Mense attive a gestione indiretta - anno corrente;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;10;Posti a sedere in mense a gestione indiretta - anno corrente;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;03;Lombardia;0352;Ufficio per il DSU - Istituto Raffles di MILANO;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;1;Posti alloggio in residenze - anno corrente;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;9;Mense attive a gestione indiretta - anno corrente;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;10;Posti a sedere in mense a gestione indiretta - anno corrente;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;03;Lombardia;0353;Ufficio per il DSU - Istituto Secoli di MILANO;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;1;Posti alloggio in residenze - anno corrente;731
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);138
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;533
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);60
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;10;Posti a sedere in mense a gestione indiretta - anno corrente;930
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;04;Trentino-Alto Adige;0421;Prov. aut. Bolzano, Rip. DSU, Uff. per il DSU, l'Università e la Ricerca Scientifica;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;1;Posti alloggio in residenze - anno corrente;1187
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);881
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;156
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);20
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;18
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;9;Mense attive a gestione indiretta - anno corrente;7
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;10;Posti a sedere in mense a gestione indiretta - anno corrente;1018
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;6
01/11/2025;04;Trentino-Alto Adige;0422;Opera Universitaria di Trento;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;6
01/11/2025;05;Veneto;0501;ESU di Venezia;1;Posti alloggio in residenze - anno corrente;1003
01/11/2025;05;Veneto;0501;ESU di Venezia;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);693
01/11/2025;05;Veneto;0501;ESU di Venezia;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;160
01/11/2025;05;Veneto;0501;ESU di Venezia;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);150
01/11/2025;05;Veneto;0501;ESU di Venezia;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;05;Veneto;0501;ESU di Venezia;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;05;Veneto;0501;ESU di Venezia;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;05;Veneto;0501;ESU di Venezia;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;05;Veneto;0501;ESU di Venezia;10;Posti a sedere in mense a gestione indiretta - anno corrente;338
01/11/2025;05;Veneto;0501;ESU di Venezia;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;05;Veneto;0501;ESU di Venezia;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;05;Veneto;0501;ESU di Venezia;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;05;Veneto;0501;ESU di Venezia;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;05;Veneto;0503;ESU di Padova;1;Posti alloggio in residenze - anno corrente;1639
01/11/2025;05;Veneto;0503;ESU di Padova;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);1100
01/11/2025;05;Veneto;0503;ESU di Padova;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;248
01/11/2025;05;Veneto;0503;ESU di Padova;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);230
01/11/2025;05;Veneto;0503;ESU di Padova;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;61
01/11/2025;05;Veneto;0503;ESU di Padova;7;Mense attive a gestione diretta - anno corrente;2
01/11/2025;05;Veneto;0503;ESU di Padova;8;Posti a sedere in mense a gestione diretta - anno corrente;1024
01/11/2025;05;Veneto;0503;ESU di Padova;9;Mense attive a gestione indiretta - anno corrente;0
01/11/2025;05;Veneto;0503;ESU di Padova;10;Posti a sedere in mense a gestione indiretta - anno corrente;0
01/11/2025;05;Veneto;0503;ESU di Padova;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;05;Veneto;0503;ESU di Padova;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;05;Veneto;0503;ESU di Padova;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;76
01/11/2025;05;Veneto;0503;ESU di Padova;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;76
01/11/2025;05;Veneto;0505;ESU di Verona;1;Posti alloggio in residenze - anno corrente;433
01/11/2025;05;Veneto;0505;ESU di Verona;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);288
01/11/2025;05;Veneto;0505;ESU di Verona;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;100
01/11/2025;05;Veneto;0505;ESU di Verona;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);38
01/11/2025;05;Veneto;0505;ESU di Verona;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;7
01/11/2025;05;Veneto;0505;ESU di Verona;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;05;Veneto;0505;ESU di Verona;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;05;Veneto;0505;ESU di Verona;9;Mense attive a gestione indiretta - anno corrente;9
01/11/2025;05;Veneto;0505;ESU di Verona;10;Posti a sedere in mense a gestione indiretta - anno corrente;1200
01/11/2025;05;Veneto;0505;ESU di Verona;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;05;Veneto;0505;ESU di Verona;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;05;Veneto;0505;ESU di Verona;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;05;Veneto;0505;ESU di Verona;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;1;Posti alloggio in residenze - anno corrente;1252
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);1001
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;145
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);8
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;10;Posti a sedere in mense a gestione indiretta - anno corrente;1360
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;161
01/11/2025;06;Friuli-Venezia Giulia;0600;ARDIS Friuli Venezia Giulia;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;159
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;1;Posti alloggio in residenze - anno corrente;995
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);690
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;225
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;7;Mense attive a gestione diretta - anno corrente;1
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;8;Posti a sedere in mense a gestione diretta - anno corrente;250
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;9;Mense attive a gestione indiretta - anno corrente;3
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;10;Posti a sedere in mense a gestione indiretta - anno corrente;280
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;07;Liguria;0701;ALISEO LIGURIA;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;1;Posti alloggio in residenze - anno corrente;4061
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);3639
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;422
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;9;Mense attive a gestione indiretta - anno corrente;15
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;10;Posti a sedere in mense a gestione indiretta - anno corrente;2397
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;30
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;30
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;65
01/11/2025;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;63
01/11/2025;09;Toscana;0900;ARDSU Toscana;1;Posti alloggio in residenze - anno corrente;4680
01/11/2025;09;Toscana;0900;ARDSU Toscana;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);4652
01/11/2025;09;Toscana;0900;ARDSU Toscana;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;0
01/11/2025;09;Toscana;0900;ARDSU Toscana;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;09;Toscana;0900;ARDSU Toscana;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;09;Toscana;0900;ARDSU Toscana;7;Mense attive a gestione diretta - anno corrente;7
01/11/2025;09;Toscana;0900;ARDSU Toscana;8;Posti a sedere in mense a gestione diretta - anno corrente;2642
01/11/2025;09;Toscana;0900;ARDSU Toscana;9;Mense attive a gestione indiretta - anno corrente;32
01/11/2025;09;Toscana;0900;ARDSU Toscana;10;Posti a sedere in mense a gestione indiretta - anno corrente;3215
01/11/2025;09;Toscana;0900;ARDSU Toscana;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;09;Toscana;0900;ARDSU Toscana;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;09;Toscana;0900;ARDSU Toscana;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;09;Toscana;0900;ARDSU Toscana;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;1;Posti alloggio in residenze - anno corrente;1335
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);1230
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;42
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;63
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;8;Posti a sedere in mense a gestione diretta - anno corrente;0
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;9;Mense attive a gestione indiretta - anno corrente;12
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;10;Posti a sedere in mense a gestione indiretta - anno corrente;1490
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;10;Umbria;1001;Agenzia per il DSU dell'Umbria;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;11;Marche;1100;ERDIS Marche;1;Posti alloggio in residenze - anno corrente;3622
01/11/2025;11;Marche;1100;ERDIS Marche;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);2611
01/11/2025;11;Marche;1100;ERDIS Marche;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;764
01/11/2025;11;Marche;1100;ERDIS Marche;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;11;Marche;1100;ERDIS Marche;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;157
01/11/2025;11;Marche;1100;ERDIS Marche;7;Mense attive a gestione diretta - anno corrente;4
01/11/2025;11;Marche;1100;ERDIS Marche;8;Posti a sedere in mense a gestione diretta - anno corrente;1270
01/11/2025;11;Marche;1100;ERDIS Marche;9;Mense attive a gestione indiretta - anno corrente;5
01/11/2025;11;Marche;1100;ERDIS Marche;10;Posti a sedere in mense a gestione indiretta - anno corrente;1048
01/11/2025;11;Marche;1100;ERDIS Marche;130;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta;0
01/11/2025;11;Marche;1100;ERDIS Marche;132;Posti alloggio in residenze - creati con fondi PNRR - gestione diretta - assegnati;0
01/11/2025;11;Marche;1100;ERDIS Marche;134;Posti alloggio in residenze - creati con fondi PNRR - convenzione;0
01/11/2025;11;Marche;1100;ERDIS Marche;136;Posti alloggio in residenze - creati con fondi PNRR - convenzione - assegnati;0
01/11/2025;12;Lazio;1200;LAZIODISCO;1;Posti alloggio in residenze - anno corrente;3159
01/11/2025;12;Lazio;1200;LAZIODISCO;2a;Posti alloggio in residenze - di cui assegnati a studenti idonei (borsisti e non borsisti);3157
01/11/2025;12;Lazio;1200;LAZIODISCO;4;Posti alloggio in residenze - anno corrente - di cui assegnati a studenti non idonei;2
01/11/2025;12;Lazio;1200;LAZIODISCO;5;Posti alloggio in residenze - anno corrente - di cui riservati a studenti in mobilità (es. Erasmus);0
01/11/2025;12;Lazio;1200;LAZIODISCO;6;Posti alloggio in residenze - anno corrente - di cui riservati ad uso foresteria;0
01/11/2025;12;Lazio;1200;LAZIODISCO;7;Mense attive a gestione diretta - anno corrente;0
01/11/2025;12;Lazio;1200;LAZIODISCO;8;Posti a sedere in mense a gestione diretta - anno corrente;0
