FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,99,Totale,2024-Q4,12.965122,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,99,Totale,2025-Q1,13.08034,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-29,15-29 anni,99,Totale,2025-Q2,9.413167,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2022-Q2,13.545706,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2022-Q3,12.756963,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2022-Q4,12.629341,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2023-Q1,11.024095,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2023-Q2,10.003125,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2023-Q3,10.18386,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2023-Q4,12.562388,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2024-Q1,11.331635,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2024-Q2,10.629904,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2024-Q3,11.735617,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2024-Q4,13.267087,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2025-Q1,12.536738,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-34,15-34 anni,99,Totale,2025-Q2,9.680553,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2022-Q2,12.898314,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2022-Q3,10.163066,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2022-Q4,11.687462,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2023-Q1,7.760891,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2023-Q2,8.498755,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2023-Q3,9.841462,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2023-Q4,9.162283,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2024-Q1,9.619071,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2024-Q2,7.800304,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2024-Q3,9.18101,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2024-Q4,9.713788,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2025-Q1,8.580865,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-24,15-24 anni,99,Totale,2025-Q2,7.451589,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2022-Q2,18.450412,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2022-Q3,17.721114,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2022-Q4,18.422097,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2023-Q1,16.254543,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2023-Q2,16.638361,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2023-Q3,18.470238,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2023-Q4,15.01306,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2024-Q1,16.734948,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2024-Q2,15.390582,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2024-Q3,19.222576,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2024-Q4,18.898344,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2025-Q1,17.180946,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y18-29,18-29 anni,99,Totale,2025-Q2,12.860149,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2022-Q2,15.726262,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2022-Q3,14.743174,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2022-Q4,15.200861,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2023-Q1,13.165122,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2023-Q2,13.341943,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2023-Q3,14.791078,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2023-Q4,12.018297,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2024-Q1,13.416658,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2024-Q2,12.470519,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2024-Q3,15.68547,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2024-Q4,15.166319,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2025-Q1,13.658793,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-29,15-29 anni,99,Totale,2025-Q2,10.821786,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2022-Q2,19.369929,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2022-Q3,18.225165,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2022-Q4,18.650974,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2023-Q1,17.189359,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2023-Q2,15.89611,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2023-Q3,17.483556,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2023-Q4,15.249492,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2024-Q1,16.880643,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2024-Q2,15.756763,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2024-Q3,17.607301,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2024-Q4,16.975596,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2025-Q1,16.090567,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),2,Femmine,Y15-34,15-34 anni,99,Totale,2025-Q2,14.508193,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2022-Q2,13.842038,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2022-Q3,10.114211,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2022-Q4,11.726416,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023-Q1,9.324089,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023-Q2,9.024713,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023-Q3,8.954067,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023-Q4,9.817589,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024-Q1,9.543701,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024-Q2,8.840717,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024-Q3,10.045664,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024-Q4,10.369449,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2025-Q1,9.751003,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2025-Q2,7.85341,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2022-Q2,17.251848,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2022-Q3,16.712414,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2022-Q4,17.006454,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023-Q1,14.876353,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023-Q2,14.854541,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023-Q3,15.308789,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023-Q4,15.180159,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024-Q1,15.017159,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024-Q2,14.164126,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024-Q3,16.73173,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024-Q4,17.354301,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2025-Q1,16.314969,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2025-Q2,12.089201,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2022-Q2,15.406478,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2022-Q3,13.840549,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2022-Q4,14.1204,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023-Q1,12.262707,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023-Q2,12.051009,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023-Q3,12.385783,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023-Q4,12.367949,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024-Q1,12.312824,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024-Q2,11.746553,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024-Q3,13.690614,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024-Q4,14.023353,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2025-Q1,13.357751,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2025-Q2,10.088347,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2022-Q2,16.378099,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2022-Q3,15.415128,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2022-Q4,15.550834,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2023-Q1,14.015011,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2023-Q2,12.86126,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2023-Q3,13.723949,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2023-Q4,13.865002,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2024-Q1,14.019827,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2024-Q2,13.111634,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2024-Q3,14.575684,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2024-Q4,15.059657,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2025-Q1,14.251331,,
Q,Trimestrale,ITE,Centro,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,99,Totale,2025-Q2,12.00728,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2022-Q2,22.645803,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2022-Q3,21.416453,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2022-Q4,21.920175,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2023-Q1,21.482536,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2023-Q2,19.926944,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2023-Q3,20.374846,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2023-Q4,19.05767,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2024-Q1,19.513147,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2024-Q2,17.70003,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2024-Q3,20.12264,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2024-Q4,18.448531,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2025-Q1,16.237921,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y15-24,15-24 anni,99,Totale,2025-Q2,13.743579,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2022-Q2,29.343058,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2022-Q3,29.552863,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2022-Q4,30.969249,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2023-Q1,30.112907,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2023-Q2,28.255562,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2023-Q3,28.105132,,
Q,Trimestrale,ITFG,Mezzogiorno,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),1,Maschi,Y18-29,18-29 anni,99,Totale,2023-Q4,25.636253,,
